task_id,sequence,gap,codec,target_index,normalized_time,method,half_policy,selected_half,keep_fraction,side_bits,psnr,ssim,ms_ssim,lpips,payload_bytes,selector_payload_bytes,side_mib_per_intermediate,q12_main_anchor_mib_per_frame_ref,direct_total_mib_per_frame_ref,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,21.847820638133978,0.7123156189918518,0.9475929737091064,0.2943495512008667,51038,0,0.04867362976074219,0.18193822076791313,0.23061185052865532,1.844335862732688,-0.016044020652770996,0.09072041511535645,0.04808993637561798
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,25.713629052613758,0.8658719062805176,0.9860079288482666,0.16875958442687988,121357,0,0.11573505401611328,0.18193822076791313,0.2976732747840264,5.710144277212468,0.13751226663589478,0.1291353702545166,-0.07750003039836884
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,15.783966270314124,0.41278108954429626,0.6449187397956848,0.4689309000968933,32385,0,0.030884742736816406,0.18193822076791313,0.21282296350472954,-4.219518505087166,-0.31557855010032654,-0.21195381879806519,0.2226712852716446
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,16.50356230636157,0.5251638293266296,0.713373601436615,0.41455212235450745,56197,0,0.05359363555908203,0.18193822076791313,0.23553185632699516,-3.4999224690397206,-0.20319581031799316,-0.143498957157135,0.16829250752925873
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,16.90370689286295,0.35718998312950134,0.6917306184768677,0.5222433805465698,50486,0,0.04814720153808594,0.18193822076791313,0.23008542230599907,-3.0997778825383406,-0.37116965651512146,-0.16514194011688232,0.2759837657213211
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,19.763648728314248,0.6245645880699158,0.8540377020835876,0.40390366315841675,91708,0,0.08745956420898438,0.18193822076791313,0.2693977849768975,-0.2398360470870422,-0.10379505157470703,-0.0028348565101623535,0.15764404833316803
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,17.40311985886906,0.3405826985836029,0.7360156178474426,0.4472639560699463,86667,0,0.08265209197998047,0.18193822076791313,0.2645903127478936,-2.6003649165322287,-0.3877769410610199,-0.12085694074630737,0.20100434124469757
stage79_00022333,breakdance,4,q12,25,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,24.470008648146493,0.8130829334259033,0.9751384258270264,0.21787357330322266,173681,0,0.1656351089477539,0.18193822076791313,0.347573329715667,4.466523872745203,0.08472329378128052,0.11826586723327637,-0.028386041522026062
stage79_00021925,bmx-trees,4,q12,31,0.75,original_streamsplat_base,full_original,both,0.0,0,23.60140544567637,0.6186644434928894,0.8847058415412903,0.22567906975746155,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,16.480955761394814,0.4884274899959564,0.6103711724281311,0.5378936529159546,32864,0,0.031341552734375,0.18193822076791313,0.21327977350228813,-7.120449684281557,-0.13023695349693298,-0.2743346691131592,0.31221458315849304
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,16.56500969159263,0.51318359375,0.6182923316955566,0.5221423506736755,57784,0,0.05510711669921875,0.18193822076791313,0.23704533746713188,-7.036395754083742,-0.1054808497428894,-0.26641350984573364,0.296463280916214
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,18.671895311110514,0.5593411326408386,0.737212598323822,0.4599030315876007,58506,0,0.05579566955566406,0.18193822076791313,0.2377338903235772,-4.929510134565856,-0.05932331085205078,-0.14749324321746826,0.23422396183013916
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,18.916761497752358,0.6072908043861389,0.753119707107544,0.42714184522628784,110205,0,0.10509967803955078,0.18193822076791313,0.2870378988074639,-4.6846439479240125,-0.011373639106750488,-0.13158613443374634,0.2014627754688263
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,27.370942680565467,0.7662542462348938,0.9422674179077148,0.25949057936668396,123882,0,0.11814308166503906,0.18193822076791313,0.30008130243295217,3.7695372348890963,0.1475898027420044,0.05756157636642456,0.03381150960922241
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,32.33065458320132,0.9074831008911133,0.9879210591316223,0.12319165468215942,253617,0,0.2418680191040039,0.18193822076791313,0.423806239871917,8.729249137524953,0.2888186573982239,0.10321521759033203,-0.10248741507530212
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,21.481996575306855,0.5952610969543457,0.8391571640968323,0.3192893862724304,33580,0,0.032024383544921875,0.18193822076791313,0.213962604312835,-2.119408870369515,-0.0234033465385437,-0.04554867744445801,0.09361031651496887
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,21.517191764570363,0.5978215336799622,0.8401784896850586,0.3070947527885437,58256,0,0.0555572509765625,0.18193822076791313,0.23749547174447563,-2.0842136811060072,-0.020842909812927246,-0.04452735185623169,0.08141568303108215
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,21.63289536223749,0.6142902970314026,0.8331845998764038,0.33245784044265747,61010,0,0.05818367004394531,0.18193822076791313,0.24012189081185845,-1.9685100834388791,-0.004374146461486816,-0.051521241664886475,0.10677877068519592
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,21.711127482346324,0.6248833537101746,0.8357973098754883,0.3162887990474701,111112,0,0.10596466064453125,0.18193822076791313,0.28790288141244436,-1.8902779633300462,0.006218910217285156,-0.048908531665802,0.09060972929000854
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,29.283615482320332,0.8232455849647522,0.961349606513977,0.21707794070243835,114189,0,0.10889911651611328,0.18193822076791313,0.2908373372840264,5.682210036643962,0.2045811414718628,0.07664376497268677,-0.008601129055023193
stage79_00021925,bmx-trees,4,q12,31,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,32.86590796679897,0.9233085513114929,0.989578127861023,0.09377079457044601,243464,0,0.23218536376953125,0.18193822076791313,0.41412358453744436,9.264502521122601,0.3046441078186035,0.10487228631973267,-0.13190827518701553
stage79_00028560,mbike-trick,8,q12,6,0.75,original_streamsplat_base,full_original,both,0.0,0,22.111921178137585,0.5164439082145691,0.815710186958313,0.31860947608947754,0,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,16.990639012750435,0.5045762658119202,0.6872766017913818,0.5646783709526062,30410,0,0.029001235961914062,0.09762538675351436,0.1266266227154284,-5.12128216538715,-0.011867642402648926,-0.12843358516693115,0.24606889486312866
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,17.077300562312764,0.5257654786109924,0.6949640512466431,0.5488808751106262,55962,0,0.05336952209472656,0.09762538675351436,0.1509949088482409,-5.034620615824821,0.00932157039642334,-0.12074613571166992,0.23027139902114868
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,18.87898067450091,0.566390335559845,0.8004860877990723,0.49424904584884644,52366,0,0.04994010925292969,0.09762538675351436,0.14756549600644403,-3.2329405036366765,0.04994642734527588,-0.015224099159240723,0.1756395697593689
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,19.087273249257677,0.6057412624359131,0.8124892115592957,0.4534359574317932,105442,0,0.10055732727050781,0.09762538675351436,0.19818271402402216,-3.024647928879908,0.089297354221344,-0.003220975399017334,0.13482648134231567
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,25.96516818221214,0.6942666172981262,0.903392493724823,0.4104606509208679,90571,0,0.08637523651123047,0.09762538675351436,0.1840006232647448,3.8532470040745537,0.17782270908355713,0.08768230676651001,0.09185117483139038
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,29.64378183382545,0.8631171584129333,0.984073281288147,0.2446090131998062,199440,0,0.1902008056640625,0.09762538675351436,0.28782619241757684,7.531860655687865,0.34667325019836426,0.16836309432983398,-0.07400046288967133
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,25.563401316972087,0.7001959681510925,0.912666380405426,0.38996651768684387,30990,0,0.029554367065429688,0.09762538675351436,0.12717975381894403,3.4514801388345013,0.18375205993652344,0.09695619344711304,0.07135704159736633
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,25.738587377447672,0.708142101764679,0.9176533222198486,0.37889912724494934,56601,0,0.053978919982910156,0.09762538675351436,0.1516043067364245,3.626666199310087,0.19169819355010986,0.10194313526153564,0.0602896511554718
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,26.85362794968494,0.7424986958503723,0.9349847435951233,0.3801194727420807,50817,0,0.048462867736816406,0.09762538675351436,0.14608825449033075,4.741706771547356,0.22605478763580322,0.1192745566368103,0.06150999665260315
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,27.349243953610923,0.7684610486030579,0.9496700167655945,0.34755584597587585,101203,0,0.09651470184326172,0.09762538675351436,0.19414008859677606,5.237322775473338,0.25201714038848877,0.1339598298072815,0.028946369886398315
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,27.01440054614498,0.7408906817436218,0.9148756265640259,0.4176572561264038,76992,0,0.07342529296875,0.09762538675351436,0.17105067972226434,4.902479368007395,0.22444677352905273,0.09916543960571289,0.09904778003692627
stage79_00028560,mbike-trick,8,q12,6,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,29.778761971140373,0.8757948875427246,0.9850861430168152,0.21018794178962708,182120,0,0.17368316650390625,0.09762538675351436,0.2713085532574206,7.6668407930027875,0.3593509793281555,0.1693759560585022,-0.10842153429985046
stage79_00026368,gold-fish,8,q12,2,0.25,original_streamsplat_base,full_original,both,0.0,0,24.692623920124998,0.7666061520576477,0.8855270147323608,0.17617090046405792,0,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,27.549860474657862,0.7552369236946106,0.9180245399475098,0.20453612506389618,33648,0,0.0320892333984375,0.09762538675351436,0.12971462015195184,2.8572365545328644,-0.01136922836303711,0.032497525215148926,0.028365224599838257
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,27.758338243991034,0.7662074565887451,0.9241740107536316,0.19271467626094818,59349,0,0.05659961700439453,0.09762538675351436,0.15422500375790887,3.065714323866036,-0.0003986954689025879,0.03864699602127075,0.01654377579689026
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,27.70037123013353,0.710159957408905,0.8953729867935181,0.22824880480766296,55740,0,0.053157806396484375,0.09762538675351436,0.15078319314999872,3.007747310008533,-0.056446194648742676,0.009845972061157227,0.05207790434360504
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,28.22351330414021,0.7373414635658264,0.9102903604507446,0.2079067975282669,108091,0,0.10308361053466797,0.09762538675351436,0.2007089972881823,3.530889384015211,-0.02926468849182129,0.02476334571838379,0.031735897064208984
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,30.60615393129924,0.8245198130607605,0.9548061490058899,0.14781484007835388,86266,0,0.08226966857910156,0.09762538675351436,0.1798950553326159,5.913530011174242,0.05791366100311279,0.06927913427352905,-0.02835606038570404
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,33.516296096969164,0.9070984721183777,0.9816491603851318,0.07747763395309448,213122,0,0.2032489776611328,0.09762538675351436,0.30087436441464716,8.823672176844166,0.14049232006072998,0.096122145652771,-0.09869326651096344
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,15.105247736752087,0.4792701303958893,0.6304741501808167,0.47226858139038086,33509,0,0.03195667266845703,0.09762538675351436,0.12958205942197137,-9.58737618337291,-0.2873360216617584,-0.2550528645515442,0.29609768092632294
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,15.169094873240226,0.5007880330085754,0.635886013507843,0.4509507119655609,58916,0,0.056186676025390625,0.09762538675351436,0.15381206277890497,-9.523529046884772,-0.26581811904907227,-0.24964100122451782,0.274779811501503
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,17.493410287818865,0.4516258239746094,0.6393198370933533,0.43441900610923767,55528,0,0.05295562744140625,0.09762538675351436,0.1505810141949206,-7.199213632306133,-0.31498032808303833,-0.24620717763900757,0.25824810564517975
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,17.669243086734067,0.4984999895095825,0.6516756415367126,0.404684841632843,106569,0,0.10163211822509766,0.09762538675351436,0.199257504978612,-7.023380833390931,-0.2681061625480652,-0.2338513731956482,0.2285139411687851
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,27.54516228552339,0.6883748173713684,0.8879352807998657,0.24529144167900085,107464,0,0.10248565673828125,0.09762538675351436,0.2001110434917956,2.8525383653983916,-0.0782313346862793,0.002408266067504883,0.06912054121494293
stage79_00026368,gold-fish,8,q12,2,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,32.79102991807967,0.8784168362617493,0.9767417311668396,0.097870834171772,231347,0,0.22062969207763672,0.09762538675351436,0.31825507883115106,8.098405997954675,0.11181068420410156,0.09121471643447876,-0.07830006629228592
stage79_00030345,scooter-black,8,q12,10,0.25,original_streamsplat_base,full_original,both,0.0,0,18.95618502125217,0.6678135395050049,0.8889173865318298,0.2937227785587311,0,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,19.043100481288604,0.6783854365348816,0.8825256824493408,0.3394286632537842,35736,0,0.03408050537109375,0.09762538675351436,0.1317058921246081,0.08691546003643325,0.010571897029876709,-0.006391704082489014,0.0457058846950531
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,19.305713086310416,0.6928121447563171,0.8876600861549377,0.3245902955532074,60321,0,0.057526588439941406,0.09762538675351436,0.15515197519345575,0.3495280650582444,0.024998605251312256,-0.0012573003768920898,0.03086751699447632
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,20.00154220385072,0.7093009948730469,0.8956063389778137,0.3497196435928345,64523,0,0.06153392791748047,0.09762538675351436,0.1591593146709948,1.045357182598547,0.04148745536804199,0.006688952445983887,0.055996865034103394
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,20.6251107540703,0.7378027439117432,0.9052646160125732,0.3159562945365906,115146,0,0.10981178283691406,0.09762538675351436,0.2074371695904284,1.6689257328181277,0.06998920440673828,0.016347229480743408,0.022233515977859497
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,22.659332714587656,0.6967124938964844,0.8916926383972168,0.37647056579589844,105380,0,0.10049819946289062,0.09762538675351436,0.19812358621640497,3.7031476933354845,0.028898954391479492,0.002775251865386963,0.08274778723716736
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,25.139113673960868,0.8793522715568542,0.984836757183075,0.20580781996250153,223622,0,0.21326255798339844,0.09762538675351436,0.3108879447369128,6.182928652708696,0.21153873205184937,0.09591937065124512,-0.08791495859622955
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,14.238340631305453,0.48891595005989075,0.6174989342689514,0.5717183947563171,33895,0,0.032324790954589844,0.09762538675351436,0.1299501777081042,-4.717844389946718,-0.17889758944511414,-0.2714184522628784,0.27799561619758606
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,14.972063423294992,0.583977997303009,0.6722530722618103,0.5264331698417664,59175,0,0.056433677673339844,0.09762538675351436,0.1540590644268542,-3.984121597957179,-0.08383554220199585,-0.21666431427001953,0.23271039128303528
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,15.65222066120648,0.4742409288883209,0.6729320287704468,0.5376637578010559,60465,0,0.057663917541503906,0.09762538675351436,0.15528930429501825,-3.3039643600456916,-0.19357261061668396,-0.21598535776138306,0.24394097924232483
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,17.43663493591232,0.6505197882652283,0.7723774313926697,0.4534621238708496,110797,0,0.10566425323486328,0.09762538675351436,0.20328963998837762,-1.5195500853398514,-0.01729375123977661,-0.11653995513916016,0.15973934531211853
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,17.93007378557483,0.4921431541442871,0.7769529223442078,0.4676457643508911,107118,0,0.10215568542480469,0.09762538675351436,0.19978107217831903,-1.026111235677341,-0.17567038536071777,-0.11196446418762207,0.17392298579216003
stage79_00030345,scooter-black,8,q12,10,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,23.62175270390756,0.8169378638267517,0.9709904789924622,0.2578531801700592,230149,0,0.21948719024658203,0.09762538675351436,0.3171125770000964,4.665567682655389,0.14912432432174683,0.08207309246063232,-0.035869598388671875
stage79_00025302,drift-chicane,4,q12,21,0.25,original_streamsplat_base,full_original,both,0.0,0,30.940667758026613,0.8850756287574768,0.9793556332588196,0.20528735220432281,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,30.97708508022012,0.8635830879211426,0.9720015525817871,0.2590565085411072,15195,0,0.014491081237792969,0.18193822076791313,0.1964293020057061,0.03641732219350757,-0.02149254083633423,-0.007354080677032471,0.05376915633678436
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,31.345313401467152,0.8785748481750488,0.9802469611167908,0.2312133014202118,34470,0,0.03287315368652344,0.18193822076791313,0.21481137445443657,0.40464564344053855,-0.0065007805824279785,0.0008913278579711914,0.025925949215888977
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,30.487222917250534,0.8469842076301575,0.9638193249702454,0.28672194480895996,22328,0,0.02129364013671875,0.18193822076791313,0.20323186090463188,-0.45344484077607916,-0.038091421127319336,-0.015536308288574219,0.08143459260463715
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,31.440095802792882,0.8787999749183655,0.9820287823677063,0.2286873757839203,57916,0,0.055233001708984375,0.18193822076791313,0.2371712224768975,0.4994280447662689,-0.006275653839111328,0.0026731491088867188,0.023400023579597473
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,27.919560132707915,0.8195517659187317,0.9347304105758667,0.3344082534313202,39870,0,0.03802299499511719,0.18193822076791313,0.21996121576303032,-3.021107625318699,-0.06552386283874512,-0.04462522268295288,0.12912090122699738
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,31.39043463719617,0.8957915306091309,0.9868419766426086,0.16883407533168793,117617,0,0.1121683120727539,0.18193822076791313,0.294106532840667,0.44976687916955527,0.010715901851654053,0.0074863433837890625,-0.03645327687263489
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,20.995501794900903,0.5441952347755432,0.7421342730522156,0.5426101684570312,11510,0,0.010976791381835938,0.18193822076791313,0.19291501214974907,-9.94516596312571,-0.3408803939819336,-0.237221360206604,0.33732281625270844
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,21.01886867081454,0.5539790987968445,0.7478532195091248,0.5356147885322571,32808,0,0.03128814697265625,0.18193822076791313,0.21322636774056938,-9.921799087212072,-0.3310965299606323,-0.23150241374969482,0.33032743632793427
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,23.983137763868292,0.6078813672065735,0.8063549399375916,0.4861295819282532,18761,0,0.017891883850097656,0.18193822076791313,0.1998301046180108,-6.957529994158321,-0.2771942615509033,-0.17300069332122803,0.28084222972393036
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,24.118742203829807,0.6365212798118591,0.8199495077133179,0.4611336588859558,62479,0,0.059584617614746094,0.18193822076791313,0.24152283838265923,-6.821925554196806,-0.24855434894561768,-0.1594061255455017,0.255846306681633
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,29.397398116637923,0.8417609333992004,0.9655327796936035,0.2930750250816345,45713,0,0.043595314025878906,0.18193822076791313,0.22553353479379204,-1.5432696413886902,-0.04331469535827637,-0.013822853565216064,0.0877876728773117
stage79_00025302,drift-chicane,4,q12,21,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,31.467856421335412,0.8938939571380615,0.9872405529022217,0.1780705749988556,149637,0,0.14270496368408203,0.18193822076791313,0.32464318445199514,0.5271886633087988,0.008818328380584717,0.0078849196434021,-0.027216777205467224
stage79_00029575,parkour,4,q12,34,0.5,original_streamsplat_base,full_original,both,0.0,0,21.213494031062613,0.5572781562805176,0.7625449895858765,0.3779895007610321,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,20.803044430211063,0.5478591918945312,0.7695555090904236,0.46907171607017517,31866,0,0.030389785766601562,0.18193822076791313,0.2123280065345147,-0.4104496008515497,-0.009418964385986328,0.007010519504547119,0.09108221530914307
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,21.318946258090804,0.5956888198852539,0.7873103022575378,0.4292296767234802,57559,0,0.054892539978027344,0.18193822076791313,0.23683076074594048,0.10545222702819146,0.03841066360473633,0.024765312671661377,0.05124017596244812
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,21.575765065347863,0.5704619884490967,0.7946693897247314,0.44628259539604187,56111,0,0.053511619567871094,0.18193822076791313,0.23544984033578423,0.36227103428525,0.013183832168579102,0.03212440013885498,0.06829309463500977
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,22.574912206954863,0.655164897441864,0.8230903744697571,0.37314754724502563,107550,0,0.10256767272949219,0.18193822076791313,0.2845058934974053,1.3614181758922506,0.09788674116134644,0.060545384883880615,-0.00484195351600647
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,24.515328528669045,0.6015999913215637,0.8745416402816772,0.4086272418498993,103191,0,0.09841060638427734,0.18193822076791313,0.28034882715219045,3.301834497606432,0.04432183504104614,0.11199665069580078,0.030637741088867188
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,29.05003457774736,0.8287859559059143,0.9792703986167908,0.20909008383750916,225452,0,0.21500778198242188,0.18193822076791313,0.396946002750335,7.836540546684748,0.27150779962539673,0.2167254090309143,-0.16889941692352295
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,20.095536327745684,0.521885335445404,0.7428070306777954,0.46204349398612976,31607,0,0.030142784118652344,0.18193822076791313,0.21208100488656548,-1.1179577033169288,-0.035392820835113525,-0.019737958908081055,0.08405399322509766
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,20.659508672150587,0.5813043117523193,0.7653147578239441,0.4237046241760254,57596,0,0.054927825927734375,0.18193822076791313,0.2368660466956475,-0.5539853589120263,0.024026155471801758,0.002769768238067627,0.045715123414993286
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,20.97265969161963,0.521872341632843,0.7601144313812256,0.46507593989372253,55853,0,0.05326557159423828,0.18193822076791313,0.23520379236215141,-0.2408343394429835,-0.03540581464767456,-0.002430558204650879,0.08708643913269043
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,22.197073187781264,0.6260756850242615,0.8010833263397217,0.39595669507980347,107979,0,0.10297679901123047,0.18193822076791313,0.2849150197791436,0.9835791567186511,0.0687975287437439,0.038538336753845215,0.017967194318771362
stage79_00029575,parkour,4,q12,34,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,23.4156272484735,0.5645223259925842,0.8552720546722412,0.4146825969219208,101131,0,0.09644603729248047,0.18193822076791313,0.2783842580603936,2.2021332174108856,0.00724416971206665,0.09272706508636475,0.03669309616088867
