frontier_index,cost_bytes,cost_mib,target_count,mean_corrected_psnr,score_sum_psnr,chosen_settings
259,10426579,9.943560600280762,61,25.10908375680846,1531.654109165316,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
260,10427112,9.944068908691406,61,25.11205038935059,1531.8350737503858,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6
261,10427452,9.944393157958984,61,25.115976377474787,1532.0745590259621,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
262,10428401,9.945298194885254,61,25.12935500909588,1532.8906555548488,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
263,10439916,9.956279754638672,61,25.130557866837126,1532.9640298770646,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
264,10440707,9.95703411102295,61,25.135398785410363,1533.2593259100322,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
265,10467250,9.98234748840332,61,25.135798537973876,1533.2837108164065,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
266,10468199,9.98325252532959,61,25.14917716959497,1534.0998073452931,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
267,10470070,9.985036849975586,61,25.17820892741265,1535.8707445721718,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
268,10506244,10.019535064697266,61,25.1832466343911,1536.178044697857,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
269,10507035,10.020289421081543,61,25.188087552964344,1536.473340730825,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
270,10507648,10.0208740234375,61,25.19459852944675,1536.8705102962517,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
271,10509868,10.022991180419922,61,25.19803108791174,1537.0798963626162,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
272,10544223,10.055754661560059,61,25.2083541743798,1537.7096046371678,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p2_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
273,10547446,10.058828353881836,61,25.214420689945836,1538.079662086696,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
274,10547913,10.059273719787598,61,25.23210055270787,1539.1581337151802,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
275,10548704,10.060028076171875,61,25.236941471281114,1539.453429748148,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
276,10549317,10.060612678527832,61,25.24345244776352,1539.8505993135748,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
277,10566379,10.076884269714355,61,25.246173868110564,1540.0166059547444,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
278,10585491,10.095110893249512,61,25.24849015474197,1540.15789943926,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
279,10586282,10.095865249633789,61,25.253331073315213,1540.453195472228,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
280,10588502,10.097982406616211,61,25.256763631780203,1540.6625815385923,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
281,10589115,10.098567008972168,61,25.26327460826261,1541.0597511040191,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
282,10606177,10.114838600158691,61,25.265996028609653,1541.2257577451887,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
283,10622857,10.130745887756348,61,25.26708671824826,1541.292289813144,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p2_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
284,10623470,10.131330490112305,61,25.273597694730668,1541.6894593785707,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p2_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
285,10626547,10.134264945983887,61,25.290833096576332,1542.7408188911563,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
286,10627160,10.134849548339844,61,25.29734407305874,1543.1379884565831,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
287,10627951,10.135603904724121,61,25.302184991631982,1543.433284489551,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
288,10645013,10.151875495910645,61,25.304906411979026,1543.5992911307205,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
289,10645626,10.152460098266602,61,25.311417388461432,1543.9964606961473,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
290,10666958,10.17280387878418,61,25.31716623355783,1544.3471402470277,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
291,10667749,10.173558235168457,61,25.32200715213107,1544.6424362799953,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
292,10675365,10.180821418762207,61,25.328109707003367,1545.0146921272053,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
293,10685424,10.190414428710938,61,25.331239548960518,1545.2056124865917,bike-packing:00000:00004:gap4=topk_keep0p1_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
294,10702104,10.206321716308594,61,25.33233023859913,1545.272144554547,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p2_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
295,10705794,10.209840774536133,61,25.3560766169272,1546.7206736325593,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
296,10711954,10.215715408325195,61,25.36410615601541,1547.21047551694,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p2_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
297,10723469,10.226696968078613,61,25.365309013756654,1547.283849839156,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p2_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6
298,10724260,10.22745132446289,61,25.370149932329895,1547.5791458721235,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p1_q6;bike-packing:00000:00012:gap12=topk_keep0p2_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p2_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p2_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p2_q6;bike-packing:00020:00024:gap4=topk_keep0p2_q6
