frontier_index,cost_bytes,cost_mib,target_count,mean_corrected_psnr,score_sum_psnr,chosen_settings
961,19280726,18.38753318786621,122,22.87835024847877,2791.15873031441,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
962,19280812,18.387615203857422,122,22.880043033442714,2791.3652500800113,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
963,19281066,18.38785743713379,122,22.880313242540872,2791.398215589986,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
964,19281345,18.388123512268066,122,22.881526349713777,2791.5462146650807,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
965,19285381,18.391972541809082,122,22.881946043295088,2791.5974172820006,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
966,19285964,18.392528533935547,122,22.882111022527706,2791.61754474838,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
967,19295555,18.4016752243042,122,22.882288075739368,2791.6391452402027,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p05_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
968,19295895,18.401999473571777,122,22.884251069801465,2791.8786305157787,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p05_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
969,19296174,18.402265548706055,122,22.885464176974374,2792.0266295908737,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p05_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
970,19296407,18.402487754821777,122,22.887012100720263,2792.215476287872,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
971,19300295,18.406195640563965,122,22.888481980498057,2792.394801620763,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p05_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p05_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
972,19300722,18.40660285949707,122,22.88864490147448,2792.414677979886,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
973,19300976,18.406845092773438,122,22.888915110572636,2792.4476434898615,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
974,19301062,18.40692710876465,122,22.89060789553658,2792.6541632554627,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
975,19301316,18.407169342041016,122,22.890878104634737,2792.687128765438,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
976,19301595,18.407435417175293,122,22.892091211807642,2792.8351278405326,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
977,19303327,18.40908718109131,122,22.892448421966883,2792.8787074799598,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p05_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
978,19305183,18.41085720062256,122,22.893625699060266,2793.0223352853523,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p05_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
979,19305462,18.411123275756836,122,22.89483880623317,2793.1703343604468,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p05_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
980,19305716,18.411365509033203,122,22.89510901533133,2793.203299870422,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p05_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
981,19308143,18.41368007659912,122,22.89593725198305,2793.3043447419323,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p05_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p1_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
982,19311313,18.41670322418213,122,22.89697632459842,2793.431111601007,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p05_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p1_q6;parkour:00012:00016:gap4=topk_keep0p1_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p1_q6;parkour:00016:00024:gap8=topk_keep0p1_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
