sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
meetroom,rendered_raw,16,0.1415443004031355,81,6,0.07407407407407407,0.033854166666666664,32,16.0,11 11 32 15 11,0 11 22 54 69 80,25.81727687676543,25.85168521510527,0.03440833833984058,25.362952870918715,25.400113876325747,0.03716100540703238,31.496326949849422,31.496326949849422,0.0,0.8672360917668284,0.8802381643542537,0.8633901739120483,0.8774324123064677,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_prior_0p1,16,0.15756500818145772,81,6,0.07407407407407407,0.033854166666666664,18,16.0,16 18 16 14 16,0 16 34 50 64 80,25.976216621963054,26.038275635725196,0.06205901376214129,25.534786023753824,25.601809758616934,0.06702373486310975,31.494099099578406,31.494099099578406,0.0,0.8691440769183782,0.8826179048161448,0.8654783503214518,0.8800300844510396,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_prior_0p3,16,0.15986742675304413,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 17 16 15 16,0 16 33 49 64 80,25.967592940774004,26.031998161155762,0.064405220381758,25.525217641062962,25.594775279075257,0.06955763801229509,31.497284187162037,31.497284187162037,0.0,0.8691578161569289,0.8826063724211705,0.8654832577705384,0.8800076985359192,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_prior_1p0,16,0.1635696494486183,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,25.931059230358613,25.9925422175848,0.06148298722618506,25.488498235474264,25.55489986167854,0.06640162620427503,31.46307166641299,31.46307166641299,0.0,0.8686625847110042,0.8821232554353313,0.8649900452295939,0.8795275696118673,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_min2,16,0.1415443004031355,81,6,0.07407407407407407,0.033854166666666664,32,16.0,11 11 32 15 11,0 11 22 54 69 80,25.81727687676543,25.85168521510527,0.03440833833984058,25.362952870918715,25.400113876325747,0.03716100540703238,31.496326949849422,31.496326949849422,0.0,0.8672360917668284,0.8802381643542537,0.8633901739120483,0.8774324123064677,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_min2_prior_0p3,16,0.15986742675304413,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 17 16 15 16,0 16 33 49 64 80,25.967592940774004,26.031998161155762,0.064405220381758,25.525217641062962,25.594775279075257,0.06955763801229509,31.497284187162037,31.497284187162037,0.0,0.8691578161569289,0.8826063724211705,0.8654832577705384,0.8800076985359192,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_minhalf,16,0.1415443004031355,81,6,0.07407407407407407,0.033854166666666664,32,16.0,11 11 32 15 11,0 11 22 54 69 80,25.81727687676543,25.85168521510527,0.03440833833984058,25.362952870918715,25.400113876325747,0.03716100540703238,31.496326949849422,31.496326949849422,0.0,0.8672360917668284,0.8802381643542537,0.8633901739120483,0.8774324123064677,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_minhalf_prior_0p3,16,0.15986742675304413,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 17 16 15 16,0 16 33 49 64 80,25.967592940774004,26.031998161155762,0.064405220381758,25.525217641062962,25.594775279075257,0.06955763801229509,31.497284187162037,31.497284187162037,0.0,0.8691578161569289,0.8826063724211705,0.8654832577705384,0.8800076985359192,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
driving,uniform,4,,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_raw,4,0.12966951126387966,81,21,0.25925925925925924,0.11848958333333333,7,4.0,1 3 3 3 3 7 2 3 3 3 3 7 5 7 2 7 5 7 3 3,0 1 4 7 10 13 20 22 25 28 31 34 41 46 53 55 62 67 74 77 80,27.947772886699326,28.017567354910305,0.06979446821097923,26.359546603683935,26.453769135768756,0.0942225320848209,32.4855622667433,32.4855622667433,0.0,0.771350164472321,0.7758073482984378,0.7287048846483231,0.7347220828135809,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_0p1,4,0.1489442870952189,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_0p3,4,0.1489442870952189,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_1p0,4,0.1489442870952189,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_min2,4,0.13040942213653278,81,21,0.25925925925925924,0.11848958333333333,7,4.0,2 2 3 3 3 7 2 3 3 3 3 7 5 7 2 7 5 7 3 3,0 2 4 7 10 13 20 22 25 28 31 34 41 46 53 55 62 67 74 77 80,27.936503911844895,28.006332972744424,0.06982906089952934,26.341200498207005,26.435469730421367,0.09426923221436212,32.49451366509601,32.49451366509601,0.0,0.7711505117239775,0.7756060994701621,0.7283757656812668,0.7343908091386159,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_min2_prior_0p3,4,0.1489442870952189,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_minhalf,4,0.13040942213653278,81,21,0.25925925925925924,0.11848958333333333,7,4.0,2 2 3 3 3 7 2 3 3 3 3 7 5 7 2 7 5 7 3 3,0 2 4 7 10 13 20 22 25 28 31 34 41 46 53 55 62 67 74 77 80,27.936503911844895,28.006332972744424,0.06982906089952934,26.341200498207005,26.435469730421367,0.09426923221436212,32.49451366509601,32.49451366509601,0.0,0.7711505117239775,0.7756060994701621,0.7283757656812668,0.7343908091386159,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_minhalf_prior_0p3,4,0.1489442870952189,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,uniform,8,,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_raw,8,0.19623567800348005,81,11,0.13580246913580246,0.062065972222222224,16,8.0,4 3 10 2 16 9 5 10 5 16,0 4 7 17 19 35 44 49 59 64 80,25.57044180502581,25.624969996650055,0.0545281916242466,24.486700448077404,24.549797355528323,0.06309690745091956,32.46697771287928,32.46697771287928,0.0,0.6909679763111067,0.6961255544497643,0.6593889909131186,0.6653570456164224,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_0p1,8,0.22210000907847038,81,11,0.13580246913580246,0.062065972222222224,9,8.0,7 9 9 8 8 8 8 8 8 7,0 7 16 25 33 41 49 57 65 73 80,25.760310436036985,25.80974233483715,0.049431898800165186,24.70994168536249,24.76714145397411,0.057199768611617685,32.44447521305645,32.44447521305645,0.0,0.7009155150548911,0.7058368413536636,0.6707212622676577,0.6764159398419517,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_0p3,8,0.22485252423211935,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_1p0,8,0.22485252423211935,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_min2,8,0.19623567800348005,81,11,0.13580246913580246,0.062065972222222224,16,8.0,4 3 10 2 16 9 5 10 5 16,0 4 7 17 19 35 44 49 59 64 80,25.57044180502581,25.624969996650055,0.0545281916242466,24.486700448077404,24.549797355528323,0.06309690745091956,32.46697771287928,32.46697771287928,0.0,0.6909679763111067,0.6961255544497643,0.6593889909131186,0.6653570456164224,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_min2_prior_0p3,8,0.22485252423211935,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_minhalf,8,0.19934126699808988,81,11,0.13580246913580246,0.062065972222222224,16,8.0,4 10 5 16 9 5 10 5 10 6,0 4 14 19 35 44 49 59 64 74 80,25.673155707755974,25.726342398395474,0.053186690639499545,24.61012927274559,24.67167387191415,0.06154459916856325,32.437869385094785,32.437869385094785,0.0,0.6956683448803278,0.7006146904127097,0.6646772580487388,0.670400886450495,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_minhalf_prior_0p3,8,0.22485252423211935,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,uniform,16,,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,23.76875803859573,23.804673762790383,0.03591572419465194,23.079622516033428,23.118411498163656,0.03878898213022808,32.38295207062447,32.38295207062447,0.0,0.6309859112456992,0.6359695516250752,0.610102678934733,0.615485010544459,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_raw,16,0.2740286168021461,81,6,0.07407407407407407,0.033854166666666664,25,16.0,7 25 11 15 22,0 7 32 43 58 80,23.683028328098676,23.718483875187452,0.03545554708877674,22.982863545937676,23.02115553679355,0.03829199085587476,32.43508810511121,32.43508810511121,0.0,0.6245322275308915,0.6297231883178522,0.6031619815031687,0.6087682191530863,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_0p1,16,0.29112654419926304,81,6,0.07407407407407407,0.033854166666666664,18,16.0,14 17 16 15 18,0 14 31 47 62 80,23.788782399927722,23.825157306291235,0.036374906363512594,23.09910549148434,23.138390390356935,0.039284898872594454,32.40974375546997,32.40974375546997,0.0,0.6294729172447582,0.6348553664154477,0.6083548537890117,0.6141678988933563,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_0p3,16,0.2966962071601301,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 16 17 15 16,0 16 32 49 64 80,23.7891100443915,23.828463248571488,0.039353204179988666,23.100729857622458,23.14323131813685,0.04250146051439074,32.393862379004496,32.393862379004496,0.0,0.631393047026646,0.6364068385259605,0.6105217377344767,0.6159366325537363,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_prior_1p0,16,0.2978303702548146,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,23.76875803859573,23.804673762790383,0.03591572419465194,23.079622516033428,23.118411498163656,0.03878898213022808,32.38295207062447,32.38295207062447,0.0,0.6309859112456992,0.6359695516250752,0.610102678934733,0.615485010544459,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_min2,16,0.2740286168021461,81,6,0.07407407407407407,0.033854166666666664,25,16.0,7 25 11 15 22,0 7 32 43 58 80,23.683028328098676,23.718483875187452,0.03545554708877674,22.982863545937676,23.02115553679355,0.03829199085587476,32.43508810511121,32.43508810511121,0.0,0.6245322275308915,0.6297231883178522,0.6031619815031687,0.6087682191530863,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_min2_prior_0p3,16,0.2966962071601301,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 16 17 15 16,0 16 32 49 64 80,23.7891100443915,23.828463248571488,0.039353204179988666,23.100729857622458,23.14323131813685,0.04250146051439074,32.393862379004496,32.393862379004496,0.0,0.631393047026646,0.6364068385259605,0.6105217377344767,0.6159366325537363,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_minhalf,16,0.2830438273958862,81,6,0.07407407407407407,0.033854166666666664,25,16.0,8 8 25 14 25,0 8 16 41 55 80,23.525109281338178,23.548130130494663,0.023020849156484502,22.8089947683321,22.8338572854211,0.024862517089001557,32.476540693914195,32.476540693914195,0.0,0.6173597894333027,0.6219296326607834,0.5954397062460581,0.6003751369317373,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,rendered_minhalf_prior_0p3,16,0.2966962071601301,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 16 17 15 16,0 16 32 49 64 80,23.7891100443915,23.828463248571488,0.039353204179988666,23.100729857622458,23.14323131813685,0.04250146051439074,32.393862379004496,32.393862379004496,0.0,0.631393047026646,0.6364068385259605,0.6105217377344767,0.6159366325537363,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
robot,uniform,4,,77,20,0.2597402597402597,0.11870941558441558,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76,25.1543985695563,25.19141168744805,0.03701311789174966,22.82414386674953,22.874144043550658,0.05000017680112734,31.795624472555602,31.795624472555602,0.0,0.7914315578225372,0.8025368839115291,0.757226942924031,0.7722288746582834,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_raw,4,0.2812820781255141,77,20,0.2597402597402597,0.11870941558441558,8,4.0,1 5 7 2 5 8 4 7 1 1 2 1 2 7 2 5 7 6 3,0 1 6 13 15 20 28 32 39 40 41 43 44 46 53 55 60 67 73 76,25.33221001968863,25.365643779422474,0.03343375973384255,23.06625602471295,23.11142092821305,0.04516490350010116,31.790178905369324,31.790178905369324,0.0,0.7915916891841145,0.8025682011207977,0.7573923186251992,0.7722202382589641,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_0p1,4,0.3594198908889666,77,20,0.2597402597402597,0.11870941558441558,5,4.0,5 4 5 4 4 4 4 4 4 4 3 3 4 4 4 4 4 4 4,0 5 9 14 18 22 26 30 34 38 42 45 48 52 56 60 64 68 72 76,25.316699559002004,25.354727880541567,0.03802832153956359,23.04006766679285,23.09143925904806,0.05137159225520804,31.80510045179808,31.80510045179808,0.0,0.7948025085709312,0.8055106300812263,0.7617818305366918,0.7762471876646343,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_0p3,4,0.3871411849822228,77,20,0.2597402597402597,0.11870941558441558,5,4.0,5 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4,0 5 9 13 17 21 25 29 33 37 41 45 48 52 56 60 64 68 72 76,25.312366051483494,25.352593605420072,0.040227553936578175,23.052480452221015,23.106822937363408,0.05434248514239215,31.753040009381568,31.753040009381568,0.0,0.7928919714766663,0.8039075500005252,0.7595001574148211,0.7743808512102094,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_1p0,4,0.3871784267248586,77,20,0.2597402597402597,0.11870941558441558,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76,25.1543985695563,25.19141168744805,0.03701311789174966,22.82414386674953,22.874144043550658,0.05000017680112734,31.795624472555602,31.795624472555602,0.0,0.7914315578225372,0.8025368839115291,0.757226942924031,0.7722288746582834,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_min2,4,0.29230541142169386,77,20,0.2597402597402597,0.11870941558441558,8,4.0,2 2 6 2 3 5 8 4 7 2 2 2 3 5 2 5 7 6 3,0 2 4 10 12 15 20 28 32 39 41 43 45 48 53 55 60 67 73 76,25.36917751185665,25.406618557724496,0.03744104586784758,23.127414503450247,23.177992758394538,0.050578254944291245,31.758202085814865,31.758202085814865,0.0,0.7923282988659748,0.8035411610231771,0.7583670720719454,0.7735142718281662,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_min2_prior_0p3,4,0.3871411849822228,77,20,0.2597402597402597,0.11870941558441558,5,4.0,5 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4,0 5 9 13 17 21 25 29 33 37 41 45 48 52 56 60 64 68 72 76,25.312366051483494,25.352593605420072,0.040227553936578175,23.052480452221015,23.106822937363408,0.05434248514239215,31.753040009381568,31.753040009381568,0.0,0.7928919714766663,0.8039075500005252,0.7595001574148211,0.7743808512102094,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_minhalf,4,0.29230541142169386,77,20,0.2597402597402597,0.11870941558441558,8,4.0,2 2 6 2 3 5 8 4 7 2 2 2 3 5 2 5 7 6 3,0 2 4 10 12 15 20 28 32 39 41 43 45 48 53 55 60 67 73 76,25.36917751185665,25.406618557724496,0.03744104586784758,23.127414503450247,23.177992758394538,0.050578254944291245,31.758202085814865,31.758202085814865,0.0,0.7923282988659748,0.8035411610231771,0.7583670720719454,0.7735142718281662,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_minhalf_prior_0p3,4,0.3871411849822228,77,20,0.2597402597402597,0.11870941558441558,5,4.0,5 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4,0 5 9 13 17 21 25 29 33 37 41 45 48 52 56 60 64 68 72 76,25.312366051483494,25.352593605420072,0.040227553936578175,23.052480452221015,23.106822937363408,0.05434248514239215,31.753040009381568,31.753040009381568,0.0,0.7928919714766663,0.8039075500005252,0.7595001574148211,0.7743808512102094,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,uniform,8,,77,11,0.14285714285714285,0.06529017857142858,8,7.6,8 8 8 8 8 8 8 8 8 4,0 8 16 24 32 40 48 56 64 72 76,22.962144328620898,22.983025497793417,0.02088116917251881,21.488095166754647,21.51245653078925,0.024361364034604094,31.806439299818383,31.806439299818383,0.0,0.7515562130259229,0.7635170430332036,0.7284991479281223,0.7424534496032831,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_raw,8,0.3406178231816739,77,11,0.14285714285714285,0.06529017857142858,15,7.6,1 5 9 5 13 15 4 13 8 3,0 1 6 15 20 33 48 52 65 73 76,23.262783414891068,23.2799649011616,0.0171814862705304,21.85761373079841,21.87765879811403,0.020045067315621168,31.693801519446993,31.693801519446993,0.0,0.752406656742096,0.7648787893258132,0.7297052163066287,0.7442560376542987,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_0p1,8,0.4518422149975474,77,11,0.14285714285714285,0.06529017857142858,10,7.6,6 7 7 9 10 9 8 6 7 7,0 6 13 20 29 39 48 56 62 69 76,23.250841881262676,23.270675269064448,0.01983338780177135,21.833160258542364,21.856299210977763,0.023138952435399318,31.756931617584552,31.756931617584552,0.0,0.758166219506945,0.7699745320654535,0.7364664746053291,0.7502428392569224,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_0p3,8,0.5055507473647595,77,11,0.14285714285714285,0.06529017857142858,10,7.6,6 7 7 8 7 10 7 8 8 8,0 6 13 20 28 35 45 52 60 68 76,23.064338231489362,23.08112887684759,0.016790645358227607,21.614791086901924,21.634380173153193,0.019589086251269094,31.761621099013976,31.761621099013976,0.0,0.7543811240753571,0.7667222123641473,0.731976155981873,0.7463740923187949,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_1p0,8,0.5776668089286734,77,11,0.14285714285714285,0.06529017857142858,8,7.6,6 7 7 8 8 8 8 8 8 8,0 6 13 20 28 36 44 52 60 68 76,23.00250009584706,23.017529180428216,0.015029084581154706,21.53426532999758,21.551799262008934,0.01753393201135367,31.811908690943937,31.811908690943937,0.0,0.7546294610221664,0.7670719213299937,0.7322400176163876,0.7467562213088527,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
