representation,bits,measurement_key,sequence,frame_index,psnr,ssim,ms_ssim,lpips,status,error
float_dense_anchor,float,keyframe::blackswan:00001,blackswan,1,30.11629837350172,0.8910254836082458,0.9890342950820923,0.14200930297374725,ok,
float_dense_anchor,float,keyframe::blackswan:00002,blackswan,2,30.08772938941409,0.8926746845245361,0.9892133474349976,0.14949260652065277,ok,
float_dense_anchor,float,keyframe::blackswan:00003,blackswan,3,29.99644445685185,0.8933842182159424,0.9893416166305542,0.14637672901153564,ok,
float_dense_anchor,float,keyframe::blackswan:00004,blackswan,4,30.046936239442196,0.8936416506767273,0.9894763827323914,0.14707884192466736,ok,
float_dense_anchor,float,keyframe::blackswan:00005,blackswan,5,29.86904887020195,0.8886451721191406,0.9891871809959412,0.14940781891345978,ok,
float_dense_anchor,float,keyframe::blackswan:00006,blackswan,6,29.81598873908841,0.8853214383125305,0.9889058470726013,0.15400482714176178,ok,
float_dense_anchor,float,keyframe::blackswan:00007,blackswan,7,29.98385666568655,0.8887670636177063,0.9892850518226624,0.14471109211444855,ok,
float_dense_anchor,float,keyframe::blackswan:00008,blackswan,8,29.955075086863246,0.889487087726593,0.9890590310096741,0.14539143443107605,ok,
float_dense_anchor,float,keyframe::blackswan:00009,blackswan,9,29.84683643026447,0.8874030113220215,0.9889517426490784,0.15013965964317322,ok,
float_dense_anchor,float,keyframe::blackswan:00010,blackswan,10,30.120587630995537,0.8909320831298828,0.9892357587814331,0.1482754945755005,ok,
float_dense_anchor,float,keyframe::blackswan:00011,blackswan,11,30.193699186641666,0.8915555477142334,0.9892492294311523,0.14704081416130066,ok,
float_dense_anchor,float,keyframe::blackswan:00012,blackswan,12,30.14053677737109,0.8896492123603821,0.989176332950592,0.1524299532175064,ok,
float_dense_anchor,float,keyframe::blackswan:00013,blackswan,13,30.845521380185584,0.9046755433082581,0.9904129505157471,0.13268281519412994,ok,
float_dense_anchor,float,keyframe::blackswan:00014,blackswan,14,31.010403907663047,0.9034680724143982,0.9904653429985046,0.13597194850444794,ok,
float_dense_anchor,float,keyframe::blackswan:00015,blackswan,15,30.930121889463965,0.9003265500068665,0.9901330471038818,0.1383856236934662,ok,
float_dense_anchor,float,keyframe::blackswan:00016,blackswan,16,31.05268461157489,0.9044134616851807,0.990494430065155,0.1351889967918396,ok,
float_dense_anchor,float,keyframe::blackswan:00017,blackswan,17,30.79290971517358,0.9023069739341736,0.9902936816215515,0.13968804478645325,ok,
float_dense_anchor,float,keyframe::blackswan:00018,blackswan,18,30.390860111947177,0.8952417969703674,0.9894900321960449,0.15014135837554932,ok,
float_dense_anchor,float,keyframe::blackswan:00019,blackswan,19,30.402873914684957,0.8980485796928406,0.9896412491798401,0.1395811140537262,ok,
float_dense_anchor,float,keyframe::blackswan:00020,blackswan,20,30.336521465567294,0.8972525000572205,0.9895389080047607,0.13875706493854523,ok,
float_dense_anchor,float,keyframe::blackswan:00021,blackswan,21,30.23098021782196,0.8946444988250732,0.9892849922180176,0.14447014033794403,ok,
float_dense_anchor,float,keyframe::blackswan:00022,blackswan,22,30.507871994872254,0.9005795121192932,0.9899044036865234,0.13873419165611267,ok,
float_dense_anchor,float,keyframe::blackswan:00023,blackswan,23,30.52935754953921,0.9018540382385254,0.9898479580879211,0.13664357364177704,ok,
float_dense_anchor,float,keyframe::blackswan:00024,blackswan,24,30.586836915429497,0.9016108512878418,0.9897595047950745,0.13813379406929016,ok,
float_dense_anchor,float,keyframe::blackswan:00025,blackswan,25,30.737462372800056,0.9045955538749695,0.990188717842102,0.13354983925819397,ok,
float_dense_anchor,float,keyframe::blackswan:00026,blackswan,26,30.721752761178315,0.9036962389945984,0.9902922511100769,0.13808025419712067,ok,
float_dense_anchor,float,keyframe::blackswan:00027,blackswan,27,30.40507564230762,0.8974928855895996,0.9895721673965454,0.14126384258270264,ok,
float_dense_anchor,float,keyframe::blackswan:00028,blackswan,28,30.411395715114523,0.8998207449913025,0.989773690700531,0.14196717739105225,ok,
float_dense_anchor,float,keyframe::blackswan:00029,blackswan,29,30.4092249476105,0.8998433947563171,0.9898690581321716,0.13949228823184967,ok,
float_dense_anchor,float,keyframe::blackswan:00030,blackswan,30,30.31843639380808,0.8942472338676453,0.9893541932106018,0.14863763749599457,ok,
float_dense_anchor,float,keyframe::blackswan:00031,blackswan,31,30.30498197614206,0.8979551792144775,0.9897893071174622,0.1468997448682785,ok,
float_dense_anchor,float,keyframe::blackswan:00032,blackswan,32,30.22888736771455,0.8975504040718079,0.9897856712341309,0.14152252674102783,ok,
float_dense_anchor,float,keyframe::blackswan:00033,blackswan,33,30.139811483324518,0.8944876194000244,0.9893668293952942,0.1486092060804367,ok,
float_dense_anchor,float,keyframe::blackswan:00034,blackswan,34,30.08348971150106,0.8957244753837585,0.9895393252372742,0.14588914811611176,ok,
float_dense_anchor,float,keyframe::blackswan:00035,blackswan,35,30.13464446325878,0.8949350714683533,0.989659309387207,0.15104493498802185,ok,
float_dense_anchor,float,keyframe::blackswan:00036,blackswan,36,29.920216615430164,0.8895483016967773,0.9890575408935547,0.15070299804210663,ok,
float_dense_anchor,float,keyframe::blackswan:00037,blackswan,37,29.900298369460508,0.8920487761497498,0.9893439412117004,0.15500125288963318,ok,
float_dense_anchor,float,keyframe::blackswan:00038,blackswan,38,29.772371554898626,0.8903956413269043,0.989185094833374,0.15218673646450043,ok,
float_dense_anchor,float,keyframe::blackswan:00039,blackswan,39,29.600236544118147,0.8864267468452454,0.988782525062561,0.15486082434654236,ok,
float_dense_anchor,float,keyframe::blackswan:00040,blackswan,40,29.700681270099388,0.8896936774253845,0.9891804456710815,0.15528619289398193,ok,
float_dense_anchor,float,keyframe::blackswan:00041,blackswan,41,29.6680271024222,0.8892483711242676,0.9891071915626526,0.1550915241241455,ok,
float_dense_anchor,float,keyframe::blackswan:00042,blackswan,42,29.516161243750787,0.8864523768424988,0.9888802170753479,0.15906010568141937,ok,
float_dense_anchor,float,keyframe::blackswan:00043,blackswan,43,29.657405095269162,0.8898469805717468,0.9891930222511292,0.14920677244663239,ok,
float_dense_anchor,float,keyframe::blackswan:00044,blackswan,44,29.625833219026397,0.8880754113197327,0.989067554473877,0.16068407893180847,ok,
float_dense_anchor,float,keyframe::blackswan:00045,blackswan,45,29.583215257313498,0.8854248523712158,0.9887145757675171,0.15561504662036896,ok,
float_dense_anchor,float,keyframe::blackswan:00046,blackswan,46,29.761396818632146,0.8908174633979797,0.989059567451477,0.1550251990556717,ok,
float_dense_anchor,float,keyframe::blackswan:00047,blackswan,47,29.837518038731773,0.8946565985679626,0.9896076917648315,0.14908340573310852,ok,
float_dense_anchor,float,keyframe::blackswan:00048,blackswan,48,29.773809658772088,0.891904354095459,0.9892073273658752,0.14786173403263092,ok,
float_dense_anchor,float,keyframe::blackswan:00049,blackswan,49,30.02488152153143,0.8970937132835388,0.9896133542060852,0.14506584405899048,ok,
float_dense_anchor,float,keyframe::bmx-trees:00000,bmx-trees,0,32.44470740035601,0.9047214388847351,0.9894282817840576,0.07639806717634201,ok,
float_dense_anchor,float,keyframe::bmx-trees:00001,bmx-trees,1,32.57534717559278,0.9050315022468567,0.98946213722229,0.08302505314350128,ok,
float_dense_anchor,float,keyframe::bmx-trees:00002,bmx-trees,2,32.51982810602133,0.9057177901268005,0.9895055890083313,0.0772116482257843,ok,
float_dense_anchor,float,keyframe::bmx-trees:00003,bmx-trees,3,32.27845952658243,0.9029011726379395,0.9894770979881287,0.0879165306687355,ok,
float_dense_anchor,float,keyframe::bmx-trees:00004,bmx-trees,4,32.12754712751543,0.9015491604804993,0.9896560907363892,0.0930585265159607,ok,
float_dense_anchor,float,keyframe::bmx-trees:00005,bmx-trees,5,31.95269969165726,0.9020023941993713,0.9894423484802246,0.08867435902357101,ok,
float_dense_anchor,float,keyframe::bmx-trees:00006,bmx-trees,6,31.698045678062144,0.900925874710083,0.9890422224998474,0.08728983998298645,ok,
float_dense_anchor,float,keyframe::bmx-trees:00007,bmx-trees,7,31.603546370757165,0.8990035653114319,0.9892470836639404,0.08696678280830383,ok,
float_dense_anchor,float,keyframe::bmx-trees:00008,bmx-trees,8,32.064158257119814,0.9028227925300598,0.9900521636009216,0.08609681576490402,ok,
float_dense_anchor,float,keyframe::bmx-trees:00009,bmx-trees,9,33.53650376402845,0.912692129611969,0.9918354749679565,0.07680582255125046,ok,
float_dense_anchor,float,keyframe::bmx-trees:00010,bmx-trees,10,32.35164496722422,0.9067633152008057,0.9906351566314697,0.08077770471572876,ok,
float_dense_anchor,float,keyframe::bmx-trees:00011,bmx-trees,11,33.530633139028595,0.9166982769966125,0.991538941860199,0.06817261129617691,ok,
float_dense_anchor,float,keyframe::bmx-trees:00012,bmx-trees,12,33.14150384674519,0.9130935072898865,0.9913188815116882,0.07168630510568619,ok,
float_dense_anchor,float,keyframe::bmx-trees:00013,bmx-trees,13,32.84341659706057,0.9111819267272949,0.9911944270133972,0.07848794758319855,ok,
float_dense_anchor,float,keyframe::bmx-trees:00014,bmx-trees,14,33.53771440685875,0.9197416305541992,0.9918420314788818,0.07323475182056427,ok,
float_dense_anchor,float,keyframe::bmx-trees:00015,bmx-trees,15,34.135067171974455,0.9219434857368469,0.9919697046279907,0.07403451204299927,ok,
float_dense_anchor,float,keyframe::bmx-trees:00016,bmx-trees,16,34.477363200224204,0.9213163256645203,0.9920691251754761,0.0762099176645279,ok,
float_dense_anchor,float,keyframe::bmx-trees:00017,bmx-trees,17,35.11784955117862,0.9285802245140076,0.9927850961685181,0.07095980644226074,ok,
float_dense_anchor,float,keyframe::bmx-trees:00018,bmx-trees,18,35.53397824496945,0.933046281337738,0.9933122396469116,0.06826605647802353,ok,
float_dense_anchor,float,keyframe::bmx-trees:00019,bmx-trees,19,35.43261927672338,0.9324071407318115,0.9931954741477966,0.06660722941160202,ok,
float_dense_anchor,float,keyframe::bmx-trees:00020,bmx-trees,20,35.26550766274168,0.9335174560546875,0.9931515455245972,0.07002143561840057,ok,
float_dense_anchor,float,keyframe::bmx-trees:00021,bmx-trees,21,34.713733066443446,0.9331920742988586,0.992880642414093,0.07318631559610367,ok,
float_dense_anchor,float,keyframe::bmx-trees:00022,bmx-trees,22,34.04352447087663,0.9291012287139893,0.992437481880188,0.08180496841669083,ok,
float_dense_anchor,float,keyframe::bmx-trees:00023,bmx-trees,23,34.680779199288686,0.9325013756752014,0.9930221438407898,0.09194540232419968,ok,
float_dense_anchor,float,keyframe::bmx-trees:00024,bmx-trees,24,34.29796481000518,0.9324176907539368,0.992800772190094,0.09820816665887833,ok,
float_dense_anchor,float,keyframe::bmx-trees:00025,bmx-trees,25,33.72585646532737,0.929732620716095,0.9924520254135132,0.10207141935825348,ok,
float_dense_anchor,float,keyframe::bmx-trees:00026,bmx-trees,26,33.43760594131999,0.9303152561187744,0.9923952221870422,0.09887222945690155,ok,
float_dense_anchor,float,keyframe::bmx-trees:00027,bmx-trees,27,32.873609539563105,0.928713321685791,0.991885244846344,0.09276943653821945,ok,
float_dense_anchor,float,keyframe::bmx-trees:00028,bmx-trees,28,31.85693812586903,0.9219746589660645,0.9908759593963623,0.09438637644052505,ok,
float_dense_anchor,float,keyframe::bmx-trees:00029,bmx-trees,29,31.920463339806133,0.9228742718696594,0.9907884001731873,0.09543503075838089,ok,
float_dense_anchor,float,keyframe::bmx-trees:00030,bmx-trees,30,32.403905337102806,0.9275485873222351,0.9912663698196411,0.08862391859292984,ok,
float_dense_anchor,float,keyframe::bmx-trees:00031,bmx-trees,31,33.350225779537965,0.9334514141082764,0.9918295741081238,0.08040778338909149,ok,
float_dense_anchor,float,keyframe::bmx-trees:00032,bmx-trees,32,33.33021369499264,0.9341233372688293,0.9920252561569214,0.07985939085483551,ok,
float_dense_anchor,float,keyframe::bmx-trees:00033,bmx-trees,33,32.35177834209131,0.924435555934906,0.9910516738891602,0.0895877480506897,ok,
float_dense_anchor,float,keyframe::bmx-trees:00034,bmx-trees,34,28.691426746577086,0.8860592246055603,0.9863168597221375,0.12488284707069397,ok,
float_dense_anchor,float,keyframe::bmx-trees:00035,bmx-trees,35,29.414115103384482,0.8971014618873596,0.9875611066818237,0.11603181064128876,ok,
float_dense_anchor,float,keyframe::bmx-trees:00036,bmx-trees,36,30.759737342075233,0.9172379374504089,0.9896583557128906,0.10077366977930069,ok,
float_dense_anchor,float,keyframe::bmx-trees:00037,bmx-trees,37,31.131192062008033,0.9209578037261963,0.9901211261749268,0.09632490575313568,ok,
float_dense_anchor,float,keyframe::bmx-trees:00038,bmx-trees,38,30.591439121854282,0.9143328666687012,0.989433765411377,0.1078450083732605,ok,
float_dense_anchor,float,keyframe::bmx-trees:00039,bmx-trees,39,30.18402835213469,0.9077601432800293,0.9885491728782654,0.11200699210166931,ok,
float_dense_anchor,float,keyframe::bmx-trees:00040,bmx-trees,40,30.06784926892475,0.9067966938018799,0.9883624911308289,0.11140204221010208,ok,
float_dense_anchor,float,keyframe::bmx-trees:00041,bmx-trees,41,30.239905868520207,0.9089718461036682,0.9889313578605652,0.10860971361398697,ok,
float_dense_anchor,float,keyframe::bmx-trees:00042,bmx-trees,42,30.835416108035496,0.9116982817649841,0.9899906516075134,0.1060333400964737,ok,
float_dense_anchor,float,keyframe::bmx-trees:00043,bmx-trees,43,30.730297873351194,0.9089487195014954,0.989726185798645,0.11033967137336731,ok,
float_dense_anchor,float,keyframe::bmx-trees:00044,bmx-trees,44,30.59358178390585,0.9107673764228821,0.9899941086769104,0.11290489137172699,ok,
float_dense_anchor,float,keyframe::bmx-trees:00045,bmx-trees,45,30.46412021785706,0.9079229235649109,0.9895968437194824,0.11447835713624954,ok,
float_dense_anchor,float,keyframe::bmx-trees:00046,bmx-trees,46,29.997810655639128,0.9002232551574707,0.9890990257263184,0.12567704916000366,ok,
float_dense_anchor,float,keyframe::bmx-trees:00047,bmx-trees,47,30.25010854425431,0.9096419215202332,0.9895754456520081,0.1109897643327713,ok,
float_dense_anchor,float,keyframe::bmx-trees:00048,bmx-trees,48,31.09259426889271,0.9143280982971191,0.9901370406150818,0.10515184700489044,ok,
float_dense_anchor,float,keyframe::bmx-trees:00049,bmx-trees,49,30.6756988622984,0.9059262275695801,0.9895862936973572,0.11637163162231445,ok,
float_dense_anchor,float,keyframe::bmx-trees:00050,bmx-trees,50,30.364490008775334,0.9049170613288879,0.9895395040512085,0.11477291584014893,ok,
float_dense_anchor,float,keyframe::bmx-trees:00051,bmx-trees,51,28.550190413211563,0.8717083930969238,0.9870883226394653,0.14217104017734528,ok,
float_dense_anchor,float,keyframe::bmx-trees:00052,bmx-trees,52,27.817061613392077,0.8485442996025085,0.985964834690094,0.15498870611190796,ok,
float_dense_anchor,float,keyframe::bmx-trees:00053,bmx-trees,53,29.79737889606323,0.8972523808479309,0.9895253777503967,0.1276116669178009,ok,
float_dense_anchor,float,keyframe::bmx-trees:00054,bmx-trees,54,30.88105742229564,0.9108605980873108,0.9902181029319763,0.10514572262763977,ok,
float_dense_anchor,float,keyframe::bmx-trees:00055,bmx-trees,55,31.20148703155419,0.908541202545166,0.990279495716095,0.11857049912214279,ok,
float_dense_anchor,float,keyframe::bmx-trees:00056,bmx-trees,56,30.678560547687116,0.9071934819221497,0.9898533225059509,0.1110425740480423,ok,
float_dense_anchor,float,keyframe::bmx-trees:00057,bmx-trees,57,27.774818352751304,0.8359181880950928,0.9848681688308716,0.16660617291927338,ok,
float_dense_anchor,float,keyframe::bmx-trees:00058,bmx-trees,58,26.610509424306073,0.8117735385894775,0.9827041029930115,0.1928858757019043,ok,
float_dense_anchor,float,keyframe::bmx-trees:00059,bmx-trees,59,27.76743668378334,0.8420720100402832,0.9852977395057678,0.17098408937454224,ok,
float_dense_anchor,float,keyframe::bmx-trees:00060,bmx-trees,60,30.89936184914653,0.9030916094779968,0.9904705286026001,0.12479223310947418,ok,
float_dense_anchor,float,keyframe::bmx-trees:00061,bmx-trees,61,31.2148917580883,0.9035820364952087,0.99024897813797,0.12830670177936554,ok,
float_dense_anchor,float,keyframe::bmx-trees:00062,bmx-trees,62,30.830393546736797,0.9024503231048584,0.9899286031723022,0.12177625298500061,ok,
float_dense_anchor,float,keyframe::bmx-trees:00063,bmx-trees,63,26.768250610716024,0.818115234375,0.9822984933853149,0.18968135118484497,ok,
float_dense_anchor,float,keyframe::bmx-trees:00064,bmx-trees,64,26.827356884838064,0.8153113722801208,0.9819267392158508,0.19265158474445343,ok,
float_dense_anchor,float,keyframe::bmx-trees:00065,bmx-trees,65,27.175359109600386,0.821712076663971,0.982583224773407,0.1843585968017578,ok,
float_dense_anchor,float,keyframe::bmx-trees:00066,bmx-trees,66,27.336645764057955,0.822863757610321,0.9825574159622192,0.18273885548114777,ok,
float_dense_anchor,float,keyframe::bmx-trees:00067,bmx-trees,67,27.296128479944368,0.8200109601020813,0.9817976355552673,0.1875392645597458,ok,
float_dense_anchor,float,keyframe::bmx-trees:00068,bmx-trees,68,26.64540006722076,0.7978777885437012,0.9793745279312134,0.20696097612380981,ok,
float_dense_anchor,float,keyframe::bmx-trees:00069,bmx-trees,69,26.440879594923565,0.7911508679389954,0.979086697101593,0.20873655378818512,ok,
float_dense_anchor,float,keyframe::bmx-trees:00070,bmx-trees,70,26.38289124757832,0.7897301316261292,0.978487491607666,0.2092604637145996,ok,
float_dense_anchor,float,keyframe::bmx-trees:00071,bmx-trees,71,26.482644432212116,0.792796790599823,0.9792444705963135,0.20760154724121094,ok,
float_dense_anchor,float,keyframe::bmx-trees:00072,bmx-trees,72,26.391055425399802,0.7878844141960144,0.9791945219039917,0.2145603597164154,ok,
float_dense_anchor,float,keyframe::bmx-trees:00073,bmx-trees,73,26.01929215693213,0.77518630027771,0.9777100682258606,0.2189854383468628,ok,
float_dense_anchor,float,keyframe::bmx-trees:00074,bmx-trees,74,26.082427820003545,0.773932933807373,0.9778334498405457,0.22070668637752533,ok,
float_dense_anchor,float,keyframe::bmx-trees:00075,bmx-trees,75,26.435374103349826,0.783796489238739,0.9788215756416321,0.2177848368883133,ok,
float_dense_anchor,float,keyframe::bmx-trees:00076,bmx-trees,76,26.598015157013343,0.7854273915290833,0.9791186451911926,0.21506914496421814,ok,
float_dense_anchor,float,keyframe::bmx-trees:00077,bmx-trees,77,26.430205368319363,0.7809585928916931,0.9789853096008301,0.2191191464662552,ok,
float_dense_anchor,float,keyframe::bmx-trees:00078,bmx-trees,78,26.03711101131596,0.764678418636322,0.9777200222015381,0.22387155890464783,ok,
float_dense_anchor,float,keyframe::bmx-trees:00079,bmx-trees,79,25.90232824974915,0.7626262307167053,0.9774752259254456,0.22099584341049194,ok,
float_dense_anchor,float,keyframe::breakdance:00000,breakdance,0,25.773465162909606,0.8737590312957764,0.9875964522361755,0.15665367245674133,ok,
float_dense_anchor,float,keyframe::breakdance:00001,breakdance,1,25.711372209703338,0.8740255832672119,0.9877497553825378,0.15635745227336884,ok,
float_dense_anchor,float,keyframe::breakdance:00002,breakdance,2,25.773500697858207,0.8747696876525879,0.9879077076911926,0.15721841156482697,ok,
float_dense_anchor,float,keyframe::breakdance:00003,breakdance,3,25.79018414098915,0.8751702308654785,0.9878506660461426,0.15542525053024292,ok,
float_dense_anchor,float,keyframe::breakdance:00004,breakdance,4,25.738325848839803,0.8753097057342529,0.9877657294273376,0.15524858236312866,ok,
float_dense_anchor,float,keyframe::breakdance:00005,breakdance,5,25.781967444290895,0.8758063316345215,0.9878228306770325,0.1545979231595993,ok,
float_dense_anchor,float,keyframe::breakdance:00006,breakdance,6,25.793816902325286,0.8739240169525146,0.9875614643096924,0.15521401166915894,ok,
float_dense_anchor,float,keyframe::breakdance:00007,breakdance,7,25.899313124652444,0.8751156330108643,0.987765908241272,0.15108786523342133,ok,
float_dense_anchor,float,keyframe::breakdance:00008,breakdance,8,25.95146814077763,0.8765885829925537,0.9878934025764465,0.15110796689987183,ok,
float_dense_anchor,float,keyframe::breakdance:00009,breakdance,9,25.935144898576983,0.8769125938415527,0.9878916144371033,0.15054938197135925,ok,
float_dense_anchor,float,keyframe::breakdance:00010,breakdance,10,25.848998452287773,0.8765977025032043,0.9879021048545837,0.15045972168445587,ok,
float_dense_anchor,float,keyframe::breakdance:00011,breakdance,11,25.900521598889178,0.8768622875213623,0.9879465103149414,0.1519877165555954,ok,
float_dense_anchor,float,keyframe::breakdance:00012,breakdance,12,25.698621061978116,0.8745930790901184,0.9876195788383484,0.15411314368247986,ok,
float_dense_anchor,float,keyframe::breakdance:00013,breakdance,13,25.612435431251935,0.873256266117096,0.9876176118850708,0.1567729413509369,ok,
float_dense_anchor,float,keyframe::breakdance:00014,breakdance,14,25.592103967403194,0.8718567490577698,0.9874014854431152,0.15652655065059662,ok,
float_dense_anchor,float,keyframe::breakdance:00015,breakdance,15,25.640725681941646,0.8715884685516357,0.9873155951499939,0.1566098928451538,ok,
float_dense_anchor,float,keyframe::breakdance:00016,breakdance,16,25.667622301388676,0.8725897669792175,0.9875658750534058,0.1561453938484192,ok,
float_dense_anchor,float,keyframe::breakdance:00017,breakdance,17,25.603863307665055,0.8739888072013855,0.9875096082687378,0.157068133354187,ok,
float_dense_anchor,float,keyframe::breakdance:00018,breakdance,18,25.667190883183153,0.8760512471199036,0.9877838492393494,0.15603317320346832,ok,
float_dense_anchor,float,keyframe::breakdance:00019,breakdance,19,25.702759519814467,0.8753571510314941,0.9877282977104187,0.15576912462711334,ok,
float_dense_anchor,float,keyframe::breakdance:00020,breakdance,20,25.874671495287256,0.875906765460968,0.9877524971961975,0.15441368520259857,ok,
float_dense_anchor,float,keyframe::breakdance:00021,breakdance,21,26.040388333384826,0.8771194815635681,0.9878074526786804,0.14955741167068481,ok,
float_dense_anchor,float,keyframe::breakdance:00022,breakdance,22,25.9187575321521,0.875176191329956,0.9877081513404846,0.15123946964740753,ok,
float_dense_anchor,float,keyframe::breakdance:00023,breakdance,23,25.897140133345125,0.8766705393791199,0.9879478216171265,0.14915837347507477,ok,
float_dense_anchor,float,keyframe::breakdance:00024,breakdance,24,25.953286158317912,0.8765165209770203,0.9879708290100098,0.1496666520833969,ok,
float_dense_anchor,float,keyframe::breakdance:00025,breakdance,25,25.974928593931118,0.8775131106376648,0.9880531430244446,0.148137629032135,ok,
float_dense_anchor,float,keyframe::breakdance:00026,breakdance,26,25.87882856682878,0.8768730163574219,0.9879834055900574,0.15251745283603668,ok,
float_dense_anchor,float,keyframe::breakdance:00027,breakdance,27,25.842791837463054,0.8735465407371521,0.9877240657806396,0.15170669555664062,ok,
float_dense_anchor,float,keyframe::breakdance:00028,breakdance,28,25.75274058612552,0.8728046417236328,0.9875786304473877,0.14895232021808624,ok,
float_dense_anchor,float,keyframe::breakdance:00029,breakdance,29,25.759411558706642,0.8741707801818848,0.9877188801765442,0.15046879649162292,ok,
float_dense_anchor,float,keyframe::breakdance:00030,breakdance,30,25.707148397395887,0.8737366199493408,0.9876112341880798,0.14669941365718842,ok,
float_dense_anchor,float,keyframe::breakdance:00031,breakdance,31,25.717809003802735,0.8740852475166321,0.9874533414840698,0.15322713553905487,ok,
float_dense_anchor,float,keyframe::breakdance:00032,breakdance,32,25.646950541672886,0.8740422129631042,0.987427830696106,0.15276682376861572,ok,
float_dense_anchor,float,keyframe::breakdance:00033,breakdance,33,25.728166857596403,0.8751986622810364,0.9876515865325928,0.14944514632225037,ok,
float_dense_anchor,float,keyframe::breakdance:00034,breakdance,34,25.863290059644612,0.875376284122467,0.9878526926040649,0.1529247760772705,ok,
float_dense_anchor,float,keyframe::breakdance:00035,breakdance,35,25.78019638892462,0.874596357345581,0.9876925945281982,0.15151196718215942,ok,
float_dense_anchor,float,keyframe::breakdance:00036,breakdance,36,25.785868072901792,0.874926745891571,0.9877570271492004,0.15300366282463074,ok,
float_dense_anchor,float,keyframe::breakdance:00037,breakdance,37,25.785573411762293,0.8749701380729675,0.9878048300743103,0.14951524138450623,ok,
float_dense_anchor,float,keyframe::breakdance:00038,breakdance,38,25.721176702943577,0.874315083026886,0.9875522255897522,0.1509154886007309,ok,
float_dense_anchor,float,keyframe::breakdance:00039,breakdance,39,25.7316879186174,0.8727245926856995,0.987438440322876,0.15193429589271545,ok,
float_dense_anchor,float,keyframe::breakdance:00040,breakdance,40,25.751181355651728,0.873596727848053,0.9875230193138123,0.15139617025852203,ok,
float_dense_anchor,float,keyframe::breakdance:00041,breakdance,41,25.772851562237147,0.8750042915344238,0.9877550601959229,0.15344417095184326,ok,
float_dense_anchor,float,keyframe::breakdance:00042,breakdance,42,25.80220568883055,0.8749337792396545,0.9877852201461792,0.1518576294183731,ok,
float_dense_anchor,float,keyframe::breakdance:00043,breakdance,43,25.70910675063056,0.8727323412895203,0.9875975847244263,0.15033751726150513,ok,
float_dense_anchor,float,keyframe::breakdance:00044,breakdance,44,25.83859230280526,0.8745120167732239,0.9877108335494995,0.15101231634616852,ok,
float_dense_anchor,float,keyframe::breakdance:00045,breakdance,45,25.786156239411397,0.874000072479248,0.9876143932342529,0.1530175656080246,ok,
float_dense_anchor,float,keyframe::breakdance:00046,breakdance,46,25.830852708426313,0.873964786529541,0.9875320792198181,0.15053948760032654,ok,
float_dense_anchor,float,keyframe::breakdance:00047,breakdance,47,25.782995117627273,0.8736312389373779,0.9874392747879028,0.14908085763454437,ok,
float_dense_anchor,float,keyframe::breakdance:00048,breakdance,48,25.68459717550304,0.8726251721382141,0.9877026677131653,0.14995867013931274,ok,
float_dense_anchor,float,keyframe::breakdance:00049,breakdance,49,25.667995212501502,0.8723156452178955,0.9875804781913757,0.151349738240242,ok,
float_dense_anchor,float,keyframe::breakdance:00050,breakdance,50,25.72800842401591,0.8724520206451416,0.9875150918960571,0.151579350233078,ok,
float_dense_anchor,float,keyframe::breakdance:00051,breakdance,51,25.75389449570644,0.8705374598503113,0.9872787594795227,0.15259099006652832,ok,
float_dense_anchor,float,keyframe::breakdance:00052,breakdance,52,25.72017902723362,0.8721078038215637,0.9874020218849182,0.14860320091247559,ok,
float_dense_anchor,float,keyframe::breakdance:00053,breakdance,53,25.690000613013247,0.8720236420631409,0.9872961640357971,0.14752241969108582,ok,
float_dense_anchor,float,keyframe::breakdance:00054,breakdance,54,25.71903554925276,0.872502326965332,0.9873145222663879,0.1484566479921341,ok,
float_dense_anchor,float,keyframe::breakdance:00055,breakdance,55,25.811713413282288,0.8734126687049866,0.987531840801239,0.15135307610034943,ok,
float_dense_anchor,float,keyframe::breakdance:00056,breakdance,56,25.81198132640818,0.873995840549469,0.9876933693885803,0.14662045240402222,ok,
float_dense_anchor,float,keyframe::breakdance:00057,breakdance,57,25.884459319538145,0.8746482729911804,0.9878208637237549,0.15024979412555695,ok,
float_dense_anchor,float,keyframe::breakdance:00058,breakdance,58,25.81520567518809,0.8744999766349792,0.9877879023551941,0.14935600757598877,ok,
float_dense_anchor,float,keyframe::breakdance:00059,breakdance,59,25.704932529902358,0.8703925013542175,0.9875112175941467,0.15160781145095825,ok,
float_dense_anchor,float,keyframe::breakdance:00060,breakdance,60,25.778809368849195,0.870672881603241,0.9874774217605591,0.15246962010860443,ok,
float_dense_anchor,float,keyframe::breakdance:00061,breakdance,61,25.90340882160351,0.8722978234291077,0.9875777959823608,0.15094146132469177,ok,
float_dense_anchor,float,keyframe::breakdance:00062,breakdance,62,25.97147632075896,0.8734319806098938,0.9876355528831482,0.1493496149778366,ok,
float_dense_anchor,float,keyframe::breakdance:00063,breakdance,63,26.009565988542374,0.8731204867362976,0.9876329898834229,0.15048281848430634,ok,
float_dense_anchor,float,keyframe::breakdance:00064,breakdance,64,25.9851634998476,0.8734862208366394,0.9876536726951599,0.1520584374666214,ok,
float_dense_anchor,float,keyframe::breakdance:00065,breakdance,65,25.82120645663464,0.8725541234016418,0.9875401258468628,0.1481589674949646,ok,
