base_method,codec,reference_gap,keep_fraction,side_bits,task_count,selector_policy,selected_candidate,zlib_level,mean_keep_gaussians,mean_raw_deterministic_payload_bytes,mean_compressed_deterministic_payload_bytes,mean_raw_deterministic_mib_per_intermediate_frame,mean_compressed_deterministic_mib_per_intermediate_frame,mean_compressed_savings_bytes_vs_raw,mean_compressed_ratio_vs_raw,mean_stage96_entropy_reference_bytes,mean_stage96_entropy_reference_mib_per_intermediate_frame,mean_compressed_minus_stage96_entropy_reference_bytes,mean_compressed_ratio_vs_stage96_entropy_reference,compressed_below_stage96_entropy_reference_count,max_decoded_max_abs_diff_vs_raw_deterministic,comparison_note
stage65_adapter,q12,16,0.05,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,15045.0,13948.75,0.014348030090332031,0.01330256462097168,1096.25,0.9271352608840147,35406.434782608696,0.03376620748768682,-21457.684782608696,0.39396087422084913,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.05,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,18040.0,16524.5,0.01720428466796875,0.015758991241455078,1515.5,0.9159922394678491,35406.434782608696,0.03376620748768682,-18881.934782608696,0.4667089499820716,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.05,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,24029.0,20252.25,0.02291584014892578,0.019314050674438477,3776.75,0.8428253360522703,35406.434782608696,0.03376620748768682,-15154.184782608696,0.5719934843580387,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.1,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,12050.0,6600.75,0.011491775512695312,0.006294965744018555,5449.25,0.5477800829875519,35406.434782608696,0.03376620748768682,-28805.684782608696,0.18642797673721798,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.1,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,18040.0,13229.0,0.01720428466796875,0.012616157531738281,4811.0,0.7333148558758315,35406.434782608696,0.03376620748768682,-22177.434782608696,0.3736326484500484,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.1,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,24029.0,16259.5,0.02291584014892578,0.015506267547607422,7769.5,0.6766615339797745,35406.434782608696,0.03376620748768682,-19146.934782608696,0.45922443476253394,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.1,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,30019.0,27083.25,0.02862834930419922,0.02582859992980957,2935.75,0.9022036043838901,35406.434782608696,0.03376620748768682,-8323.184782608696,0.7649245163001567,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.1,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,36009.0,32162.5,0.034340858459472656,0.030672550201416016,3846.5,0.893179482907051,35406.434782608696,0.03376620748768682,-3243.934782608696,0.9083800782957654,4,0.0,stage115_q6_top10_setting
stage65_adapter,q12,16,0.1,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,47988.0,38898.0,0.045764923095703125,0.03709602355957031,9090.0,0.8105776444111028,35406.434782608696,0.03376620748768682,3491.565217391304,1.0986138604134843,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.15,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,18043.0,9481.5,0.01720714569091797,0.00904226303100586,8561.5,0.5254946516654657,35406.434782608696,0.03376620748768682,-25924.934782608696,0.26779030586432334,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.15,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,27029.0,19086.0,0.02577686309814453,0.018201828002929688,7943.0,0.7061304524769692,35406.434782608696,0.03376620748768682,-16320.434782608696,0.5390545565286584,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.15,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,36015.0,23395.5,0.034346580505371094,0.022311687469482422,12619.5,0.6496043315285298,35406.434782608696,0.03376620748768682,-12010.934782608696,0.6607697200705349,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.15,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,45002.0,39645.25,0.04291725158691406,0.03780865669250488,5356.75,0.880966401493267,35406.434782608696,0.03376620748768682,4238.815217391304,1.1197187811598972,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.15,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,53988.0,47304.25,0.051486968994140625,0.04511284828186035,6683.75,0.876199340594206,35406.434782608696,0.03376620748768682,11897.815217391304,1.336035392731363,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.15,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,71960.0,57199.0,0.06862640380859375,0.054549217224121094,14761.0,0.7948721511951085,35406.434782608696,0.03376620748768682,21792.565217391304,1.6154973058201163,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.2,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,24033.0,12243.5,0.022919654846191406,0.011676311492919922,11789.5,0.5094453459826073,35406.434782608696,0.03376620748768682,-23162.934782608696,0.3457987248694661,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.2,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,36014.0,24425.0,0.03434562683105469,0.023293495178222656,11589.0,0.6782084744821458,35406.434782608696,0.03376620748768682,-10981.434782608696,0.6898463556120971,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.2,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,47995.0,30148.75,0.04577159881591797,0.02875208854675293,17846.25,0.6281643921241796,35406.434782608696,0.03376620748768682,-5257.684782608696,0.8515048234906945,4,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.2,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,59976.0,51673.75,0.05719757080078125,0.04927992820739746,8302.25,0.8615737961851406,35406.434782608696,0.03376620748768682,16267.315217391304,1.4594451634927572,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.2,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,71957.0,61902.75,0.06862354278564453,0.05903506278991699,10054.25,0.8602741915310533,35406.434782608696,0.03376620748768682,26496.315217391304,1.7483474509669084,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,16,0.2,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,95919.0,75075.5,0.0914754867553711,0.07159757614135742,20843.5,0.7826968588079525,35406.434782608696,0.03376620748768682,39669.065217391304,2.1203914051486588,0,0.0,cross_setting_rate_only_quality_unknown
