task_id,sequence,codec,reference_gap,target_index,base_method,selector_policy,selected_candidate,keep_fraction,side_bits,zlib_level,keep_gaussians,raw_deterministic_payload_bytes,compressed_deterministic_payload_bytes,raw_deterministic_mib_per_intermediate_frame,compressed_deterministic_mib_per_intermediate_frame,compressed_savings_bytes_vs_raw,compressed_ratio_vs_raw,metadata_zlib_bytes,residual_zlib_bytes,omitted_index_bytes_vs_fixed_aligned,stage96_entropy_reference_bytes,stage96_entropy_reference_mib_per_intermediate_frame,compressed_minus_stage96_entropy_reference_bytes,compressed_ratio_vs_stage96_entropy_reference,compressed_below_stage96_entropy_reference,decoded_max_abs_diff_vs_raw_deterministic,comparison_note
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,5,9,3686,30019,23869,0.02862834930419922,0.02276325225830078,6150,0.7951297511576002,51,23792,7372,30440.894736842107,0.02903069947895251,-6571.894736842107,0.7841096724109015,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,6,9,3686,36009,28137,0.034340858459472656,0.026833534240722656,7872,0.7813879863367491,51,28060,7372,30440.894736842107,0.02903069947895251,-2303.894736842107,0.9243158009395256,1,0.0,stage115_q6_top10_setting
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,8,9,3686,47988,34606,0.045764923095703125,0.03300285339355469,13382,0.7211386179878303,51,34529,7372,30440.894736842107,0.02903069947895251,4165.105263157893,1.1368259802862146,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,2,9,5530,18043,9317,0.01720714569091797,0.008885383605957031,8726,0.5163775425372721,50,9241,11060,30440.894736842107,0.02903069947895251,-21123.894736842107,0.30606853315398086,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,3,9,5530,27029,18054,0.02577686309814453,0.017217636108398438,8975,0.6679492397055015,50,17978,11060,30440.894736842107,0.02903069947895251,-12386.894736842107,0.593083749872488,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,4,9,5530,36015,22432,0.034346580505371094,0.021392822265625,13583,0.622851589615438,50,22356,11060,30440.894736842107,0.02903069947895251,-8008.894736842107,0.7369034384147364,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,5,9,5530,45002,35232,0.04291725158691406,0.033599853515625,9770,0.7828985378427625,50,35156,11060,30440.894736842107,0.02903069947895251,4791.105263157893,1.1573904218182949,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,6,9,5530,53988,41722,0.051486968994140625,0.03978919982910156,12266,0.772801363265911,50,41646,11060,30440.894736842107,0.02903069947895251,11281.105263157893,1.3705904626221306,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,8,9,5530,71960,51087,0.06862640380859375,0.048720359802246094,20873,0.7099360755975542,50,51011,11060,30440.894736842107,0.02903069947895251,20646.105263157893,1.6782358219638747,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,2,9,7373,24033,12176,0.022919654846191406,0.0116119384765625,11857,0.5066367078600258,50,12100,14746,30440.894736842107,0.02903069947895251,-18264.894736842107,0.3999882429626351,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,3,9,7373,36014,23622,0.03434562683105469,0.022527694702148438,12392,0.6559115899372466,50,23546,14746,30440.894736842107,0.02903069947895251,-6818.894736842107,0.775995587653036,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,4,9,7373,47995,28944,0.04577159881591797,0.0276031494140625,19051,0.6030628190436503,50,28868,14746,30440.894736842107,0.02903069947895251,-1496.8947368421068,0.9508261912212967,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,5,9,7373,59976,46414,0.05719757080078125,0.04426383972167969,13562,0.7738762171535281,50,46338,14746,30440.894736842107,0.02903069947895251,15973.105263157893,1.5247252224759975,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,6,9,7373,71957,54884,0.06862354278564453,0.052341461181640625,17073,0.7627332990536014,50,54808,14746,30440.894736842107,0.02903069947895251,24443.105263157893,1.8029693435250709,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,8,9,7373,95919,66974,0.0914754867553711,0.06387138366699219,28945,0.6982349690885018,50,66898,14746,30440.894736842107,0.02903069947895251,36533.10526315789,2.2001324395679633,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,2,9,922,3067,2311,0.0029249191284179688,0.0022039413452148438,756,0.7535050537985002,63,2222,1844,35513.15789473684,0.033867986578690376,-33202.15789473684,0.06507447202667654,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,3,9,922,4565,4149,0.004353523254394531,0.003956794738769531,416,0.9088718510405257,63,4060,1844,35513.15789473684,0.033867986578690376,-31364.15789473684,0.11682993701370879,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,4,9,922,6063,5054,0.005782127380371094,0.0048198699951171875,1009,0.8335807356094342,63,4965,1844,35513.15789473684,0.033867986578690376,-30459.15789473684,0.14231344942571322,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,5,9,922,7562,7276,0.0072116851806640625,0.006938934326171875,286,0.9621793176408358,63,7187,1844,35513.15789473684,0.033867986578690376,-28237.15789473684,0.2048818080770656,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,6,9,922,9060,8599,0.008640289306640625,0.008200645446777344,461,0.9491169977924945,63,8510,1844,35513.15789473684,0.033867986578690376,-26914.15789473684,0.2421356057799185,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,8,9,922,12056,10688,0.01149749755859375,0.01019287109375,1368,0.8865295288652952,63,10599,1844,35513.15789473684,0.033867986578690376,-24825.15789473684,0.30095887365691,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,2,9,1843,6060,3979,0.005779266357421875,0.0037946701049804688,2081,0.6566006600660066,63,3890,3686,35513.15789473684,0.033867986578690376,-31534.15789473684,0.11204297888106707,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,3,9,1843,9055,7498,0.008635520935058594,0.0071506500244140625,1557,0.8280508006626174,63,7409,3686,35513.15789473684,0.033867986578690376,-28015.15789473684,0.21113301222675065,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,4,9,1843,12050,9373,0.011491775512695312,0.008938789367675781,2677,0.7778423236514522,63,9284,3686,35513.15789473684,0.033867986578690376,-26140.15789473684,0.26393034457206377,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,5,9,1843,15045,14133,0.014348030090332031,0.013478279113769531,912,0.93938185443669,63,14044,3686,35513.15789473684,0.033867986578690376,-21380.15789473684,0.3979651722860319,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,6,9,1843,18040,16756,0.01720428466796875,0.015979766845703125,1284,0.9288248337028825,63,16667,3686,35513.15789473684,0.033867986578690376,-18757.15789473684,0.47182512041496855,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,8,9,1843,24029,20837,0.02291584014892578,0.01987171173095703,3192,0.8671605143784593,63,20748,3686,35513.15789473684,0.033867986578690376,-14676.15789473684,0.5867402741756207,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,2,9,3686,12050,7252,0.011491775512695312,0.006916046142578125,4798,0.6018257261410789,63,7163,7372,35513.15789473684,0.033867986578690376,-28261.15789473684,0.20420600222304558,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,3,9,3686,18040,14343,0.01720428466796875,0.013678550720214844,3697,0.7950665188470066,63,14254,7372,35513.15789473684,0.033867986578690376,-21170.15789473684,0.403878473508707,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,4,9,3686,24029,17753,0.02291584014892578,0.016930580139160156,6276,0.7388155978193017,63,17664,7372,35513.15789473684,0.033867986578690376,-17760.15789473684,0.4998992219340497,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,5,9,3686,30019,27935,0.02862834930419922,0.026640892028808594,2084,0.930577301042673,63,27846,7372,35513.15789473684,0.033867986578690376,-7578.15789473684,0.7866098555020379,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,6,9,3686,36009,32957,0.034340858459472656,0.03143024444580078,3052,0.9152434113693799,63,32868,7372,35513.15789473684,0.033867986578690376,-2556.15789473684,0.9280222304557244,1,0.0,stage115_q6_top10_setting
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,8,9,3686,47988,40380,0.045764923095703125,0.038509368896484375,7608,0.8414603650912729,63,40291,7372,35513.15789473684,0.033867986578690376,4866.84210526316,1.1370433493886625,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,2,9,5530,18043,10493,0.01720714569091797,0.010006904602050781,7550,0.5815551737515934,63,10404,11060,35513.15789473684,0.033867986578690376,-25020.15789473684,0.29546795109299745,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,3,9,5530,27029,21248,0.02577686309814453,0.020263671875,5781,0.7861186133412261,63,21159,11060,35513.15789473684,0.033867986578690376,-14265.15789473684,0.5983134494257133,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,4,9,5530,36015,26177,0.034346580505371094,0.024964332580566406,9838,0.7268360405386645,63,26088,11060,35513.15789473684,0.033867986578690376,-9336.15789473684,0.7371070766950722,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,5,9,5530,45002,41675,0.04291725158691406,0.03974437713623047,3327,0.9260699524465579,63,41586,11060,35513.15789473684,0.033867986578690376,6161.84210526316,1.1735087069284922,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,6,9,5530,53988,49187,0.051486968994140625,0.04690837860107422,4801,0.9110728309994813,63,49098,11060,35513.15789473684,0.033867986578690376,13673.84210526316,1.3850359392367544,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,8,9,5530,71960,59529,0.06862640380859375,0.056771278381347656,12431,0.8272512506948304,63,59440,11060,35513.15789473684,0.033867986578690376,24015.84210526316,1.676251945164876,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,2,9,7373,24033,13870,0.022919654846191406,0.013227462768554688,10163,0.5771231223734032,61,13783,14746,35513.15789473684,0.033867986578690376,-21643.15789473684,0.39055946646906264,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,3,9,7373,36014,27819,0.03434562683105469,0.02653026580810547,8195,0.772449602932193,61,27732,14746,35513.15789473684,0.033867986578690376,-7694.15789473684,0.7833434605409412,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,4,9,7373,47995,33847,0.04577159881591797,0.032279014587402344,14148,0.7052192936764247,61,33760,14746,35513.15789473684,0.033867986578690376,-1666.1578947368398,0.9530833642089663,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,5,9,7373,59976,55158,0.05719757080078125,0.05260276794433594,4818,0.9196678671468588,61,55071,14746,35513.15789473684,0.033867986578690376,19644.84210526316,1.5531708040014822,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,6,9,7373,71957,64920,0.06862354278564453,0.06191253662109375,7037,0.902205483830621,61,64833,14746,35513.15789473684,0.033867986578690376,29406.84210526316,1.8280548351241201,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00028248,loading,q12,8,43,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,8,9,7373,95919,77915,0.0914754867553711,0.07430553436279297,18004,0.8122999614257863,61,77828,14746,35513.15789473684,0.033867986578690376,42401.84210526316,2.193975546498703,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,2,9,922,3067,1839,0.0029249191284179688,0.0017538070678710938,1228,0.5996087381806325,50,1763,1844,30440.894736842107,0.02903069947895251,-28601.894736842107,0.06041215331868314,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,3,9,922,4565,3105,0.004353523254394531,0.0029611587524414062,1460,0.6801752464403067,50,3029,1844,30440.894736842107,0.02903069947895251,-27335.894736842107,0.10200094402094136,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,4,9,922,6063,3894,0.005782127380371094,0.0037136077880859375,2169,0.6422563087580406,50,3818,1844,30440.894736842107,0.02903069947895251,-26546.894736842107,0.12792002448230133,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,5,9,922,7562,6013,0.0072116851806640625,0.005734443664550781,1549,0.7951600105792118,50,5937,1844,30440.894736842107,0.02903069947895251,-24427.894736842107,0.1975303305629373,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,6,9,922,9060,7025,0.008640289306640625,0.006699562072753906,2035,0.7753863134657837,50,6949,1844,30440.894736842107,0.02903069947895251,-23415.894736842107,0.23077508268828117,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,8,9,922,12056,8447,0.01149749755859375,0.008055686950683594,3609,0.7006469807564698,50,8371,1844,30440.894736842107,0.02903069947895251,-21993.894736842107,0.27748855850077025,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,2,9,1843,6060,3395,0.005779266357421875,0.0032377243041992188,2665,0.5602310231023102,50,3319,3686,30440.894736842107,0.02903069947895251,-27045.894736842107,0.11152760223867823,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,3,9,1843,9055,5751,0.008635520935058594,0.005484580993652344,3304,0.6351187189398123,50,5675,3686,30440.894736842107,0.02903069947895251,-24689.894736842107,0.1889234876213957,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,4,9,1843,12050,7174,0.011491775512695312,0.0068416595458984375,4876,0.5953526970954357,50,7098,3686,30440.894736842107,0.02903069947895251,-23266.894736842107,0.2356698139794632,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,5,9,1843,15045,11588,0.014348030090332031,0.011051177978515625,3457,0.7702226653373214,50,11512,3686,30440.894736842107,0.02903069947895251,-18852.894736842107,0.3806721221625341,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,6,9,1843,18040,13573,0.01720428466796875,0.012944221496582031,4467,0.7523835920177384,50,13497,3686,30440.894736842107,0.02903069947895251,-16867.894736842107,0.4458804551356641,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,8,9,1843,24029,16461,0.02291584014892578,0.01569843292236328,7568,0.6850472345915353,50,16385,3686,30440.894736842107,0.02903069947895251,-13979.894736842107,0.540752830766092,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,2,9,3686,12050,5970,0.011491775512695312,0.0056934356689453125,6080,0.4954356846473029,50,5894,7372,30440.894736842107,0.02903069947895251,-24470.894736842107,0.19611775710306598,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,3,9,3686,18040,10387,0.01720428466796875,0.009905815124511719,7653,0.5757760532150776,50,10311,7372,30440.894736842107,0.02903069947895251,-20053.894736842107,0.3412186169228721,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,4,9,3686,24029,13490,0.02291584014892578,0.012865066528320312,10539,0.5614049689957967,50,13414,7372,30440.894736842107,0.02903069947895251,-16950.894736842107,0.44315385985265665,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,5,9,3686,30019,22307,0.02862834930419922,0.02127361297607422,7712,0.7430960391751891,50,22231,7372,30440.894736842107,0.02903069947895251,-8133.894736842107,0.732797120217436,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,6,9,3686,36009,26428,0.034340858459472656,0.025203704833984375,9581,0.7339276292038102,50,26352,7372,30440.894736842107,0.02903069947895251,-4012.894736842107,0.8681742185460348,1,0.0,stage115_q6_top10_setting
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,8,9,3686,47988,32267,0.045764923095703125,0.03077220916748047,15721,0.6723972659831624,50,32191,7372,30440.894736842107,0.02903069947895251,1826.1052631578932,1.05998855417833,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,2,9,5530,18043,8736,0.01720714569091797,0.008331298828125,9307,0.48417668902067285,50,8660,11060,30440.894736842107,0.02903069947895251,-21704.894736842107,0.2869823661729287,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,3,9,5530,27029,14745,0.02577686309814453,0.014061927795410156,12284,0.5455251766621037,50,14669,11060,30440.894736842107,0.02903069947895251,-15695.894736842107,0.48438129455355244,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,4,9,5530,36015,18732,0.034346580505371094,0.017864227294921875,17283,0.5201166180758018,50,18656,11060,30440.894736842107,0.02903069947895251,-11708.894736842107,0.6153564197746453,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,5,9,5530,45002,31481,0.04291725158691406,0.030022621154785156,13521,0.6995466868139194,50,31405,11060,30440.894736842107,0.02903069947895251,1040.1052631578932,1.0341680253537053,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,6,9,5530,53988,37989,0.051486968994140625,0.03622913360595703,15999,0.703656368081796,50,37913,11060,30440.894736842107,0.02903069947895251,7548.105263157893,1.247959375977952,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,8,9,5530,71960,47269,0.06862640380859375,0.04507923126220703,24691,0.6568788215675375,50,47193,11060,30440.894736842107,0.02903069947895251,16828.105263157893,1.552812438945532,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,2,9,7373,24033,11324,0.022919654846191406,0.010799407958984375,12709,0.47118545333499773,50,11248,14746,30440.894736842107,0.02903069947895251,-19116.894736842107,0.3719995781298357,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,3,9,7373,36014,18916,0.03434562683105469,0.018039703369140625,17098,0.5252401843727439,50,18840,14746,30440.894736842107,0.02903069947895251,-11524.894736842107,0.6214009201610714,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,4,9,7373,47995,24223,0.04577159881591797,0.023100852966308594,23772,0.5046984060839671,50,24147,14746,30440.894736842107,0.02903069947895251,-6217.894736842107,0.7957387655456561,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,5,9,7373,59976,40269,0.05719757080078125,0.03840351104736328,19707,0.6714185674269708,50,40193,14746,30440.894736842107,0.02903069947895251,9828.105263157893,1.322858619896711,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,6,9,7373,71957,49343,0.06862354278564453,0.047057151794433594,22614,0.6857289770279472,50,49267,14746,30440.894736842107,0.02903069947895251,18902.105263157893,1.62094447047514,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,8,9,7373,95919,61938,0.0914754867553711,0.05906867980957031,33981,0.645732336659056,50,61862,14746,30440.894736842107,0.02903069947895251,31497.105263157893,2.0346970920351257,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,2,9,922,3067,2098,0.0029249191284179688,0.0020008087158203125,969,0.684056080860776,63,2009,1844,35513.15789473684,0.033867986578690376,-33415.15789473684,0.05907669507224898,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,3,9,922,4565,3688,0.004353523254394531,0.00351715087890625,877,0.8078860898138006,63,3599,1844,35513.15789473684,0.033867986578690376,-31825.15789473684,0.10384883290107448,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,4,9,922,6063,4563,0.005782127380371094,0.004351615905761719,1500,0.7525977238990599,63,4474,1844,35513.15789473684,0.033867986578690376,-30950.15789473684,0.1284875879955539,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,5,9,922,7562,7125,0.0072116851806640625,0.006794929504394531,437,0.9422110552763819,63,7036,1844,35513.15789473684,0.033867986578690376,-28388.15789473684,0.2006298629121897,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,6,9,922,9060,8337,0.008640289306640625,0.007950782775878906,723,0.9201986754966888,63,8248,1844,35513.15789473684,0.033867986578690376,-27176.15789473684,0.2347580585402001,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,8,9,922,12056,10098,0.01149749755859375,0.009630203247070312,1958,0.8375912408759124,63,10009,1844,35513.15789473684,0.033867986578690376,-25415.15789473684,0.28434531307891814,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00022888,camel,q12,8,81,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,2,9,1843,6060,3846,0.005779266357421875,0.0036678314208984375,2214,0.6346534653465347,63,3757,3686,35513.15789473684,0.033867986578690376,-31667.15789473684,0.1082978881067062,1,0.0,cross_setting_rate_only_quality_unknown
