stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,feature_mode,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.33152469992637634,0.16237331926822662,0.2646443843841553,0.6135528683662415
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.31551817059516907,0.15931455790996552,0.2646443843841553,0.6019948720932007
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.32474225759506226,0.16092072427272797,0.2646443843841553,0.6080639958381653
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.31334781646728516,0.15909619629383087,0.2646443843841553,0.601169764995575
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3307107985019684,0.16163846850395203,0.2646443843841553,0.6107761263847351
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.7327726483345032,0.5174478888511658,0.8767296671867371,0.5902023315429688
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.583830714225769,0.5629705190658569,0.8767296671867371,0.6421255469322205
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.6994031667709351,0.5546917915344238,0.8767296671867371,0.6326828002929688
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.5632121562957764,0.5056127905845642,0.8767296671867371,0.5767031908035278
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.7099837064743042,0.5607388615608215,0.8767296671867371,0.6395801305770874
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.5832881331443787,0.5240179300308228,0.8767296671867371,0.5976961255073547
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.7132392525672913,0.5537470579147339,0.8767296671867371,0.6316052675247192
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.5067824125289917,0.14348508417606354,0.191832035779953,0.7479724884033203
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.5056972503662109,0.15045350790023804,0.191832035779953,0.7842981219291687
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.46961474418640137,0.14678706228733063,0.191832035779953,0.7651853561401367
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.49213239550590515,0.14913195371627808,0.191832035779953,0.777409017086029
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.500813901424408,0.14986427128314972,0.191832035779953,0.7812265157699585
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.5046120285987854,0.15068550407886505,0.191832035779953,0.7855075001716614
stage97_00012487,stage79_00025066,eval,dogs-jump,q12,8,28,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.5051546096801758,0.14936208724975586,0.191832035779953,0.7786086797714233
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.5046120285987854,0.37829792499542236,0.8040966391563416,0.47046324610710144
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.41589799523353577,0.3539307117462158,0.8040966391563416,0.440159410238266
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.5043407678604126,0.3923001289367676,0.8040966391563416,0.487876832485199
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.41806837916374207,0.3625764548778534,0.8040966391563416,0.4509115517139435
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.5111231803894043,0.39597800374031067,0.8040966391563416,0.4924507737159729
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.45170918107032776,0.3780748248100281,0.8040966391563416,0.4701858162879944
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.5124796628952026,0.3976892828941345,0.8040966391563416,0.4945789575576782
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.48534998297691345,0.15755285322666168,0.24402426183223724,0.6456441879272461
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.4169831871986389,0.1534130722284317,0.24402426183223724,0.6286795735359192
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.4484536051750183,0.15661847591400146,0.24402426183223724,0.641815185546875
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.43624526262283325,0.15583406388759613,0.24402426183223724,0.6386007070541382
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.4736842215061188,0.15969344973564148,0.24402426183223724,0.6544162631034851
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.4441128671169281,0.15729832649230957,0.24402426183223724,0.6446011662483215
stage97_00011160,stage79_00022423,eval,breakdance,q12,8,53,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.482094407081604,0.16008947789669037,0.24402426183223724,0.6560391783714294
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16332067549228668,0.1307079792022705,0.4530504643917084,0.2885064482688904
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.1739012449979782,0.14446863532066345,0.4530504643917084,0.31887978315353394
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.18692348897457123,0.1527102291584015,0.4530504643917084,0.33707112073898315
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.1828540414571762,0.15029828250408173,0.4530504643917084,0.3317473232746124
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.18366792798042297,0.15038275718688965,0.4530504643917084,0.33193379640579224
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.18909387290477753,0.1541759967803955,0.4530504643917084,0.34030646085739136
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.1874660849571228,0.15089528262615204,0.4530504643917084,0.33306506276130676
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.17091698944568634,0.1113307774066925,0.2535172998905182,0.43914470076560974
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.218665212392807,0.13370613753795624,0.2535172998905182,0.5274043679237366
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.21568095684051514,0.13239127397537231,0.2535172998905182,0.5222179293632507
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.23765599727630615,0.13621386885643005,0.2535172998905182,0.5372961759567261
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.22219207882881165,0.13512490689754486,0.2535172998905182,0.5330007076263428
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.22897449135780334,0.13441769778728485,0.2535172998905182,0.5302111506462097
stage97_00015224,stage79_00030529,eval,shooting,q12,4,25,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.20862723886966705,0.13017752766609192,0.2535172998905182,0.5134857892990112
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2479652762413025,0.21687233448028564,0.6266083717346191,0.34610506892204285
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.30656537413597107,0.26917117834091187,0.6266083717346191,0.42956843972206116
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3241996765136719,0.2737575173377991,0.6266083717346191,0.4368877410888672
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.29761257767677307,0.26462680101394653,0.6266083717346191,0.4223161041736603
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.31334781646728516,0.2672756314277649,0.6266083717346191,0.42654335498809814
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.30059686303138733,0.2664881646633148,0.6266083717346191,0.4252866208553314
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.31199130415916443,0.26672422885894775,0.6266083717346191,0.4256633520126343
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22897449135780334,0.13164351880550385,0.2737717032432556,0.4808514416217804
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.4262072741985321,0.1771717071533203,0.2737717032432556,0.6471512913703918
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.4172544777393341,0.17856405675411224,0.2737717032432556,0.652237057685852
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.4148128032684326,0.1739119291305542,0.2737717032432556,0.6352443695068359
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.415355384349823,0.17824089527130127,0.2737717032432556,0.6510566473007202
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.41644057631492615,0.17448699474334717,0.2737717032432556,0.6373448967933655
stage97_00012224,stage79_00024489,eval,dance-twirl,q12,16,45,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.40911558270454407,0.17581713199615479,0.2737717032432556,0.6422034502029419
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15897992253303528,0.13014847040176392,0.39352694153785706,0.3307231664657593
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.1562669575214386,0.13921310007572174,0.39352694153785706,0.35375747084617615
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.1408030390739441,0.13353022933006287,0.39352694153785706,0.33931660652160645
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.16033640503883362,0.14088474214076996,0.39352694153785706,0.3580053150653839
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.1475854516029358,0.13785387575626373,0.39352694153785706,0.3503035306930542
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.1671188324689865,0.14422504603862762,0.39352694153785706,0.36649346351623535
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.1473141610622406,0.13677658140659332,0.39352694153785706,0.34756597876548767
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16196419298648834,0.11031148582696915,0.2357836663722992,0.4678504168987274
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.26641345024108887,0.14215759932994843,0.2357836663722992,0.6029154062271118
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.2612588107585907,0.14154794812202454,0.2357836663722992,0.6003297567367554
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.2650569677352905,0.1410805732011795,0.2357836663722992,0.598347544670105
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.26478567719459534,0.14167620241641998,0.2357836663722992,0.6008737087249756
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.26641345024108887,0.14190420508384705,0.2357836663722992,0.6018406748771667
stage97_00013015,stage79_00026072,eval,goat,q12,16,44,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.26207271218299866,0.14163030683994293,0.2357836663722992,0.6006790399551392
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.19777536392211914,0.24564121663570404,0.7428126931190491,0.3306906521320343
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.3529571294784546,0.34710052609443665,0.7428126931190491,0.4672786593437195
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3328811824321747,0.3439475893974304,0.7428126931190491,0.463034063577652
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.3483451008796692,0.3397650122642517,0.7428126931190491,0.45740336179733276
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3505154550075531,0.3533097505569458,0.7428126931190491,0.4756377339363098
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3553988039493561,0.3460076153278351,0.7428126931190491,0.46580734848976135
stage97_00013450,stage79_00027031,eval,india,q12,8,17,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3418339788913727,0.34783971309661865,0.7428126931190491,0.468273788690567
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.19696147739887238,0.14427241683006287,0.3001001477241516,0.4807475805282593
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.438144326210022,0.20036305487155914,0.3001001477241516,0.6676539778709412
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.4199674427509308,0.19984650611877441,0.3001001477241516,0.6659327149391174
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.43678784370422363,0.20039068162441254,0.3001001477241516,0.6677460074424744
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.45659250020980835,0.20621442794799805,0.3001001477241516,0.6871520280838013
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.4392295181751251,0.20057539641857147,0.3001001477241516,0.6683615446090698
stage97_00013450,stage79_00027031,eval,india,q12,8,17,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.4281063377857208,0.2019437551498413,0.3001001477241516,0.6729212403297424
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3141616880893707,0.22640617191791534,0.5657708644866943,0.4001729190349579
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.3437330424785614,0.266181617975235,0.5657708644866943,0.4704760015010834
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3434617519378662,0.2588638663291931,0.5657708644866943,0.45754188299179077
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.35349974036216736,0.2666914165019989,0.5657708644866943,0.47137707471847534
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3461747169494629,0.25959908962249756,0.5657708644866943,0.45884138345718384
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3412913680076599,0.25937747955322266,0.5657708644866943,0.45844969153404236
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.352143257856369,0.26441267132759094,0.5657708644866943,0.46734941005706787
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3038524091243744,0.149018794298172,0.2798888087272644,0.5324214100837708
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.4148128032684326,0.184548482298851,0.2798888087272644,0.6593635678291321
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3811720013618469,0.1759103387594223,0.2798888087272644,0.6285008192062378
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.41833966970443726,0.18440242111682892,0.2798888087272644,0.6588417291641235
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3771025538444519,0.17487375438213348,0.2798888087272644,0.6247972249984741
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.4169831871986389,0.18461480736732483,0.2798888087272644,0.659600555896759
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3838849663734436,0.17607073485851288,0.2798888087272644,0.6290738582611084
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16332067549228668,0.17829352617263794,0.571483850479126,0.31198349595069885
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.19804666936397552,0.19083386659622192,0.571483850479126,0.3339269757270813
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.2387411892414093,0.21342378854751587,0.571483850479126,0.3734554946422577
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.16033640503883362,0.15027503669261932,0.571483850479126,0.2629558742046356
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.2230059653520584,0.2021705061197281,0.571483850479126,0.3537641763687134
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.19913184642791748,0.19085273146629333,0.571483850479126,0.3339599668979645
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.21758003532886505,0.19510333240032196,0.571483850479126,0.34139779210090637
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15301139652729034,0.12912586331367493,0.2772064805030823,0.4658111333847046
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.3190450370311737,0.15963681042194366,0.2772064805030823,0.5758768916130066
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3594682514667511,0.16900797188282013,0.2772064805030823,0.6096826195716858
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.2965273857116699,0.15112623572349548,0.2772064805030823,0.5451756715774536
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3374932110309601,0.16373348236083984,0.2772064805030823,0.5906553268432617
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.30900704860687256,0.1590930074453354,0.2772064805030823,0.5739151835441589
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3084644675254822,0.1551373302936554,0.2772064805030823,0.559645414352417
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4148128032684326,0.40406060218811035,0.784191370010376,0.5152576565742493
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.45415082573890686,0.4763891398906708,0.784191370010376,0.6074908971786499
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.4636462330818176,0.463798850774765,0.784191370010376,0.5914357900619507
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.45930546522140503,0.47049060463905334,0.784191370010376,0.5999690890312195
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.46500271558761597,0.4624546468257904,0.784191370010376,0.5897216796875
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.46147584915161133,0.4670283794403076,0.784191370010376,0.5955541133880615
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.4688008725643158,0.46125003695487976,0.784191370010376,0.5881855487823486
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.40992945432662964,0.15822738409042358,0.23489661514759064,0.6736043691635132
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.5314704179763794,0.18263719975948334,0.23489661514759064,0.7775216102600098
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.5051546096801758,0.18041597306728363,0.23489661514759064,0.7680654525756836
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.5244166851043701,0.18043895065784454,0.23489661514759064,0.76816326379776
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.5092241168022156,0.1808464378118515,0.23489661514759064,0.769897997379303
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.5303852558135986,0.18112660944461823,0.23489661514759064,0.7710907459259033
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.509766697883606,0.18058712780475616,0.23489661514759064,0.768794059753418
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15138360857963562,0.1785767823457718,0.4842933714389801,0.36873677372932434
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.18475311994552612,0.1798178255558014,0.4842933714389801,0.3712993860244751
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.1852957159280777,0.18279922008514404,0.4842933714389801,0.37745556235313416
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.17986977100372314,0.17878495156764984,0.4842933714389801,0.36916664242744446
