stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,energy_regression,mlp_selector,0.1,3686,0.1896364688873291,0.18520790338516235,0.4842933714389801,0.3824291527271271
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.17010308802127838,0.12855197489261627,0.2678542733192444,0.4799325168132782
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.3152468800544739,0.1578938215970993,0.2678542733192444,0.5894765853881836
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.32121542096138,0.159361332654953,0.2678542733192444,0.594955325126648
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.316332072019577,0.15753640234470367,0.2678542733192444,0.5881422162055969
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.31578946113586426,0.15708671510219574,0.2678542733192444,0.5864633321762085
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22354856133460999,0.19664831459522247,0.5711847543716431,0.3442814350128174
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,topk_bce,mlp_selector,0.1,3686,0.25366249680519104,0.22186243534088135,0.5711847543716431,0.38842499256134033
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.25067824125289917,0.22129634022712708,0.5711847543716431,0.3874339163303375
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.26261529326438904,0.22806428372859955,0.5711847543716431,0.39928287267684937
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,energy_regression,mlp_selector,0.1,3686,0.2501356601715088,0.2205258160829544,0.5711847543716431,0.3860849142074585
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20889852941036224,0.1324838101863861,0.2837669849395752,0.4668753445148468
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.33125337958335876,0.16799409687519073,0.2837669849395752,0.5920142531394958
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.35404232144355774,0.1746685802936554,0.2837669849395752,0.6155352592468262
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.3369506299495697,0.1691073775291443,0.2837669849395752,0.5959374904632568
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.33640801906585693,0.170110821723938,0.2837669849395752,0.5994735956192017
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20157352089881897,0.24525827169418335,0.7083826661109924,0.346222847700119
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,topk_bce,mlp_selector,0.1,3686,0.35431361198425293,0.3727041482925415,0.7083826661109924,0.5261338949203491
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.34943026304244995,0.37234213948249817,0.7083826661109924,0.5256229043006897
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.3529571294784546,0.36918824911117554,0.7083826661109924,0.5211706161499023
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,energy_regression,mlp_selector,0.1,3686,0.3437330424785614,0.3571613132953644,0.7083826661109924,0.5041926503181458
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.19587628543376923,0.12230192869901657,0.2022383064031601,0.604741632938385
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.46310362219810486,0.15765437483787537,0.2022383064031601,0.7795475721359253
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4639175236225128,0.15739141404628754,0.2022383064031601,0.7782472968101501
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.4660879075527191,0.15741649270057678,0.2022383064031601,0.778371274471283
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.46337494254112244,0.15969808399677277,0.2022383064031601,0.7896530032157898
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16820400953292847,0.13929174840450287,0.5306527614593506,0.2624913156032562
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,topk_bce,mlp_selector,0.1,3686,0.22436244785785675,0.19540396332740784,0.5306527614593506,0.36823320388793945
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.23792728781700134,0.204328715801239,0.5306527614593506,0.3850516378879547
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.227618008852005,0.19982467591762543,0.5306527614593506,0.3765639066696167
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,energy_regression,mlp_selector,0.1,3686,0.1920781284570694,0.178696870803833,0.5306527614593506,0.3367491662502289
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15491047501564026,0.11444255709648132,0.3348707854747772,0.3417513966560364
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.2547476887702942,0.17210686206817627,0.3348707854747772,0.5139500498771667
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.2655995786190033,0.17414049804210663,0.3348707854747772,0.520022988319397
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.26695606112480164,0.17672690749168396,0.3348707854747772,0.5277465581893921
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.23982636630535126,0.16270238161087036,0.3348707854747772,0.48586615920066833
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.6001085042953491,0.5008304715156555,0.8938427567481995,0.5603116154670715
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,topk_bce,mlp_selector,0.1,3686,0.5021703839302063,0.48266109824180603,0.8938427567481995,0.5399843454360962
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.4441128671169281,0.4459202289581299,0.8938427567481995,0.49887993931770325
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.47178512811660767,0.4530871510505676,0.8938427567481995,0.506898045539856
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,energy_regression,mlp_selector,0.1,3686,0.6003798246383667,0.5165382623672485,0.8938427567481995,0.5778849124908447
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.5217037200927734,0.15714533627033234,0.21630513668060303,0.7264984250068665
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.47232773900032043,0.15328003466129303,0.21630513668060303,0.7086287140846252
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4489961862564087,0.15064309537410736,0.21630513668060303,0.6964378952980042
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.45442214608192444,0.1510200947523117,0.21630513668060303,0.6981807947158813
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.49891480803489685,0.15602938830852509,0.21630513668060303,0.7213392853736877
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4357026517391205,0.4103374481201172,0.7059146761894226,0.581284761428833
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,topk_bce,mlp_selector,0.1,3686,0.45632120966911316,0.4265320301055908,0.7059146761894226,0.6042260527610779
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.4126424193382263,0.3924429416656494,0.7059146761894226,0.5559353828430176
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.4172544777393341,0.3949573040008545,0.7059146761894226,0.5594972372055054
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,energy_regression,mlp_selector,0.1,3686,0.49430277943611145,0.4444797933101654,0.7059146761894226,0.629650890827179
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34943026304244995,0.12006944417953491,0.15884611010551453,0.7558853030204773
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.486163854598999,0.13096652925014496,0.15884611010551453,0.8244868516921997
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.48073792457580566,0.12976093590259552,0.15884611010551453,0.8168971538543701
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.4669017791748047,0.12915731966495514,0.15884611010551453,0.8130971789360046
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.41372761130332947,0.12917384505271912,0.15884611010551453,0.8132011890411377
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22870320081710815,0.19486907124519348,0.5787741541862488,0.33669278025627136
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,topk_bce,mlp_selector,0.1,3686,0.24145415425300598,0.2264198213815689,0.5787741541862488,0.3912058174610138
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.24498100578784943,0.22590667009353638,0.5787741541862488,0.39031919836997986
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.24416711926460266,0.22829245030879974,0.5787741541862488,0.3944413363933563
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,energy_regression,mlp_selector,0.1,3686,0.2322300523519516,0.22035378217697144,0.5787741541862488,0.3807249963283539
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.218665212392807,0.13607874512672424,0.3120563328266144,0.43607109785079956
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.32230058312416077,0.17547033727169037,0.3120563328266144,0.5623034238815308
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.316332072019577,0.17457495629787445,0.3120563328266144,0.5594341158866882
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.3190450370311737,0.17527227103710175,0.3120563328266144,0.5616686940193176
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.31090614199638367,0.1719956398010254,0.3120563328266144,0.5511685609817505
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.28703200817108154,0.22874771058559418,0.6143704056739807,0.37232866883277893
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,topk_bce,mlp_selector,0.1,3686,0.3057515025138855,0.2599840462207794,0.6143704056739807,0.4231714904308319
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3060227930545807,0.2647872865200043,0.6143704056739807,0.43098965287208557
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.31606078147888184,0.2643897831439972,0.6143704056739807,0.4303426444530487
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,energy_regression,mlp_selector,0.1,3686,0.3054801821708679,0.25083184242248535,0.6143704056739807,0.4082746207714081
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.27590885758399963,0.14745716750621796,0.3011114001274109,0.48970967531204224
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.37818774580955505,0.17954418063163757,0.3011114001274109,0.5962716341018677
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.38307106494903564,0.1810995489358902,0.3011114001274109,0.6014370322227478
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.3836136758327484,0.1804182231426239,0.3011114001274109,0.5991743206977844
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.36516550183296204,0.17702896893024445,0.3011114001274109,0.5879185199737549
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.33369505405426025,0.3655635416507721,0.7837325930595398,0.4664391279220581
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,topk_bce,mlp_selector,0.1,3686,0.41589799523353577,0.4396919310092926,0.7837325930595398,0.5610228776931763
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3947368264198303,0.41098201274871826,0.7837325930595398,0.5243906378746033
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.4042322337627411,0.41967079043388367,0.7837325930595398,0.5354770421981812
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,energy_regression,mlp_selector,0.1,3686,0.4424850642681122,0.4575353264808655,0.7837325930595398,0.583790123462677
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3320672810077667,0.13768205046653748,0.21818625926971436,0.6310299038887024
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.48317959904670715,0.16012804210186005,0.21818625926971436,0.7339052557945251
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4622897505760193,0.15629439055919647,0.21818625926971436,0.7163347005844116
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.47395551204681396,0.15827973186969757,0.21818625926971436,0.7254340052604675
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.5135648250579834,0.16912415623664856,0.21818625926971436,0.7751365900039673
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.013022245839238167,0.08473546802997589,0.410494327545166,0.20642299950122833
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,topk_bce,mlp_selector,0.1,3686,0.031199131160974503,0.0711941197514534,0.410494327545166,0.17343509197235107
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.03255561739206314,0.06667149066925049,0.410494327545166,0.16241757571697235
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.0401519276201725,0.07361763715744019,0.410494327545166,0.1793389916419983
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,energy_regression,mlp_selector,0.1,3686,0.010037981905043125,0.06536221504211426,0.410494327545166,0.15922805666923523
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.02251763455569744,0.09214922040700912,0.3070356845855713,0.30012544989585876
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.03635377064347267,0.09466497600078583,0.3070356845855713,0.3083191215991974
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.039609331637620926,0.09347263723611832,0.3070356845855713,0.30443572998046875
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.043678782880306244,0.09931660443544388,0.3070356845855713,0.32346925139427185
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.030927835032343864,0.0973823070526123,0.3070356845855713,0.31716933846473694
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.11991318315267563,0.15299396216869354,0.5467960834503174,0.27980077266693115
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,topk_bce,mlp_selector,0.1,3686,0.19804666936397552,0.19582626223564148,0.5467960834503174,0.358134001493454
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.22816060483455658,0.21202169358730316,0.5467960834503174,0.3877527713775635
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.20618556439876556,0.20148389041423798,0.5467960834503174,0.3684808611869812
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,energy_regression,mlp_selector,0.1,3686,0.1720021665096283,0.18297605216503143,0.5467960834503174,0.33463308215141296
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.14026044309139252,0.12114695459604263,0.28549036383628845,0.424346923828125
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.29164406657218933,0.16157343983650208,0.28549036383628845,0.5659505724906921
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.29761257767677307,0.16339510679244995,0.28549036383628845,0.572331428527832
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.29544222354888916,0.16232830286026,0.28549036383628845,0.5685946941375732
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.28703200817108154,0.1607075184583664,0.28549036383628845,0.5629174709320068
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4020618498325348,0.2802886962890625,0.6258131861686707,0.4478791654109955
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,topk_bce,mlp_selector,0.1,3686,0.38551273941993713,0.29390379786491394,0.6258131861686707,0.4696350395679474
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.32121542096138,0.26617857813835144,0.6258131861686707,0.42533233761787415
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.3524145483970642,0.2759304940700531,0.6258131861686707,0.4409151077270508
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,energy_regression,mlp_selector,0.1,3686,0.40992945432662964,0.29552963376045227,0.6258131861686707,0.47223299741744995
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3749321699142456,0.14338655769824982,0.2370818853378296,0.6047976016998291
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.4460119307041168,0.16210976243019104,0.2370818853378296,0.6837711930274963
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4156267046928406,0.15826836228370667,0.2370818853378296,0.6675683259963989
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.43461745977401733,0.1606307178735733,0.2370818853378296,0.6775326728820801
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.4636462330818176,0.16474437713623047,0.2370818853378296,0.6948838829994202
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.012750949710607529,0.047217994928359985,0.28459179401397705,0.16591481864452362
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,topk_bce,mlp_selector,0.1,3686,0.05425935983657837,0.08989378809928894,0.28459179401397705,0.31586921215057373
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.07406402379274368,0.09869302809238434,0.28459179401397705,0.3467880189418793
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.05642973259091377,0.08711501210927963,0.28459179401397705,0.3061051368713379
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,energy_regression,mlp_selector,0.1,3686,0.04205100238323212,0.08498426526784897,0.28459179401397705,0.2986181080341339
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.016006510704755783,0.06138687953352928,0.23311559855937958,0.2633323669433594
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.11096038669347763,0.11807951331138611,0.23311559855937958,0.5065277218818665
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.11855670064687729,0.11964101344347,0.23311559855937958,0.5132260918617249
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.11285946518182755,0.11694490164518356,0.23311559855937958,0.5016605854034424
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.14460119605064392,0.12692146003246307,0.23311559855937958,0.544457197189331
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3700488209724426,0.2929161489009857,0.6200306415557861,0.4724220633506775
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,topk_bce,mlp_selector,0.1,3686,0.39826369285583496,0.34779348969459534,0.6200306415557861,0.560929536819458
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3947368264198303,0.3508082628250122,0.6200306415557861,0.5657918453216553
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.3993488848209381,0.3501847982406616,0.6200306415557861,0.5647862553596497
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,energy_regression,mlp_selector,0.1,3686,0.4313619136810303,0.3600063621997833,0.6200306415557861,0.5806267261505127
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3621812164783478,0.13991685211658478,0.2050982564687729,0.6821942329406738
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.539066731929779,0.1687748283147812,0.2050982564687729,0.8228974342346191
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.5274009704589844,0.16735056042671204,0.2050982564687729,0.8159531354904175
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.5428649187088013,0.168619766831398,0.2050982564687729,0.8221414089202881
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.5431361794471741,0.1707179695367813,0.2050982564687729,0.8323716521263123
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.29083016514778137,0.21733543276786804,0.5530330538749695,0.3929881453514099
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,topk_bce,mlp_selector,0.1,3686,0.3532284200191498,0.2727935314178467,0.5530330538749695,0.49326804280281067
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3393923044204712,0.26447218656539917,0.5530330538749695,0.4782212972640991
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.34725990891456604,0.2696366012096405,0.5530330538749695,0.48755964636802673
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,energy_regression,mlp_selector,0.1,3686,0.3456321060657501,0.26439663767814636,0.5530330538749695,0.4780846834182739
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3233857750892639,0.16803164780139923,0.3073519468307495,0.5467076301574707
