stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,selector_scope,group_key,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3038524091243744,0.149018794298172,0.2798888087272644,0.5324214100837708
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.41671186685562134,0.18479931354522705,0.2798888087272644,0.6602597236633301
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.38497015833854675,0.17638340592384338,0.2798888087272644,0.6301909685134888
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.36299511790275574,0.1728704422712326,0.2798888087272644,0.6176397204399109
stage97_00011393,stage79_00022882,eval,camel,q12,8,74,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.39880630373954773,0.17796336114406586,0.2798888087272644,0.6358359456062317
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16332067549228668,0.17829352617263794,0.571483850479126,0.31198349595069885
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.19777536392211914,0.19340506196022034,0.571483850479126,0.3384261131286621
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.2452523112297058,0.218430295586586,0.571483850479126,0.38221603631973267
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.1828540414571762,0.18089573085308075,0.571483850479126,0.31653690338134766
stage97_00013550,stage79_00027131,eval,india,q12,16,47,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.24823656678199768,0.21797063946723938,0.571483850479126,0.38141173124313354
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15301139652729034,0.12912586331367493,0.2772064805030823,0.4658111333847046
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3030385375022888,0.1569669097661972,0.2772064805030823,0.566245436668396
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3678784668445587,0.17073459923267365,0.2772064805030823,0.6159113049507141
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.3478024899959564,0.1658613085746765,0.2772064805030823,0.5983312726020813
stage97_00013550,stage79_00027131,eval,india,q12,16,47,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.36245253682136536,0.16642974317073822,0.2772064805030823,0.6003818511962891
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4148128032684326,0.40406060218811035,0.784191370010376,0.5152576565742493
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.45387953519821167,0.4755578935146332,0.784191370010376,0.6064309477806091
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.46283233165740967,0.46208614110946655,0.784191370010376,0.5892517566680908
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.4508952796459198,0.47299227118492126,0.784191370010376,0.6031592488288879
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.46093326807022095,0.4616560935974121,0.784191370010376,0.5887033343315125
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.40992945432662964,0.15822738409042358,0.23489661514759064,0.6736043691635132
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.5287574529647827,0.18196392059326172,0.23489661514759064,0.7746553421020508
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.5046120285987854,0.18015232682228088,0.23489661514759064,0.7669430375099182
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.5195333957672119,0.17903685569763184,0.23489661514759064,0.7621942758560181
stage97_00014188,stage79_00028536,eval,mbike-trick,q12,4,53,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.5189907550811768,0.1813942790031433,0.23489661514759064,0.7722302675247192
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15138360857963562,0.1785767823457718,0.4842933714389801,0.36873677372932434
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.18122626841068268,0.17664478719234467,0.4842933714389801,0.3647474944591522
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.1855670064687729,0.18254198133945465,0.4842933714389801,0.37692439556121826
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.16657623648643494,0.17195472121238708,0.4842933714389801,0.35506314039230347
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.17552903294563293,0.1792009025812149,0.4842933714389801,0.37002551555633545
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.17010308802127838,0.12855197489261627,0.2678542733192444,0.4799325168132782
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.31334781646728516,0.15770670771598816,0.2678542733192444,0.588778018951416
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3233857750892639,0.1584717333316803,0.2678542733192444,0.5916341543197632
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.2986977696418762,0.15490387380123138,0.2678542733192444,0.5783140063285828
stage97_00012712,stage79_00025543,eval,drift-straight,q12,4,6,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.3233857750892639,0.15883077681064606,0.2678542733192444,0.5929746031761169
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22354856133460999,0.19664831459522247,0.5711847543716431,0.3442814350128174
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.25529029965400696,0.22244414687156677,0.5711847543716431,0.38944342732429504
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.259359747171402,0.22224077582359314,0.5711847543716431,0.38908737897872925
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.2539338171482086,0.2219255268573761,0.5711847543716431,0.38853543996810913
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.2547476887702942,0.21717621386051178,0.5711847543716431,0.38022059202194214
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20889852941036224,0.1324838101863861,0.2837669849395752,0.4668753445148468
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3328811824321747,0.16893817484378815,0.2837669849395752,0.5953412055969238
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.34291914105415344,0.17128069698810577,0.2837669849395752,0.6035962700843811
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.32040151953697205,0.16470642387866974,0.2837669849395752,0.580428421497345
stage97_00013842,stage79_00027745,eval,lab-coat,q12,8,26,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.35160064697265625,0.1716790497303009,0.2837669849395752,0.6050000786781311
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20157352089881897,0.24525827169418335,0.7083826661109924,0.346222847700119
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.34291914105415344,0.3647046983242035,0.7083826661109924,0.5148413777351379
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.34753119945526123,0.36148104071617126,0.7083826661109924,0.5102906227111816
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.2816060781478882,0.32318606972694397,0.7083826661109924,0.45623090863227844
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.3345089554786682,0.3533729016780853,0.7083826661109924,0.4988446533679962
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.19587628543376923,0.12230192869901657,0.2022383064031601,0.604741632938385
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4555073380470276,0.156878262758255,0.2022383064031601,0.7757099270820618
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4574064016342163,0.15775473415851593,0.2022383064031601,0.7800437808036804
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.45822030305862427,0.1566213220357895,0.2022383064031601,0.7744394540786743
stage97_00015041,stage79_00030141,eval,pigs,q12,16,15,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.4799240231513977,0.16088496148586273,0.2022383064031601,0.7955216765403748
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16820400953292847,0.13929174840450287,0.5306527614593506,0.2624913156032562
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.2232772707939148,0.19405114650726318,0.5306527614593506,0.3656838536262512
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.19234943389892578,0.18005596101284027,0.5306527614593506,0.33931031823158264
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.22599023580551147,0.19903138279914856,0.5306527614593506,0.3750689625740051
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.1939772069454193,0.18557855486869812,0.5306527614593506,0.34971749782562256
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.15491047501564026,0.11444255709648132,0.3348707854747772,0.3417513966560364
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.25366249680519104,0.17018085718154907,0.3348707854747772,0.5081985592842102
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.24443840980529785,0.16528259217739105,0.3348707854747772,0.4935712516307831
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.24470971524715424,0.17177420854568481,0.3348707854747772,0.5129566788673401
stage97_00015151,stage79_00030357,eval,scooter-black,q12,8,23,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.22870320081710815,0.16666479408740997,0.3348707854747772,0.4976988136768341
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.6001085042953491,0.5008304715156555,0.8938427567481995,0.5603116154670715
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.5054259300231934,0.478201299905777,0.8938427567481995,0.534994900226593
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.59766685962677,0.5149392485618591,0.8938427567481995,0.5760959982872009
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.5105805993080139,0.46702611446380615,0.8938427567481995,0.5224924683570862
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.606619656085968,0.521832287311554,0.8938427567481995,0.5838077068328857
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.5217037200927734,0.15714533627033234,0.21630513668060303,0.7264984250068665
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4782962501049042,0.15390551090240479,0.21630513668060303,0.7115203738212585
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4932175874710083,0.15635238587856293,0.21630513668060303,0.7228325009346008
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.4688008725643158,0.15358832478523254,0.21630513668060303,0.7100539803504944
stage97_00011113,stage79_00022376,eval,breakdance,q12,4,82,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.4994574189186096,0.15665249526500702,0.21630513668060303,0.7242199778556824
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4357026517391205,0.4103374481201172,0.7059146761894226,0.581284761428833
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.47015735507011414,0.43576058745384216,0.7059146761894226,0.6172992587089539
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.49701574444770813,0.4497097134590149,0.7059146761894226,0.6370595693588257
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.47666847705841064,0.42893531918525696,0.7059146761894226,0.6076305508613586
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.49891480803489685,0.4460427165031433,0.7059146761894226,0.6318649053573608
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34943026304244995,0.12006944417953491,0.15884611010551453,0.7558853030204773
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.48941943049430847,0.13121095299720764,0.15884611010551453,0.8260256052017212
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.43895822763442993,0.12894506752490997,0.15884611010551453,0.8117609620094299
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.48073792457580566,0.12944543361663818,0.15884611010551453,0.8149109482765198
stage97_00013071,stage79_00026324,eval,gold-fish,q12,4,19,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.45930546522140503,0.1303999125957489,0.15884611010551453,0.8209197521209717
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22870320081710815,0.19486907124519348,0.5787741541862488,0.33669278025627136
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.24498100578784943,0.22801573574543,0.5787741541862488,0.3939632177352905
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.22707541286945343,0.21645067632198334,0.5787741541862488,0.373981237411499
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.22273467481136322,0.20568645000457764,0.5787741541862488,0.35538291931152344
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.2341291308403015,0.2166367769241333,0.5787741541862488,0.37430277466773987
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.218665212392807,0.13607874512672424,0.3120563328266144,0.43607109785079956
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3190450370311737,0.17479579150676727,0.3120563328266144,0.5601418018341064
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.30466631054878235,0.16998910903930664,0.3120563328266144,0.5447385311126709
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.31795984506607056,0.17471665143966675,0.3120563328266144,0.5598881840705872
stage97_00013364,stage79_00026740,eval,horsejump-high,q12,16,36,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.31606078147888184,0.17421653866767883,0.3120563328266144,0.5582855343818665
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.28703200817108154,0.22874771058559418,0.6143704056739807,0.37232866883277893
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3057515025138855,0.2589457333087921,0.6143704056739807,0.4214814603328705
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.2995116710662842,0.24883036315441132,0.6143704056739807,0.40501683950424194
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.316332072019577,0.26184722781181335,0.6143704056739807,0.4262041747570038
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.299240380525589,0.2440502643585205,0.6143704056739807,0.39723634719848633
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.27590885758399963,0.14745716750621796,0.3011114001274109,0.48970967531204224
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3768312633037567,0.17964275181293488,0.3011114001274109,0.5965989828109741
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.36489418148994446,0.1763370782136917,0.3011114001274109,0.5856207013130188
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.3795442283153534,0.17788569629192352,0.3011114001274109,0.5907637476921082
stage97_00012078,stage79_00024343,eval,dance-twirl,q12,4,53,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.3597395420074463,0.17433352768421173,0.3011114001274109,0.5789668560028076
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.33369505405426025,0.3655635416507721,0.7837325930595398,0.4664391279220581
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4066739082336426,0.42812514305114746,0.7837325930595398,0.5462642908096313
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.43868693709373474,0.455413818359375,0.7837325930595398,0.5810831785202026
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.4039609432220459,0.44024115800857544,0.7837325930595398,0.5617237091064453
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.46093326807022095,0.48136311769485474,0.7837325930595398,0.6141930818557739
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3320672810077667,0.13768205046653748,0.21818625926971436,0.6310299038887024
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4750407040119171,0.1581527143716812,0.21818625926971436,0.7248518466949463
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4848073720932007,0.16525427997112274,0.21818625926971436,0.7574000358581543
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.4913184940814972,0.16243627667427063,0.21818625926971436,0.7444844245910645
stage97_00014317,stage79_00028665,eval,mbike-trick,q12,16,45,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.5257731676101685,0.1719798445701599,0.21818625926971436,0.7882249355316162
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.013022245839238167,0.08473546802997589,0.410494327545166,0.20642299950122833
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.03174172714352608,0.07884902507066727,0.410494327545166,0.19208310544490814
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.010037981905043125,0.0658424124121666,0.410494327545166,0.16039785742759705
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.02278893068432808,0.052190665155649185,0.410494327545166,0.12714101374149323
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.008681497536599636,0.05290607362985611,0.410494327545166,0.12888380885124207
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.02251763455569744,0.09214922040700912,0.3070356845855713,0.30012544989585876
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.03771025314927101,0.09680648148059845,0.3070356845855713,0.31529390811920166
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.02902875654399395,0.09445220977067947,0.3070356845855713,0.3076261579990387
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.03743895888328552,0.09729025512933731,0.3070356845855713,0.3168695271015167
stage97_00015282,stage79_00030587,eval,shooting,q12,16,14,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.02414541505277157,0.08778657019138336,0.3070356845855713,0.2859165072441101
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.11991318315267563,0.15299396216869354,0.5467960834503174,0.27980077266693115
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.20211611688137054,0.19551022350788116,0.5467960834503174,0.357556015253067
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.1766142100095749,0.1851280778646469,0.5467960834503174,0.338568776845932
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.2167661488056183,0.20270581543445587,0.5467960834503174,0.37071555852890015
