source_scope,base_method,codec,reference_gap,keep_fraction,side_bits,gaussian_count,attr_dim,keep_count,fixed_payload_bytes,deterministic_payload_bytes,fixed_sideinfo_mib_per_intermediate_frame,deterministic_sideinfo_mib_per_intermediate_frame,saved_index_bytes_vs_fixed,deterministic_ratio_vs_fixed,entropy_reference_setting,entropy_reference_mib_per_intermediate_frame,entropy_reference_payload_bytes,deterministic_minus_entropy_reference_mib_per_intermediate_frame,deterministic_minus_entropy_reference_bytes,deterministic_ratio_vs_entropy_reference,below_entropy_reference_rate,q12_main_anchor_mib_per_frame,uniform_intermediate_frame_ratio,deterministic_direct_total_mib_per_frame,deterministic_amortized_total_mib_per_frame,comparison_note
stage96_entropy_broader,linear,q12,8,0.1,2,36860,13,3686,19422,12050,0.018522262573242188,0.011491775512695312,7372,0.6204304397075482,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.017538923966257197,-18390.894736842107,0.3958490742197563,1,0.09762538675351436,0.875,0.10911716226620967,0.10768069032712276,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.1,2,36860,13,3686,19422,12050,0.018522262573242188,0.011491775512695312,7372,0.6204304397075482,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.017346921174422554,-18189.565217391304,0.3984845652830297,1,0.055468969746314975,0.9375,0.06696074525901029,0.06624250928946683,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.1,2,36860,13,3686,19422,12050,0.018522262573242188,0.011491775512695312,7372,0.6204304397075482,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.021655930413140193,-22707.88888888889,0.3466838863119803,1,0.18193822076791313,0.75,0.19342999628060845,0.19055705240243462,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.1,2,36860,13,3686,19422,12050,0.018522262573242188,0.011491775512695312,7372,0.6204304397075482,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.022376211065995064,-23463.15789473684,0.3393108558725454,1,0.09762538675351436,0.875,0.10911716226620967,0.10768069032712276,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.1,2,36860,13,3686,19422,12050,0.018522262573242188,0.011491775512695312,7372,0.6204304397075482,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,-0.02227443197499151,-23356.434782608696,0.3403336165865207,1,0.055468969746314975,0.9375,0.06696074525901029,0.06624250928946683,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.1,3,36860,13,3686,25412,18040,0.024234771728515625,0.01720428466796875,7372,0.7099008342515347,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,-0.011281808217366535,-11829.833333333332,0.6039538218604055,1,0.18193822076791313,0.75,0.19914250543588188,0.1948414342688897,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.1,3,36860,13,3686,25412,18040,0.024234771728515625,0.01720428466796875,7372,0.7099008342515347,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.01182641481098376,-12400.894736842107,0.5926238422343904,1,0.09762538675351436,0.875,0.1148296714214831,0.11267913583798701,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.1,3,36860,13,3686,25412,18040,0.024234771728515625,0.01720428466796875,7372,0.7099008342515347,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.011634412019149117,-12199.565217391304,0.5965694238760046,1,0.055468969746314975,0.9375,0.07267325441428373,0.07159798662253568,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.1,3,36860,13,3686,25412,18040,0.024234771728515625,0.01720428466796875,7372,0.7099008342515347,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.015943421257866755,-16717.88888888889,0.5190188638230809,1,0.18193822076791313,0.75,0.19914250543588188,0.1948414342688897,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.1,3,36860,13,3686,25412,18040,0.024234771728515625,0.01720428466796875,7372,0.7099008342515347,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.016663701910721626,-17473.15789473684,0.5079807336050389,1,0.09762538675351436,0.875,0.1148296714214831,0.11267913583798701,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.1,3,36860,13,3686,25412,18040,0.024234771728515625,0.01720428466796875,7372,0.7099008342515347,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,-0.01656192281971807,-17366.434782608696,0.509511904001729,1,0.055468969746314975,0.9375,0.07267325441428373,0.07159798662253568,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.1,4,36860,13,3686,31401,24029,0.029946327209472656,0.02291584014892578,7372,0.7652304066749467,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,-0.005570252736409504,-5840.833333333332,0.8044571167119557,1,0.18193822076791313,0.75,0.20485406091683891,0.19912510087960747,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.1,4,36860,13,3686,31401,24029,0.029946327209472656,0.02291584014892578,7372,0.7652304066749467,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.0061148593300267284,-6411.894736842107,0.789365759703446,1,0.09762538675351436,0.875,0.12054122690244014,0.11767674688382442,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.1,4,36860,13,3686,31401,24029,0.029946327209472656,0.02291584014892578,7372,0.7652304066749467,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.005922856538192085,-6210.565217391304,0.7946212132104499,1,0.055468969746314975,0.9375,0.07838480989524076,0.0769525698859329,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.1,4,36860,13,3686,31401,24029,0.029946327209472656,0.02291584014892578,7372,0.7652304066749467,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.010231865776909724,-10728.88888888889,0.6913250708871846,1,0.18193822076791313,0.75,0.20485406091683891,0.19912510087960747,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.1,4,36860,13,3686,31401,24029,0.029946327209472656,0.02291584014892578,7372,0.7652304066749467,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.010952146429764595,-11484.15789473684,0.6766224527602817,1,0.09762538675351436,0.875,0.12054122690244014,0.11767674688382442,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.1,4,36860,13,3686,31401,24029,0.029946327209472656,0.02291584014892578,7372,0.7652304066749467,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,-0.01085036733876104,-11377.434782608696,0.6786619479632786,1,0.055468969746314975,0.9375,0.07838480989524076,0.0769525698859329,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.1,5,36860,13,3686,37391,30019,0.035658836364746094,0.02862834930419922,7372,0.8028402556764997,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.00014225641886393345,149.16666666666788,1.0049938901567357,0,0.18193822076791313,0.75,0.21056657007211235,0.20340948274606255,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.1,5,36860,13,3686,37391,30019,0.035658836364746094,0.02862834930419922,7372,0.8028402556764997,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.00040235017475329093,-421.8947368421068,0.98614052771808,1,0.09762538675351436,0.875,0.12625373605771356,0.12267519239468867,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.1,5,36860,13,3686,37391,30019,0.035658836364746094,0.02862834930419922,7372,0.8028402556764997,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.0002103473829186478,-220.56521739130403,0.9927060718034248,1,0.055468969746314975,0.9375,0.0840973190505142,0.08230804721900174,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.1,5,36860,13,3686,37391,30019,0.035658836364746094,0.02862834930419922,7372,0.8028402556764997,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.004519356621636286,-4738.8888888888905,0.8636600483982853,1,0.18193822076791313,0.75,0.21056657007211235,0.20340948274606255,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.1,5,36860,13,3686,37391,30019,0.035658836364746094,0.02862834930419922,7372,0.8028402556764997,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.005239637274491157,-5494.15789473684,0.8452923304927752,1,0.09762538675351436,0.875,0.12625373605771356,0.12267519239468867,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.1,5,36860,13,3686,37391,30019,0.035658836364746094,0.02862834930419922,7372,0.8028402556764997,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,-0.005137858183487602,-5387.434782608696,0.8478402353784869,1,0.055468969746314975,0.9375,0.0840973190505142,0.08230804721900174,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.1,6,36860,13,3686,43381,36009,0.04137134552001953,0.034340858459472656,7372,0.8300638528388004,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.005854765574137371,6139.166666666668,1.2055306636015155,0,0.18193822076791313,0.75,0.2162790792273858,0.20769386461251763,same_setting_rate_only
stage96_entropy_broader,linear,q12,8,0.1,6,36860,13,3686,43381,36009,0.04137134552001953,0.034340858459472656,7372,0.8300638528388004,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,0.0053101589805201466,5568.105263157893,1.182915295732714,0,0.09762538675351436,0.875,0.131966245212987,0.12767363790555292,same_setting_rate_only
stage96_entropy_broader,linear,q12,16,0.1,6,36860,13,3686,43381,36009,0.04137134552001953,0.034340858459472656,7372,0.8300638528388004,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,0.00550216177235479,5769.434782608696,1.1907909303963997,0,0.055468969746314975,0.9375,0.08980982820578763,0.08766352455207059,same_setting_rate_only
stage96_entropy_broader,stage65_adapter,q12,4,0.1,6,36860,13,3686,43381,36009,0.04137134552001953,0.034340858459472656,7372,0.8300638528388004,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,0.0011931525336371512,1251.1111111111095,1.0359950259093857,0,0.18193822076791313,0.75,0.2162790792273858,0.20769386461251763,same_setting_rate_only
stage96_entropy_broader,stage65_adapter,q12,8,0.1,6,36860,13,3686,43381,36009,0.04137134552001953,0.034340858459472656,7372,0.8300638528388004,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,0.00047287188078228015,495.8421052631602,1.0139622082252686,0,0.09762538675351436,0.875,0.131966245212987,0.12767363790555292,same_setting_rate_only
stage96_entropy_broader,stage65_adapter,q12,16,0.1,6,36860,13,3686,43381,36009,0.04137134552001953,0.034340858459472656,7372,0.8300638528388004,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,0.0005746509717858353,602.565217391304,1.017018522793695,0,0.055468969746314975,0.9375,0.08980982820578763,0.08766352455207059,same_setting_rate_only
stage96_entropy_broader,linear,q12,4,0.1,8,36860,13,3686,55360,47988,0.05279541015625,0.045764923095703125,7372,0.866835260115607,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.01727883021036784,18118.166666666668,1.6065707318978457,0,0.18193822076791313,0.75,0.22770314386361626,0.21626191308969048,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.1,8,36860,13,3686,55360,47988,0.05279541015625,0.045764923095703125,7372,0.866835260115607,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,0.016734223616750615,17547.105263157893,1.5764319812164038,0,0.09762538675351436,0.875,0.14339030984921747,0.13766969446225458,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.1,8,36860,13,3686,55360,47988,0.05279541015625,0.045764923095703125,7372,0.866835260115607,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,0.01692622640858526,17748.434782608696,1.58692757832382,0,0.055468969746314975,0.9375,0.1012338928420181,0.09837358514853665,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.1,8,36860,13,3686,55360,47988,0.05279541015625,0.045764923095703125,7372,0.866835260115607,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,0.01261721716986762,13230.11111111111,1.3806362104845902,0,0.18193822076791313,0.75,0.22770314386361626,0.21626191308969048,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.1,8,36860,13,3686,55360,47988,0.05279541015625,0.045764923095703125,7372,0.866835260115607,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,0.011896936517012749,12474.84210526316,1.3512738051130049,0,0.09762538675351436,0.875,0.14339030984921747,0.13766969446225458,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.1,8,36860,13,3686,55360,47988,0.05279541015625,0.045764923095703125,7372,0.866835260115607,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,0.011998715608016304,12581.565217391304,1.355346854170453,0,0.055468969746314975,0.9375,0.1012338928420181,0.09837358514853665,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.15,2,36860,13,5529,29098,18040,0.027750015258789062,0.01720428466796875,11058,0.619973881366417,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,-0.011281808217366535,-11829.833333333332,0.6039538218604055,1,0.18193822076791313,0.75,0.19914250543588188,0.1948414342688897,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.15,2,36860,13,5529,29098,18040,0.027750015258789062,0.01720428466796875,11058,0.619973881366417,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.01182641481098376,-12400.894736842107,0.5926238422343904,1,0.09762538675351436,0.875,0.1148296714214831,0.11267913583798701,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.15,2,36860,13,5529,29098,18040,0.027750015258789062,0.01720428466796875,11058,0.619973881366417,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.011634412019149117,-12199.565217391304,0.5965694238760046,1,0.055468969746314975,0.9375,0.07267325441428373,0.07159798662253568,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.15,2,36860,13,5529,29098,18040,0.027750015258789062,0.01720428466796875,11058,0.619973881366417,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.015943421257866755,-16717.88888888889,0.5190188638230809,1,0.18193822076791313,0.75,0.19914250543588188,0.1948414342688897,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.15,2,36860,13,5529,29098,18040,0.027750015258789062,0.01720428466796875,11058,0.619973881366417,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.016663701910721626,-17473.15789473684,0.5079807336050389,1,0.09762538675351436,0.875,0.1148296714214831,0.11267913583798701,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.15,2,36860,13,5529,29098,18040,0.027750015258789062,0.01720428466796875,11058,0.619973881366417,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,-0.01656192281971807,-17366.434782608696,0.509511904001729,1,0.055468969746314975,0.9375,0.07267325441428373,0.07159798662253568,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.15,3,36860,13,5529,38082,27024,0.03631782531738281,0.0257720947265625,11058,0.7096265952418466,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,-0.0027139981587727853,-2845.833333333332,0.9047255034343458,1,0.18193822076791313,0.75,0.20771031549447563,0.201267291812835,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.15,3,36860,13,5529,38082,27024,0.03631782531738281,0.0257720947265625,11058,0.7096265952418466,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.0032586047523900097,-3416.894736842107,0.887753143710763,1,0.09762538675351436,0.875,0.12339748148007686,0.12017596963925654,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.15,3,36860,13,5529,38082,27024,0.03631782531738281,0.0257720947265625,11058,0.7096265952418466,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.0030666019605553665,-3215.565217391304,0.8936636425069374,1,0.055468969746314975,0.9375,0.08124106447287748,0.07963030855246732,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.15,3,36860,13,5529,38082,27024,0.03631782531738281,0.0257720947265625,11058,0.7096265952418466,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.007375611199273005,-7733.8888888888905,0.7774925596427349,1,0.18193822076791313,0.75,0.20771031549447563,0.201267291812835,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.15,3,36860,13,5529,38082,27024,0.03631782531738281,0.0257720947265625,11058,0.7096265952418466,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.008095891852127876,-8489.15789473684,0.7609573916265284,1,0.09762538675351436,0.875,0.12339748148007686,0.12017596963925654,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.15,3,36860,13,5529,38082,27024,0.03631782531738281,0.0257720947265625,11058,0.7096265952418466,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,-0.007994112761124321,-8382.434782608696,0.7632510916708827,1,0.055468969746314975,0.9375,0.08124106447287748,0.07963030855246732,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.15,4,36860,13,5529,47067,36009,0.04488658905029297,0.034340858459472656,11058,0.765058321116706,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.005854765574137371,6139.166666666668,1.2055306636015155,0,0.18193822076791313,0.75,0.2162790792273858,0.20769386461251763,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.15,4,36860,13,5529,47067,36009,0.04488658905029297,0.034340858459472656,11058,0.765058321116706,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,0.0053101589805201466,5568.105263157893,1.182915295732714,0,0.09762538675351436,0.875,0.131966245212987,0.12767363790555292,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.15,4,36860,13,5529,47067,36009,0.04488658905029297,0.034340858459472656,11058,0.765058321116706,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,0.00550216177235479,5769.434782608696,1.1907909303963997,0,0.055468969746314975,0.9375,0.08980982820578763,0.08766352455207059,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.15,4,36860,13,5529,47067,36009,0.04488658905029297,0.034340858459472656,11058,0.765058321116706,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,0.0011931525336371512,1251.1111111111095,1.0359950259093857,0,0.18193822076791313,0.75,0.2162790792273858,0.20769386461251763,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.15,4,36860,13,5529,47067,36009,0.04488658905029297,0.034340858459472656,11058,0.765058321116706,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,0.00047287188078228015,495.8421052631602,1.0139622082252686,0,0.09762538675351436,0.875,0.131966245212987,0.12767363790555292,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.15,4,36860,13,5529,47067,36009,0.04488658905029297,0.034340858459472656,11058,0.765058321116706,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,0.0005746509717858353,602.565217391304,1.017018522793695,0,0.055468969746314975,0.9375,0.08980982820578763,0.08766352455207059,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.15,5,36860,13,5529,56052,44994,0.053455352783203125,0.04290962219238281,11058,0.8027189038749732,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.014423529307047527,15124.166666666668,1.5063358237686852,0,0.18193822076791313,0.75,0.22484784296029595,0.21412043741220024,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.15,5,36860,13,5529,56052,44994,0.053455352783203125,0.04290962219238281,11058,0.8027189038749732,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,0.013878922713430303,14553.105263157893,1.4780774477546652,0,0.09762538675351436,0.875,0.14053500894589716,0.1351713061718493,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.15,5,36860,13,5529,56052,44994,0.053455352783203125,0.04290962219238281,11058,0.8027189038749732,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,0.014070925505264946,14754.434782608696,1.4879182182858621,0,0.055468969746314975,0.9375,0.09837859193869779,0.09569674055167386,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.15,5,36860,13,5529,56052,44994,0.053455352783203125,0.04290962219238281,11058,0.8027189038749732,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,0.009761916266547307,10236.11111111111,1.2944974921760368,0,0.18193822076791313,0.75,0.22484784296029595,0.21412043741220024,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.15,5,36860,13,5529,56052,44994,0.053455352783203125,0.04290962219238281,11058,0.8027189038749732,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,0.009041635613692436,9480.84210526316,1.266967024824009,0,0.09762538675351436,0.875,0.14053500894589716,0.1351713061718493,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.15,5,36860,13,5529,56052,44994,0.053455352783203125,0.04290962219238281,11058,0.8027189038749732,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,0.009143414704695992,9587.565217391304,1.2707859539165074,0,0.055468969746314975,0.9375,0.09837859193869779,0.09569674055167386,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.15,6,36860,13,5529,65036,53978,0.062023162841796875,0.05147743225097656,11058,0.8299710929331447,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.022991339365641277,24108.166666666668,1.8071075053426255,0,0.18193822076791313,0.75,0.2334156530188897,0.22054629495614556,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.15,6,36860,13,5529,65036,53978,0.062023162841796875,0.05147743225097656,11058,0.8299710929331447,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,0.022446732772024053,23537.105263157893,1.7732067492310377,0,0.09762538675351436,0.875,0.1491028190044909,0.14266813997311883,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.15,6,36860,13,5529,65036,53978,0.062023162841796875,0.05147743225097656,11058,0.8299710929331447,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,0.022638735563858696,23738.434782608696,1.7850124369167948,0,0.055468969746314975,0.9375,0.10694640199729154,0.1037290624816055,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.15,6,36860,13,5529,65036,53978,0.062023162841796875,0.05147743225097656,11058,0.8299710929331447,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,0.018329726325141057,19220.11111111111,1.5529711879956907,0,0.18193822076791313,0.75,0.2334156530188897,0.22054629495614556,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.15,6,36860,13,5529,65036,53978,0.062023162841796875,0.05147743225097656,11058,0.8299710929331447,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,0.017609445672286186,18464.84210526316,1.5199436828454984,0,0.09762538675351436,0.875,0.1491028190044909,0.14266813997311883,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.15,6,36860,13,5529,65036,53978,0.062023162841796875,0.05147743225097656,11058,0.8299710929331447,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,0.01771122476328974,18571.565217391304,1.524525141585661,0,0.055468969746314975,0.9375,0.10694640199729154,0.1037290624816055,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.15,8,36860,13,5529,83005,71947,0.07915973663330078,0.06861400604248047,11058,0.8667791096921872,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,0.04012791315714519,42077.16666666667,2.4086843470837356,0,0.18193822076791313,0.75,0.2505522268103936,0.23339872529977349,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.15,8,36860,13,5529,83005,71947,0.07915973663330078,0.06861400604248047,11058,0.8667791096921872,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,0.03958330656352796,41506.10526315789,2.3634982027293616,0,0.09762538675351436,0.875,0.1662393927959948,0.15766264204068475,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.15,8,36860,13,5529,83005,71947,0.07915973663330078,0.06861400604248047,11058,0.8667791096921872,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,0.0397753093553626,41707.434782608696,2.37923394343719,0,0.055468969746314975,0.9375,0.12408297578879544,0.11979460041114041,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.15,8,36860,13,5529,83005,71947,0.07915973663330078,0.06861400604248047,11058,0.8667791096921872,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,0.035466300116644964,37189.11111111111,2.069947350081996,0,0.18193822076791313,0.75,0.2505522268103936,0.23339872529977349,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.15,8,36860,13,5529,83005,71947,0.07915973663330078,0.06861400604248047,11058,0.8667791096921872,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,0.03474601946379009,36433.84210526316,2.025925157465728,0,0.09762538675351436,0.875,0.1662393927959948,0.15766264204068475,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,16,0.15,8,36860,13,5529,83005,71947,0.07915973663330078,0.06861400604248047,11058,0.8667791096921872,stage96_q6_top10_measured,0.03376620748768682,35406.434782608696,0.03484779855479365,36540.565217391304,2.0320317603776274,0,0.055468969746314975,0.9375,0.12408297578879544,0.11979460041114041,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,4,0.2,2,36860,13,7372,38773,24029,0.03697681427001953,0.02291584014892578,14744,0.6197353828695226,stage96_q6_top10_measured,0.028486092885335285,29869.833333333332,-0.005570252736409504,-5840.833333333332,0.8044571167119557,1,0.18193822076791313,0.75,0.20485406091683891,0.19912510087960747,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,8,0.2,2,36860,13,7372,38773,24029,0.03697681427001953,0.02291584014892578,14744,0.6197353828695226,stage96_q6_top10_measured,0.02903069947895251,30440.894736842107,-0.0061148593300267284,-6411.894736842107,0.789365759703446,1,0.09762538675351436,0.875,0.12054122690244014,0.11767674688382442,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,linear,q12,16,0.2,2,36860,13,7372,38773,24029,0.03697681427001953,0.02291584014892578,14744,0.6197353828695226,stage96_q6_top10_measured,0.028838696687117867,30239.565217391304,-0.005922856538192085,-6210.565217391304,0.7946212132104499,1,0.055468969746314975,0.9375,0.07838480989524076,0.0769525698859329,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,4,0.2,2,36860,13,7372,38773,24029,0.03697681427001953,0.02291584014892578,14744,0.6197353828695226,stage96_q6_top10_measured,0.033147705925835505,34757.88888888889,-0.010231865776909724,-10728.88888888889,0.6913250708871846,1,0.18193822076791313,0.75,0.20485406091683891,0.19912510087960747,cross_setting_rate_only_quality_unknown
stage96_entropy_broader,stage65_adapter,q12,8,0.2,2,36860,13,7372,38773,24029,0.03697681427001953,0.02291584014892578,14744,0.6197353828695226,stage96_q6_top10_measured,0.033867986578690376,35513.15789473684,-0.010952146429764595,-11484.15789473684,0.6766224527602817,1,0.09762538675351436,0.875,0.12054122690244014,0.11767674688382442,cross_setting_rate_only_quality_unknown
