sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
driving,full_feature_ridge,16,6.48183366154428,81,6,0.07407407407407407,0.033854166666666664,20,16.0,8 16 20 19 17,0 8 24 44 63 80,23.57653725135323,23.599484062096113,0.022946810742883628,22.868850453431378,22.893633009033696,0.024782555602318013,32.42262222537635,32.42262222537635,0.0,0.6242446270253923,0.6284993055426045,0.6028045078118642,0.6073995606104533,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
robot,uniform,4,,77,20,0.2597402597402597,0.11870941558441558,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76,25.1543985695563,25.19141168744805,0.03701311789174966,22.82414386674953,22.874144043550658,0.05000017680112734,31.795624472555602,31.795624472555602,0.0,0.7914315578225372,0.8025368839115291,0.757226942924031,0.7722288746582834,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,length_only_ridge,4,0.042970914165406444,77,20,0.2597402597402597,0.11870941558441558,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76,25.1543985695563,25.19141168744805,0.03701311789174966,22.82414386674953,22.874144043550658,0.05000017680112734,31.795624472555602,31.795624472555602,0.0,0.7914315578225372,0.8025368839115291,0.757226942924031,0.7722288746582834,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,full_feature_ridge,4,0.0065429523471326675,77,20,0.2597402597402597,0.11870941558441558,8,4.0,5 6 8 3 4 3 2 3 2 2 2 2 2 5 3 6 8 2 8,0 5 11 19 22 26 29 31 34 36 38 40 42 44 49 52 58 66 68 76,24.493804589188755,24.510480385933505,0.016675796744749505,21.919709347615218,21.942236301112512,0.0225269534972945,31.829976027673343,31.829976027673343,0.0,0.7808713889741278,0.7913073293574444,0.7429006852601704,0.7569983591113174,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,uniform,8,,77,11,0.14285714285714285,0.06529017857142858,8,7.6,8 8 8 8 8 8 8 8 8 4,0 8 16 24 32 40 48 56 64 72 76,22.962144328620898,22.983025497793417,0.02088116917251881,21.488095166754647,21.51245653078925,0.024361364034604094,31.806439299818383,31.806439299818383,0.0,0.7515562130259229,0.7635170430332036,0.7284991479281223,0.7424534496032831,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,length_only_ridge,8,0.03652513627355507,77,11,0.14285714285714285,0.06529017857142858,8,7.6,7 8 8 8 7 7 8 8 8 7,0 7 15 23 31 38 45 53 61 69 76,22.92838553554794,22.945371134973858,0.016985599425918707,21.455554273849707,21.475370806513272,0.01981653266356531,31.765373105737343,31.765373105737343,0.0,0.7531098824042779,0.7647479439710642,0.730342402602687,0.7439201410972711,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,full_feature_ridge,8,0.002140558464577777,77,11,0.14285714285714285,0.06529017857142858,15,7.6,15 15 8 2 2 2 8 5 8 11,0 15 30 38 40 42 44 52 57 65 76,22.391445037750717,22.392744738329306,0.0012997005785884141,20.805972152662225,20.80748847000391,0.001516317341685891,31.904282348281683,31.904282348281683,0.0,0.7416090918825818,0.7530828443440524,0.7168542408581936,0.7302402853965759,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,uniform,16,,77,6,0.07792207792207792,0.03561282467532467,16,15.2,16 16 16 16 12,0 16 32 48 64 76,21.422427755729462,21.42626162360916,0.003833867879698971,20.55028502701207,20.55444288372667,0.004157856714599006,31.742783378885278,31.742783378885278,0.0,0.7221902554685419,0.7349693775177002,0.7080584563000102,0.7219175041561395,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,length_only_ridge,16,0.04998480710079231,77,6,0.07792207792207792,0.03561282467532467,16,15.2,15 15 15 15 16,0 15 30 45 60 76,21.04710893692575,21.04049354866529,-0.006615388260460264,20.14056337483268,20.133388939676976,-0.007174435155704373,31.774564755027033,31.774564755027033,0.0,0.7187790321065234,0.7309532854464147,0.7042468542784033,0.7174499177596938,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,full_feature_ridge,16,0.0013664195658713762,77,6,0.07792207792207792,0.03561282467532467,23,15.2,15 15 12 23 11,0 15 30 42 65 76,20.66916919071798,20.66028584645606,-0.008883344261921167,19.72687825694059,19.717244207529784,-0.009634049410806256,31.819611907083686,31.819611907083686,0.0,0.7065322879072907,0.7183251806667873,0.6909463615484641,0.7037358367946785,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
