measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,selected_half,payload_bytes,stage184_selected_psnr,psnr,psnr_delta_vs_stage184,ssim,ms_ssim,lpips,status,error
residual::soapbox:00009:00008:00016,soapbox,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2,left,204912,29.25478554298663,29.25478554298663,0.0,0.8255198001861572,0.9817914962768555,0.20843583345413208,ok,
residual::soapbox:00010:00008:00012,soapbox,10,8,12,4,0.5,uniform_gap4,1,right,227553,29.39668040111258,29.39668040111258,0.0,0.8310802578926086,0.9820911884307861,0.20794861018657684,ok,
residual::soapbox:00010:00008:00016,soapbox,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2,left,218642,29.386642183955818,29.386642183955818,0.0,0.8309518694877625,0.9820702075958252,0.20952056348323822,ok,
residual::soapbox:00011:00008:00012,soapbox,11,8,12,4,0.75,uniform_gap4,1,right,213759,29.3509406343918,29.3509406343918,0.0,0.8325957655906677,0.9824020266532898,0.2041603922843933,ok,
residual::soapbox:00011:00008:00016,soapbox,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2,left,226054,29.315384213378604,29.315384213378604,0.0,0.8301571011543274,0.9819232225418091,0.2053670585155487,ok,
residual::soapbox:00012:00008:00016,soapbox,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2,left,232031,29.096460764450995,29.096460764450995,0.0,0.8222257494926453,0.9811561107635498,0.21395984292030334,ok,
residual::soapbox:00013:00008:00016,soapbox,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2,right,224526,29.286934907805538,29.286934907805538,0.0,0.8286094665527344,0.9816747307777405,0.20191866159439087,ok,
residual::soapbox:00013:00012:00016,soapbox,13,12,16,4,0.25,uniform_gap4,1,left,214018,29.345848568867908,29.345848568867908,0.0,0.8318428993225098,0.9821940660476685,0.20171479880809784,ok,
residual::soapbox:00014:00008:00016,soapbox,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2,right,221120,29.470110090937276,29.470110090937276,0.0,0.8379909992218018,0.9827638268470764,0.20019586384296417,ok,
residual::soapbox:00014:00012:00016,soapbox,14,12,16,4,0.5,uniform_gap4,1,left,225973,29.467452678085266,29.467452678085266,0.0,0.8372576236724854,0.9826781749725342,0.19656714797019958,ok,
residual::soapbox:00015:00008:00016,soapbox,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2,right,213174,29.513057428088484,29.513057428088484,0.0,0.8382748961448669,0.9825592041015625,0.19586527347564697,ok,
residual::soapbox:00015:00012:00016,soapbox,15,12,16,4,0.75,uniform_gap4,1,right,218655,29.50594578467218,29.50594578467218,0.0,0.8379680514335632,0.9825228452682495,0.19698721170425415,ok,
residual::soapbox:00017:00016:00020,soapbox,17,16,20,4,0.25,uniform_gap4,1,left,215996,29.49677223601878,29.49677223601878,0.0,0.840501606464386,0.9829460978507996,0.19673457741737366,ok,
residual::soapbox:00017:00016:00024,soapbox,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2,left,212646,29.494497624465556,29.494497624465556,0.0,0.84042888879776,0.9829126596450806,0.19708073139190674,ok,
residual::soapbox:00018:00016:00020,soapbox,18,16,20,4,0.5,uniform_gap4,1,left,228037,29.23189181151885,29.23189181151885,0.0,0.8323634266853333,0.9820578694343567,0.2066253274679184,ok,
residual::soapbox:00018:00016:00024,soapbox,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2,left,220180,29.20926267775904,29.20926267775904,0.0,0.8313881754875183,0.9819275140762329,0.2077469825744629,ok,
residual::soapbox:00019:00016:00020,soapbox,19,16,20,4,0.75,uniform_gap4,1,right,213481,29.826994135250157,29.826994135250157,0.0,0.8550356030464172,0.9838745594024658,0.1849210262298584,ok,
residual::soapbox:00019:00016:00024,soapbox,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2,left,222621,29.682217781210213,29.682217781210213,0.0,0.8484693169593811,0.9829818606376648,0.19019168615341187,ok,
residual::soapbox:00020:00016:00024,soapbox,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2,left,228102,29.58675300760365,29.58675300760365,0.0,0.8416458964347839,0.9821902513504028,0.19803491234779358,ok,
residual::soapbox:00021:00016:00024,soapbox,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2,right,234257,29.6335525130025,29.6335525130025,0.0,0.84187912940979,0.9821928143501282,0.1966554820537567,ok,
residual::soapbox:00021:00020:00024,soapbox,21,20,24,4,0.25,uniform_gap4,1,left,221199,29.836015356871826,29.836015356871826,0.0,0.8509218096733093,0.9834829568862915,0.18920648097991943,ok,
residual::soapbox:00022:00016:00024,soapbox,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2,right,228610,29.874223029997214,29.874223029997214,0.0,0.8520707488059998,0.9832460880279541,0.18434186279773712,ok,
residual::soapbox:00022:00020:00024,soapbox,22,20,24,4,0.5,uniform_gap4,1,left,229122,29.868842345924698,29.868842345924698,0.0,0.8521266579627991,0.9833493828773499,0.18388673663139343,ok,
residual::soapbox:00023:00016:00024,soapbox,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2,right,221847,30.03862026186823,30.03862026186823,0.0,0.8632306456565857,0.9844719171524048,0.1765749752521515,ok,
