measurement_key,sequence,frame_index,used_by_schedules,schedule_count,bits,compression,payload_encoding,anchor_values,bitstream_bytes,bitstream_mib,status,error
keyframe::cows:00094,cows,94,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::cows:00098,cows,98,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::cows:00102,cows,102,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::dance-twirl:00002,dance-twirl,2,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::dance-twirl:00006,dance-twirl,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::dance-twirl:00010,dance-twirl,10,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::dance-twirl:00014,dance-twirl,14,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dance-twirl:00018,dance-twirl,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dance-twirl:00022,dance-twirl,22,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::dance-twirl:00026,dance-twirl,26,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::dance-twirl:00030,dance-twirl,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::dance-twirl:00034,dance-twirl,34,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::dance-twirl:00038,dance-twirl,38,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::dance-twirl:00042,dance-twirl,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dance-twirl:00046,dance-twirl,46,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::dance-twirl:00050,dance-twirl,50,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::dance-twirl:00054,dance-twirl,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dance-twirl:00058,dance-twirl,58,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::dance-twirl:00062,dance-twirl,62,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::dance-twirl:00066,dance-twirl,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::dance-twirl:00070,dance-twirl,70,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::dance-twirl:00074,dance-twirl,74,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::dance-twirl:00078,dance-twirl,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dance-twirl:00086,dance-twirl,86,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::dog:00002,dog,2,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::dog:00006,dog,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::dog:00010,dog,10,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::dog:00014,dog,14,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dog:00018,dog,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::dog:00022,dog,22,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::dog:00026,dog,26,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::dog:00030,dog,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::dog:00034,dog,34,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::dog:00038,dog,38,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::dog:00046,dog,46,uniform_gap2,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::dog:00050,dog,50,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::dog:00054,dog,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::dog:00058,dog,58,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::dogs-jump:00002,dogs-jump,2,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::dogs-jump:00006,dogs-jump,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::dogs-jump:00014,dogs-jump,14,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dogs-jump:00018,dogs-jump,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::dogs-jump:00022,dogs-jump,22,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::dogs-jump:00026,dogs-jump,26,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dogs-jump:00030,dogs-jump,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::dogs-jump:00034,dogs-jump,34,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::dogs-jump:00038,dogs-jump,38,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::dogs-jump:00042,dogs-jump,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::dogs-jump:00046,dogs-jump,46,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::dogs-jump:00050,dogs-jump,50,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::dogs-jump:00054,dogs-jump,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::dogs-jump:00058,dogs-jump,58,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dogs-jump:00062,dogs-jump,62,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::drift-chicane:00002,drift-chicane,2,uniform_gap2,1,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::drift-chicane:00010,drift-chicane,10,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::drift-chicane:00014,drift-chicane,14,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00018,drift-chicane,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719633,0.6862955093383789,ok,
keyframe::drift-chicane:00022,drift-chicane,22,uniform_gap2,1,12,none,bitpack,479232,719629,0.6862916946411133,ok,
keyframe::drift-chicane:00026,drift-chicane,26,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::drift-chicane:00030,drift-chicane,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::drift-chicane:00034,drift-chicane,34,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00038,drift-chicane,38,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::drift-chicane:00042,drift-chicane,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::drift-chicane:00046,drift-chicane,46,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00050,drift-chicane,50,uniform_gap2,1,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::drift-straight:00006,drift-straight,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::drift-straight:00010,drift-straight,10,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::drift-straight:00014,drift-straight,14,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::drift-straight:00018,drift-straight,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::drift-straight:00022,drift-straight,22,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::drift-straight:00026,drift-straight,26,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::drift-straight:00030,drift-straight,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::drift-straight:00034,drift-straight,34,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::drift-straight:00038,drift-straight,38,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::drift-straight:00042,drift-straight,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::drift-straight:00046,drift-straight,46,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::goat:00002,goat,2,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00006,goat,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00010,goat,10,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00014,goat,14,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00018,goat,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::goat:00022,goat,22,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::goat:00026,goat,26,uniform_gap2,1,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::goat:00030,goat,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::goat:00034,goat,34,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::goat:00038,goat,38,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::goat:00042,goat,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::goat:00050,goat,50,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00054,goat,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00058,goat,58,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::goat:00062,goat,62,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::goat:00066,goat,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::goat:00070,goat,70,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::goat:00074,goat,74,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00082,goat,82,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::goat:00086,goat,86,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00002,gold-fish,2,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::gold-fish:00006,gold-fish,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00010,gold-fish,10,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::gold-fish:00014,gold-fish,14,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::gold-fish:00018,gold-fish,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00022,gold-fish,22,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00026,gold-fish,26,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00030,gold-fish,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00034,gold-fish,34,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00038,gold-fish,38,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00042,gold-fish,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00046,gold-fish,46,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00050,gold-fish,50,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::gold-fish:00054,gold-fish,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::gold-fish:00058,gold-fish,58,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::gold-fish:00062,gold-fish,62,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00066,gold-fish,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00070,gold-fish,70,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00074,gold-fish,74,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::horsejump-high:00002,horsejump-high,2,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::horsejump-high:00006,horsejump-high,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::horsejump-high:00010,horsejump-high,10,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::horsejump-high:00014,horsejump-high,14,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::horsejump-high:00018,horsejump-high,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::horsejump-high:00022,horsejump-high,22,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::horsejump-high:00026,horsejump-high,26,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::horsejump-high:00030,horsejump-high,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::horsejump-high:00034,horsejump-high,34,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::horsejump-high:00038,horsejump-high,38,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::horsejump-high:00042,horsejump-high,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::horsejump-high:00046,horsejump-high,46,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00002,india,2,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::india:00006,india,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::india:00010,india,10,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::india:00014,india,14,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00018,india,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::india:00022,india,22,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::india:00026,india,26,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::india:00034,india,34,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00038,india,38,uniform_gap2,1,12,none,bitpack,479232,719633,0.6862955093383789,ok,
keyframe::india:00042,india,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00046,india,46,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::india:00050,india,50,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::india:00054,india,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::india:00058,india,58,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00062,india,62,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::india:00066,india,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::india:00070,india,70,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::india:00074,india,74,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00078,india,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::judo:00002,judo,2,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::judo:00006,judo,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::judo:00010,judo,10,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::judo:00014,judo,14,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::judo:00018,judo,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::judo:00022,judo,22,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::judo:00026,judo,26,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::judo:00030,judo,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::kite-surf:00010,kite-surf,10,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::kite-surf:00014,kite-surf,14,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::kite-surf:00018,kite-surf,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::kite-surf:00022,kite-surf,22,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::kite-surf:00026,kite-surf,26,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::kite-surf:00030,kite-surf,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::kite-surf:00034,kite-surf,34,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::kite-surf:00038,kite-surf,38,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::kite-surf:00042,kite-surf,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::kite-surf:00046,kite-surf,46,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::lab-coat:00002,lab-coat,2,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::lab-coat:00006,lab-coat,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719630,0.6862926483154297,ok,
keyframe::lab-coat:00010,lab-coat,10,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::lab-coat:00014,lab-coat,14,uniform_gap2,1,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::lab-coat:00018,lab-coat,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::lab-coat:00022,lab-coat,22,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::lab-coat:00026,lab-coat,26,uniform_gap2,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::lab-coat:00030,lab-coat,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::lab-coat:00034,lab-coat,34,uniform_gap2,1,12,none,bitpack,479232,719634,0.6862964630126953,ok,
keyframe::lab-coat:00038,lab-coat,38,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::lab-coat:00042,lab-coat,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::libby:00002,libby,2,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::libby:00006,libby,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::libby:00010,libby,10,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::libby:00014,libby,14,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::libby:00018,libby,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::libby:00022,libby,22,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::libby:00026,libby,26,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::libby:00030,libby,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::libby:00034,libby,34,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::libby:00042,libby,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::libby:00046,libby,46,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::loading:00002,loading,2,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::loading:00006,loading,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::loading:00010,loading,10,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::loading:00014,loading,14,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::loading:00018,loading,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::loading:00022,loading,22,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::loading:00026,loading,26,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::loading:00030,loading,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::loading:00034,loading,34,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::loading:00042,loading,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::loading:00046,loading,46,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::mbike-trick:00002,mbike-trick,2,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::mbike-trick:00006,mbike-trick,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::mbike-trick:00010,mbike-trick,10,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::mbike-trick:00014,mbike-trick,14,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::mbike-trick:00018,mbike-trick,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::mbike-trick:00022,mbike-trick,22,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::mbike-trick:00026,mbike-trick,26,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::mbike-trick:00030,mbike-trick,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::mbike-trick:00034,mbike-trick,34,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::mbike-trick:00038,mbike-trick,38,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::mbike-trick:00042,mbike-trick,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::mbike-trick:00046,mbike-trick,46,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::mbike-trick:00050,mbike-trick,50,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::mbike-trick:00054,mbike-trick,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::mbike-trick:00058,mbike-trick,58,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::mbike-trick:00062,mbike-trick,62,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::mbike-trick:00066,mbike-trick,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::mbike-trick:00070,mbike-trick,70,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::mbike-trick:00074,mbike-trick,74,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::motocross-jump:00002,motocross-jump,2,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::motocross-jump:00006,motocross-jump,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::motocross-jump:00010,motocross-jump,10,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::motocross-jump:00014,motocross-jump,14,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::motocross-jump:00018,motocross-jump,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::motocross-jump:00026,motocross-jump,26,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::motocross-jump:00030,motocross-jump,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::motocross-jump:00034,motocross-jump,34,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::motocross-jump:00038,motocross-jump,38,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::paragliding-launch:00002,paragliding-launch,2,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::paragliding-launch:00006,paragliding-launch,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::paragliding-launch:00010,paragliding-launch,10,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::paragliding-launch:00014,paragliding-launch,14,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
