schedule,sequence,frame_index,final_type,measurement_key,psnr,ssim,ms_ssim,lpips,payload_bytes
uniform_gap4,dog,52,q12_keyframe,keyframe::dog:00052,32.18526376059495,0.8988190293312073,0.9924915432929993,0.16239549219608307,0
uniform_gap4,dog,53,stage158_residual_recovery,residual::dog:00053:00052:00056,33.268292349913786,0.9174191951751709,0.9913151264190674,0.12997741997241974,236618
uniform_gap4,dog,54,stage158_residual_recovery,residual::dog:00054:00052:00056,30.959808049579554,0.8805485367774963,0.9866824150085449,0.15509670972824097,244593
uniform_gap4,dog,55,stage158_residual_recovery,residual::dog:00055:00052:00056,27.832595368898126,0.8377918601036072,0.9840026497840881,0.1977441906929016,217295
uniform_gap4,dog,56,q12_keyframe,keyframe::dog:00056,28.854171632120313,0.8508288264274597,0.988178551197052,0.1891890913248062,0
uniform_gap4,dog,57,stage158_residual_recovery,residual::dog:00057:00056:00059,30.504371225216506,0.8656091094017029,0.9882234930992126,0.17756688594818115,222959
uniform_gap4,dog,58,stage158_residual_recovery,residual::dog:00058:00056:00059,29.926649525648447,0.8580862879753113,0.9874541759490967,0.1877768188714981,226018
uniform_gap4,dog,59,q12_keyframe,keyframe::dog:00059,30.463042112030024,0.8844447731971741,0.9906334280967712,0.15889818966388702,0
uniform_gap6,dog,0,q12_keyframe,keyframe::dog:00000,32.61431106045392,0.8928636908531189,0.9920389652252197,0.16723844408988953,0
uniform_gap6,dog,1,stage158_residual_recovery,residual::dog:00001:00000:00006,29.983560998288947,0.8617985844612122,0.9879639148712158,0.19208091497421265,233876
uniform_gap6,dog,2,stage158_residual_recovery,residual::dog:00002:00000:00006,33.011183603388695,0.9046580195426941,0.9896355867385864,0.14271695911884308,236421
uniform_gap6,dog,3,stage158_residual_recovery,residual::dog:00003:00000:00006,33.09998660413686,0.8972227573394775,0.9888191819190979,0.16229204833507538,241550
uniform_gap6,dog,4,stage158_residual_recovery,residual::dog:00004:00000:00006,33.30529733800147,0.9102098345756531,0.9901638031005859,0.14624476432800293,238139
uniform_gap6,dog,5,stage158_residual_recovery,residual::dog:00005:00000:00006,33.188227137806535,0.9198539853096008,0.991071343421936,0.12853869795799255,232122
uniform_gap6,dog,6,q12_keyframe,keyframe::dog:00006,32.03644355556112,0.909353494644165,0.9911549091339111,0.1223510280251503,0
uniform_gap6,dog,7,stage158_residual_recovery,residual::dog:00007:00006:00012,31.092835828757206,0.890834629535675,0.9879159927368164,0.15151841938495636,218815
uniform_gap6,dog,8,stage158_residual_recovery,residual::dog:00008:00006:00012,29.590035550540883,0.8601016998291016,0.9843085408210754,0.1918940544128418,222611
uniform_gap6,dog,9,stage158_residual_recovery,residual::dog:00009:00006:00012,29.23834505386988,0.8387282490730286,0.9835034012794495,0.19643379747867584,230852
uniform_gap6,dog,10,stage158_residual_recovery,residual::dog:00010:00006:00012,29.51189920853889,0.8527064919471741,0.9857093691825867,0.1866525262594223,219480
uniform_gap6,dog,11,stage158_residual_recovery,residual::dog:00011:00006:00012,29.325752341560293,0.8633873462677002,0.9860082268714905,0.18580816686153412,210226
uniform_gap6,dog,12,q12_keyframe,keyframe::dog:00012,30.70194824453904,0.8902381062507629,0.9901251196861267,0.16421490907669067,0
uniform_gap6,dog,13,stage158_residual_recovery,residual::dog:00013:00012:00018,31.541485488524682,0.899568498134613,0.9884687662124634,0.1514875888824463,225148
uniform_gap6,dog,14,stage158_residual_recovery,residual::dog:00014:00012:00018,31.952943032476604,0.8960158228874207,0.9872236847877502,0.1593571901321411,230364
uniform_gap6,dog,15,stage158_residual_recovery,residual::dog:00015:00012:00018,31.60633239778366,0.8922214508056641,0.9872397780418396,0.15565301477909088,243428
uniform_gap6,dog,16,stage158_residual_recovery,residual::dog:00016:00012:00018,31.00142062061134,0.8887808322906494,0.9880147576332092,0.1543491631746292,237624
uniform_gap6,dog,17,stage158_residual_recovery,residual::dog:00017:00012:00018,30.342450617832665,0.8840293288230896,0.9881150722503662,0.1681421995162964,232810
uniform_gap6,dog,18,q12_keyframe,keyframe::dog:00018,29.93118063266531,0.880064070224762,0.9891596436500549,0.16644620895385742,0
uniform_gap6,dog,19,stage158_residual_recovery,residual::dog:00019:00018:00024,30.357500182585724,0.8817899823188782,0.987997829914093,0.17609286308288574,232133
uniform_gap6,dog,20,stage158_residual_recovery,residual::dog:00020:00018:00024,32.26628490399962,0.8954694867134094,0.9895794987678528,0.1723807454109192,236355
uniform_gap6,dog,21,stage158_residual_recovery,residual::dog:00021:00018:00024,32.41883322519769,0.8885726928710938,0.9890266060829163,0.16791152954101562,239340
uniform_gap6,dog,22,stage158_residual_recovery,residual::dog:00022:00018:00024,30.98333206093657,0.8698594570159912,0.9867878556251526,0.1856107860803604,243919
uniform_gap6,dog,23,stage158_residual_recovery,residual::dog:00023:00018:00024,33.83493211105197,0.9084438681602478,0.9904098510742188,0.15156380832195282,235280
uniform_gap6,dog,24,q12_keyframe,keyframe::dog:00024,36.30153309536985,0.9367914795875549,0.9948059320449829,0.14264284074306488,0
uniform_gap6,dog,25,stage158_residual_recovery,residual::dog:00025:00024:00030,33.408258415733016,0.8917477130889893,0.9902988076210022,0.19260096549987793,235789
uniform_gap6,dog,26,stage158_residual_recovery,residual::dog:00026:00024:00030,31.44124232469824,0.8731241822242737,0.9865646958351135,0.1836765706539154,243332
uniform_gap6,dog,27,stage158_residual_recovery,residual::dog:00027:00024:00030,29.329899600695057,0.8270936012268066,0.9794339537620544,0.22266274690628052,247639
uniform_gap6,dog,28,stage158_residual_recovery,residual::dog:00028:00024:00030,28.577466849307886,0.8155417442321777,0.9813255667686462,0.21686480939388275,229313
uniform_gap6,dog,29,stage158_residual_recovery,residual::dog:00029:00024:00030,30.19931464964897,0.8722875714302063,0.9870122075080872,0.17666012048721313,222237
uniform_gap6,dog,30,q12_keyframe,keyframe::dog:00030,30.31533179947658,0.8859243392944336,0.9891441464424133,0.15692570805549622,0
uniform_gap6,dog,31,stage158_residual_recovery,residual::dog:00031:00030:00036,30.68118517037531,0.8815262913703918,0.9873679280281067,0.1649782806634903,210178
uniform_gap6,dog,32,stage158_residual_recovery,residual::dog:00032:00030:00036,29.301578345050807,0.849562406539917,0.982691764831543,0.20794376730918884,212495
uniform_gap6,dog,33,stage158_residual_recovery,residual::dog:00033:00030:00036,27.02302613080206,0.7862842679023743,0.9758077263832092,0.2548125088214874,245261
uniform_gap6,dog,34,stage158_residual_recovery,residual::dog:00034:00030:00036,29.73031972446165,0.8485075831413269,0.9853358864784241,0.20019963383674622,239748
uniform_gap6,dog,35,stage158_residual_recovery,residual::dog:00035:00030:00036,32.33109473218391,0.9033708572387695,0.9898437857627869,0.15308183431625366,239802
uniform_gap6,dog,36,q12_keyframe,keyframe::dog:00036,35.46037725314878,0.9281554818153381,0.9943957924842834,0.12542544305324554,0
uniform_gap6,dog,37,stage158_residual_recovery,residual::dog:00037:00036:00042,32.47010978691597,0.8835709095001221,0.9895278811454773,0.20616866648197174,226769
uniform_gap6,dog,38,stage158_residual_recovery,residual::dog:00038:00036:00042,31.046335858761474,0.8749375939369202,0.985254168510437,0.19010530412197113,234915
uniform_gap6,dog,39,stage158_residual_recovery,residual::dog:00039:00036:00042,32.7752021876803,0.8777577877044678,0.9848857522010803,0.20911075174808502,247852
uniform_gap6,dog,40,stage158_residual_recovery,residual::dog:00040:00036:00042,33.740537415294966,0.9094131588935852,0.9888219833374023,0.14236365258693695,245511
uniform_gap6,dog,41,stage158_residual_recovery,residual::dog:00041:00036:00042,35.09875934328278,0.9285175800323486,0.991733729839325,0.10695532709360123,236476
uniform_gap6,dog,42,q12_keyframe,keyframe::dog:00042,34.81526610778948,0.9271561503410339,0.9936214089393616,0.10069679468870163,0
uniform_gap6,dog,43,stage158_residual_recovery,residual::dog:00043:00042:00048,34.04839882377786,0.9112410545349121,0.9905529618263245,0.1409754902124405,234120
uniform_gap6,dog,44,stage158_residual_recovery,residual::dog:00044:00042:00048,33.23045340013045,0.8909659385681152,0.9878532886505127,0.18751487135887146,239956
uniform_gap6,dog,45,stage158_residual_recovery,residual::dog:00045:00042:00048,34.10647706164009,0.8943611979484558,0.987244188785553,0.18722712993621826,251108
uniform_gap6,dog,46,stage158_residual_recovery,residual::dog:00046:00042:00048,35.72731973995231,0.9271741509437561,0.9910754561424255,0.12161953747272491,246700
uniform_gap6,dog,47,stage158_residual_recovery,residual::dog:00047:00042:00048,37.2772038919828,0.9492552876472473,0.9934425950050354,0.08591404557228088,237281
uniform_gap6,dog,48,q12_keyframe,keyframe::dog:00048,37.12857186620087,0.9517131447792053,0.9956585168838501,0.08142845332622528,0
uniform_gap6,dog,49,stage158_residual_recovery,residual::dog:00049:00048:00054,32.3332308232236,0.9087703227996826,0.9905789494514465,0.1316353678703308,236417
uniform_gap6,dog,50,stage158_residual_recovery,residual::dog:00050:00048:00054,29.848417562160066,0.8645475506782532,0.9859331846237183,0.18444103002548218,245466
uniform_gap6,dog,51,stage158_residual_recovery,residual::dog:00051:00048:00054,31.525753038269233,0.8794793486595154,0.9878385663032532,0.18311020731925964,248257
uniform_gap6,dog,52,stage158_residual_recovery,residual::dog:00052:00048:00054,31.775926382914985,0.8871641755104065,0.9898892641067505,0.1799590140581131,245316
uniform_gap6,dog,53,stage158_residual_recovery,residual::dog:00053:00048:00054,33.43912721242446,0.9212988018989563,0.9919370412826538,0.126390278339386,242439
uniform_gap6,dog,54,q12_keyframe,keyframe::dog:00054,31.93354594999143,0.9078812003135681,0.9917926788330078,0.12194525450468063,0
uniform_gap6,dog,55,stage158_residual_recovery,residual::dog:00055:00054:00059,27.93254418750994,0.8426342606544495,0.9848105311393738,0.19406965374946594,223376
uniform_gap6,dog,56,stage158_residual_recovery,residual::dog:00056:00054:00059,28.32061200627777,0.8287534117698669,0.9836551547050476,0.2098485827445984,228484
uniform_gap6,dog,57,stage158_residual_recovery,residual::dog:00057:00054:00059,30.142141052545767,0.8519920706748962,0.9862832427024841,0.1915891468524933,233571
uniform_gap6,dog,58,stage158_residual_recovery,residual::dog:00058:00054:00059,30.034284015309844,0.8624841570854187,0.9880850315093994,0.18328534066677094,228545
uniform_gap6,dog,59,q12_keyframe,keyframe::dog:00059,30.463042112030024,0.8844447731971741,0.9906334280967712,0.15889818966388702,0
uniform_gap8,dog,0,q12_keyframe,keyframe::dog:00000,32.61431106045392,0.8928636908531189,0.9920389652252197,0.16723844408988953,0
uniform_gap8,dog,1,stage158_residual_recovery,residual::dog:00001:00000:00008,29.99010463680267,0.8622663617134094,0.9880263805389404,0.1908467561006546,233053
uniform_gap8,dog,2,stage158_residual_recovery,residual::dog:00002:00000:00008,33.05842257258407,0.906189501285553,0.9898059368133545,0.14302687346935272,234072
uniform_gap8,dog,3,stage158_residual_recovery,residual::dog:00003:00000:00008,32.78169433331734,0.8876827359199524,0.9873459935188293,0.18805325031280518,242415
uniform_gap8,dog,4,stage158_residual_recovery,residual::dog:00004:00000:00008,32.94343823612274,0.8987922668457031,0.9886637330055237,0.16639311611652374,239782
uniform_gap8,dog,5,stage158_residual_recovery,residual::dog:00005:00000:00008,32.84254385698399,0.9094368815422058,0.9898074269294739,0.15077131986618042,236647
uniform_gap8,dog,6,stage158_residual_recovery,residual::dog:00006:00000:00008,31.706097881423446,0.9000415205955505,0.9888295531272888,0.13840502500534058,231318
uniform_gap8,dog,7,stage158_residual_recovery,residual::dog:00007:00000:00008,31.260954669669154,0.8958041667938232,0.9886063933372498,0.14630335569381714,226210
uniform_gap8,dog,8,q12_keyframe,keyframe::dog:00008,30.31594563535295,0.8860759735107422,0.9892343282699585,0.16303426027297974,0
uniform_gap8,dog,9,stage158_residual_recovery,residual::dog:00009:00008:00016,29.7811135710886,0.8603596687316895,0.9868660569190979,0.18418367207050323,209160
uniform_gap8,dog,10,stage158_residual_recovery,residual::dog:00010:00008:00016,29.28147849756926,0.8442506790161133,0.9844117164611816,0.19453799724578857,213190
uniform_gap8,dog,11,stage158_residual_recovery,residual::dog:00011:00008:00016,28.238489136942363,0.8195683360099792,0.9780862927436829,0.2264956533908844,217095
uniform_gap8,dog,12,stage158_residual_recovery,residual::dog:00012:00008:00016,29.57001013361253,0.8492295742034912,0.9826303720474243,0.2068704217672348,246187
uniform_gap8,dog,13,stage158_residual_recovery,residual::dog:00013:00008:00016,31.09281014409558,0.8837366700172424,0.9862366318702698,0.17950357496738434,242679
uniform_gap8,dog,14,stage158_residual_recovery,residual::dog:00014:00008:00016,32.348844606624056,0.9085297584533691,0.9890663623809814,0.13719338178634644,238417
uniform_gap8,dog,15,stage158_residual_recovery,residual::dog:00015:00008:00016,32.156102526759994,0.9106653332710266,0.9895922541618347,0.12825056910514832,233695
uniform_gap8,dog,16,q12_keyframe,keyframe::dog:00016,31.368349216954165,0.9020316004753113,0.9908028841018677,0.1339668333530426,0
uniform_gap8,dog,17,stage158_residual_recovery,residual::dog:00017:00016:00024,30.338493853163648,0.8840174674987793,0.9879833459854126,0.1678483486175537,234315
uniform_gap8,dog,18,stage158_residual_recovery,residual::dog:00018:00016:00024,29.65646325251996,0.8683121204376221,0.986465573310852,0.18281149864196777,239362
uniform_gap8,dog,19,stage158_residual_recovery,residual::dog:00019:00016:00024,29.98889063227431,0.8652355074882507,0.9858243465423584,0.19462285935878754,242457
uniform_gap8,dog,20,stage158_residual_recovery,residual::dog:00020:00016:00024,31.686034989963723,0.8735166192054749,0.9870259165763855,0.19294250011444092,245291
uniform_gap8,dog,21,stage158_residual_recovery,residual::dog:00021:00016:00024,32.108362436011134,0.8783645033836365,0.9879770278930664,0.17640642821788788,238267
uniform_gap8,dog,22,stage158_residual_recovery,residual::dog:00022:00016:00024,31.092427493139052,0.8739264011383057,0.9873975515365601,0.18125806748867035,237418
uniform_gap8,dog,23,stage158_residual_recovery,residual::dog:00023:00016:00024,33.88122447644787,0.9097979664802551,0.9905313849449158,0.14889869093894958,229527
uniform_gap8,dog,24,q12_keyframe,keyframe::dog:00024,36.30153309536985,0.9367914795875549,0.9948059320449829,0.14264284074306488,0
uniform_gap8,dog,25,stage158_residual_recovery,residual::dog:00025:00024:00032,33.4253620168513,0.8924558758735657,0.9903984069824219,0.1935591697692871,236333
uniform_gap8,dog,26,stage158_residual_recovery,residual::dog:00026:00024:00032,31.4924329355312,0.873863697052002,0.9866586923599243,0.1838834434747696,244292
uniform_gap8,dog,27,stage158_residual_recovery,residual::dog:00027:00024:00032,29.360726383090253,0.8293738961219788,0.9795166254043579,0.22180218994617462,248237
uniform_gap8,dog,28,stage158_residual_recovery,residual::dog:00028:00024:00032,28.219763139670103,0.7975046634674072,0.9777551293373108,0.23346880078315735,238036
uniform_gap8,dog,29,stage158_residual_recovery,residual::dog:00029:00024:00032,29.5899131809445,0.847855269908905,0.9830756783485413,0.20637089014053345,233834
uniform_gap8,dog,30,stage158_residual_recovery,residual::dog:00030:00024:00032,29.81608227003159,0.8675479292869568,0.9852081537246704,0.18148736655712128,230975
uniform_gap8,dog,31,stage158_residual_recovery,residual::dog:00031:00024:00032,30.801766088296397,0.8859845995903015,0.9881324768066406,0.15965722501277924,228558
uniform_gap8,dog,32,q12_keyframe,keyframe::dog:00032,30.206396759471843,0.883256733417511,0.9893460869789124,0.16233347356319427,0
uniform_gap8,dog,33,stage158_residual_recovery,residual::dog:00033:00032:00040,27.897770890872646,0.8312460780143738,0.9839486479759216,0.21884943544864655,218350
uniform_gap8,dog,34,stage158_residual_recovery,residual::dog:00034:00032:00040,30.022259520623717,0.8605344295501709,0.9870501160621643,0.1902136206626892,227869
uniform_gap8,dog,35,stage158_residual_recovery,residual::dog:00035:00032:00040,31.747818146314625,0.8871300220489502,0.9874069690704346,0.17264363169670105,230469
uniform_gap8,dog,36,stage158_residual_recovery,residual::dog:00036:00032:00040,33.604650980825326,0.8824383616447449,0.9877539873123169,0.21904383599758148,225044
uniform_gap8,dog,37,stage158_residual_recovery,residual::dog:00037:00032:00040,32.05691156664517,0.8685857653617859,0.9878644943237305,0.22469891607761383,251790
uniform_gap8,dog,38,stage158_residual_recovery,residual::dog:00038:00032:00040,31.935465935249127,0.9024524092674255,0.9894334077835083,0.152943417429924,250421
uniform_gap8,dog,39,stage158_residual_recovery,residual::dog:00039:00032:00040,34.8285266258771,0.930638313293457,0.9923726320266724,0.11337999254465103,241214
uniform_gap8,dog,40,q12_keyframe,keyframe::dog:00040,35.08288039888718,0.9395762085914612,0.9941672086715698,0.07859499752521515,0
uniform_gap8,dog,41,stage158_residual_recovery,residual::dog:00041:00040:00048,35.31600011090647,0.9334351420402527,0.9922142624855042,0.0984697937965393,239810
uniform_gap8,dog,42,stage158_residual_recovery,residual::dog:00042:00040:00048,34.10806484912435,0.9096241593360901,0.9902266263961792,0.14061057567596436,246429
uniform_gap8,dog,43,stage158_residual_recovery,residual::dog:00043:00040:00048,33.50454153529998,0.8952476382255554,0.9886208176612854,0.18156316876411438,249831
uniform_gap8,dog,44,stage158_residual_recovery,residual::dog:00044:00040:00048,32.94819740872959,0.8827112317085266,0.9864687323570251,0.20315563678741455,251482
uniform_gap8,dog,45,stage158_residual_recovery,residual::dog:00045:00040:00048,34.568906070029264,0.9054390788078308,0.988735020160675,0.16369640827178955,253125
uniform_gap8,dog,46,stage158_residual_recovery,residual::dog:00046:00040:00048,35.99806870215784,0.9323703646659851,0.9917000532150269,0.10773124545812607,248894
uniform_gap8,dog,47,stage158_residual_recovery,residual::dog:00047:00040:00048,37.36302080175426,0.9505758285522461,0.9935916662216187,0.08242860436439514,239736
uniform_gap8,dog,48,q12_keyframe,keyframe::dog:00048,37.12857186620087,0.9517131447792053,0.9956585168838501,0.08142845332622528,0
uniform_gap8,dog,49,stage158_residual_recovery,residual::dog:00049:00048:00056,32.372059815891646,0.9095573425292969,0.9907059073448181,0.13023559749126434,233950
uniform_gap8,dog,50,stage158_residual_recovery,residual::dog:00050:00048:00056,29.96682192231283,0.868779182434082,0.9866358637809753,0.17971771955490112,242889
uniform_gap8,dog,51,stage158_residual_recovery,residual::dog:00051:00048:00056,30.88185577174638,0.8587612509727478,0.9845682382583618,0.2126658409833908,240763
uniform_gap8,dog,52,stage158_residual_recovery,residual::dog:00052:00048:00056,31.02101470409055,0.8634672164916992,0.9863391518592834,0.20798982679843903,241997
uniform_gap8,dog,53,stage158_residual_recovery,residual::dog:00053:00048:00056,32.82649611421818,0.9067804217338562,0.9900532364845276,0.14564858376979828,242486
uniform_gap8,dog,54,stage158_residual_recovery,residual::dog:00054:00048:00056,31.55439347758999,0.8974084258079529,0.9892815351486206,0.13857275247573853,239211
uniform_gap8,dog,55,stage158_residual_recovery,residual::dog:00055:00048:00056,27.979637966348605,0.8447306752204895,0.9852051138877869,0.19069421291351318,230235
uniform_gap8,dog,56,q12_keyframe,keyframe::dog:00056,28.854171632120313,0.8508288264274597,0.988178551197052,0.1891890913248062,0
uniform_gap8,dog,57,stage158_residual_recovery,residual::dog:00057:00056:00059,30.504371225216506,0.8656091094017029,0.9882234930992126,0.17756688594818115,222959
uniform_gap8,dog,58,stage158_residual_recovery,residual::dog:00058:00056:00059,29.926649525648447,0.8580862879753113,0.9874541759490967,0.1877768188714981,226018
uniform_gap8,dog,59,q12_keyframe,keyframe::dog:00059,30.463042112030024,0.8844447731971741,0.9906334280967712,0.15889818966388702,0
uniform_gap16,dog,0,q12_keyframe,keyframe::dog:00000,32.61431106045392,0.8928636908531189,0.9920389652252197,0.16723844408988953,0
uniform_gap16,dog,1,stage158_residual_recovery,residual::dog:00001:00000:00016,30.035788592369236,0.8646041750907898,0.9882844686508179,0.18884456157684326,230640
uniform_gap16,dog,2,stage158_residual_recovery,residual::dog:00002:00000:00016,33.46040740505741,0.9162969589233398,0.99103182554245,0.13116395473480225,232213
uniform_gap16,dog,3,stage158_residual_recovery,residual::dog:00003:00000:00016,33.339610532976934,0.9039799571037292,0.9896460175514221,0.15795119106769562,233395
uniform_gap16,dog,4,stage158_residual_recovery,residual::dog:00004:00000:00016,32.881805305553556,0.8971065878868103,0.9888055324554443,0.17436151206493378,238971
uniform_gap16,dog,5,stage158_residual_recovery,residual::dog:00005:00000:00016,32.14644687644621,0.8889108300209045,0.9871575832366943,0.18868230283260345,241878
uniform_gap16,dog,6,stage158_residual_recovery,residual::dog:00006:00000:00016,30.392624064799584,0.8584950566291809,0.9820510745048523,0.19615742564201355,243142
uniform_gap16,dog,7,stage158_residual_recovery,residual::dog:00007:00000:00016,29.553233026958367,0.838124692440033,0.9785467982292175,0.2201811671257019,242032
uniform_gap16,dog,8,stage158_residual_recovery,residual::dog:00008:00000:00016,28.769304394861727,0.8281235694885254,0.9765481948852539,0.22521521151065826,238764
uniform_gap16,dog,9,stage158_residual_recovery,residual::dog:00009:00000:00016,28.724164933993354,0.8175628781318665,0.9789842963218689,0.21193040907382965,238950
uniform_gap16,dog,10,stage158_residual_recovery,residual::dog:00010:00000:00016,28.995142523218092,0.8318526744842529,0.9821485280990601,0.20201469957828522,240199
uniform_gap16,dog,11,stage158_residual_recovery,residual::dog:00011:00000:00016,28.762285380998,0.8399984836578369,0.9819799065589905,0.20790337026119232,239061
uniform_gap16,dog,12,stage158_residual_recovery,residual::dog:00012:00000:00016,30.090087702732937,0.8684831261634827,0.9857462644577026,0.18850837647914886,235629
uniform_gap16,dog,13,stage158_residual_recovery,residual::dog:00013:00000:00016,31.439343595263203,0.8960180282592773,0.9878934621810913,0.1620667725801468,236942
uniform_gap16,dog,14,stage158_residual_recovery,residual::dog:00014:00000:00016,32.47429148951332,0.9134219288825989,0.9896950125694275,0.1274746060371399,232417
uniform_gap16,dog,15,stage158_residual_recovery,residual::dog:00015:00000:00016,32.20513552525642,0.9122881293296814,0.9897934198379517,0.12536628544330597,229061
uniform_gap16,dog,16,q12_keyframe,keyframe::dog:00016,31.368349216954165,0.9020316004753113,0.9908028841018677,0.1339668333530426,0
uniform_gap16,dog,17,stage158_residual_recovery,residual::dog:00017:00016:00032,30.350875390432464,0.8845553398132324,0.9880495071411133,0.1680014282464981,234445
uniform_gap16,dog,18,stage158_residual_recovery,residual::dog:00018:00016:00032,29.673007417707197,0.868739128112793,0.9865372776985168,0.18250641226768494,239224
uniform_gap16,dog,19,stage158_residual_recovery,residual::dog:00019:00016:00032,30.004194637815523,0.8655217289924622,0.9857674837112427,0.19654403626918793,241301
uniform_gap16,dog,20,stage158_residual_recovery,residual::dog:00020:00016:00032,31.70127673663805,0.8747261166572571,0.9871192574501038,0.1921035796403885,244564
uniform_gap16,dog,21,stage158_residual_recovery,residual::dog:00021:00016:00032,31.670632251744934,0.862453043460846,0.9855360984802246,0.18910731375217438,245267
uniform_gap16,dog,22,stage158_residual_recovery,residual::dog:00022:00016:00032,29.94866291986433,0.8308746218681335,0.9803857803344727,0.23252959549427032,247039
uniform_gap16,dog,23,stage158_residual_recovery,residual::dog:00023:00016:00032,32.080025970215914,0.8536145091056824,0.9824449419975281,0.23500169813632965,251106
uniform_gap16,dog,24,stage158_residual_recovery,residual::dog:00024:00016:00032,33.95116078520311,0.8791503310203552,0.9864211082458496,0.24467408657073975,250715
uniform_gap16,dog,25,stage158_residual_recovery,residual::dog:00025:00016:00032,32.49100529662682,0.8612406849861145,0.9862759709358215,0.21344459056854248,249215
uniform_gap16,dog,26,stage158_residual_recovery,residual::dog:00026:00016:00032,31.45078869187108,0.8736662864685059,0.9864165782928467,0.18298077583312988,248056
uniform_gap16,dog,27,stage158_residual_recovery,residual::dog:00027:00016:00032,30.21788106911481,0.8636457324028015,0.985611081123352,0.18318262696266174,248487
uniform_gap16,dog,28,stage158_residual_recovery,residual::dog:00028:00016:00032,29.02509406740772,0.8351342082023621,0.9846413135528564,0.20221735537052155,247137
uniform_gap16,dog,29,stage158_residual_recovery,residual::dog:00029:00016:00032,30.222555524511925,0.8730578422546387,0.9868999719619751,0.1766248345375061,243331
uniform_gap16,dog,30,stage158_residual_recovery,residual::dog:00030:00016:00032,30.12044442287,0.8793749809265137,0.9870076179504395,0.1668906956911087,241557
uniform_gap16,dog,31,stage158_residual_recovery,residual::dog:00031:00016:00032,30.89007571801576,0.8893280029296875,0.9885542392730713,0.15549476444721222,235679
uniform_gap16,dog,32,q12_keyframe,keyframe::dog:00032,30.206396759471843,0.883256733417511,0.9893460869789124,0.16233347356319427,0
uniform_gap16,dog,33,stage158_residual_recovery,residual::dog:00033:00032:00048,27.938382261120168,0.8335196375846863,0.9842719435691833,0.2181522101163864,227407
uniform_gap16,dog,34,stage158_residual_recovery,residual::dog:00034:00032:00048,30.15649514114662,0.8656249046325684,0.9877235889434814,0.1826135516166687,235327
uniform_gap16,dog,35,stage158_residual_recovery,residual::dog:00035:00032:00048,32.14004843964438,0.8978387713432312,0.9890459775924683,0.15985192358493805,237847
uniform_gap16,dog,36,stage158_residual_recovery,residual::dog:00036:00032:00048,34.23871777618891,0.8995206952095032,0.989813506603241,0.18526335060596466,233276
uniform_gap16,dog,37,stage158_residual_recovery,residual::dog:00037:00032:00048,31.776631891173324,0.8580381870269775,0.9864016175270081,0.23893892765045166,234526
uniform_gap16,dog,38,stage158_residual_recovery,residual::dog:00038:00032:00048,30.907740895329596,0.8703619837760925,0.9841619729995728,0.19419333338737488,240525
uniform_gap16,dog,39,stage158_residual_recovery,residual::dog:00039:00032:00048,32.905380194039786,0.8818991780281067,0.9851619601249695,0.20027169585227966,242928
uniform_gap16,dog,40,stage158_residual_recovery,residual::dog:00040:00032:00048,32.476718741103,0.8765406608581543,0.9827145934104919,0.1937781274318695,242674
uniform_gap16,dog,41,stage158_residual_recovery,residual::dog:00041:00032:00048,32.89106023853684,0.8740528225898743,0.9839072227478027,0.21152514219284058,257202
uniform_gap16,dog,42,stage158_residual_recovery,residual::dog:00042:00032:00048,32.75012585602444,0.8706979155540466,0.9850040674209595,0.22003816068172455,256723
uniform_gap16,dog,43,stage158_residual_recovery,residual::dog:00043:00032:00048,33.06205732435099,0.882795512676239,0.9869245886802673,0.20596276223659515,254617
uniform_gap16,dog,44,stage158_residual_recovery,residual::dog:00044:00032:00048,33.512385062527656,0.8991737365722656,0.9888024926185608,0.17368894815444946,254140
uniform_gap16,dog,45,stage158_residual_recovery,residual::dog:00045:00032:00048,35.802343292983586,0.9316327571868896,0.9920430779457092,0.11547327041625977,254175
uniform_gap16,dog,46,stage158_residual_recovery,residual::dog:00046:00032:00048,36.79326907550408,0.946252167224884,0.9933089017868042,0.07956992089748383,251090
uniform_gap16,dog,47,stage158_residual_recovery,residual::dog:00047:00032:00048,37.55713198541588,0.954117476940155,0.9939674139022827,0.07695401459932327,241364
uniform_gap16,dog,48,q12_keyframe,keyframe::dog:00048,37.12857186620087,0.9517131447792053,0.9956585168838501,0.08142845332622528,0
uniform_gap16,dog,49,stage158_residual_recovery,residual::dog:00049:00048:00059,32.432138935874605,0.9116678237915039,0.9909481406211853,0.12816883623600006,234230
uniform_gap16,dog,50,stage158_residual_recovery,residual::dog:00050:00048:00059,30.13917766820012,0.8757250308990479,0.9876245260238647,0.16938713192939758,243373
uniform_gap16,dog,51,stage158_residual_recovery,residual::dog:00051:00048:00059,31.27414481777237,0.8717970848083496,0.9865556955337524,0.19544927775859833,241112
uniform_gap16,dog,52,stage158_residual_recovery,residual::dog:00052:00048:00059,30.766308210726905,0.8543217182159424,0.9848148822784424,0.22228679060935974,241878
uniform_gap16,dog,53,stage158_residual_recovery,residual::dog:00053:00048:00059,31.95654440570962,0.884515106678009,0.9860889911651611,0.17591315507888794,243164
uniform_gap16,dog,54,stage158_residual_recovery,residual::dog:00054:00048:00059,30.73802831353006,0.8740832805633545,0.9851654767990112,0.1722249984741211,243709
uniform_gap16,dog,55,stage158_residual_recovery,residual::dog:00055:00048:00059,27.58909159920156,0.8260862231254578,0.9817007184028625,0.20904162526130676,243917
