task_id,sequence,codec,reference_gap,target_index,method,side_bits,keep_fraction,keep_gaussians,side_info_mib_per_intermediate_frame,baseline_anchor_mse,residual_anchor_mse_after_sideinfo,captured_energy_fraction,residual_mse_reduction_fraction
stage79_00027068,india,q12,8,59,stage65_adapter,8,0.25,9216,0.1318359375,0.030047251627995417,0.01616982618967692,0.46185340376983824,0.4618534037698382
stage79_00027068,india,q12,8,59,stage65_adapter,8,1.0,36864,0.52734375,0.030047251627995417,0.0,1.0000000678187029,1.0
stage79_00021753,bmx-trees,q10,4,71,linear,6,0.0,0,0.0,0.011277384228176542,0.011277384228176542,0.0,0.0
stage79_00021753,bmx-trees,q10,4,71,linear,6,0.01,369,0.0041348934173583984,0.011277384228176542,0.009924155524653247,0.11999490982512169,0.11999490982512184
stage79_00021753,bmx-trees,q10,4,71,linear,6,0.05,1843,0.020652055740356445,0.011277384228176542,0.006897081676711384,0.3884147655908515,0.38841476559085153
stage79_00021753,bmx-trees,q10,4,71,linear,6,0.1,3686,0.04130411148071289,0.011277384228176542,0.004821715701339591,0.5724437862733686,0.5724437862733687
stage79_00021753,bmx-trees,q10,4,71,linear,6,0.25,9216,0.103271484375,0.011277384228176542,0.0020490497605413454,0.8183045182213624,0.8183045182213624
stage79_00021753,bmx-trees,q10,4,71,linear,6,1.0,36864,0.4130859375,0.011277384228176542,0.0,1.0,1.0
stage79_00021753,bmx-trees,q10,4,71,linear,8,0.0,0,0.0,0.011277384228176542,0.011277384228176542,0.0,0.0
stage79_00021753,bmx-trees,q10,4,71,linear,8,0.01,369,0.005278587341308594,0.011277384228176542,0.009924155524653247,0.11999490982512169,0.11999490982512184
stage79_00021753,bmx-trees,q10,4,71,linear,8,0.05,1843,0.02636432647705078,0.011277384228176542,0.006897081676711384,0.3884147655908515,0.38841476559085153
stage79_00021753,bmx-trees,q10,4,71,linear,8,0.1,3686,0.05272865295410156,0.011277384228176542,0.004821715701339591,0.5724437862733686,0.5724437862733687
stage79_00021753,bmx-trees,q10,4,71,linear,8,0.25,9216,0.1318359375,0.011277384228176542,0.0020490497605413454,0.8183045182213624,0.8183045182213624
stage79_00021753,bmx-trees,q10,4,71,linear,8,1.0,36864,0.52734375,0.011277384228176542,0.0,1.0,1.0
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,6,0.0,0,0.0,0.03252121729728503,0.03252121729728503,0.0,0.0
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,6,0.01,369,0.0041348934173583984,0.03252121729728503,0.030909099767350744,0.04957125421221156,0.049571254212211424
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,6,0.05,1843,0.020652055740356445,0.03252121729728503,0.026835610723903038,0.1748276062795671,0.17482760627956695
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,6,0.1,3686,0.04130411148071289,0.03252121729728503,0.023488265836340748,0.27775563806150577,0.2777556380615057
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,6,0.25,9216,0.103271484375,0.03252121729728503,0.017014155021080606,0.4768290846695644,0.4768290846695643
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,6,1.0,36864,0.4130859375,0.03252121729728503,2.0377656333466882e-09,0.9999999373404257,0.9999999373404257
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,8,0.0,0,0.0,0.03252121729728503,0.03252121729728503,0.0,0.0
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,8,0.01,369,0.005278587341308594,0.03252121729728503,0.030909099767350744,0.04957125421221156,0.049571254212211424
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,8,0.05,1843,0.02636432647705078,0.03252121729728503,0.026835610723903038,0.1748276062795671,0.17482760627956695
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,8,0.1,3686,0.05272865295410156,0.03252121729728503,0.023488265836340748,0.27775563806150577,0.2777556380615057
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,8,0.25,9216,0.1318359375,0.03252121729728503,0.017014155021080606,0.4768290846695644,0.4768290846695643
stage79_00021753,bmx-trees,q10,4,71,stage65_adapter,8,1.0,36864,0.52734375,0.03252121729728503,2.0377656333466882e-09,0.9999999373404257,0.9999999373404257
stage79_00027588,lab-coat,q10,4,22,linear,6,0.0,0,0.0,0.008046005526159564,0.008046005526159564,0.0,0.0
stage79_00027588,lab-coat,q10,4,22,linear,6,0.01,369,0.0041348934173583984,0.008046005526159564,0.0069488074280257914,0.1363655660646153,0.13636556606461536
stage79_00027588,lab-coat,q10,4,22,linear,6,0.05,1843,0.020652055740356445,0.008046005526159564,0.004783055211743738,0.4055366732979692,0.4055366732979693
stage79_00027588,lab-coat,q10,4,22,linear,6,0.1,3686,0.04130411148071289,0.008046005526159564,0.003296325349400186,0.5903153013401479,0.5903153013401479
stage79_00027588,lab-coat,q10,4,22,linear,6,0.25,9216,0.103271484375,0.008046005526159564,0.0012307681589045075,0.8470336423579409,0.847033642357941
stage79_00027588,lab-coat,q10,4,22,linear,6,1.0,36864,0.4130859375,0.008046005526159564,5.094414083366721e-10,0.999999936683935,0.999999936683935
stage79_00027588,lab-coat,q10,4,22,linear,8,0.0,0,0.0,0.008046005526159564,0.008046005526159564,0.0,0.0
stage79_00027588,lab-coat,q10,4,22,linear,8,0.01,369,0.005278587341308594,0.008046005526159564,0.0069488074280257914,0.1363655660646153,0.13636556606461536
stage79_00027588,lab-coat,q10,4,22,linear,8,0.05,1843,0.02636432647705078,0.008046005526159564,0.004783055211743738,0.4055366732979692,0.4055366732979693
stage79_00027588,lab-coat,q10,4,22,linear,8,0.1,3686,0.05272865295410156,0.008046005526159564,0.003296325349400186,0.5903153013401479,0.5903153013401479
stage79_00027588,lab-coat,q10,4,22,linear,8,0.25,9216,0.1318359375,0.008046005526159564,0.0012307681589045075,0.8470336423579409,0.847033642357941
stage79_00027588,lab-coat,q10,4,22,linear,8,1.0,36864,0.52734375,0.008046005526159564,5.094414083366721e-10,0.999999936683935,0.999999936683935
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,6,0.0,0,0.0,0.03266369990813427,0.03266369990813427,0.0,0.0
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,6,0.01,369,0.0041348934173583984,0.03266369990813427,0.03134493911877657,0.0403738949680127,0.04037389496801269
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,6,0.05,1843,0.020652055740356445,0.03266369990813427,0.028082230661669347,0.1402617970208571,0.14026179702085717
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,6,0.1,3686,0.04130411148071289,0.03266369990813427,0.025126084303244565,0.23076429265787496,0.23076429265787501
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,6,0.25,9216,0.103271484375,0.03266369990813427,0.018852011770264715,0.4228451821659681,0.4228451821659681
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,6,1.0,36864,0.4130859375,0.03266369990813427,0.0,1.0,1.0
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,8,0.0,0,0.0,0.03266369990813427,0.03266369990813427,0.0,0.0
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,8,0.01,369,0.005278587341308594,0.03266369990813427,0.03134493911877657,0.0403738949680127,0.04037389496801269
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,8,0.05,1843,0.02636432647705078,0.03266369990813427,0.028082230661669347,0.1402617970208571,0.14026179702085717
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,8,0.1,3686,0.05272865295410156,0.03266369990813427,0.025126084303244565,0.23076429265787496,0.23076429265787501
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,8,0.25,9216,0.1318359375,0.03266369990813427,0.018852011770264715,0.4228451821659681,0.4228451821659681
stage79_00027588,lab-coat,q10,4,22,stage65_adapter,8,1.0,36864,0.52734375,0.03266369990813427,0.0,1.0,1.0
stage79_00023820,cows,q12,4,7,linear,6,0.0,0,0.0,0.007814379329355354,0.007814379329355354,0.0,0.0
stage79_00023820,cows,q12,4,7,linear,6,0.01,369,0.0041348934173583984,0.007814379329355354,0.0067764697676031,0.13282047338721606,0.13282047338721592
stage79_00023820,cows,q12,4,7,linear,6,0.05,1843,0.020652055740356445,0.007814379329355354,0.004728709021185199,0.39487081163037263,0.3948708116303725
stage79_00023820,cows,q12,4,7,linear,6,0.1,3686,0.04130411148071289,0.007814379329355354,0.003357634075686463,0.5703261981315347,0.5703261981315346
stage79_00023820,cows,q12,4,7,linear,6,0.25,9216,0.103271484375,0.007814379329355354,0.001409871965392023,0.8195797892616086,0.8195797892616086
stage79_00023820,cows,q12,4,7,linear,6,1.0,36864,0.4130859375,0.007814379329355354,0.0,1.0000000651928178,1.0
stage79_00023820,cows,q12,4,7,linear,8,0.0,0,0.0,0.007814379329355354,0.007814379329355354,0.0,0.0
stage79_00023820,cows,q12,4,7,linear,8,0.01,369,0.005278587341308594,0.007814379329355354,0.0067764697676031,0.13282047338721606,0.13282047338721592
stage79_00023820,cows,q12,4,7,linear,8,0.05,1843,0.02636432647705078,0.007814379329355354,0.004728709021185199,0.39487081163037263,0.3948708116303725
stage79_00023820,cows,q12,4,7,linear,8,0.1,3686,0.05272865295410156,0.007814379329355354,0.003357634075686463,0.5703261981315347,0.5703261981315346
stage79_00023820,cows,q12,4,7,linear,8,0.25,9216,0.1318359375,0.007814379329355354,0.001409871965392023,0.8195797892616086,0.8195797892616086
stage79_00023820,cows,q12,4,7,linear,8,1.0,36864,0.52734375,0.007814379329355354,0.0,1.0000000651928178,1.0
stage79_00023820,cows,q12,4,7,stage65_adapter,6,0.0,0,0.0,0.030185287834232688,0.030185287834232688,0.0,0.0
stage79_00023820,cows,q12,4,7,stage65_adapter,6,0.01,369,0.0041348934173583984,0.030185287834232688,0.028860801432886694,0.043878541381471084,0.04387854138147107
stage79_00023820,cows,q12,4,7,stage65_adapter,6,0.05,1843,0.020652055740356445,0.030185287834232688,0.025722061466966938,0.147860984191248,0.14786098419124794
stage79_00023820,cows,q12,4,7,stage65_adapter,6,0.1,3686,0.04130411148071289,0.030185287834232688,0.023026279914073456,0.23716878101259345,0.23716878101259342
stage79_00023820,cows,q12,4,7,stage65_adapter,6,0.25,9216,0.103271484375,0.030185287834232688,0.017321254453088485,0.42616898178308227,0.42616898178308216
stage79_00023820,cows,q12,4,7,stage65_adapter,6,1.0,36864,0.4130859375,0.030185287834232688,0.0,1.0000000675085705,1.0
stage79_00023820,cows,q12,4,7,stage65_adapter,8,0.0,0,0.0,0.030185287834232688,0.030185287834232688,0.0,0.0
stage79_00023820,cows,q12,4,7,stage65_adapter,8,0.01,369,0.005278587341308594,0.030185287834232688,0.028860801432886694,0.043878541381471084,0.04387854138147107
stage79_00023820,cows,q12,4,7,stage65_adapter,8,0.05,1843,0.02636432647705078,0.030185287834232688,0.025722061466966938,0.147860984191248,0.14786098419124794
stage79_00023820,cows,q12,4,7,stage65_adapter,8,0.1,3686,0.05272865295410156,0.030185287834232688,0.023026279914073456,0.23716878101259345,0.23716878101259342
stage79_00023820,cows,q12,4,7,stage65_adapter,8,0.25,9216,0.1318359375,0.030185287834232688,0.017321254453088485,0.42616898178308227,0.42616898178308216
stage79_00023820,cows,q12,4,7,stage65_adapter,8,1.0,36864,0.52734375,0.030185287834232688,0.0,1.0000000675085705,1.0
stage79_00022111,breakdance,q10,4,10,linear,6,0.0,0,0.0,0.005732782885559604,0.005732782885559604,0.0,0.0
stage79_00022111,breakdance,q10,4,10,linear,6,0.01,369,0.0041348934173583984,0.005732782885559604,0.004590071928806794,0.19932918785939063,0.19932918785939058
stage79_00022111,breakdance,q10,4,10,linear,6,0.05,1843,0.020652055740356445,0.005732782885559604,0.0024592580958309337,0.5710184486446195,0.5710184486446195
stage79_00022111,breakdance,q10,4,10,linear,6,0.1,3686,0.04130411148071289,0.005732782885559604,0.0011867193075326772,0.7929941999858527,0.7929941999858527
stage79_00022111,breakdance,q10,4,10,linear,6,0.25,9216,0.103271484375,0.005732782885559604,9.328025019066966e-05,0.9837286267328151,0.9837286267328151
stage79_00022111,breakdance,q10,4,10,linear,6,1.0,36864,0.4130859375,0.005732782885559604,0.0,1.0,1.0
stage79_00022111,breakdance,q10,4,10,linear,8,0.0,0,0.0,0.005732782885559604,0.005732782885559604,0.0,0.0
stage79_00022111,breakdance,q10,4,10,linear,8,0.01,369,0.005278587341308594,0.005732782885559604,0.004590071928806794,0.19932918785939063,0.19932918785939058
stage79_00022111,breakdance,q10,4,10,linear,8,0.05,1843,0.02636432647705078,0.005732782885559604,0.0024592580958309337,0.5710184486446195,0.5710184486446195
stage79_00022111,breakdance,q10,4,10,linear,8,0.1,3686,0.05272865295410156,0.005732782885559604,0.0011867193075326772,0.7929941999858527,0.7929941999858527
stage79_00022111,breakdance,q10,4,10,linear,8,0.25,9216,0.1318359375,0.005732782885559604,9.328025019066966e-05,0.9837286267328151,0.9837286267328151
stage79_00022111,breakdance,q10,4,10,linear,8,1.0,36864,0.52734375,0.005732782885559604,0.0,1.0,1.0
stage79_00022111,breakdance,q10,4,10,stage65_adapter,6,0.0,0,0.0,0.0277862793360001,0.0277862793360001,0.0,0.0
stage79_00022111,breakdance,q10,4,10,stage65_adapter,6,0.01,369,0.0041348934173583984,0.0277862793360001,0.026387405701172657,0.05034404275260603,0.050344042752606066
stage79_00022111,breakdance,q10,4,10,stage65_adapter,6,0.05,1843,0.020652055740356445,0.0277862793360001,0.023168069175165944,0.16620469782907465,0.16620469782907454
stage79_00022111,breakdance,q10,4,10,stage65_adapter,6,0.1,3686,0.04130411148071289,0.0277862793360001,0.02058303050505809,0.2592376166610197,0.25923761666101974
stage79_00022111,breakdance,q10,4,10,stage65_adapter,6,0.25,9216,0.103271484375,0.0277862793360001,0.015633212195502386,0.43737655529692,0.43737655529692
stage79_00022111,breakdance,q10,4,10,stage65_adapter,6,1.0,36864,0.4130859375,0.0277862793360001,0.0,1.0000000733371175,1.0
stage79_00022111,breakdance,q10,4,10,stage65_adapter,8,0.0,0,0.0,0.0277862793360001,0.0277862793360001,0.0,0.0
stage79_00022111,breakdance,q10,4,10,stage65_adapter,8,0.01,369,0.005278587341308594,0.0277862793360001,0.026387405701172657,0.05034404275260603,0.050344042752606066
stage79_00022111,breakdance,q10,4,10,stage65_adapter,8,0.05,1843,0.02636432647705078,0.0277862793360001,0.023168069175165944,0.16620469782907465,0.16620469782907454
stage79_00022111,breakdance,q10,4,10,stage65_adapter,8,0.1,3686,0.05272865295410156,0.0277862793360001,0.02058303050505809,0.2592376166610197,0.25923761666101974
stage79_00022111,breakdance,q10,4,10,stage65_adapter,8,0.25,9216,0.1318359375,0.0277862793360001,0.015633212195502386,0.43737655529692,0.43737655529692
stage79_00022111,breakdance,q10,4,10,stage65_adapter,8,1.0,36864,0.52734375,0.0277862793360001,0.0,1.0000000733371175,1.0
stage79_00029893,pigs,q10,8,38,linear,6,0.0,0,0.0,0.004674755609952486,0.004674755609952486,0.0,0.0
stage79_00029893,pigs,q10,8,38,linear,6,0.01,369,0.0041348934173583984,0.004674755609952486,0.003961950795263307,0.15247958913009885,0.15247958913009874
stage79_00029893,pigs,q10,8,38,linear,6,0.05,1843,0.020652055740356445,0.004674755609952486,0.002611714677932935,0.4413152481441741,0.4413152481441741
stage79_00029893,pigs,q10,8,38,linear,6,0.1,3686,0.04130411148071289,0.004674755609952486,0.0017749656978835408,0.6203083442255966,0.6203083442255966
stage79_00029893,pigs,q10,8,38,linear,6,0.25,9216,0.103271484375,0.004674755609952486,0.0006981438551193628,0.8506566089502038,0.8506566089502038
stage79_00029893,pigs,q10,8,38,linear,6,1.0,36864,0.4130859375,0.004674755609952486,0.0,1.0,1.0
stage79_00029893,pigs,q10,8,38,linear,8,0.0,0,0.0,0.004674755609952486,0.004674755609952486,0.0,0.0
stage79_00029893,pigs,q10,8,38,linear,8,0.01,369,0.005278587341308594,0.004674755609952486,0.003961950795263307,0.15247958913009885,0.15247958913009874
stage79_00029893,pigs,q10,8,38,linear,8,0.05,1843,0.02636432647705078,0.004674755609952486,0.002611714677932935,0.4413152481441741,0.4413152481441741
stage79_00029893,pigs,q10,8,38,linear,8,0.1,3686,0.05272865295410156,0.004674755609952486,0.0017749656978835408,0.6203083442255966,0.6203083442255966
stage79_00029893,pigs,q10,8,38,linear,8,0.25,9216,0.1318359375,0.004674755609952486,0.0006981438551193628,0.8506566089502038,0.8506566089502038
stage79_00029893,pigs,q10,8,38,linear,8,1.0,36864,0.52734375,0.004674755609952486,0.0,1.0,1.0
stage79_00029893,pigs,q10,8,38,stage65_adapter,6,0.0,0,0.0,0.026861761370275773,0.026861761370275773,0.0,0.0
stage79_00029893,pigs,q10,8,38,stage65_adapter,6,0.01,369,0.0041348934173583984,0.026861761370275773,0.025817866063016094,0.03886175939358979,0.03886175939358971
stage79_00029893,pigs,q10,8,38,stage65_adapter,6,0.05,1843,0.020652055740356445,0.026861761370275773,0.023259127241933446,0.13411756878790784,0.13411756878790781
stage79_00029893,pigs,q10,8,38,stage65_adapter,6,0.1,3686,0.04130411148071289,0.026861761370275773,0.021060981302179843,0.21594935596869905,0.21594935596869902
stage79_00029893,pigs,q10,8,38,stage65_adapter,6,0.25,9216,0.103271484375,0.026861761370275773,0.016241765429830957,0.3953573927656326,0.39535739276563264
stage79_00029893,pigs,q10,8,38,stage65_adapter,6,1.0,36864,0.4130859375,0.026861761370275773,0.0,1.0,1.0
stage79_00029893,pigs,q10,8,38,stage65_adapter,8,0.0,0,0.0,0.026861761370275773,0.026861761370275773,0.0,0.0
stage79_00029893,pigs,q10,8,38,stage65_adapter,8,0.01,369,0.005278587341308594,0.026861761370275773,0.025817866063016094,0.03886175939358979,0.03886175939358971
stage79_00029893,pigs,q10,8,38,stage65_adapter,8,0.05,1843,0.02636432647705078,0.026861761370275773,0.023259127241933446,0.13411756878790784,0.13411756878790781
stage79_00029893,pigs,q10,8,38,stage65_adapter,8,0.1,3686,0.05272865295410156,0.026861761370275773,0.021060981302179843,0.21594935596869905,0.21594935596869902
stage79_00029893,pigs,q10,8,38,stage65_adapter,8,0.25,9216,0.1318359375,0.026861761370275773,0.016241765429830957,0.3953573927656326,0.39535739276563264
stage79_00029893,pigs,q10,8,38,stage65_adapter,8,1.0,36864,0.52734375,0.026861761370275773,0.0,1.0,1.0
stage79_00022465,breakdance,q12,16,18,linear,6,0.0,0,0.0,0.007802729932670919,0.007802729932670919,0.0,0.0
stage79_00022465,breakdance,q12,16,18,linear,6,0.01,369,0.0041348934173583984,0.007802729932670919,0.00631110905072628,0.1911665397643783,0.19116653976437825
stage79_00022465,breakdance,q12,16,18,linear,6,0.05,1843,0.020652055740356445,0.007802729932670919,0.002944109276828603,0.6226821507045526,0.6226821507045526
stage79_00022465,breakdance,q12,16,18,linear,6,0.1,3686,0.04130411148071289,0.007802729932670919,0.0011846876551962306,0.8481701064346968,0.8481701064346969
stage79_00022465,breakdance,q12,16,18,linear,6,0.25,9216,0.103271484375,0.007802729932670919,0.00011858980879824386,0.9848014977038108,0.9848014977038108
stage79_00022465,breakdance,q12,16,18,linear,6,1.0,36864,0.4130859375,0.007802729932670919,0.0,1.0,1.0
stage79_00022465,breakdance,q12,16,18,linear,8,0.0,0,0.0,0.007802729932670919,0.007802729932670919,0.0,0.0
stage79_00022465,breakdance,q12,16,18,linear,8,0.01,369,0.005278587341308594,0.007802729932670919,0.00631110905072628,0.1911665397643783,0.19116653976437825
stage79_00022465,breakdance,q12,16,18,linear,8,0.05,1843,0.02636432647705078,0.007802729932670919,0.002944109276828603,0.6226821507045526,0.6226821507045526
stage79_00022465,breakdance,q12,16,18,linear,8,0.1,3686,0.05272865295410156,0.007802729932670919,0.0011846876551962306,0.8481701064346968,0.8481701064346969
stage79_00022465,breakdance,q12,16,18,linear,8,0.25,9216,0.1318359375,0.007802729932670919,0.00011858980879824386,0.9848014977038108,0.9848014977038108
stage79_00022465,breakdance,q12,16,18,linear,8,1.0,36864,0.52734375,0.007802729932670919,0.0,1.0,1.0
stage79_00022465,breakdance,q12,16,18,stage65_adapter,6,0.0,0,0.0,0.020426352818806965,0.020426352818806965,0.0,0.0
stage79_00022465,breakdance,q12,16,18,stage65_adapter,6,0.01,369,0.0041348934173583984,0.020426352818806965,0.01879552770883609,0.07983927059505899,0.07983927059505902
stage79_00022465,breakdance,q12,16,18,stage65_adapter,6,0.05,1843,0.020652055740356445,0.020426352818806965,0.0148555524328835,0.2727261413400397,0.2727261413400397
stage79_00022465,breakdance,q12,16,18,stage65_adapter,6,0.1,3686,0.04130411148071289,0.020426352818806965,0.01231930092868642,0.3968917976711054,0.3968917976711053
stage79_00022465,breakdance,q12,16,18,stage65_adapter,6,0.25,9216,0.103271484375,0.020426352818806965,0.008957090540828869,0.5614933992238748,0.5614933992238746
stage79_00022465,breakdance,q12,16,18,stage65_adapter,6,1.0,36864,0.4130859375,0.020426352818806965,0.0,1.0000000997615996,1.0
stage79_00022465,breakdance,q12,16,18,stage65_adapter,8,0.0,0,0.0,0.020426352818806965,0.020426352818806965,0.0,0.0
stage79_00022465,breakdance,q12,16,18,stage65_adapter,8,0.01,369,0.005278587341308594,0.020426352818806965,0.01879552770883609,0.07983927059505899,0.07983927059505902
stage79_00022465,breakdance,q12,16,18,stage65_adapter,8,0.05,1843,0.02636432647705078,0.020426352818806965,0.0148555524328835,0.2727261413400397,0.2727261413400397
stage79_00022465,breakdance,q12,16,18,stage65_adapter,8,0.1,3686,0.05272865295410156,0.020426352818806965,0.01231930092868642,0.3968917976711054,0.3968917976711053
stage79_00022465,breakdance,q12,16,18,stage65_adapter,8,0.25,9216,0.1318359375,0.020426352818806965,0.008957090540828869,0.5614933992238748,0.5614933992238746
stage79_00022465,breakdance,q12,16,18,stage65_adapter,8,1.0,36864,0.52734375,0.020426352818806965,0.0,1.0000000997615996,1.0
stage79_00030417,shooting,q10,4,7,linear,6,0.0,0,0.0,0.01037786964677338,0.01037786964677338,0.0,0.0
stage79_00030417,shooting,q10,4,7,linear,6,0.01,369,0.0041348934173583984,0.01037786964677338,0.008962649438116286,0.136369048448889,0.13636904844888897
stage79_00030417,shooting,q10,4,7,linear,6,0.05,1843,0.020652055740356445,0.01037786964677338,0.006700127297996456,0.3543831705306092,0.3543831705306092
stage79_00030417,shooting,q10,4,7,linear,6,0.1,3686,0.04130411148071289,0.01037786964677338,0.005128902757269705,0.505784623257014,0.505784623257014
stage79_00030417,shooting,q10,4,7,linear,6,0.25,9216,0.103271484375,0.01037786964677338,0.002463312230558477,0.7626379676753452,0.7626379676753452
stage79_00030417,shooting,q10,4,7,linear,6,1.0,36864,0.4130859375,0.01037786964677338,0.0,1.0,1.0
stage79_00030417,shooting,q10,4,7,linear,8,0.0,0,0.0,0.01037786964677338,0.01037786964677338,0.0,0.0
stage79_00030417,shooting,q10,4,7,linear,8,0.01,369,0.005278587341308594,0.01037786964677338,0.008962649438116286,0.136369048448889,0.13636904844888897
stage79_00030417,shooting,q10,4,7,linear,8,0.05,1843,0.02636432647705078,0.01037786964677338,0.006700127297996456,0.3543831705306092,0.3543831705306092
stage79_00030417,shooting,q10,4,7,linear,8,0.1,3686,0.05272865295410156,0.01037786964677338,0.005128902757269705,0.505784623257014,0.505784623257014
stage79_00030417,shooting,q10,4,7,linear,8,0.25,9216,0.1318359375,0.01037786964677338,0.002463312230558477,0.7626379676753452,0.7626379676753452
stage79_00030417,shooting,q10,4,7,linear,8,1.0,36864,0.52734375,0.01037786964677338,0.0,1.0,1.0
stage79_00030417,shooting,q10,4,7,stage65_adapter,6,0.0,0,0.0,0.02824992399949294,0.02824992399949294,0.0,0.0
stage79_00030417,shooting,q10,4,7,stage65_adapter,6,0.01,369,0.0041348934173583984,0.02824992399949294,0.026677478582431108,0.05566193442113523,0.05566193442113532
stage79_00030417,shooting,q10,4,7,stage65_adapter,6,0.05,1843,0.020652055740356445,0.02824992399949294,0.02365720577729054,0.16257453373272204,0.16257453373272202
stage79_00030417,shooting,q10,4,7,stage65_adapter,6,0.1,3686,0.04130411148071289,0.02824992399949294,0.02100795965928298,0.256353409670764,0.25635340967076403
stage79_00030417,shooting,q10,4,7,stage65_adapter,6,0.25,9216,0.103271484375,0.02824992399949294,0.015235548345451681,0.46068710323875045,0.4606871032387505
stage79_00030417,shooting,q10,4,7,stage65_adapter,6,1.0,36864,0.4130859375,0.02824992399949294,0.0,1.0,1.0
stage79_00030417,shooting,q10,4,7,stage65_adapter,8,0.0,0,0.0,0.02824992399949294,0.02824992399949294,0.0,0.0
stage79_00030417,shooting,q10,4,7,stage65_adapter,8,0.01,369,0.005278587341308594,0.02824992399949294,0.026677478582431108,0.05566193442113523,0.05566193442113532
stage79_00030417,shooting,q10,4,7,stage65_adapter,8,0.05,1843,0.02636432647705078,0.02824992399949294,0.02365720577729054,0.16257453373272204,0.16257453373272202
stage79_00030417,shooting,q10,4,7,stage65_adapter,8,0.1,3686,0.05272865295410156,0.02824992399949294,0.02100795965928298,0.256353409670764,0.25635340967076403
stage79_00030417,shooting,q10,4,7,stage65_adapter,8,0.25,9216,0.1318359375,0.02824992399949294,0.015235548345451681,0.46068710323875045,0.4606871032387505
stage79_00030417,shooting,q10,4,7,stage65_adapter,8,1.0,36864,0.52734375,0.02824992399949294,0.0,1.0,1.0
stage79_00022803,camel,q12,4,69,linear,6,0.0,0,0.0,0.00994004754938631,0.00994004754938631,0.0,0.0
stage79_00022803,camel,q12,4,69,linear,6,0.01,369,0.0041348934173583984,0.00994004754938631,0.008682448639828935,0.12651839976711363,0.12651839976711354
stage79_00022803,camel,q12,4,69,linear,6,0.05,1843,0.020652055740356445,0.00994004754938631,0.005816298672276684,0.4148620875927522,0.4148620875927522
stage79_00022803,camel,q12,4,69,linear,6,0.1,3686,0.04130411148071289,0.00994004754938631,0.0038769785155597916,0.6099637857568244,0.6099637857568243
stage79_00022803,camel,q12,4,69,linear,6,0.25,9216,0.103271484375,0.00994004754938631,0.0014760066301394731,0.8515090976370027,0.8515090976370027
stage79_00022803,camel,q12,4,69,linear,6,1.0,36864,0.4130859375,0.00994004754938631,0.0,1.0,1.0
stage79_00022803,camel,q12,4,69,linear,8,0.0,0,0.0,0.00994004754938631,0.00994004754938631,0.0,0.0
stage79_00022803,camel,q12,4,69,linear,8,0.01,369,0.005278587341308594,0.00994004754938631,0.008682448639828935,0.12651839976711363,0.12651839976711354
stage79_00022803,camel,q12,4,69,linear,8,0.05,1843,0.02636432647705078,0.00994004754938631,0.005816298672276684,0.4148620875927522,0.4148620875927522
stage79_00022803,camel,q12,4,69,linear,8,0.1,3686,0.05272865295410156,0.00994004754938631,0.0038769785155597916,0.6099637857568244,0.6099637857568243
stage79_00022803,camel,q12,4,69,linear,8,0.25,9216,0.1318359375,0.00994004754938631,0.0014760066301394731,0.8515090976370027,0.8515090976370027
stage79_00022803,camel,q12,4,69,linear,8,1.0,36864,0.52734375,0.00994004754938631,0.0,1.0,1.0
stage79_00022803,camel,q12,4,69,stage65_adapter,6,0.0,0,0.0,0.028725587404691257,0.028725587404691257,0.0,0.0
stage79_00022803,camel,q12,4,69,stage65_adapter,6,0.01,369,0.0041348934173583984,0.028725587404691257,0.027231028828865442,0.05202882554741885,0.05202882554741883
stage79_00022803,camel,q12,4,69,stage65_adapter,6,0.05,1843,0.020652055740356445,0.028725587404691257,0.02352054710062141,0.1811987421089184,0.1811987421089184
stage79_00022803,camel,q12,4,69,stage65_adapter,6,0.1,3686,0.04130411148071289,0.028725587404691257,0.020582965296557825,0.283462335980069,0.283462335980069
stage79_00022803,camel,q12,4,69,stage65_adapter,6,0.25,9216,0.103271484375,0.028725587404691257,0.015079759125016693,0.4750408786225908,0.4750408786225908
stage79_00022803,camel,q12,4,69,stage65_adapter,6,1.0,36864,0.4130859375,0.028725587404691257,0.0,1.0,1.0
