measurement_key,sequence,frame_index,used_by_schedules,schedule_count,bitstream_bytes,psnr,ssim,ms_ssim,lpips,status,error
keyframe::gold-fish:00016,gold-fish,16,uniform_gap1,1,719644,33.92750412818692,0.9124036431312561,0.9850243330001831,0.06424244493246078,ok,
keyframe::gold-fish:00018,gold-fish,18,uniform_gap1,1,719643,34.058247634728055,0.913792073726654,0.9852672815322876,0.062293604016304016,ok,
keyframe::gold-fish:00020,gold-fish,20,uniform_gap1,1,719648,33.94941059280119,0.9138402938842773,0.985345184803009,0.05932758003473282,ok,
keyframe::gold-fish:00022,gold-fish,22,uniform_gap1,1,719645,34.247683766281334,0.9138467907905579,0.9854085445404053,0.06329357624053955,ok,
keyframe::gold-fish:00024,gold-fish,24,uniform_gap1,1,719639,34.117978613195845,0.9138789176940918,0.9853154420852661,0.06613916158676147,ok,
keyframe::gold-fish:00026,gold-fish,26,uniform_gap1,1,719643,34.55683871840489,0.91774982213974,0.9859979152679443,0.06197037547826767,ok,
keyframe::gold-fish:00028,gold-fish,28,uniform_gap1,1,719641,34.351421099039456,0.9167001247406006,0.9855573773384094,0.06254902482032776,ok,
keyframe::gold-fish:00030,gold-fish,30,uniform_gap1,1,719642,34.321986310589885,0.9177200198173523,0.9859277606010437,0.06330309808254242,ok,
keyframe::gold-fish:00032,gold-fish,32,uniform_gap1,1,719639,33.900199742066974,0.9138107299804688,0.98528653383255,0.0645640641450882,ok,
keyframe::gold-fish:00034,gold-fish,34,uniform_gap1,1,719645,33.88782385959191,0.9137784838676453,0.985299825668335,0.06717987358570099,ok,
keyframe::gold-fish:00036,gold-fish,36,uniform_gap1,1,719641,34.09292365020655,0.9159370064735413,0.9856517314910889,0.06316880136728287,ok,
keyframe::gold-fish:00038,gold-fish,38,uniform_gap1,1,719645,34.119297460677124,0.9163212776184082,0.9856374263763428,0.06367015093564987,ok,
keyframe::gold-fish:00040,gold-fish,40,uniform_gap1,1,719637,33.89493623230132,0.9135717749595642,0.9850825071334839,0.06672397255897522,ok,
keyframe::gold-fish:00042,gold-fish,42,uniform_gap1,1,719642,33.57690699830451,0.9118735194206238,0.9845507144927979,0.06617233902215958,ok,
keyframe::gold-fish:00044,gold-fish,44,uniform_gap1,1,719646,33.45137424470836,0.9125387668609619,0.9845306873321533,0.06795009970664978,ok,
keyframe::gold-fish:00046,gold-fish,46,uniform_gap1,1,719646,33.44366070721625,0.9126777648925781,0.9846777319908142,0.06486958265304565,ok,
keyframe::gold-fish:00048,gold-fish,48,uniform_gap1,1,719644,33.54272552406334,0.9127833247184753,0.9847854375839233,0.06736353039741516,ok,
keyframe::gold-fish:00050,gold-fish,50,uniform_gap1,1,719652,33.64902430296019,0.9141899943351746,0.9850856065750122,0.06669250130653381,ok,
keyframe::gold-fish:00052,gold-fish,52,uniform_gap1,1,719645,33.68459230319121,0.9146630167961121,0.9850597381591797,0.06868206709623337,ok,
keyframe::gold-fish:00054,gold-fish,54,uniform_gap1,1,719648,33.68974426747747,0.9148756861686707,0.9850937724113464,0.06617772579193115,ok,
keyframe::gold-fish:00056,gold-fish,56,uniform_gap1,1,719637,33.22104302798076,0.9137653708457947,0.9849465489387512,0.06649521738290787,ok,
keyframe::gold-fish:00058,gold-fish,58,uniform_gap1,1,719647,33.94640934934954,0.9176573753356934,0.9857116341590881,0.06482455879449844,ok,
keyframe::gold-fish:00060,gold-fish,60,uniform_gap1,1,719643,34.363312684346546,0.9202752113342285,0.9860616326332092,0.0637284517288208,ok,
keyframe::gold-fish:00062,gold-fish,62,uniform_gap1,1,719643,34.2988241779571,0.919855535030365,0.9857495427131653,0.06619171798229218,ok,
keyframe::gold-fish:00064,gold-fish,64,uniform_gap1,1,719642,33.96363593626773,0.918337345123291,0.9855601191520691,0.06651503592729568,ok,
keyframe::gold-fish:00066,gold-fish,66,uniform_gap1,1,719645,34.079488716313826,0.9184100031852722,0.9857195615768433,0.06326791644096375,ok,
keyframe::gold-fish:00068,gold-fish,68,uniform_gap1,1,719641,34.27435275820973,0.9192280769348145,0.9860671758651733,0.06603097915649414,ok,
keyframe::gold-fish:00070,gold-fish,70,uniform_gap1,1,719645,34.023536643344485,0.9195332527160645,0.9862410426139832,0.06376764923334122,ok,
keyframe::gold-fish:00072,gold-fish,72,uniform_gap1,1,719646,34.313082439238165,0.9195470809936523,0.9861665964126587,0.06733544170856476,ok,
keyframe::gold-fish:00074,gold-fish,74,uniform_gap1,1,719646,34.0090599761813,0.919116199016571,0.9859556555747986,0.06477829813957214,ok,
keyframe::gold-fish:00076,gold-fish,76,uniform_gap1,1,719646,33.92547755610976,0.9188305735588074,0.985791802406311,0.05960060656070709,ok,
keyframe::gold-fish:00077,gold-fish,77,uniform_gap1,1,719645,33.78538320746016,0.9172714352607727,0.985575795173645,0.061990104615688324,ok,
keyframe::horsejump-high:00000,horsejump-high,0,uniform_gap1,1,719648,27.63318044292943,0.8714767098426819,0.9873769283294678,0.14932264387607574,ok,
keyframe::horsejump-high:00002,horsejump-high,2,uniform_gap1,1,719646,27.831475181080854,0.877913236618042,0.9879044890403748,0.1480475515127182,ok,
keyframe::horsejump-high:00004,horsejump-high,4,uniform_gap1,1,719646,27.890419743973688,0.8778459429740906,0.9880501627922058,0.15084724128246307,ok,
keyframe::horsejump-high:00006,horsejump-high,6,uniform_gap1,1,719647,28.128540096329303,0.8859444260597229,0.9885993599891663,0.1397644579410553,ok,
keyframe::horsejump-high:00008,horsejump-high,8,uniform_gap1,1,719644,28.434748313126352,0.892934262752533,0.9893414974212646,0.137847900390625,ok,
keyframe::horsejump-high:00010,horsejump-high,10,uniform_gap1,1,719653,28.819484236546128,0.9024799466133118,0.9900244474411011,0.12470926344394684,ok,
keyframe::horsejump-high:00012,horsejump-high,12,uniform_gap1,1,719653,29.06409665328516,0.9158832430839539,0.9910323023796082,0.1164417639374733,ok,
keyframe::horsejump-high:00014,horsejump-high,14,uniform_gap1,1,719646,28.9006968228504,0.9085733294487,0.9905059337615967,0.1265084594488144,ok,
keyframe::horsejump-high:00015,horsejump-high,15,uniform_gap1,1,719653,28.29748915560141,0.8937705159187317,0.9895212650299072,0.13833294808864594,ok,
keyframe::horsejump-high:00016,horsejump-high,16,uniform_gap1,1,719655,28.340340541893884,0.8907158970832825,0.9891772866249084,0.1376374214887619,ok,
keyframe::horsejump-high:00018,horsejump-high,18,uniform_gap1,1,719649,28.180843914061047,0.8880975842475891,0.9887496829032898,0.13914212584495544,ok,
keyframe::horsejump-high:00020,horsejump-high,20,uniform_gap1,1,719647,28.416793896795618,0.8932857513427734,0.9895028471946716,0.13596047461032867,ok,
keyframe::horsejump-high:00022,horsejump-high,22,uniform_gap1,1,719647,28.297000666382992,0.8880712985992432,0.9890196323394775,0.14264917373657227,ok,
keyframe::horsejump-high:00024,horsejump-high,24,uniform_gap1,1,719645,28.273072983784623,0.8983006477355957,0.9900105595588684,0.1325543373823166,ok,
keyframe::horsejump-high:00026,horsejump-high,26,uniform_gap1,1,719642,28.489092681776924,0.9018552899360657,0.9904176592826843,0.1255500316619873,ok,
keyframe::horsejump-high:00028,horsejump-high,28,uniform_gap1,1,719652,28.314457735007757,0.8994498252868652,0.9900153875350952,0.12961246073246002,ok,
keyframe::horsejump-high:00030,horsejump-high,30,uniform_gap1,1,719640,28.047404105158677,0.8988369107246399,0.9898777008056641,0.1265750527381897,ok,
keyframe::horsejump-high:00032,horsejump-high,32,uniform_gap1,1,719642,28.336354085622027,0.9037187695503235,0.9903550148010254,0.12204519659280777,ok,
keyframe::horsejump-high:00034,horsejump-high,34,uniform_gap1,1,719648,27.89193453226849,0.8964576721191406,0.9897074103355408,0.13205008208751678,ok,
keyframe::horsejump-high:00036,horsejump-high,36,uniform_gap1,1,719649,27.93075771852656,0.8989381790161133,0.9898827075958252,0.12231102585792542,ok,
keyframe::horsejump-high:00038,horsejump-high,38,uniform_gap1,1,719645,27.817646427369567,0.8962500691413879,0.9895269870758057,0.12434849888086319,ok,
keyframe::horsejump-high:00040,horsejump-high,40,uniform_gap1,1,719649,27.728436710611057,0.8918406367301941,0.98931485414505,0.12780597805976868,ok,
keyframe::horsejump-high:00042,horsejump-high,42,uniform_gap1,1,719644,27.860300818961214,0.8932287096977234,0.9894256591796875,0.12701188027858734,ok,
keyframe::horsejump-high:00044,horsejump-high,44,uniform_gap1,1,719639,28.030251471161446,0.8957123756408691,0.9897062182426453,0.12054960429668427,ok,
keyframe::horsejump-high:00046,horsejump-high,46,uniform_gap1,1,719641,27.88215046252363,0.8905641436576843,0.9893748164176941,0.13237406313419342,ok,
keyframe::horsejump-high:00048,horsejump-high,48,uniform_gap1,1,719652,27.878006830778848,0.895897626876831,0.9896667003631592,0.1256033480167389,ok,
keyframe::horsejump-high:00049,horsejump-high,49,uniform_gap1,1,719651,27.894058427628906,0.8908353447914124,0.9891679286956787,0.13574564456939697,ok,
keyframe::india:00000,india,0,uniform_gap1,1,719640,31.215824138245047,0.9111878275871277,0.9899343848228455,0.12466001510620117,ok,
keyframe::india:00002,india,2,uniform_gap1,1,719640,30.74463511007692,0.9052420258522034,0.9893783330917358,0.13489381968975067,ok,
keyframe::india:00004,india,4,uniform_gap1,1,719642,31.00320439042718,0.9077942967414856,0.9895638227462769,0.12913699448108673,ok,
keyframe::india:00006,india,6,uniform_gap1,1,719647,30.977682493314198,0.9082600474357605,0.9895877838134766,0.13305449485778809,ok,
keyframe::india:00008,india,8,uniform_gap1,1,719645,31.471628655854577,0.9158404469490051,0.9903901815414429,0.12508483231067657,ok,
keyframe::india:00010,india,10,uniform_gap1,1,719649,31.943736896918395,0.9230987429618835,0.9909481406211853,0.11643689125776291,ok,
keyframe::india:00012,india,12,uniform_gap1,1,719643,33.611289380220676,0.9410219192504883,0.9928485155105591,0.09338808059692383,ok,
keyframe::india:00014,india,14,uniform_gap1,1,719641,32.24847785649039,0.9310998320579529,0.9918148517608643,0.10379017144441605,ok,
keyframe::india:00016,india,16,uniform_gap1,1,719642,32.00151818107835,0.9293358325958252,0.9917173981666565,0.10674924403429031,ok,
keyframe::india:00018,india,18,uniform_gap1,1,719645,33.49962207543803,0.9398424625396729,0.9927452802658081,0.09587959200143814,ok,
keyframe::india:00020,india,20,uniform_gap1,1,719644,32.36145350689635,0.9325783848762512,0.9920315742492676,0.10224010050296783,ok,
keyframe::india:00022,india,22,uniform_gap1,1,719644,33.366631824877906,0.9383586049079895,0.9927265048027039,0.096345916390419,ok,
keyframe::india:00024,india,24,uniform_gap1,1,719647,33.54413828364672,0.93987637758255,0.9927120804786682,0.09480711817741394,ok,
keyframe::india:00026,india,26,uniform_gap1,1,719646,33.28636534563267,0.9355502128601074,0.9923956990242004,0.10404329001903534,ok,
keyframe::india:00027,india,27,uniform_gap1,1,719643,33.96997746758113,0.9406776428222656,0.9928357005119324,0.09175875782966614,ok,
keyframe::india:00028,india,28,uniform_gap1,1,719643,34.040706831000044,0.9405779838562012,0.9925822615623474,0.09657586365938187,ok,
keyframe::india:00030,india,30,uniform_gap1,1,719650,34.30541366588323,0.9414668083190918,0.9927492141723633,0.09583662450313568,ok,
keyframe::india:00032,india,32,uniform_gap1,1,719641,34.97878318043416,0.9522398114204407,0.9936307668685913,0.07449716329574585,ok,
keyframe::india:00034,india,34,uniform_gap1,1,719641,37.347858827741064,0.9677593111991882,0.9957122206687927,0.06229565665125847,ok,
keyframe::india:00036,india,36,uniform_gap1,1,719645,38.75012772478594,0.9707619547843933,0.9962273240089417,0.06957460194826126,ok,
keyframe::india:00038,india,38,uniform_gap1,1,719633,39.05248355931491,0.9715560078620911,0.9962239265441895,0.07089987397193909,ok,
keyframe::india:00040,india,40,uniform_gap1,1,719639,38.40801667790851,0.9702774882316589,0.996097207069397,0.07318396121263504,ok,
keyframe::india:00042,india,42,uniform_gap1,1,719643,35.11577316299716,0.9528164863586426,0.9944286942481995,0.088210828602314,ok,
keyframe::india:00044,india,44,uniform_gap1,1,719644,33.696198232088456,0.946478545665741,0.9935877323150635,0.08576101064682007,ok,
keyframe::india:00046,india,46,uniform_gap1,1,719647,36.33118679203021,0.9596707224845886,0.9948411583900452,0.06699129939079285,ok,
keyframe::india:00048,india,48,uniform_gap1,1,719646,36.113629303411756,0.9595999717712402,0.9946430325508118,0.06307453662157059,ok,
keyframe::india:00050,india,50,uniform_gap1,1,719638,36.78490793639185,0.9644607901573181,0.9952542781829834,0.055141374468803406,ok,
keyframe::india:00052,india,52,uniform_gap1,1,719645,36.23369419774428,0.9609631896018982,0.9949960112571716,0.0628976970911026,ok,
keyframe::india:00054,india,54,uniform_gap1,1,719642,36.031184890410685,0.9618123173713684,0.9950539469718933,0.059083737432956696,ok,
keyframe::india:00055,india,55,uniform_gap1,1,719643,35.18902897332542,0.9578609466552734,0.9945774078369141,0.06621304899454117,ok,
keyframe::india:00056,india,56,uniform_gap1,1,719646,34.57010712117796,0.9557457566261292,0.9943729043006897,0.07120909541845322,ok,
keyframe::india:00058,india,58,uniform_gap1,1,719643,34.70978439641983,0.9553577899932861,0.9942545890808105,0.07138554006814957,ok,
keyframe::india:00060,india,60,uniform_gap1,1,719646,34.32231559854531,0.9531754851341248,0.9939706325531006,0.07230076938867569,ok,
keyframe::india:00062,india,62,uniform_gap1,1,719644,33.989496454397454,0.950873613357544,0.9935025572776794,0.07626089453697205,ok,
keyframe::india:00064,india,64,uniform_gap1,1,719642,34.109189896816076,0.9495777487754822,0.9933940172195435,0.07901762425899506,ok,
keyframe::india:00066,india,66,uniform_gap1,1,719649,34.00391144314551,0.9477868676185608,0.9930090308189392,0.07547105103731155,ok,
keyframe::india:00068,india,68,uniform_gap1,1,719645,33.94402539297941,0.9480726718902588,0.9928282499313354,0.07340124249458313,ok,
keyframe::india:00070,india,70,uniform_gap1,1,719640,33.53279602308315,0.9443797469139099,0.9925147891044617,0.07603299617767334,ok,
keyframe::india:00072,india,72,uniform_gap1,1,719648,33.36872881241465,0.9415860772132874,0.9918183088302612,0.0805729553103447,ok,
keyframe::india:00074,india,74,uniform_gap1,1,719643,33.75371303837886,0.9469247460365295,0.9923793077468872,0.07277064770460129,ok,
keyframe::india:00076,india,76,uniform_gap1,1,719641,34.21097299997101,0.9498187899589539,0.9927642941474915,0.06783460080623627,ok,
keyframe::india:00078,india,78,uniform_gap1,1,719642,34.30287266966699,0.9530925750732422,0.9931051135063171,0.06357628107070923,ok,
keyframe::india:00080,india,80,uniform_gap1,1,719643,34.38039546705828,0.9542211890220642,0.9930514097213745,0.06474209576845169,ok,
keyframe::judo:00000,judo,0,uniform_gap1,1,719651,31.793831622627692,0.9465396404266357,0.9942516684532166,0.11602069437503815,ok,
keyframe::judo:00002,judo,2,uniform_gap1,1,719647,31.87895709580749,0.9469673037528992,0.9943147897720337,0.11689527332782745,ok,
keyframe::judo:00004,judo,4,uniform_gap1,1,719648,31.756999274382416,0.9425124526023865,0.9938954710960388,0.12700295448303223,ok,
keyframe::judo:00006,judo,6,uniform_gap1,1,719646,31.77858614612599,0.9437339901924133,0.9939741492271423,0.12132564187049866,ok,
keyframe::judo:00008,judo,8,uniform_gap1,1,719647,31.77149997507915,0.9437355399131775,0.993911862373352,0.12031716108322144,ok,
keyframe::judo:00010,judo,10,uniform_gap1,1,719653,31.87428007498228,0.9449830651283264,0.9940317273139954,0.11950500309467316,ok,
keyframe::judo:00012,judo,12,uniform_gap1,1,719647,31.850502592893008,0.9443885684013367,0.9939988255500793,0.11997522413730621,ok,
keyframe::judo:00014,judo,14,uniform_gap1,1,719651,31.844982293314192,0.9441554546356201,0.9940494298934937,0.11841938644647598,ok,
keyframe::judo:00016,judo,16,uniform_gap1,1,719649,31.87428085341754,0.9442405104637146,0.9941070675849915,0.11733303964138031,ok,
keyframe::judo:00018,judo,18,uniform_gap1,1,719646,31.89486311580262,0.9441885948181152,0.9940820336341858,0.12020544707775116,ok,
keyframe::judo:00020,judo,20,uniform_gap1,1,719646,32.00600091901595,0.9449647068977356,0.9942001104354858,0.11677141487598419,ok,
keyframe::judo:00022,judo,22,uniform_gap1,1,719650,31.968989592086245,0.9446060657501221,0.9941420555114746,0.11642685532569885,ok,
keyframe::judo:00024,judo,24,uniform_gap1,1,719641,32.00401220820919,0.9450883269309998,0.9941924810409546,0.11648207902908325,ok,
keyframe::judo:00026,judo,26,uniform_gap1,1,719654,31.910996779490212,0.944633960723877,0.9940483570098877,0.11290858685970306,ok,
keyframe::judo:00028,judo,28,uniform_gap1,1,719652,31.79245026231934,0.94447261095047,0.9940320253372192,0.10959227383136749,ok,
keyframe::judo:00030,judo,30,uniform_gap1,1,719648,31.643025788415024,0.9431666731834412,0.993879497051239,0.11048230528831482,ok,
keyframe::judo:00032,judo,32,uniform_gap1,1,719646,31.57000231610032,0.9426689743995667,0.9938324689865112,0.11305712163448334,ok,
keyframe::judo:00033,judo,33,uniform_gap1,1,719651,31.47268949992627,0.9413931369781494,0.9937237501144409,0.11468246579170227,ok,
keyframe::kite-surf:00000,kite-surf,0,uniform_gap1,1,719649,31.770614778587095,0.8963498473167419,0.9875309467315674,0.09628608822822571,ok,
keyframe::kite-surf:00002,kite-surf,2,uniform_gap1,1,719644,33.11363864246269,0.9232661724090576,0.9904855489730835,0.0756819099187851,ok,
keyframe::kite-surf:00004,kite-surf,4,uniform_gap1,1,719639,32.9517255699323,0.926206648349762,0.9905132055282593,0.07464500516653061,ok,
keyframe::kite-surf:00006,kite-surf,6,uniform_gap1,1,719644,32.081621119619456,0.9121687412261963,0.9892467260360718,0.08890042454004288,ok,
keyframe::kite-surf:00008,kite-surf,8,uniform_gap1,1,719647,32.34544907348435,0.9178259372711182,0.9896863102912903,0.0845310166478157,ok,
keyframe::kite-surf:00010,kite-surf,10,uniform_gap1,1,719652,32.45362192865721,0.9175625443458557,0.989590048789978,0.08390982449054718,ok,
keyframe::kite-surf:00012,kite-surf,12,uniform_gap1,1,719645,32.143733884652235,0.9115123748779297,0.9888852834701538,0.08994006365537643,ok,
keyframe::kite-surf:00014,kite-surf,14,uniform_gap1,1,719648,32.56401562831519,0.916708767414093,0.9895301461219788,0.08610203117132187,ok,
keyframe::kite-surf:00016,kite-surf,16,uniform_gap1,1,719644,32.60588256099949,0.9177908897399902,0.9898297190666199,0.08174005150794983,ok,
keyframe::kite-surf:00018,kite-surf,18,uniform_gap1,1,719649,31.900663768707776,0.9096390604972839,0.9889114499092102,0.09627202153205872,ok,
keyframe::kite-surf:00020,kite-surf,20,uniform_gap1,1,719648,32.036118731178476,0.9144606590270996,0.9894956946372986,0.08684992045164108,ok,
keyframe::kite-surf:00022,kite-surf,22,uniform_gap1,1,719647,31.899694301772247,0.9113665223121643,0.9893884062767029,0.09131217747926712,ok,
keyframe::kite-surf:00024,kite-surf,24,uniform_gap1,1,719652,31.481424876145265,0.9029003977775574,0.9883257746696472,0.09594780951738358,ok,
keyframe::kite-surf:00026,kite-surf,26,uniform_gap1,1,719649,31.926303430467982,0.9059205651283264,0.9886438846588135,0.09829321503639221,ok,
keyframe::kite-surf:00028,kite-surf,28,uniform_gap1,1,719649,32.405201761786245,0.9071789383888245,0.9889951944351196,0.09525056928396225,ok,
keyframe::kite-surf:00030,kite-surf,30,uniform_gap1,1,719642,32.15982490373817,0.8984289765357971,0.9881947636604309,0.10261555016040802,ok,
keyframe::kite-surf:00032,kite-surf,32,uniform_gap1,1,719650,32.48669498770432,0.9111581444740295,0.9892569184303284,0.09405408799648285,ok,
keyframe::kite-surf:00034,kite-surf,34,uniform_gap1,1,719648,32.58733531958664,0.9137056469917297,0.9894881844520569,0.08954250067472458,ok,
keyframe::kite-surf:00036,kite-surf,36,uniform_gap1,1,719643,32.23726439337804,0.9104402661323547,0.9892197251319885,0.08987421542406082,ok,
keyframe::kite-surf:00038,kite-surf,38,uniform_gap1,1,719643,32.36335410187537,0.9132481217384338,0.9895626902580261,0.08949564397335052,ok,
keyframe::kite-surf:00040,kite-surf,40,uniform_gap1,1,719645,32.03482371528799,0.9115326404571533,0.9894331693649292,0.08709569275379181,ok,
keyframe::kite-surf:00042,kite-surf,42,uniform_gap1,1,719650,31.618911501560195,0.903009831905365,0.9886178970336914,0.09679057449102402,ok,
keyframe::kite-surf:00044,kite-surf,44,uniform_gap1,1,719639,31.919586193986902,0.9046655297279358,0.9889688491821289,0.09658915549516678,ok,
keyframe::kite-surf:00046,kite-surf,46,uniform_gap1,1,719642,32.23778320214755,0.9092310070991516,0.989257276058197,0.09115875512361526,ok,
keyframe::kite-surf:00048,kite-surf,48,uniform_gap1,1,719650,32.6122637550904,0.9128383994102478,0.9896222352981567,0.09107663482427597,ok,
keyframe::kite-surf:00049,kite-surf,49,uniform_gap1,1,719648,32.901118788516534,0.9164543151855469,0.9902474880218506,0.08616463094949722,ok,
keyframe::lab-coat:00000,lab-coat,0,uniform_gap1,1,719642,26.500916575788782,0.7897189259529114,0.9809249639511108,0.23021656274795532,ok,
keyframe::lab-coat:00002,lab-coat,2,uniform_gap1,1,719641,26.721929321334624,0.7952610850334167,0.9814871549606323,0.22098587453365326,ok,
keyframe::lab-coat:00004,lab-coat,4,uniform_gap1,1,719638,27.010246307805033,0.8040962815284729,0.9823904037475586,0.21696992218494415,ok,
keyframe::lab-coat:00006,lab-coat,6,uniform_gap1,1,719630,27.794897139463878,0.8423117995262146,0.9857404232025146,0.18792210519313812,ok,
keyframe::lab-coat:00008,lab-coat,8,uniform_gap1,1,719638,27.86435585023105,0.8479546904563904,0.9861470460891724,0.19087184965610504,ok,
keyframe::lab-coat:00010,lab-coat,10,uniform_gap1,1,719641,28.432121611214363,0.8757684826850891,0.9884427189826965,0.16445203125476837,ok,
keyframe::lab-coat:00012,lab-coat,12,uniform_gap1,1,719632,28.2782371888017,0.8788070678710938,0.9885205626487732,0.15943597257137299,ok,
keyframe::lab-coat:00014,lab-coat,14,uniform_gap1,1,719635,28.958090591840065,0.8989887237548828,0.9903125762939453,0.13560856878757477,ok,
keyframe::lab-coat:00016,lab-coat,16,uniform_gap1,1,719642,28.807364241671813,0.8983755707740784,0.9899036288261414,0.13545069098472595,ok,
keyframe::lab-coat:00018,lab-coat,18,uniform_gap1,1,719638,28.43592823762169,0.8902406096458435,0.9893001914024353,0.1386970728635788,ok,
keyframe::lab-coat:00020,lab-coat,20,uniform_gap1,1,719649,28.439962713973962,0.8971492648124695,0.9898840188980103,0.13190889358520508,ok,
keyframe::lab-coat:00022,lab-coat,22,uniform_gap1,1,719639,28.43720832097224,0.8979735970497131,0.9899925589561462,0.12655138969421387,ok,
keyframe::lab-coat:00024,lab-coat,24,uniform_gap1,1,719646,28.601005344807962,0.905890703201294,0.9902266263961792,0.12157197296619415,ok,
keyframe::lab-coat:00026,lab-coat,26,uniform_gap1,1,719637,28.926599515838266,0.9110739231109619,0.9908902049064636,0.12061650305986404,ok,
keyframe::lab-coat:00028,lab-coat,28,uniform_gap1,1,719636,29.090333704594293,0.917464017868042,0.9915264844894409,0.1105649322271347,ok,
keyframe::lab-coat:00030,lab-coat,30,uniform_gap1,1,719645,31.405894649729994,0.9406186938285828,0.9937762022018433,0.09839986264705658,ok,
keyframe::lab-coat:00032,lab-coat,32,uniform_gap1,1,719644,32.32208403401848,0.9454905986785889,0.9942635297775269,0.09817986935377121,ok,
keyframe::lab-coat:00034,lab-coat,34,uniform_gap1,1,719634,32.12926095376787,0.9445417523384094,0.9941834807395935,0.09397396445274353,ok,
keyframe::lab-coat:00035,lab-coat,35,uniform_gap1,1,719644,32.40765846601811,0.9456174969673157,0.9943901300430298,0.09590403735637665,ok,
keyframe::lab-coat:00036,lab-coat,36,uniform_gap1,1,719645,32.24545153013061,0.9464114308357239,0.9945157170295715,0.09313465654850006,ok,
keyframe::lab-coat:00038,lab-coat,38,uniform_gap1,1,719643,32.43491028503447,0.946610689163208,0.9946238994598389,0.0946151465177536,ok,
keyframe::lab-coat:00040,lab-coat,40,uniform_gap1,1,719642,32.120475311741636,0.9470917582511902,0.9945847392082214,0.09484867751598358,ok,
keyframe::lab-coat:00042,lab-coat,42,uniform_gap1,1,719640,31.931032112064596,0.9447680115699768,0.9944332838058472,0.08882036805152893,ok,
keyframe::lab-coat:00044,lab-coat,44,uniform_gap1,1,719643,31.23801039476072,0.9392796158790588,0.993666410446167,0.09050819277763367,ok,
keyframe::lab-coat:00046,lab-coat,46,uniform_gap1,1,719642,30.8456589748174,0.9375483989715576,0.9935188293457031,0.08915407210588455,ok,
keyframe::libby:00000,libby,0,uniform_gap1,1,719650,31.729855373733017,0.8879310488700867,0.9865309596061707,0.13018131256103516,ok,
keyframe::libby:00002,libby,2,uniform_gap1,1,719648,33.831625295424686,0.9208243489265442,0.9904091954231262,0.10448068380355835,ok,
keyframe::libby:00004,libby,4,uniform_gap1,1,719645,34.601157709384,0.9289847016334534,0.9913550019264221,0.09655268490314484,ok,
keyframe::libby:00006,libby,6,uniform_gap1,1,719651,34.74449048233616,0.9264752864837646,0.9908946752548218,0.09195777028799057,ok,
keyframe::libby:00008,libby,8,uniform_gap1,1,719648,34.79594304975771,0.9288145899772644,0.9912601113319397,0.08906256407499313,ok,
keyframe::libby:00010,libby,10,uniform_gap1,1,719645,34.70553378152276,0.9284951090812683,0.9911396503448486,0.09824991226196289,ok,
keyframe::libby:00012,libby,12,uniform_gap1,1,719651,34.905396545502235,0.9282339215278625,0.9910008311271667,0.09012963622808456,ok,
keyframe::libby:00014,libby,14,uniform_gap1,1,719648,34.777310819484,0.9289283752441406,0.991142988204956,0.0872107595205307,ok,
keyframe::libby:00016,libby,16,uniform_gap1,1,719653,34.67151882243612,0.9274265170097351,0.9912247061729431,0.09400200843811035,ok,
keyframe::libby:00017,libby,17,uniform_gap1,1,719654,34.56307675162756,0.9267833232879639,0.9911895394325256,0.08847600966691971,ok,
keyframe::libby:00018,libby,18,uniform_gap1,1,719640,34.45524209828503,0.9222819209098816,0.9907280802726746,0.09393864870071411,ok,
keyframe::libby:00020,libby,20,uniform_gap1,1,719651,34.42273237384828,0.9256377220153809,0.9912457466125488,0.09455053508281708,ok,
keyframe::libby:00022,libby,22,uniform_gap1,1,719654,34.14587772347348,0.9240133166313171,0.9909475445747375,0.09668136388063431,ok,
keyframe::libby:00024,libby,24,uniform_gap1,1,719648,33.78124524604748,0.9148858189582825,0.9903145432472229,0.11231858283281326,ok,
keyframe::libby:00026,libby,26,uniform_gap1,1,719652,34.11641915731331,0.9210529923439026,0.9911252856254578,0.11157713085412979,ok,
keyframe::libby:00028,libby,28,uniform_gap1,1,719649,34.57354632432837,0.9264715313911438,0.9917595982551575,0.10932353138923645,ok,
keyframe::libby:00029,libby,29,uniform_gap1,1,719653,34.385498041859336,0.9204986095428467,0.9910786747932434,0.12100536376237869,ok,
keyframe::libby:00030,libby,30,uniform_gap1,1,719652,34.350494127123,0.9176537990570068,0.9907840490341187,0.12342946976423264,ok,
keyframe::libby:00032,libby,32,uniform_gap1,1,719644,34.87150955355211,0.9249835014343262,0.9917095899581909,0.11422903835773468,ok,
keyframe::libby:00034,libby,34,uniform_gap1,1,719648,34.76415479912586,0.9243372082710266,0.9915624856948853,0.12262541055679321,ok,
keyframe::libby:00036,libby,36,uniform_gap1,1,719646,35.0836488258801,0.9267646670341492,0.9919105768203735,0.1114199161529541,ok,
keyframe::libby:00038,libby,38,uniform_gap1,1,719650,34.62579354682394,0.9269037246704102,0.9918859601020813,0.10688602924346924,ok,
keyframe::libby:00040,libby,40,uniform_gap1,1,719643,34.40067679579474,0.9248363375663757,0.9916378259658813,0.10774968564510345,ok,
keyframe::libby:00042,libby,42,uniform_gap1,1,719654,33.86406073905302,0.9191324710845947,0.991000771522522,0.11083432286977768,ok,
keyframe::libby:00044,libby,44,uniform_gap1,1,719655,32.57403188325023,0.9044070839881897,0.9895437359809875,0.1208062693476677,ok,
