schedule,sequence,frame_index,final_type,measurement_key,psnr,ssim,ms_ssim,lpips,bitstream_bytes
uniform_gap1,camel,53,q12_keyframe,keyframe::camel:00053,25.720549306908744,0.8084465861320496,0.9822226762771606,0.18105241656303406,719646
uniform_gap1,camel,54,q12_keyframe,keyframe::camel:00054,25.583264623835507,0.8024036288261414,0.9815866351127625,0.18507076799869537,719645
uniform_gap1,camel,55,q12_keyframe,keyframe::camel:00055,25.66927379487246,0.805912971496582,0.9820802211761475,0.18330755829811096,719645
uniform_gap1,camel,56,q12_keyframe,keyframe::camel:00056,25.673745451645054,0.8051003813743591,0.9819308519363403,0.18385693430900574,719646
uniform_gap1,camel,57,q12_keyframe,keyframe::camel:00057,25.51335607979603,0.79913729429245,0.9811708331108093,0.1869969367980957,719652
uniform_gap1,camel,58,q12_keyframe,keyframe::camel:00058,25.55578618421197,0.8003714084625244,0.9814766645431519,0.1894005537033081,719651
uniform_gap1,camel,59,q12_keyframe,keyframe::camel:00059,25.542161700889302,0.8003325462341309,0.9814935326576233,0.1896238625049591,719643
uniform_gap1,camel,60,q12_keyframe,keyframe::camel:00060,25.388386850152344,0.7956106662750244,0.9810236096382141,0.1903914362192154,719649
uniform_gap1,camel,61,q12_keyframe,keyframe::camel:00061,25.512971742886414,0.7989819049835205,0.9816017150878906,0.19079869985580444,719636
uniform_gap1,camel,62,q12_keyframe,keyframe::camel:00062,25.397094759942213,0.7981974482536316,0.9812824130058289,0.19222168624401093,719650
uniform_gap1,camel,63,q12_keyframe,keyframe::camel:00063,25.337411020540372,0.7932419776916504,0.9805231690406799,0.19597133994102478,719642
uniform_gap1,camel,64,q12_keyframe,keyframe::camel:00064,25.494421560374754,0.79994136095047,0.9813913106918335,0.19171220064163208,719648
uniform_gap1,camel,65,q12_keyframe,keyframe::camel:00065,25.477716058575275,0.7999536991119385,0.9814647436141968,0.18902885913848877,719651
uniform_gap1,camel,66,q12_keyframe,keyframe::camel:00066,25.427132391255,0.7971778512001038,0.980898916721344,0.18935467302799225,719649
uniform_gap1,camel,67,q12_keyframe,keyframe::camel:00067,25.466122764257708,0.7984550595283508,0.9813216924667358,0.1873691976070404,719648
uniform_gap1,camel,68,q12_keyframe,keyframe::camel:00068,25.56089917371485,0.7969273924827576,0.9811360836029053,0.18691828846931458,719647
uniform_gap1,camel,69,q12_keyframe,keyframe::camel:00069,25.473669879668726,0.7965183258056641,0.9811358451843262,0.19103685021400452,719651
uniform_gap1,camel,70,q12_keyframe,keyframe::camel:00070,25.557470940329587,0.7991018295288086,0.9814637899398804,0.18741758167743683,719646
uniform_gap1,camel,71,q12_keyframe,keyframe::camel:00071,25.536522538902187,0.7975921034812927,0.9811023473739624,0.18860992789268494,719648
uniform_gap1,camel,72,q12_keyframe,keyframe::camel:00072,25.491771186707375,0.7943016886711121,0.9807982444763184,0.19313427805900574,719646
uniform_gap1,camel,73,q12_keyframe,keyframe::camel:00073,25.634359858855316,0.7982823252677917,0.9810552597045898,0.19232073426246643,719645
uniform_gap1,camel,74,q12_keyframe,keyframe::camel:00074,25.536554378015754,0.7973049283027649,0.9814823865890503,0.190412238240242,719649
uniform_gap1,camel,75,q12_keyframe,keyframe::camel:00075,25.397419219921126,0.7929010391235352,0.9805324077606201,0.1921868622303009,719646
uniform_gap1,camel,76,q12_keyframe,keyframe::camel:00076,25.528211834159894,0.7987334132194519,0.9814197421073914,0.18899250030517578,719644
uniform_gap1,camel,77,q12_keyframe,keyframe::camel:00077,25.50598583700093,0.7967080473899841,0.9812029600143433,0.19077342748641968,719653
uniform_gap1,camel,78,q12_keyframe,keyframe::camel:00078,25.41671449846018,0.7921085357666016,0.9806821942329407,0.18948113918304443,719648
uniform_gap1,camel,79,q12_keyframe,keyframe::camel:00079,25.493977987406538,0.7953722476959229,0.9810378551483154,0.1928604245185852,719652
uniform_gap1,camel,80,q12_keyframe,keyframe::camel:00080,25.564857773055458,0.7968010902404785,0.9810541272163391,0.1895584911108017,719650
uniform_gap1,camel,81,q12_keyframe,keyframe::camel:00081,25.447726174423813,0.7918360829353333,0.9805170297622681,0.1927509307861328,719640
uniform_gap1,camel,82,q12_keyframe,keyframe::camel:00082,25.57910725968464,0.7944035530090332,0.980978786945343,0.1921924501657486,719652
uniform_gap1,camel,83,q12_keyframe,keyframe::camel:00083,25.54469330490269,0.7954807877540588,0.9808530807495117,0.19083017110824585,719650
uniform_gap1,camel,84,q12_keyframe,keyframe::camel:00084,25.441117944470232,0.7885881066322327,0.9800187945365906,0.19822272658348083,719652
uniform_gap1,camel,85,q12_keyframe,keyframe::camel:00085,25.50822503625178,0.7916482090950012,0.9806200265884399,0.19000251591205597,719647
uniform_gap1,camel,86,q12_keyframe,keyframe::camel:00086,25.49117463686133,0.7917497754096985,0.9805774092674255,0.19245824217796326,719647
uniform_gap1,camel,87,q12_keyframe,keyframe::camel:00087,25.412223321368486,0.7891563773155212,0.980175793170929,0.19884757697582245,719645
uniform_gap1,camel,88,q12_keyframe,keyframe::camel:00088,25.49984412048019,0.7928568720817566,0.9806587100028992,0.19561827182769775,719651
uniform_gap1,camel,89,q12_keyframe,keyframe::camel:00089,25.45548070331276,0.7944356799125671,0.980853796005249,0.19054177403450012,719650
uniform_gap1,car-roundabout,0,q12_keyframe,keyframe::car-roundabout:00000,27.813761276796157,0.9115229249000549,0.9914644956588745,0.11824113130569458,719649
uniform_gap1,car-roundabout,1,q12_keyframe,keyframe::car-roundabout:00001,27.63675266447711,0.903127133846283,0.990972101688385,0.12649470567703247,719652
uniform_gap1,car-roundabout,2,q12_keyframe,keyframe::car-roundabout:00002,27.79643680301473,0.9113283157348633,0.9911782741546631,0.11864376068115234,719652
uniform_gap1,car-roundabout,3,q12_keyframe,keyframe::car-roundabout:00003,27.819468970527353,0.9119053483009338,0.991084098815918,0.11805049329996109,719646
uniform_gap1,car-roundabout,4,q12_keyframe,keyframe::car-roundabout:00004,27.61547860454394,0.9059816002845764,0.9906601309776306,0.1268390566110611,719652
uniform_gap1,car-roundabout,5,q12_keyframe,keyframe::car-roundabout:00005,27.71222389031955,0.9094575047492981,0.9910771250724792,0.12201756238937378,719653
uniform_gap1,car-roundabout,6,q12_keyframe,keyframe::car-roundabout:00006,27.72781584610447,0.9109552502632141,0.9911779761314392,0.12214285135269165,719653
uniform_gap1,car-roundabout,7,q12_keyframe,keyframe::car-roundabout:00007,27.648938779661943,0.9052184224128723,0.9906652569770813,0.12288157641887665,719651
uniform_gap1,car-roundabout,8,q12_keyframe,keyframe::car-roundabout:00008,27.576329488013197,0.9081614017486572,0.9909214377403259,0.11894110590219498,719655
uniform_gap1,car-roundabout,9,q12_keyframe,keyframe::car-roundabout:00009,27.539748643406075,0.9076016545295715,0.9907533526420593,0.1167762279510498,719642
uniform_gap1,car-roundabout,10,q12_keyframe,keyframe::car-roundabout:00010,27.308655218966248,0.900444746017456,0.9903392195701599,0.12966594099998474,719646
uniform_gap1,car-roundabout,11,q12_keyframe,keyframe::car-roundabout:00011,27.438182888178197,0.9054291844367981,0.9907682538032532,0.12444879114627838,719657
uniform_gap1,car-roundabout,12,q12_keyframe,keyframe::car-roundabout:00012,27.470976820409682,0.9062113165855408,0.9907698631286621,0.12386953830718994,719653
uniform_gap1,car-roundabout,13,q12_keyframe,keyframe::car-roundabout:00013,27.3745372432801,0.898402988910675,0.9901549220085144,0.13040846586227417,719644
uniform_gap1,car-roundabout,14,q12_keyframe,keyframe::car-roundabout:00014,27.505833387687954,0.9030883312225342,0.9906265139579773,0.1280713677406311,719653
uniform_gap1,car-roundabout,15,q12_keyframe,keyframe::car-roundabout:00015,27.62298031215495,0.9044978022575378,0.9906129837036133,0.12209617346525192,719644
uniform_gap1,car-roundabout,16,q12_keyframe,keyframe::car-roundabout:00016,27.524599599880275,0.8975240588188171,0.9901008605957031,0.13384979963302612,719656
uniform_gap1,car-roundabout,17,q12_keyframe,keyframe::car-roundabout:00017,27.633076663668923,0.9053700566291809,0.9905450940132141,0.12211310118436813,719650
uniform_gap1,car-roundabout,18,q12_keyframe,keyframe::car-roundabout:00018,27.610706013610148,0.9052731394767761,0.9905820488929749,0.12195367366075516,719658
uniform_gap1,car-roundabout,19,q12_keyframe,keyframe::car-roundabout:00019,27.481921865776545,0.9002004265785217,0.9900841116905212,0.12466439604759216,719656
uniform_gap1,car-roundabout,20,q12_keyframe,keyframe::car-roundabout:00020,27.532667929923413,0.9040875434875488,0.9903551936149597,0.12155144661664963,719654
uniform_gap1,car-roundabout,21,q12_keyframe,keyframe::car-roundabout:00021,27.493553138810057,0.9006748199462891,0.9902002811431885,0.12417108565568924,719650
uniform_gap1,car-roundabout,22,q12_keyframe,keyframe::car-roundabout:00022,27.509634572269835,0.8978157043457031,0.9901955723762512,0.12730872631072998,719651
uniform_gap1,car-roundabout,23,q12_keyframe,keyframe::car-roundabout:00023,27.51868552172446,0.9042410850524902,0.9905224442481995,0.12265761941671371,719651
uniform_gap1,car-roundabout,24,q12_keyframe,keyframe::car-roundabout:00024,27.606720376000503,0.9046637415885925,0.9906558990478516,0.12572117149829865,719645
uniform_gap1,car-roundabout,25,q12_keyframe,keyframe::car-roundabout:00025,27.628100808695915,0.90069180727005,0.9903534054756165,0.1274675875902176,719650
uniform_gap1,car-roundabout,26,q12_keyframe,keyframe::car-roundabout:00026,27.798144492704594,0.9059126377105713,0.9909101724624634,0.12506745755672455,719651
uniform_gap1,car-roundabout,27,q12_keyframe,keyframe::car-roundabout:00027,27.78194014490817,0.9060478210449219,0.9908440113067627,0.12608450651168823,719652
uniform_gap1,car-roundabout,28,q12_keyframe,keyframe::car-roundabout:00028,27.58803190295204,0.8984155058860779,0.9903692007064819,0.13278889656066895,719654
uniform_gap1,car-roundabout,29,q12_keyframe,keyframe::car-roundabout:00029,27.788394820546216,0.9029920697212219,0.9908003211021423,0.13082319498062134,719651
uniform_gap1,car-roundabout,30,q12_keyframe,keyframe::car-roundabout:00030,27.70777956380925,0.902786910533905,0.9907302260398865,0.12758517265319824,719648
uniform_gap1,car-roundabout,31,q12_keyframe,keyframe::car-roundabout:00031,27.691287873558363,0.8974099159240723,0.9902998805046082,0.13674266636371613,719651
uniform_gap1,car-roundabout,32,q12_keyframe,keyframe::car-roundabout:00032,27.82074431826976,0.9058274626731873,0.9911276698112488,0.13330325484275818,719645
uniform_gap1,car-roundabout,33,q12_keyframe,keyframe::car-roundabout:00033,27.81731944792388,0.9077977538108826,0.9912840723991394,0.1293705403804779,719648
uniform_gap1,car-roundabout,34,q12_keyframe,keyframe::car-roundabout:00034,27.64290741052942,0.9035336375236511,0.9909677505493164,0.13669413328170776,719652
uniform_gap1,car-roundabout,35,q12_keyframe,keyframe::car-roundabout:00035,27.567494707180824,0.9064531326293945,0.9910565614700317,0.13165558874607086,719656
uniform_gap1,car-roundabout,36,q12_keyframe,keyframe::car-roundabout:00036,27.5720277884278,0.9062461256980896,0.990986704826355,0.1338304579257965,719647
uniform_gap1,car-roundabout,37,q12_keyframe,keyframe::car-roundabout:00037,27.492815655764794,0.9008551239967346,0.9905010461807251,0.1332739293575287,719639
uniform_gap1,car-roundabout,38,q12_keyframe,keyframe::car-roundabout:00038,27.562963756370642,0.9060503840446472,0.9908642172813416,0.1330161839723587,719643
uniform_gap1,car-roundabout,39,q12_keyframe,keyframe::car-roundabout:00039,27.485139986425644,0.9048960208892822,0.9906226396560669,0.13150818645954132,719646
uniform_gap1,car-roundabout,40,q12_keyframe,keyframe::car-roundabout:00040,27.226859143774348,0.8980851769447327,0.9900860786437988,0.13639919459819794,719645
uniform_gap1,car-roundabout,41,q12_keyframe,keyframe::car-roundabout:00041,27.224414552864552,0.9017674922943115,0.9904691576957703,0.12999039888381958,719649
uniform_gap1,car-roundabout,42,q12_keyframe,keyframe::car-roundabout:00042,27.132523934860462,0.9021812081336975,0.990406334400177,0.12956276535987854,719650
uniform_gap1,car-roundabout,43,q12_keyframe,keyframe::car-roundabout:00043,26.998054575774937,0.895305871963501,0.9898552298545837,0.13519297540187836,719652
uniform_gap1,car-roundabout,44,q12_keyframe,keyframe::car-roundabout:00044,27.007496451236975,0.9023634791374207,0.9901531934738159,0.13008344173431396,719649
uniform_gap1,car-roundabout,45,q12_keyframe,keyframe::car-roundabout:00045,26.908640151635833,0.8989195823669434,0.9899680614471436,0.12933051586151123,719652
uniform_gap1,car-roundabout,46,q12_keyframe,keyframe::car-roundabout:00046,26.717663686404688,0.8923088908195496,0.9892562627792358,0.14148874580860138,719655
uniform_gap1,car-roundabout,47,q12_keyframe,keyframe::car-roundabout:00047,26.723239119789138,0.9006035327911377,0.9896636009216309,0.12955772876739502,719645
uniform_gap1,car-roundabout,48,q12_keyframe,keyframe::car-roundabout:00048,26.73714923197659,0.9008674621582031,0.9895643591880798,0.1312144547700882,719656
uniform_gap1,car-roundabout,49,q12_keyframe,keyframe::car-roundabout:00049,26.64889688550862,0.8978469967842102,0.9893338084220886,0.12928356230258942,719649
uniform_gap1,car-roundabout,50,q12_keyframe,keyframe::car-roundabout:00050,26.6542573774587,0.9013810157775879,0.9894981980323792,0.12781377136707306,719648
uniform_gap1,car-roundabout,51,q12_keyframe,keyframe::car-roundabout:00051,26.5745135713076,0.9012424945831299,0.9894880652427673,0.12721145153045654,719657
uniform_gap1,car-roundabout,52,q12_keyframe,keyframe::car-roundabout:00052,26.492332424917535,0.8934459090232849,0.9890033602714539,0.13083221018314362,719650
uniform_gap1,car-roundabout,53,q12_keyframe,keyframe::car-roundabout:00053,26.385510191995127,0.8973529934883118,0.9893774390220642,0.12731756269931793,719649
uniform_gap1,car-roundabout,54,q12_keyframe,keyframe::car-roundabout:00054,26.33005985770632,0.895547091960907,0.9893538355827332,0.12894831597805023,719648
uniform_gap1,car-roundabout,55,q12_keyframe,keyframe::car-roundabout:00055,26.209743087855223,0.8875611424446106,0.9889472126960754,0.12896601855754852,719651
uniform_gap1,car-roundabout,56,q12_keyframe,keyframe::car-roundabout:00056,26.155043758002773,0.8911557793617249,0.9893266558647156,0.13322798907756805,719648
uniform_gap1,car-roundabout,57,q12_keyframe,keyframe::car-roundabout:00057,26.03553801173955,0.8889508247375488,0.9889363050460815,0.1352061629295349,719648
uniform_gap1,car-roundabout,58,q12_keyframe,keyframe::car-roundabout:00058,26.012645342028527,0.8842085003852844,0.9885241985321045,0.13820293545722961,719641
uniform_gap1,car-roundabout,59,q12_keyframe,keyframe::car-roundabout:00059,26.08171852522942,0.8870430588722229,0.9886817932128906,0.13702422380447388,719649
uniform_gap1,car-roundabout,60,q12_keyframe,keyframe::car-roundabout:00060,25.92308873383331,0.8823395371437073,0.9880700707435608,0.14329777657985687,719645
uniform_gap1,car-roundabout,61,q12_keyframe,keyframe::car-roundabout:00061,25.64170267453853,0.8755588531494141,0.9878801107406616,0.1468341052532196,719649
uniform_gap1,car-roundabout,62,q12_keyframe,keyframe::car-roundabout:00062,25.868428108231214,0.8815884590148926,0.9882533550262451,0.14055302739143372,719654
uniform_gap1,car-roundabout,63,q12_keyframe,keyframe::car-roundabout:00063,25.817321834049416,0.8843608498573303,0.9885440468788147,0.13667048513889313,719648
uniform_gap1,car-roundabout,64,q12_keyframe,keyframe::car-roundabout:00064,25.797669021059928,0.8793697953224182,0.9878547787666321,0.13969770073890686,719642
uniform_gap1,car-roundabout,65,q12_keyframe,keyframe::car-roundabout:00065,25.933514040743603,0.8857319355010986,0.9885534048080444,0.13320496678352356,719656
uniform_gap1,car-roundabout,66,q12_keyframe,keyframe::car-roundabout:00066,25.9827875512152,0.8840104937553406,0.9882876873016357,0.1353999376296997,719636
uniform_gap1,car-roundabout,67,q12_keyframe,keyframe::car-roundabout:00067,26.008094078343007,0.882880687713623,0.988473117351532,0.13575515151023865,719653
uniform_gap1,car-roundabout,68,q12_keyframe,keyframe::car-roundabout:00068,26.167215069158665,0.8894405364990234,0.988746702671051,0.1310383677482605,719645
uniform_gap1,car-roundabout,69,q12_keyframe,keyframe::car-roundabout:00069,26.180662163578532,0.8875986933708191,0.9886491894721985,0.1307869851589203,719654
uniform_gap1,car-roundabout,70,q12_keyframe,keyframe::car-roundabout:00070,26.04827842132495,0.8857044577598572,0.9885122179985046,0.13344189524650574,719643
uniform_gap1,car-roundabout,71,q12_keyframe,keyframe::car-roundabout:00071,26.083261563812783,0.8902025818824768,0.9887869358062744,0.12627968192100525,719650
uniform_gap1,car-roundabout,72,q12_keyframe,keyframe::car-roundabout:00072,26.293917167159243,0.891984760761261,0.98896723985672,0.1269635260105133,719653
uniform_gap1,car-roundabout,73,q12_keyframe,keyframe::car-roundabout:00073,26.218905196360218,0.8872637748718262,0.9885572195053101,0.1300078183412552,719653
uniform_gap1,car-roundabout,74,q12_keyframe,keyframe::car-roundabout:00074,26.157505430648897,0.8899399638175964,0.9889642000198364,0.12648077309131622,719649
uniform_gap1,car-shadow,0,q12_keyframe,keyframe::car-shadow:00000,29.51524139688228,0.8960662484169006,0.9904546737670898,0.14964598417282104,719650
uniform_gap1,car-shadow,1,q12_keyframe,keyframe::car-shadow:00001,29.855198692720933,0.9191997647285461,0.9921286702156067,0.12989401817321777,719646
uniform_gap1,car-shadow,2,q12_keyframe,keyframe::car-shadow:00002,29.873065536755515,0.9246333241462708,0.9924388527870178,0.12152311950922012,719651
uniform_gap1,car-shadow,3,q12_keyframe,keyframe::car-shadow:00003,29.930077014405647,0.9268851280212402,0.99269038438797,0.11695504188537598,719648
uniform_gap1,car-shadow,4,q12_keyframe,keyframe::car-shadow:00004,30.059304571012355,0.9267684817314148,0.992710292339325,0.119553342461586,719650
uniform_gap1,car-shadow,5,q12_keyframe,keyframe::car-shadow:00005,29.92263715260634,0.9259070754051208,0.9925944209098816,0.11918400973081589,719642
uniform_gap1,car-shadow,6,q12_keyframe,keyframe::car-shadow:00006,29.772585536861804,0.9162845015525818,0.9918971061706543,0.12492066621780396,719649
uniform_gap1,car-shadow,7,q12_keyframe,keyframe::car-shadow:00007,29.77026348463812,0.9235358238220215,0.9922655820846558,0.12506043910980225,719649
uniform_gap1,car-shadow,8,q12_keyframe,keyframe::car-shadow:00008,29.79052694360826,0.923923671245575,0.9921301603317261,0.12090342491865158,719647
uniform_gap1,car-shadow,9,q12_keyframe,keyframe::car-shadow:00009,29.715400160950143,0.9172188639640808,0.991807758808136,0.12176766991615295,719648
uniform_gap1,car-shadow,10,q12_keyframe,keyframe::car-shadow:00010,29.78372715249877,0.9249927401542664,0.9923527836799622,0.11709575355052948,719651
uniform_gap1,car-shadow,11,q12_keyframe,keyframe::car-shadow:00011,29.895470627217016,0.9259136319160461,0.9925835132598877,0.11731778085231781,719652
uniform_gap1,car-shadow,12,q12_keyframe,keyframe::car-shadow:00012,29.811308465151434,0.9181715846061707,0.9918646216392517,0.12065128982067108,719653
uniform_gap1,car-shadow,13,q12_keyframe,keyframe::car-shadow:00013,29.806891946308724,0.9191276431083679,0.9919962882995605,0.12471599876880646,719648
uniform_gap1,car-shadow,14,q12_keyframe,keyframe::car-shadow:00014,29.91092882072532,0.9205062985420227,0.9920077919960022,0.12080764770507812,719647
uniform_gap1,car-shadow,15,q12_keyframe,keyframe::car-shadow:00015,29.707567227914286,0.9079217314720154,0.9908937811851501,0.132708340883255,719642
uniform_gap1,car-shadow,16,q12_keyframe,keyframe::car-shadow:00016,30.012586866975866,0.9247166514396667,0.9922716617584229,0.11772693693637848,719645
uniform_gap1,car-shadow,17,q12_keyframe,keyframe::car-shadow:00017,30.072062903392034,0.9260878562927246,0.9925174713134766,0.11675654351711273,719648
uniform_gap1,car-shadow,18,q12_keyframe,keyframe::car-shadow:00018,29.897796419395995,0.9189149737358093,0.991797924041748,0.12569937109947205,719644
uniform_gap1,car-shadow,19,q12_keyframe,keyframe::car-shadow:00019,30.00080071467604,0.9261853098869324,0.9922077655792236,0.11637955904006958,719649
uniform_gap1,car-shadow,20,q12_keyframe,keyframe::car-shadow:00020,29.994863052625675,0.9282968640327454,0.9924265742301941,0.11681351065635681,719652
uniform_gap1,car-shadow,21,q12_keyframe,keyframe::car-shadow:00021,29.853352597911247,0.9195947051048279,0.9915817975997925,0.11898944526910782,719652
uniform_gap1,car-shadow,22,q12_keyframe,keyframe::car-shadow:00022,29.891087050326526,0.927286684513092,0.9922275543212891,0.11505977809429169,719647
uniform_gap1,car-shadow,23,q12_keyframe,keyframe::car-shadow:00023,29.725810561632706,0.924656867980957,0.9919511675834656,0.11320485174655914,719654
uniform_gap1,car-shadow,24,q12_keyframe,keyframe::car-shadow:00024,29.784346275119916,0.9181995987892151,0.9915528297424316,0.12163317203521729,719649
uniform_gap1,car-shadow,25,q12_keyframe,keyframe::car-shadow:00025,29.816879060873028,0.9250059723854065,0.9921714067459106,0.11840757727622986,719647
uniform_gap1,car-shadow,26,q12_keyframe,keyframe::car-shadow:00026,29.874433739724505,0.925868570804596,0.9920297861099243,0.11449577659368515,719649
uniform_gap1,car-shadow,27,q12_keyframe,keyframe::car-shadow:00027,29.792175419666933,0.9180832505226135,0.9916217923164368,0.120693638920784,719655
uniform_gap1,car-shadow,28,q12_keyframe,keyframe::car-shadow:00028,30.02833045435611,0.923467218875885,0.9919204711914062,0.11739730834960938,719649
uniform_gap1,car-shadow,29,q12_keyframe,keyframe::car-shadow:00029,30.006481681667726,0.9235434532165527,0.9919123649597168,0.11419612169265747,719646
uniform_gap1,car-shadow,30,q12_keyframe,keyframe::car-shadow:00030,29.910621236855,0.9133591651916504,0.9912108778953552,0.12757939100265503,719648
uniform_gap1,car-shadow,31,q12_keyframe,keyframe::car-shadow:00031,30.140982770638,0.9240002632141113,0.9921107888221741,0.11659129709005356,719650
uniform_gap1,car-shadow,32,q12_keyframe,keyframe::car-shadow:00032,30.086023120109626,0.9221608638763428,0.9918549060821533,0.11965790390968323,719651
uniform_gap1,car-shadow,33,q12_keyframe,keyframe::car-shadow:00033,29.958369852811956,0.9140593409538269,0.9911762475967407,0.11952684819698334,719648
uniform_gap1,car-shadow,34,q12_keyframe,keyframe::car-shadow:00034,30.20791284634624,0.9224286079406738,0.9920592904090881,0.11423163115978241,719644
uniform_gap1,car-shadow,35,q12_keyframe,keyframe::car-shadow:00035,30.093017509907966,0.9211351871490479,0.9918195009231567,0.11910896003246307,719645
uniform_gap1,car-shadow,36,q12_keyframe,keyframe::car-shadow:00036,29.894076538979203,0.9132800102233887,0.9912371635437012,0.12539730966091156,719635
uniform_gap1,car-shadow,37,q12_keyframe,keyframe::car-shadow:00037,29.815821066895836,0.9185795187950134,0.9919174313545227,0.12348069995641708,719639
uniform_gap1,car-shadow,38,q12_keyframe,keyframe::car-shadow:00038,29.704094074791566,0.9157817363739014,0.9915519952774048,0.12210911512374878,719649
uniform_gap1,car-shadow,39,q12_keyframe,keyframe::car-shadow:00039,29.52796649129844,0.9083448052406311,0.9908633232116699,0.1277833729982376,719651
uniform_gap1,cows,0,q12_keyframe,keyframe::cows:00000,24.779820366422484,0.7765944600105286,0.9774850010871887,0.20128239691257477,719650
uniform_gap1,cows,1,q12_keyframe,keyframe::cows:00001,24.791604793961596,0.7777491211891174,0.9775557518005371,0.20278000831604004,719645
uniform_gap1,cows,2,q12_keyframe,keyframe::cows:00002,24.633843153697335,0.7722612023353577,0.9767404794692993,0.20567765831947327,719641
uniform_gap1,cows,3,q12_keyframe,keyframe::cows:00003,24.664627581323955,0.7751977443695068,0.9772658348083496,0.20278310775756836,719651
uniform_gap1,cows,4,q12_keyframe,keyframe::cows:00004,24.64991071376837,0.772814929485321,0.9773535132408142,0.20211687684059143,719638
uniform_gap1,cows,5,q12_keyframe,keyframe::cows:00005,24.60906888277686,0.771105945110321,0.9764416813850403,0.20346003770828247,719647
uniform_gap1,cows,6,q12_keyframe,keyframe::cows:00006,24.722928665876303,0.7742063999176025,0.97723388671875,0.20604707300662994,719643
uniform_gap1,cows,7,q12_keyframe,keyframe::cows:00007,24.71024023454786,0.7745744585990906,0.9770750403404236,0.20441383123397827,719646
uniform_gap1,cows,8,q12_keyframe,keyframe::cows:00008,24.591386464943994,0.7695989608764648,0.9766132235527039,0.20830999314785004,719649
uniform_gap1,cows,9,q12_keyframe,keyframe::cows:00009,24.803724765799178,0.7756104469299316,0.9775309562683105,0.2034119963645935,719650
uniform_gap1,cows,10,q12_keyframe,keyframe::cows:00010,24.743139035763054,0.7745504379272461,0.9774114489555359,0.2079048603773117,719648
uniform_gap1,cows,11,q12_keyframe,keyframe::cows:00011,24.69010283364096,0.7711549401283264,0.9768745303153992,0.20812228322029114,719653
uniform_gap1,cows,12,q12_keyframe,keyframe::cows:00012,24.813864276346123,0.775153636932373,0.9775331020355225,0.20304036140441895,719651
uniform_gap1,cows,13,q12_keyframe,keyframe::cows:00013,24.795467145535408,0.7748227119445801,0.9775364995002747,0.2062106877565384,719652
uniform_gap1,cows,14,q12_keyframe,keyframe::cows:00014,24.67164867691554,0.7688437104225159,0.9766745567321777,0.20591577887535095,719650
uniform_gap1,cows,15,q12_keyframe,keyframe::cows:00015,24.778253163417915,0.7728468775749207,0.9773778319358826,0.20021969079971313,719644
uniform_gap1,cows,16,q12_keyframe,keyframe::cows:00016,24.69987994544494,0.7724184393882751,0.9771931767463684,0.20555458962917328,719654
uniform_gap1,cows,17,q12_keyframe,keyframe::cows:00017,24.67036334786554,0.7730863690376282,0.9769546389579773,0.21090002357959747,719646
uniform_gap1,cows,18,q12_keyframe,keyframe::cows:00018,24.771096563428575,0.7765401005744934,0.9778463244438171,0.19746625423431396,719653
uniform_gap1,cows,19,q12_keyframe,keyframe::cows:00019,24.745207711863518,0.7758738994598389,0.9773591160774231,0.203828826546669,719647
uniform_gap1,cows,20,q12_keyframe,keyframe::cows:00020,24.64605948448476,0.7721744179725647,0.9769476652145386,0.2067708969116211,719642
uniform_gap1,cows,21,q12_keyframe,keyframe::cows:00021,24.741816407492266,0.7755281925201416,0.9777710437774658,0.20321053266525269,719654
uniform_gap1,cows,22,q12_keyframe,keyframe::cows:00022,24.740067986264865,0.776983916759491,0.9777827858924866,0.19885531067848206,719652
uniform_gap1,cows,23,q12_keyframe,keyframe::cows:00023,24.67980259348628,0.7731354832649231,0.9770130515098572,0.20879366993904114,719648
uniform_gap1,cows,24,q12_keyframe,keyframe::cows:00024,24.81083343713547,0.7777143120765686,0.9778807759284973,0.2031123787164688,719648
uniform_gap1,cows,25,q12_keyframe,keyframe::cows:00025,24.769778131161566,0.7768399715423584,0.9778783321380615,0.2061535269021988,719651
uniform_gap1,cows,26,q12_keyframe,keyframe::cows:00026,24.752082235694818,0.7754035592079163,0.977277398109436,0.20870186388492584,719647
uniform_gap1,cows,27,q12_keyframe,keyframe::cows:00027,24.73977072827383,0.7756444811820984,0.9777699112892151,0.20144684612751007,719643
uniform_gap1,cows,28,q12_keyframe,keyframe::cows:00028,24.738244702651535,0.7746918797492981,0.9773402214050293,0.20744790136814117,719654
uniform_gap1,cows,29,q12_keyframe,keyframe::cows:00029,24.646936112192442,0.7708783149719238,0.9768335223197937,0.2086610645055771,719644
uniform_gap1,cows,30,q12_keyframe,keyframe::cows:00030,24.67521644995273,0.7717075943946838,0.9773659110069275,0.20514032244682312,719651
uniform_gap1,cows,31,q12_keyframe,keyframe::cows:00031,24.723462093797735,0.7706549167633057,0.9771621823310852,0.20479783415794373,719653
uniform_gap1,cows,32,q12_keyframe,keyframe::cows:00032,24.546347007253782,0.7661993503570557,0.976582407951355,0.20724330842494965,719643
uniform_gap1,cows,33,q12_keyframe,keyframe::cows:00033,24.677019988816568,0.7698283195495605,0.9771290421485901,0.20647543668746948,719646
uniform_gap1,cows,34,q12_keyframe,keyframe::cows:00034,24.645489506122647,0.7681708931922913,0.9769523739814758,0.20961475372314453,719643
