measurement_key,sequence,frame_index,used_by_schedules,schedule_count,bits,compression,payload_encoding,anchor_values,bitstream_bytes,bitstream_mib,status,error
keyframe::dogs-jump:00058,dogs-jump,58,uniform_gap1,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::dogs-jump:00060,dogs-jump,60,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::dogs-jump:00062,dogs-jump,62,uniform_gap1,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::dogs-jump:00064,dogs-jump,64,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::dogs-jump:00065,dogs-jump,65,uniform_gap1,1,12,none,bitpack,479232,719656,0.6863174438476562,ok,
keyframe::drift-chicane:00000,drift-chicane,0,uniform_gap1,1,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::drift-chicane:00002,drift-chicane,2,uniform_gap1,1,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::drift-chicane:00004,drift-chicane,4,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::drift-chicane:00006,drift-chicane,6,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::drift-chicane:00008,drift-chicane,8,uniform_gap1,1,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::drift-chicane:00010,drift-chicane,10,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::drift-chicane:00012,drift-chicane,12,uniform_gap1,1,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::drift-chicane:00014,drift-chicane,14,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00016,drift-chicane,16,uniform_gap1,1,12,none,bitpack,479232,719630,0.6862926483154297,ok,
keyframe::drift-chicane:00018,drift-chicane,18,uniform_gap1,1,12,none,bitpack,479232,719633,0.6862955093383789,ok,
keyframe::drift-chicane:00020,drift-chicane,20,uniform_gap1,1,12,none,bitpack,479232,719634,0.6862964630126953,ok,
keyframe::drift-chicane:00022,drift-chicane,22,uniform_gap1,1,12,none,bitpack,479232,719629,0.6862916946411133,ok,
keyframe::drift-chicane:00024,drift-chicane,24,uniform_gap1,1,12,none,bitpack,479232,719634,0.6862964630126953,ok,
keyframe::drift-chicane:00026,drift-chicane,26,uniform_gap1,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::drift-chicane:00028,drift-chicane,28,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::drift-chicane:00030,drift-chicane,30,uniform_gap1,1,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::drift-chicane:00032,drift-chicane,32,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::drift-chicane:00034,drift-chicane,34,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00035,drift-chicane,35,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00036,drift-chicane,36,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::drift-chicane:00038,drift-chicane,38,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::drift-chicane:00040,drift-chicane,40,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::drift-chicane:00042,drift-chicane,42,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::drift-chicane:00044,drift-chicane,44,uniform_gap1,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::drift-chicane:00046,drift-chicane,46,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-chicane:00048,drift-chicane,48,uniform_gap1,1,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::drift-chicane:00050,drift-chicane,50,uniform_gap1,1,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::drift-chicane:00051,drift-chicane,51,uniform_gap1,1,12,none,bitpack,479232,719629,0.6862916946411133,ok,
keyframe::drift-straight:00000,drift-straight,0,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::drift-straight:00002,drift-straight,2,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::drift-straight:00004,drift-straight,4,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::drift-straight:00006,drift-straight,6,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::drift-straight:00008,drift-straight,8,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::drift-straight:00009,drift-straight,9,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::drift-straight:00010,drift-straight,10,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::drift-straight:00012,drift-straight,12,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::drift-straight:00014,drift-straight,14,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::drift-straight:00016,drift-straight,16,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::drift-straight:00018,drift-straight,18,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::drift-straight:00019,drift-straight,19,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::drift-straight:00020,drift-straight,20,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::drift-straight:00022,drift-straight,22,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::drift-straight:00024,drift-straight,24,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::drift-straight:00026,drift-straight,26,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::drift-straight:00028,drift-straight,28,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::drift-straight:00030,drift-straight,30,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::drift-straight:00032,drift-straight,32,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::drift-straight:00034,drift-straight,34,uniform_gap1,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::drift-straight:00036,drift-straight,36,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::drift-straight:00037,drift-straight,37,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::drift-straight:00038,drift-straight,38,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::drift-straight:00040,drift-straight,40,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::drift-straight:00042,drift-straight,42,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::drift-straight:00044,drift-straight,44,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::drift-straight:00046,drift-straight,46,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::drift-straight:00048,drift-straight,48,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::drift-straight:00049,drift-straight,49,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00000,goat,0,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::goat:00002,goat,2,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00003,goat,3,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00004,goat,4,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00006,goat,6,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00008,goat,8,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::goat:00010,goat,10,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00012,goat,12,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::goat:00014,goat,14,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00016,goat,16,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::goat:00018,goat,18,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::goat:00020,goat,20,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00022,goat,22,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::goat:00024,goat,24,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::goat:00026,goat,26,uniform_gap1,1,12,none,bitpack,479232,719635,0.6862974166870117,ok,
keyframe::goat:00028,goat,28,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::goat:00030,goat,30,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::goat:00032,goat,32,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::goat:00034,goat,34,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::goat:00036,goat,36,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::goat:00038,goat,38,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::goat:00040,goat,40,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::goat:00042,goat,42,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::goat:00044,goat,44,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00046,goat,46,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::goat:00048,goat,48,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::goat:00050,goat,50,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00052,goat,52,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::goat:00054,goat,54,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::goat:00056,goat,56,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::goat:00058,goat,58,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::goat:00060,goat,60,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00062,goat,62,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::goat:00064,goat,64,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::goat:00066,goat,66,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::goat:00068,goat,68,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00070,goat,70,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::goat:00072,goat,72,uniform_gap1,1,12,none,bitpack,479232,719636,0.6862983703613281,ok,
keyframe::goat:00074,goat,74,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00075,goat,75,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::goat:00076,goat,76,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::goat:00078,goat,78,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::goat:00080,goat,80,uniform_gap1,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::goat:00082,goat,82,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::goat:00084,goat,84,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::goat:00086,goat,86,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::goat:00088,goat,88,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::goat:00089,goat,89,uniform_gap1,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::gold-fish:00000,gold-fish,0,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00002,gold-fish,2,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::gold-fish:00004,gold-fish,4,uniform_gap1,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::gold-fish:00006,gold-fish,6,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00008,gold-fish,8,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00010,gold-fish,10,uniform_gap1,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::gold-fish:00012,gold-fish,12,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::gold-fish:00014,gold-fish,14,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::gold-fish:00016,gold-fish,16,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::gold-fish:00018,gold-fish,18,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00020,gold-fish,20,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::gold-fish:00022,gold-fish,22,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00024,gold-fish,24,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::gold-fish:00026,gold-fish,26,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00028,gold-fish,28,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::gold-fish:00030,gold-fish,30,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00032,gold-fish,32,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::gold-fish:00034,gold-fish,34,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00036,gold-fish,36,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::gold-fish:00038,gold-fish,38,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00040,gold-fish,40,uniform_gap1,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::gold-fish:00042,gold-fish,42,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00044,gold-fish,44,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00046,gold-fish,46,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00048,gold-fish,48,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::gold-fish:00050,gold-fish,50,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::gold-fish:00052,gold-fish,52,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00054,gold-fish,54,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::gold-fish:00056,gold-fish,56,uniform_gap1,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::gold-fish:00058,gold-fish,58,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::gold-fish:00060,gold-fish,60,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00062,gold-fish,62,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::gold-fish:00064,gold-fish,64,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::gold-fish:00066,gold-fish,66,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00068,gold-fish,68,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::gold-fish:00070,gold-fish,70,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::gold-fish:00072,gold-fish,72,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00074,gold-fish,74,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00076,gold-fish,76,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::gold-fish:00077,gold-fish,77,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::horsejump-high:00000,horsejump-high,0,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::horsejump-high:00002,horsejump-high,2,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::horsejump-high:00004,horsejump-high,4,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::horsejump-high:00006,horsejump-high,6,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::horsejump-high:00008,horsejump-high,8,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::horsejump-high:00010,horsejump-high,10,uniform_gap1,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::horsejump-high:00012,horsejump-high,12,uniform_gap1,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::horsejump-high:00014,horsejump-high,14,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::horsejump-high:00015,horsejump-high,15,uniform_gap1,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::horsejump-high:00016,horsejump-high,16,uniform_gap1,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::horsejump-high:00018,horsejump-high,18,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::horsejump-high:00020,horsejump-high,20,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::horsejump-high:00022,horsejump-high,22,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::horsejump-high:00024,horsejump-high,24,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::horsejump-high:00026,horsejump-high,26,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::horsejump-high:00028,horsejump-high,28,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::horsejump-high:00030,horsejump-high,30,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::horsejump-high:00032,horsejump-high,32,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::horsejump-high:00034,horsejump-high,34,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::horsejump-high:00036,horsejump-high,36,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::horsejump-high:00038,horsejump-high,38,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::horsejump-high:00040,horsejump-high,40,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::horsejump-high:00042,horsejump-high,42,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::horsejump-high:00044,horsejump-high,44,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::horsejump-high:00046,horsejump-high,46,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::horsejump-high:00048,horsejump-high,48,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::horsejump-high:00049,horsejump-high,49,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::india:00000,india,0,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::india:00002,india,2,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::india:00004,india,4,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::india:00006,india,6,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::india:00008,india,8,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::india:00010,india,10,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::india:00012,india,12,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00014,india,14,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00016,india,16,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::india:00018,india,18,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::india:00020,india,20,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::india:00022,india,22,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::india:00024,india,24,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::india:00026,india,26,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::india:00027,india,27,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00028,india,28,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00030,india,30,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::india:00032,india,32,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00034,india,34,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00036,india,36,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::india:00038,india,38,uniform_gap1,1,12,none,bitpack,479232,719633,0.6862955093383789,ok,
keyframe::india:00040,india,40,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::india:00042,india,42,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00044,india,44,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::india:00046,india,46,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::india:00048,india,48,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::india:00050,india,50,uniform_gap1,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::india:00052,india,52,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::india:00054,india,54,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::india:00055,india,55,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00056,india,56,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::india:00058,india,58,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00060,india,60,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::india:00062,india,62,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::india:00064,india,64,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::india:00066,india,66,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::india:00068,india,68,uniform_gap1,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::india:00070,india,70,uniform_gap1,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::india:00072,india,72,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::india:00074,india,74,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::india:00076,india,76,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::india:00078,india,78,uniform_gap1,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::india:00080,india,80,uniform_gap1,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::judo:00000,judo,0,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::judo:00002,judo,2,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::judo:00004,judo,4,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::judo:00006,judo,6,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::judo:00008,judo,8,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::judo:00010,judo,10,uniform_gap1,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::judo:00012,judo,12,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::judo:00014,judo,14,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::judo:00016,judo,16,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::judo:00018,judo,18,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::judo:00020,judo,20,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::judo:00022,judo,22,uniform_gap1,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::judo:00024,judo,24,uniform_gap1,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::judo:00026,judo,26,uniform_gap1,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::judo:00028,judo,28,uniform_gap1,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::judo:00030,judo,30,uniform_gap1,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::judo:00032,judo,32,uniform_gap1,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::judo:00033,judo,33,uniform_gap1,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::kite-surf:00000,kite-surf,0,uniform_gap1,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::kite-surf:00002,kite-surf,2,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::kite-surf:00004,kite-surf,4,uniform_gap1,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::kite-surf:00006,kite-surf,6,uniform_gap1,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::kite-surf:00008,kite-surf,8,uniform_gap1,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
