measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,keep_fraction,side_bits,selector_mode,selector_payload_bytes,left_payload_bytes,right_payload_bytes,left_psnr,right_psnr,selected_half,selected_residual_payload_bytes,payload_bytes,payload_mib,status,error
residual::goat:00050:00048:00056,goat,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,250998,255406,27.538793573063067,27.179406093805802,left,250998,250999,0.23937129974365234,ok,
residual::goat:00051:00048:00052,goat,51,48,52,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,258322,249381,27.429776623691872,27.560292252582308,right,249381,249382,0.23782920837402344,ok,
residual::goat:00051:00048:00056,goat,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,252273,256335,27.410802318431763,27.268407810681094,left,252273,252274,0.2405872344970703,ok,
residual::goat:00052:00048:00056,goat,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,253508,255281,27.326793269786197,27.400426602970548,right,255281,255282,0.2434558868408203,ok,
residual::goat:00053:00048:00056,goat,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,255075,252335,27.147478721092124,27.458302908561166,right,252335,252336,0.2406463623046875,ok,
residual::goat:00053:00052:00056,goat,53,52,56,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,247147,253143,27.565597938138623,27.466929964231348,left,247147,247148,0.23569869995117188,ok,
residual::goat:00054:00048:00056,goat,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,254606,248598,26.87059658170556,27.413701687278493,right,248598,248599,0.23708248138427734,ok,
residual::goat:00054:00052:00056,goat,54,52,56,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,248513,249479,27.385676375229814,27.415800381486836,right,249479,249480,0.23792266845703125,ok,
residual::goat:00055:00048:00056,goat,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,254611,244234,26.631689959308837,27.369787828272763,right,244234,244235,0.23292064666748047,ok,
residual::goat:00055:00052:00056,goat,55,52,56,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,250081,242249,27.240195544436784,27.374667895216866,right,242249,242250,0.23102760314941406,ok,
residual::goat:00057:00056:00060,goat,57,56,60,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,239717,253143,27.34402589961138,27.134989213301914,left,239717,239718,0.22861289978027344,ok,
residual::goat:00057:00056:00064,goat,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,240826,249056,27.344688889406687,26.505150808121467,left,240826,240827,0.22967052459716797,ok,
residual::goat:00058:00056:00060,goat,58,56,60,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,245157,253175,27.183914954109092,27.181955475377876,left,245157,245158,0.23380088806152344,ok,
residual::goat:00058:00056:00064,goat,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,244701,249928,27.18435644779359,26.622529581580487,left,244701,244702,0.2333660125732422,ok,
residual::goat:00059:00056:00060,goat,59,56,60,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,248683,250923,27.606515828876894,27.78916935813328,right,250923,250924,0.23929977416992188,ok,
residual::goat:00059:00056:00064,goat,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,246385,250449,27.58852776914545,27.2908242552099,left,246385,246386,0.2349720001220703,ok,
residual::goat:00060:00056:00064,goat,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,249744,249177,27.458055112141263,27.488419472385676,right,249177,249178,0.23763465881347656,ok,
residual::goat:00061:00056:00064,goat,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,250129,247427,27.131665832066698,27.490114607855972,right,247427,247428,0.23596572875976562,ok,
residual::goat:00061:00060:00064,goat,61,60,64,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,243074,249717,27.61888083538603,27.397025452582092,left,243074,243075,0.23181438446044922,ok,
residual::goat:00062:00056:00064,goat,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,249938,246502,26.681084660933937,27.329237966024582,right,246502,246503,0.23508358001708984,ok,
residual::goat:00062:00060:00064,goat,62,60,64,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,243766,245799,27.136841836729154,27.281057748727115,right,245799,245800,0.23441314697265625,ok,
residual::goat:00063:00056:00064,goat,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,250843,245672,26.499332963597837,27.439190098853064,right,245672,245673,0.23429203033447266,ok,
residual::goat:00063:00060:00064,goat,63,60,64,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,243052,245049,26.87227480496563,27.424295559588415,right,245049,245050,0.23369789123535156,ok,
residual::goat:00065:00064:00068,goat,65,64,68,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,247152,246624,27.34330871183705,26.89360395279443,left,247152,247153,0.2357034683227539,ok,
residual::goat:00065:00064:00072,goat,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,247107,255481,27.3364609421018,26.794388313468165,left,247107,247108,0.23566055297851562,ok,
residual::goat:00066:00064:00068,goat,66,64,68,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,247523,242808,26.857394175673846,26.78913021417153,left,247523,247524,0.23605728149414062,ok,
residual::goat:00066:00064:00072,goat,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,247459,255298,26.878536840301233,26.60110599871492,left,247459,247460,0.23599624633789062,ok,
residual::goat:00067:00064:00068,goat,67,64,68,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,249769,239782,26.61937842710984,26.800732102433564,right,239782,239783,0.22867488861083984,ok,
residual::goat:00067:00064:00072,goat,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,248036,253219,26.619923968160958,26.55550707545138,left,248036,248037,0.23654651641845703,ok,
residual::goat:00068:00064:00072,goat,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,249979,254312,26.420443728260366,26.620245289085037,right,254312,254313,0.24253177642822266,ok,
residual::goat:00069:00064:00072,goat,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,250247,252296,26.12745467907552,26.628115318024925,right,252296,252297,0.24060916900634766,ok,
residual::goat:00069:00068:00072,goat,69,68,72,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,242475,252805,26.689535726441758,26.615222030034573,left,242475,242476,0.23124313354492188,ok,
residual::goat:00070:00064:00072,goat,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,250140,251786,25.793379674288563,26.550160102247556,right,251786,251787,0.24012279510498047,ok,
residual::goat:00070:00068:00072,goat,70,68,72,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,244044,249646,26.47598918028416,26.54469877067274,right,249646,249647,0.2380819320678711,ok,
residual::goat:00071:00064:00072,goat,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,248697,250599,25.703183583130127,26.730339821665275,right,250599,250600,0.23899078369140625,ok,
residual::goat:00071:00068:00072,goat,71,68,72,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,243974,249445,26.423975222102783,26.732324916154,right,249445,249446,0.23789024353027344,ok,
residual::goat:00073:00072:00075,goat,73,72,75,3,0.3333333333333333,stage165_adaptive,1,1.0,6,psnr_best_half,1,250102,242375,26.78108222748562,26.68770355701328,left,250102,250103,0.23851680755615234,ok,
residual::goat:00073:00072:00076,goat,73,72,76,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,252452,243926,26.791687217420233,26.595561796571964,left,252452,252453,0.24075794219970703,ok,
residual::goat:00073:00072:00080,goat,73,72,80,8,0.125,uniform_gap8,1,1.0,6,psnr_best_half,1,247019,250474,26.790939518518616,26.47318448873548,left,247019,247020,0.23557662963867188,ok,
residual::goat:00074:00072:00075,goat,74,72,75,3,0.6666666666666666,stage165_adaptive,1,1.0,6,psnr_best_half,1,252392,234326,26.72843561262599,26.7754903187531,right,234326,234327,0.22347164154052734,ok,
residual::goat:00074:00072:00076,goat,74,72,76,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,252605,236827,26.745844998755256,26.69635985401761,left,252605,252606,0.2409038543701172,ok,
residual::goat:00074:00072:00080,goat,74,72,80,8,0.25,uniform_gap8,1,1.0,6,psnr_best_half,1,248465,250350,26.75610737701863,26.52364206810384,left,248465,248466,0.2369556427001953,ok,
residual::goat:00075:00072:00076,goat,75,72,76,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,256168,234362,26.603494496237644,26.673504536195516,right,234362,234363,0.22350597381591797,ok,
residual::goat:00075:00072:00080,goat,75,72,80,8,0.375,uniform_gap8,1,1.0,6,psnr_best_half,1,250517,252377,26.62571928925063,26.498694442532702,left,250517,250518,0.23891258239746094,ok,
residual::goat:00076:00072:00080,goat,76,72,80,8,0.5,uniform_gap8,1,1.0,6,psnr_best_half,1,247937,248591,26.573796826479562,26.54380077442779,left,247937,247938,0.2364521026611328,ok,
residual::goat:00076:00075:00078,goat,76,75,78,3,0.3333333333333333,stage165_adaptive,1,1.0,6,psnr_best_half,1,238297,253602,26.65936631225652,26.636973303895598,left,238297,238298,0.22725868225097656,ok,
residual::goat:00077:00072:00080,goat,77,72,80,8,0.625,uniform_gap8,1,1.0,6,psnr_best_half,1,249356,248412,26.602010837309944,26.654368763998832,right,248412,248413,0.23690509796142578,ok,
residual::goat:00077:00075:00078,goat,77,75,78,3,0.6666666666666666,stage165_adaptive,1,1.0,6,psnr_best_half,1,248110,246281,26.679868955473456,26.726398048165724,right,246281,246282,0.23487281799316406,ok,
residual::goat:00077:00076:00080,goat,77,76,80,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,242827,257369,26.706539930942824,26.650944232464674,left,242827,242828,0.23157882690429688,ok,
residual::goat:00078:00072:00080,goat,78,72,80,8,0.75,uniform_gap8,1,1.0,6,psnr_best_half,1,248883,244290,26.411704988133057,26.54081198548788,right,244290,244291,0.23297405242919922,ok,
residual::goat:00078:00076:00080,goat,78,76,80,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,249841,249287,26.558053258261786,26.541096044059,left,249841,249842,0.2382678985595703,ok,
residual::goat:00079:00072:00080,goat,79,72,80,8,0.875,uniform_gap8,1,1.0,6,psnr_best_half,1,247342,230638,26.250831365545647,26.475713839797614,right,230638,230639,0.2199544906616211,ok,
residual::goat:00079:00076:00080,goat,79,76,80,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,253634,234053,26.397167914486722,26.47321770694955,right,234053,234054,0.22321128845214844,ok,
residual::goat:00079:00078:00080,goat,79,78,80,2,0.5,stage165_adaptive,1,1.0,6,psnr_best_half,1,244954,231401,26.467217862588896,26.462047827177777,left,244954,244955,0.23360729217529297,ok,
residual::goat:00081:00080:00084,goat,81,80,84,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,235443,258206,26.516402320468615,26.447246055752416,left,235443,235444,0.22453689575195312,ok,
residual::goat:00081:00080:00088,goat,81,80,88,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,237569,258501,26.532382585383615,26.222093034541054,left,237569,237570,0.2265644073486328,ok,
residual::goat:00082:00080:00084,goat,82,80,84,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,245104,256592,26.30627330241512,26.35631983840284,right,256592,256593,0.2447061538696289,ok,
residual::goat:00082:00080:00088,goat,82,80,88,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,245850,258847,26.34552120629899,26.16860758100449,left,245850,245851,0.23446178436279297,ok,
residual::goat:00083:00080:00084,goat,83,80,84,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,249101,252412,26.298647555146,26.48143804327503,right,252412,252413,0.24071979522705078,ok,
residual::goat:00083:00080:00088,goat,83,80,88,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,249731,257703,26.400264246517303,26.3208303783139,left,249731,249732,0.23816299438476562,ok,
residual::goat:00084:00080:00088,goat,84,80,88,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,251331,256327,26.257520446017498,26.310347376997466,right,256327,256328,0.24445343017578125,ok,
residual::goat:00085:00080:00088,goat,85,80,88,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,252546,257914,26.21838491191983,26.363985019924062,right,257914,257915,0.24596691131591797,ok,
residual::goat:00085:00084:00088,goat,85,84,88,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,245404,259324,26.420433528354845,26.358817867910474,left,245404,245405,0.23403644561767578,ok,
residual::goat:00086:00080:00088,goat,86,80,88,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,252241,254321,26.258449161037344,26.530821121612487,right,254321,254322,0.2425403594970703,ok,
residual::goat:00086:00084:00088,goat,86,84,88,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,253561,255174,26.550687420294313,26.52850771152904,left,253561,253562,0.24181556701660156,ok,
residual::goat:00087:00080:00088,goat,87,80,88,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,250395,251286,26.174760813317718,26.587283166146662,right,251286,251287,0.23964595794677734,ok,
residual::goat:00087:00084:00088,goat,87,84,88,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,257023,251311,26.49521132421672,26.585630898359476,right,251311,251312,0.2396697998046875,ok,
residual::gold-fish:00001:00000:00004,gold-fish,1,0,4,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,202024,217734,33.546236406434886,33.14444328201879,left,202024,202025,0.19266605377197266,ok,
residual::gold-fish:00001:00000:00008,gold-fish,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,198074,232970,33.54623840839879,32.6052128558541,left,198074,198075,0.18889904022216797,ok,
residual::gold-fish:00002:00000:00004,gold-fish,2,0,4,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,215730,210335,33.49087978237124,33.23117787467337,left,215730,215731,0.20573711395263672,ok,
residual::gold-fish:00002:00000:00008,gold-fish,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,213147,231321,33.51487845107237,32.79845767962197,left,213147,213148,0.20327377319335938,ok,
residual::gold-fish:00003:00000:00004,gold-fish,3,0,4,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,224083,199461,33.329590047381544,33.510797919477355,right,199461,199462,0.19022178649902344,ok,
residual::gold-fish:00003:00000:00008,gold-fish,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221812,229281,33.37698799315631,32.949437124052594,left,221812,221813,0.21153736114501953,ok,
residual::gold-fish:00004:00000:00008,gold-fish,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,223393,225004,33.24560126664891,33.10102415895925,left,223393,223394,0.2130451202392578,ok,
residual::gold-fish:00005:00000:00008,gold-fish,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,229069,219541,32.93359622554008,33.36936854025517,right,219541,219542,0.20937156677246094,ok,
residual::gold-fish:00005:00004:00008,gold-fish,5,4,8,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,201188,222379,33.571461331963846,33.37563406568558,left,201188,201189,0.19186878204345703,ok,
residual::gold-fish:00006:00000:00008,gold-fish,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,231219,214366,32.637070254220426,33.10758403974579,right,214366,214367,0.2044363021850586,ok,
residual::gold-fish:00006:00004:00008,gold-fish,6,4,8,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,213480,217058,33.09234833682274,33.11666911209052,right,217058,217059,0.20700359344482422,ok,
residual::gold-fish:00007:00000:00008,gold-fish,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,233114,198702,32.56309828431646,33.38402624655904,right,198702,198703,0.1894979476928711,ok,
residual::gold-fish:00007:00004:00008,gold-fish,7,4,8,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,221494,203306,32.994240742623504,33.397475674758795,right,203306,203307,0.19388866424560547,ok,
residual::gold-fish:00009:00008:00012,gold-fish,9,8,12,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,202873,221478,33.248447266187135,33.220256566165276,left,202873,202874,0.19347572326660156,ok,
residual::gold-fish:00009:00008:00016,gold-fish,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,201638,235219,33.268922281356986,32.91205965737982,left,201638,201639,0.19229793548583984,ok,
residual::gold-fish:00010:00008:00012,gold-fish,10,8,12,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,215116,215843,33.316648910828334,33.34232699385169,right,215843,215844,0.20584487915039062,ok,
residual::gold-fish:00010:00008:00016,gold-fish,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,214851,234128,33.373532093037646,33.11550401378898,left,214851,214852,0.20489883422851562,ok,
residual::gold-fish:00011:00008:00012,gold-fish,11,8,12,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,222598,203170,32.967235362996334,33.264498596949686,right,203170,203171,0.19375896453857422,ok,
residual::gold-fish:00011:00008:00016,gold-fish,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,223016,230590,33.04848410374396,32.98757913029435,left,223016,223017,0.21268558502197266,ok,
residual::gold-fish:00012:00008:00016,gold-fish,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,226725,226250,33.16400916057305,33.33735474520228,right,226250,226251,0.21576976776123047,ok,
residual::gold-fish:00013:00008:00016,gold-fish,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,228183,222840,33.028573592399255,33.44376992233238,right,222840,222841,0.21251773834228516,ok,
residual::gold-fish:00013:00012:00016,gold-fish,13,12,16,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,203943,224715,33.431998609104184,33.37713377935809,left,203943,203944,0.19449615478515625,ok,
residual::gold-fish:00014:00008:00016,gold-fish,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,229754,218264,33.05621007058383,33.6252682615097,right,218264,218265,0.20815372467041016,ok,
residual::gold-fish:00014:00012:00016,gold-fish,14,12,16,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,217639,218795,33.580536435402955,33.58907913050383,right,218795,218796,0.20866012573242188,ok,
residual::gold-fish:00015:00008:00016,gold-fish,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,233229,204967,32.61716191501292,33.53526607226426,right,204967,204968,0.19547271728515625,ok,
residual::gold-fish:00015:00012:00016,gold-fish,15,12,16,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,225356,207604,33.310401752450204,33.51501673069426,right,207604,207605,0.19798755645751953,ok,
residual::gold-fish:00017:00016:00020,gold-fish,17,16,20,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,200357,228970,33.79013131398729,33.47019731785814,left,200357,200358,0.19107627868652344,ok,
residual::gold-fish:00017:00016:00024,gold-fish,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,201830,230182,33.82866159823085,32.93352966366442,left,201830,201831,0.19248104095458984,ok,
residual::gold-fish:00018:00016:00020,gold-fish,18,16,20,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,216189,218319,33.452206216103534,33.790494045188424,right,218319,218320,0.2082061767578125,ok,
residual::gold-fish:00018:00016:00024,gold-fish,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221379,227928,33.58776544131204,33.155317809483485,left,221379,221380,0.21112442016601562,ok,
residual::gold-fish:00019:00016:00020,gold-fish,19,16,20,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,224151,201798,33.26073065008719,33.59246496051605,right,201798,201799,0.19245052337646484,ok,
residual::gold-fish:00019:00016:00024,gold-fish,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,228795,226548,33.57309152364826,33.27055575324236,left,228795,228796,0.21819686889648438,ok,
residual::gold-fish:00020:00016:00024,gold-fish,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,231448,221903,33.50815037835592,33.49267124074979,left,231448,231449,0.22072696685791016,ok,
residual::gold-fish:00021:00016:00024,gold-fish,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,235071,218481,33.70849725626924,33.6108893501702,left,235071,235072,0.22418212890625,ok,
residual::gold-fish:00021:00020:00024,gold-fish,21,20,24,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,202096,221898,33.99579722462945,33.488648200977586,left,202096,202097,0.1927347183227539,ok,
residual::gold-fish:00022:00016:00024,gold-fish,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,238255,212387,33.598982553947316,34.00567960929755,right,212387,212388,0.20254898071289062,ok,
residual::gold-fish:00022:00020:00024,gold-fish,22,20,24,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,219311,212647,33.85067051096581,33.94494884836154,right,212647,212648,0.20279693603515625,ok,
residual::gold-fish:00023:00016:00024,gold-fish,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,238517,198558,33.51085550498135,33.985481587993426,right,198558,198559,0.1893606185913086,ok,
residual::gold-fish:00023:00020:00024,gold-fish,23,20,24,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,224099,201154,33.68467143160207,33.972971699210376,right,201154,201155,0.19183635711669922,ok,
residual::gold-fish:00025:00024:00028,gold-fish,25,24,28,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,205293,230778,34.193143913131664,33.85218556579583,left,205293,205294,0.1957836151123047,ok,
residual::gold-fish:00025:00024:00032,gold-fish,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,203612,235144,34.201175786799865,33.18204221567047,left,203612,203613,0.19418048858642578,ok,
residual::gold-fish:00026:00024:00028,gold-fish,26,24,28,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,216538,221622,34.00964796873584,34.1430572240545,right,221622,221623,0.21135616302490234,ok,
residual::gold-fish:00026:00024:00032,gold-fish,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,213309,233835,34.02315455554245,33.51266288639486,left,213309,213310,0.2034282684326172,ok,
residual::gold-fish:00027:00024:00028,gold-fish,27,24,28,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,225491,206584,33.955900453643125,34.28715240390139,right,206584,206585,0.19701480865478516,ok,
residual::gold-fish:00027:00024:00032,gold-fish,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221991,230554,33.999501317462204,33.666454482763,left,221991,221992,0.21170806884765625,ok,
residual::gold-fish:00028:00024:00032,gold-fish,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,227200,224502,33.62927329608545,33.72009737569811,right,224502,224503,0.21410274505615234,ok,
residual::gold-fish:00029:00024:00032,gold-fish,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,229542,220383,33.2400489169916,33.68439183132004,right,220383,220384,0.210174560546875,ok,
residual::gold-fish:00029:00028:00032,gold-fish,29,28,32,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,194431,222004,34.04407577387146,33.61293691695557,left,194431,194432,0.1854248046875,ok,
residual::gold-fish:00030:00024:00032,gold-fish,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,233581,214573,33.04435720929699,33.95456997215489,right,214573,214574,0.2046337127685547,ok,
residual::gold-fish:00030:00028:00032,gold-fish,30,28,32,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,204885,215711,33.75597764797068,33.91205216972406,right,215711,215712,0.205718994140625,ok,
residual::gold-fish:00031:00024:00032,gold-fish,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,232964,207336,32.63494588138615,33.698058074163356,right,207336,207337,0.19773197174072266,ok,
residual::gold-fish:00031:00028:00032,gold-fish,31,28,32,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,213371,209234,33.25395796324711,33.691522388090426,right,209234,209235,0.19954204559326172,ok,
residual::gold-fish:00033:00032:00036,gold-fish,33,32,36,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,200415,215252,33.671691525733664,33.04761149562891,left,200415,200416,0.191131591796875,ok,
residual::gold-fish:00033:00032:00040,gold-fish,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,201506,229014,33.69070567495634,31.74475741908681,left,201506,201507,0.19217205047607422,ok,
residual::gold-fish:00034:00032:00036,gold-fish,34,32,36,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,211502,205955,33.46393428317161,33.38388270831332,left,211502,211503,0.2017049789428711,ok,
residual::gold-fish:00034:00032:00040,gold-fish,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,215572,225609,33.5099977585648,32.19954561435722,left,215572,215573,0.20558643341064453,ok,
residual::gold-fish:00035:00032:00036,gold-fish,35,32,36,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,218611,191065,33.383329538103766,33.48911869965582,right,191065,191066,0.18221473693847656,ok,
residual::gold-fish:00035:00032:00040,gold-fish,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221256,223429,33.485606854017206,32.65616242299395,left,221256,221257,0.21100711822509766,ok,
residual::gold-fish:00036:00032:00040,gold-fish,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,226381,218413,33.46392361939706,33.02292383862405,left,226381,226382,0.2158946990966797,ok,
residual::gold-fish:00037:00032:00040,gold-fish,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,230220,213766,33.47858913647971,33.49666294968514,right,213766,213767,0.20386409759521484,ok,
residual::gold-fish:00037:00036:00040,gold-fish,37,36,40,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,195632,217447,33.72014262272534,33.48806572254167,left,195632,195633,0.1865701675415039,ok,
residual::gold-fish:00038:00032:00040,gold-fish,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,234242,206170,33.30361775343703,33.64799624803257,right,206170,206171,0.19661998748779297,ok,
residual::gold-fish:00038:00036:00040,gold-fish,38,36,40,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,208638,207665,33.7432703760615,33.65518249878138,left,208638,208639,0.1989736557006836,ok,
