fold,policy,stage97_task_id,source_task_id,sequence,base_method,reference_gap,target_index,oracle_candidate,selected_candidate,selected_sideinfo_psnr,endpoint_sideinfo_psnr,oracle_task_best_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,gap_to_oracle_task_best,gap_to_teacher_oracle,selection_correct
0,anchor_stat_mlp_cv,stage97_00010850,stage79_00021902,bmx-trees,stage65_adapter,4,1,endpoint_diff_baseline,shared_topk_bce,19.28424417715025,19.516361881269418,19.516361881269418,21.36440773967402,-0.23211770411916888,-0.23211770411916888,-2.080163562523772,0
0,score_stat_mlp_cv,stage97_00010850,stage79_00021902,bmx-trees,stage65_adapter,4,1,endpoint_diff_baseline,shared_energy_regression,19.376248189204123,19.516361881269418,19.516361881269418,21.36440773967402,-0.14011369206529523,-0.14011369206529523,-1.9881595504698986,0
0,anchor_score_mlp_cv,stage97_00010850,stage79_00021902,bmx-trees,stage65_adapter,4,1,endpoint_diff_baseline,endpoint_diff_baseline,19.516361881269418,19.516361881269418,19.516361881269418,21.36440773967402,0.0,0.0,-1.8480458584046033,1
0,stage110_group_best_policy,stage97_00010850,stage79_00021902,bmx-trees,stage65_adapter,4,1,endpoint_diff_baseline,endpoint_diff_baseline,19.516361881269418,19.516361881269418,19.516361881269418,21.36440773967402,0.0,0.0,-1.8480458584046033,1
0,oracle_task_best,stage97_00010850,stage79_00021902,bmx-trees,stage65_adapter,4,1,endpoint_diff_baseline,endpoint_diff_baseline,19.516361881269418,19.516361881269418,19.516361881269418,21.36440773967402,0.0,0.0,-1.8480458584046033,1
0,endpoint_only,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.239863257707835,14.239863257707835,14.239863257707835,15.602596488294365,0.0,0.0,-1.3627332305865298,1
0,global_train_best_policy,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.239863257707835,14.239863257707835,14.239863257707835,15.602596488294365,0.0,0.0,-1.3627332305865298,1
0,train_fold_group_policy,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,shared_energy_regression,14.083126591944486,14.239863257707835,14.239863257707835,15.602596488294365,-0.15673666576334888,-0.15673666576334888,-1.5194698963498787,0
0,stage106_fixed_group_policy,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,shared_energy_regression,14.083126591944486,14.239863257707835,14.239863257707835,15.602596488294365,-0.15673666576334888,-0.15673666576334888,-1.5194698963498787,0
0,metadata_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.239863257707835,14.239863257707835,14.239863257707835,15.602596488294365,0.0,0.0,-1.3627332305865298,1
0,anchor_stat_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,shared_topk_bce,14.103877975166252,14.239863257707835,14.239863257707835,15.602596488294365,-0.13598528254158282,-0.13598528254158282,-1.4987185131281127,0
0,score_stat_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,shared_topk_bce,14.103877975166252,14.239863257707835,14.239863257707835,15.602596488294365,-0.13598528254158282,-0.13598528254158282,-1.4987185131281127,0
0,anchor_score_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,shared_topk_bce,14.103877975166252,14.239863257707835,14.239863257707835,15.602596488294365,-0.13598528254158282,-0.13598528254158282,-1.4987185131281127,0
0,stage110_group_best_policy,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,shared_energy_regression,14.083126591944486,14.239863257707835,14.239863257707835,15.602596488294365,-0.15673666576334888,-0.15673666576334888,-1.5194698963498787,0
0,oracle_task_best,stage97_00011026,stage79_00022078,bmx-trees,linear,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.239863257707835,14.239863257707835,14.239863257707835,15.602596488294365,0.0,0.0,-1.3627332305865298,1
0,endpoint_only,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
