sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
driving,full_sample_z_rank,8,2.4299707015487586,81,11,0.13580246913580246,0.062065972222222224,16,8.0,16 14 16 2 2 2 2 2 10 14,0 16 30 46 48 50 52 54 56 66 80,24.755136836320315,24.792771129017964,0.03763429269764984,23.547326183291236,23.59087443626995,0.04354825297871301,32.44120462832353,32.44120462832353,0.0,0.6606378820207384,0.6653065442303081,0.6241311728954315,0.6295334820236479,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,full_sample_z_zlog,8,14.419219034742907,81,11,0.13580246913580246,0.062065972222222224,16,8.0,16 15 15 2 2 2 2 2 8 16,0 16 31 46 48 50 52 54 56 64 80,24.800497958546995,24.84263111703416,0.04213315848716448,23.59896862985692,23.64772271324922,0.04875408339229992,32.446593686574694,32.446593686574694,0.0,0.6621599999474891,0.6669469067343959,0.6258360164506095,0.6313751514468874,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,uniform,16,,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,23.76875803859573,23.804673762790383,0.03591572419465194,23.079622516033428,23.118411498163656,0.03878898213022808,32.38295207062447,32.38295207062447,0.0,0.6309859112456992,0.6359695516250752,0.610102678934733,0.615485010544459,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,length_sample_z_rank,16,2.228842799551571,81,6,0.07407407407407407,0.033854166666666664,25,16.0,20 23 6 6 25,0 20 43 49 55 80,23.484234054300856,23.509916692998306,0.025682638697450244,22.76768262146813,22.795419871261377,0.027737249793247543,32.44112696470992,32.44112696470992,0.0,0.6224667389451721,0.6267915338645746,0.6008390136559805,0.6055097921689352,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,full_sample_z_rank,16,2.4969911715817528,81,6,0.07407407407407407,0.033854166666666664,27,16.0,27 25 2 2 24,0 27 52 54 56 80,22.88786707426578,22.90637120686738,0.01850413260159911,22.132759062366407,22.152743525576128,0.01998446320972036,32.32671722300801,32.32671722300801,0.0,0.5998291277591093,0.6042919269314518,0.5765104269981385,0.5813302501042684,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,full_sample_z_zlog,16,10.453078742122994,81,6,0.07407407407407407,0.033854166666666664,31,16.0,31 18 2 2 27,0 31 49 51 53 80,22.86829323700092,22.88873442559577,0.020441188594851667,22.102554606609363,22.124631090291803,0.022076483682440085,32.44002611689538,32.44002611689538,0.0,0.6004742954248263,0.6054968028156845,0.5770963680744171,0.582520676056544,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
robot,uniform,4,,77,20,0.2597402597402597,0.11870941558441558,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76,25.1543985695563,25.19141168744805,0.03701311789174966,22.82414386674953,22.874144043550658,0.05000017680112734,31.795624472555602,31.795624472555602,0.0,0.7914315578225372,0.8025368839115291,0.757226942924031,0.7722288746582834,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,length_sample_z_rank,4,1.2211447665332433,77,20,0.2597402597402597,0.11870941558441558,8,4.0,2 2 3 3 3 3 3 3 3 3 3 2 3 3 5 8 8 8 8,0 2 4 7 10 13 16 19 22 25 28 31 33 36 39 44 52 60 68 76,24.48138626389532,24.50190629032666,0.020520026431338323,21.94740422278029,21.975124258485785,0.02772003570549586,31.70323508107316,31.70323508107316,0.0,0.7816039145766914,0.7925290295055935,0.7439715559022468,0.7587300444904127,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,full_sample_z_rank,4,2.3902663700774167,77,20,0.2597402597402597,0.11870941558441558,8,4.0,3 2 8 2 2 2 2 4 4 2 2 2 2 8 8 8 4 7 4,0 3 5 13 15 17 19 21 25 29 31 33 35 37 45 53 61 65 72 76,24.56241878976895,24.586022701605238,0.023603911836286073,22.084890062577,22.116776048741805,0.03188598616480576,31.623375662266028,31.623375662266028,0.0,0.7804095009704689,0.7911423669232951,0.7430341693392971,0.7575329531703079,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,full_sample_z_zlog,4,12.628629372385841,77,20,0.2597402597402597,0.11870941558441558,8,4.0,2 7 2 2 2 2 8 2 2 2 6 8 3 5 8 2 8 3 2,0 2 9 11 13 15 17 25 27 29 31 37 45 48 53 61 63 71 74 76,24.529694832889522,24.554854368372247,0.025159535482725204,22.007754447216033,22.041741889885678,0.03398744266964471,31.71722493205897,31.71722493205897,0.0,0.7814553232936116,0.7921887651666418,0.7440792290787948,0.7585787909072742,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
