sample,method,reference_gap,bits,payload_dtype,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,raw_mib_per_frame,zlib_mib_per_frame,theoretical_bitpacked_mib_per_frame,zlib_savings_percent_vs_raw_bitstream,max_roundtrip_abs_diff,max_segment_length,mean_segment_length,segment_lengths,indices,checkpoint,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim
meetroom,uniform,3,10,uint16,81,28,0.345679012345679,0.1579861111111111,0.31617677947621287,0.15709556767969957,0.1974826388888889,50.31400853030751,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 69 72 75 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,32.59459456161942,32.471542002133084,-0.12305255948633231,31.130442806280776,30.942381347443174,-0.18806145883760195,35.36602466993899,35.36602466993899,0.0,0.9585284723175896,0.959791460154969,0.9514779549724651,0.9534081816673279
meetroom,uniform,3,12,uint16,81,28,0.345679012345679,0.1579861111111111,0.3161783924809209,0.1788448993070626,0.23697916666666666,43.43544544466155,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 69 72 75 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,32.97953921235584,32.82131627792102,-0.15822293443481783,31.344919800786126,31.10310739155556,-0.24181240923056535,36.07364024139851,36.07364024139851,0.0,0.9677902813310977,0.9663632100011096,0.9604822622155244,0.9583012664093161
meetroom,uniform,3,16,uint16,81,28,0.345679012345679,0.1579861111111111,0.31617986420054495,0.20986157876473885,0.3159722222222222,33.62588750065724,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 69 72 75 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,33.014728132919636,32.85554448572006,-0.15918364719957623,31.364757304287966,31.121476635926346,-0.24328066836162066,36.13788720140103,36.13788720140103,0.0,0.9686084051191071,0.9670436875319776,0.9612715053108504,0.9588801444701429
meetroom,rendered_prior_0p1,3,8,uint8,81,28,0.345679012345679,0.1579861111111111,0.15818717155927492,0.10169988797034746,0.1579861111111111,35.70914318280285,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 68 71 74 77 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,30.168334645284048,30.268540253576,0.10020560829195091,29.4500949887787,29.603239408998483,0.1531444202197818,31.527859709383456,31.527859709383456,0.0,0.903850907160912,0.913613756497701,0.8978240388744282,0.9127446199363133
meetroom,rendered_prior_0p1,3,10,uint16,81,28,0.345679012345679,0.1579861111111111,0.31617682657124085,0.15709441385151426,0.1974826388888889,50.31438086240713,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 68 71 74 77 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,32.611352557420076,32.48502686996154,-0.12632568745853945,31.15541639867299,30.962352612179743,-0.19306378649324785,35.3672317150485,35.3672317150485,0.0,0.9586124537903585,0.9598663692121152,0.9516044461502219,0.9535208074551709
meetroom,rendered_prior_0p1,3,12,uint16,81,28,0.345679012345679,0.1579861111111111,0.31617845134970585,0.17885110407699772,0.23697916666666666,43.433493549760804,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 68 71 74 77 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,32.99840711856355,32.83677548239518,-0.16163163616836584,31.372573653634433,31.12555171911297,-0.24702193452146304,36.0758776057508,36.0758776057508,0.0,0.9678776845519925,0.9664420640027082,0.9606146013961648,0.9584205398019755
meetroom,rendered_prior_0p1,3,16,uint16,81,28,0.345679012345679,0.1579861111111111,0.31617993484308693,0.20984949889006438,0.3159722222222222,33.62972289996579,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 68 71 74 77 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,33.0338466553791,32.8712230385927,-0.16262361678639792,31.392769518095278,31.14423153772362,-0.2485379803716583,36.14017123666633,36.14017123666633,0.0,0.9686960460227213,0.9671223678706605,0.9614062118080428,0.9590011565190442
meetroom,uniform,4,8,uint8,81,21,0.25925925925925924,0.11848958333333333,0.11864052289797936,0.07628175947401258,0.11848958333333333,35.70345307765683,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974
meetroom,uniform,4,10,uint16,81,21,0.25925925925925924,0.11848958333333333,0.23713296725426192,0.11782603793674046,0.14811197916666666,50.312249156649976,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.597200834219542,31.481323381985003,-0.11587745223453894,30.32127602507682,30.164841464560183,-0.15643456051663662,35.24270028891304,35.24270028891304,0.0,0.9531015106189398,0.9545340795575836,0.9467052519321442,0.9486392199993133
meetroom,uniform,4,12,uint16,81,21,0.25925925925925924,0.11848958333333333,0.23713416817747515,0.13415439040572555,0.177734375,43.426798661371244,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.90380838689646,31.756034962113922,-0.14777342478253885,30.492413853452717,30.292919729996285,-0.19949412345643225,35.93636419673574,35.93636419673574,0.0,0.9621627110022085,0.9606130513144128,0.9555126895507177,0.9534206489721934
meetroom,uniform,4,16,uint16,81,21,0.25925925925925924,0.11848958333333333,0.2371352513631185,0.15741017424030068,0.23697916666666666,33.620086707706335,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.93159110771628,31.783293136213867,-0.1482979715024122,30.508074214392217,30.30787195286397,-0.20020226152824705,35.99878223149932,35.99878223149932,0.0,0.9629623625013564,0.9612597528799081,0.9562830001115799,0.9539844771226247
meetroom,rendered_prior_0p1,4,8,uint8,81,21,0.25925925925925924,0.11848958333333333,0.11864052289797936,0.07628175947401258,0.11848958333333333,35.70345307765683,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974
meetroom,rendered_prior_0p1,4,10,uint16,81,21,0.25925925925925924,0.11848958333333333,0.23713296725426192,0.11782603793674046,0.14811197916666666,50.312249156649976,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.597200834219542,31.481323381985003,-0.11587745223453894,30.32127602507682,30.164841464560183,-0.15643456051663662,35.24270028891304,35.24270028891304,0.0,0.9531015106189398,0.9545340795575836,0.9467052519321442,0.9486392199993133
meetroom,rendered_prior_0p1,4,12,uint16,81,21,0.25925925925925924,0.11848958333333333,0.23713416817747515,0.13415439040572555,0.177734375,43.426798661371244,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.90380838689646,31.756034962113922,-0.14777342478253885,30.492413853452717,30.292919729996285,-0.19949412345643225,35.93636419673574,35.93636419673574,0.0,0.9621627110022085,0.9606130513144128,0.9555126895507177,0.9534206489721934
meetroom,rendered_prior_0p1,4,16,uint16,81,21,0.25925925925925924,0.11848958333333333,0.2371352513631185,0.15741017424030068,0.23697916666666666,33.620086707706335,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.93159110771628,31.783293136213867,-0.1482979715024122,30.508074214392217,30.30787195286397,-0.20020226152824705,35.99878223149932,35.99878223149932,0.0,0.9629623625013564,0.9612597528799081,0.9562830001115799,0.9539844771226247
meetroom,uniform,8,8,uint8,81,11,0.13580246913580246,0.062065972222222224,0.06214560991452064,0.03996681872709298,0.062065972222222224,35.68842790011057,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525
meetroom,uniform,8,10,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421299498758198,0.0617237208802023,0.07758246527777778,50.3081614879562,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.199239349580594,29.125842885472633,-0.07339646410796163,28.246496992648023,28.16156679846595,-0.08493019418207126,35.2621452573333,35.2621452573333,0.0,0.9383569183173003,0.9401259871176731,0.9331577488354275,0.9352048141615731
meetroom,uniform,8,12,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421357190167462,0.07027613086464965,0.09309895833333333,43.42314628849169,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.385316842019815,29.288714646060775,-0.09660219595903996,28.351725866850316,28.239943325811996,-0.11178254103831975,35.96271395673484,35.96271395673484,0.0,0.9470813171363172,0.9454555952990497,0.941719549042838,0.9398383566311428
meetroom,uniform,8,16,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421417236328125,0.08246232256477262,0.12413194444444445,33.6127907179542,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.401615094587658,29.30452059612318,-0.09709449846447882,28.360745343666387,28.24839313830035,-0.11235220536603663,36.02533169135935,36.02533169135935,0.0,0.9478554961122112,0.9460523444929241,0.9424748761313302,0.9403883721147265
meetroom,rendered_prior_0p1,8,8,uint8,81,11,0.13580246913580246,0.062065972222222224,0.06214542153440876,0.03994940534050082,0.062065972222222224,35.716253339143286,0.0,9,8.0,8 7 8 8 8 8 8 9 8 8,0 8 15 23 31 39 47 55 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,27.947345357744,28.037761841276634,0.09041648353263554,27.387335930169236,27.491960718257005,0.10462478808776865,31.511041715037923,31.511041715037923,0.0,0.8855304401597859,0.8982695510357986,0.8809049112456185,0.8956458824021476
meetroom,rendered_prior_0p1,8,10,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421279483371311,0.06171481991991585,0.07758246527777778,50.315247312054225,0.0,9,8.0,8 7 8 8 8 8 8 9 8 8,0 8 15 23 31 39 47 55 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.35877709337922,29.27994098788956,-0.07883610548966047,28.41476129330896,28.323536656956637,-0.09122463635232236,35.36615036655359,35.36615036655359,0.0,0.9387455442805349,0.9406118098600411,0.9335489971297127,0.9357085330145699
meetroom,rendered_prior_0p1,8,12,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421340706907673,0.0702590235957393,0.09309895833333333,43.43684369218911,0.0,9,8.0,8 7 8 8 8 8 8 9 8 8,0 8 15 23 31 39 47 55 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.559881932478028,29.454769986242788,-0.10511194623524034,28.535268481771894,28.413638943985397,-0.12162953778649666,36.08014934606254,36.08014934606254,0.0,0.9476637523851277,0.9459923189363362,0.9423365601471492,0.9404024728706905
meetroom,rendered_prior_0p1,8,16,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421401930444034,0.08244124753975574,0.12413194444444445,33.629675618419775,0.0,9,8.0,8 7 8 8 8 8 8 9 8 8,0 8 15 23 31 39 47 55 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,29.576639039296296,29.47092821466858,-0.10571082462771741,28.54473826423238,28.422415738591724,-0.12232252564065504,36.14328033515764,36.14328033515764,0.0,0.9484420558552683,0.9465989271799723,0.9431013294628688,0.9409685662814549
meetroom,uniform,16,8,uint8,81,6,0.07407407407407407,0.033854166666666664,0.03389807100649233,0.02180004119873047,0.033854166666666664,35.68943437945123,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,25.931059230358613,25.9925422175848,0.06148298722618506,25.488498235474264,25.55489986167854,0.06640162620427503,31.46307166641299,31.46307166641299,0.0,0.8686625847110042,0.8821232554353313,0.8649900452295939,0.8795275696118673
meetroom,uniform,16,10,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775305006239149,0.03367007220232928,0.042317708333333336,50.30471370466178,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,26.843169969458845,26.792018529295714,-0.05115144016313167,26.16897489001654,26.113731334640356,-0.055243555376183195,35.270608462487665,35.270608462487665,0.0,0.920877554534394,0.9230248368816611,0.916831705570221,0.9191507705052694
meetroom,uniform,16,12,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775330908504533,0.03833499955542294,0.05078125,43.41973835210902,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,26.960945248180966,26.891547346909338,-0.06939790127162837,26.23919111463041,26.164241381257057,-0.07494973337335509,35.98287191756291,35.98287191756291,0.0,0.9294719644534735,0.927861358648465,0.9253296089172364,0.9235901546478271
meetroom,uniform,16,16,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775363875024112,0.0449816268167378,0.06770833333333333,33.610020588631905,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,26.972402456641575,26.9030508691011,-0.06935158754047421,26.246613409034467,26.17171369449075,-0.07489971454371513,36.044765551730414,36.044765551730414,0.0,0.9302285615308785,0.9284414089756248,0.9260774525006612,0.9241473277409872
meetroom,rendered_prior_0p1,16,8,uint8,81,6,0.07407407407407407,0.033854166666666664,0.033898118101520304,0.02180048860149619,0.033854166666666664,35.68820388138757,0.0,18,16.0,16 18 16 14 16,0 16 34 50 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,25.976216621963054,26.038275635725196,0.06205901376214129,25.534786023753824,25.601809758616934,0.06702373486310975,31.494099099578406,31.494099099578406,0.0,0.8691440769183782,0.8826179048161448,0.8654783503214518,0.8800300844510396
meetroom,rendered_prior_0p1,16,10,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775305006239149,0.03367073153272087,0.042317708333333336,50.30374056708202,0.0,18,16.0,16 18 16 14 16,0 16 34 50 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,26.884828679614195,26.834593075294894,-0.050235604319301075,26.21095949158955,26.15670503892471,-0.05425445266483919,35.30819352992224,35.30819352992224,0.0,0.9211910403805015,0.9233960067784345,0.9171564674377441,0.9195378311475118
meetroom,rendered_prior_0p1,16,12,uint16,81,6,0.07407407407407407,0.033854166666666664,0.0677533561800733,0.03833134969075521,0.05078125,43.425164668036466,0.0,18,16.0,16 18 16 14 16,0 16 34 50 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,27.00003951112791,26.931264611280294,-0.06877489984761453,26.278683969666996,26.20440707783157,-0.07427689183542796,36.01698377938929,36.01698377938929,0.0,0.929763353901145,0.9282154499748607,0.9256346805890401,0.9239629443486531
meetroom,rendered_prior_0p1,16,16,uint16,81,6,0.07407407407407407,0.033854166666666664,0.0677536740715121,0.04497809468964,0.06770833333333333,33.615268388003756,0.0,18,16.0,16 18 16 14 16,0 16 34 50 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,27.012552850839565,26.943645366500338,-0.06890748433922766,26.28705904221856,26.2126389591322,-0.07442008308635906,36.08122545860211,36.08122545860211,0.0,0.9305161944142094,0.9287960139321693,0.9263782914479574,0.9245204965273539
driving,uniform,1,8,uint8,81,81,1.0,0.45703125,0.45760393731388044,0.2907107435626748,0.45703125,36.47110091116414,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors,32.469080054119516,32.469080054119516,0.0,,,,32.469080054119516,32.469080054119516,0.0,0.8940392342614539,0.8940392342614539,,
driving,uniform,1,10,uint16,81,81,1.0,0.45703125,0.9146447122832875,0.4526420404881607,0.5712890625,50.51170860014041,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors,36.167097605138665,36.167097605138665,0.0,,,,36.167097605138665,36.167097605138665,0.0,0.9556078609125114,0.9556078609125114,,
driving,uniform,1,12,uint16,81,81,1.0,0.45703125,0.914650304817859,0.5118033915390203,0.685546875,44.04381774727124,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors,36.993874794053205,36.993874794053205,0.0,,,,36.993874794053205,36.993874794053205,0.0,0.966605120970879,0.966605120970879,,
driving,uniform,1,16,uint16,81,81,1.0,0.45703125,0.9146545904654043,0.6034774898011007,0.9140625,34.021269220981786,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors,37.06440546146669,37.06440546146669,0.0,,,,37.06440546146669,37.06440546146669,0.0,0.967535983633112,0.967535983633112,,
driving,rendered_prior_0p1,1,8,uint8,81,81,1.0,0.45703125,0.45760393731388044,0.2907107435626748,0.45703125,36.47110091116414,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors,32.469080054119516,32.469080054119516,0.0,,,,32.469080054119516,32.469080054119516,0.0,0.8940392342614539,0.8940392342614539,,
driving,rendered_prior_0p1,1,10,uint16,81,81,1.0,0.45703125,0.9146447122832875,0.4526420404881607,0.5712890625,50.51170860014041,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors,36.167097605138665,36.167097605138665,0.0,,,,36.167097605138665,36.167097605138665,0.0,0.9556078609125114,0.9556078609125114,,
