variant,step,loss_type,loss,sample,frame_gap,target_frame_index,normalized_time
rgb_h256,701,rgb,0.01020681019872427,DAVIS/train/bus,4,2,0.5
rgb_h256,702,rgb,0.038638886064291,DAVIS/train/dog-agility,16,20,0.5
rgb_h256,703,rgb,0.019586248323321342,DAVIS/train/bmx-bumps,4,2,0.5
rgb_h256,704,rgb,0.012251822277903557,DAVIS/train/dance-jump,2,1,0.5
rgb_h256,705,rgb,0.036518435925245285,DAVIS/train/cat-girl,8,4,0.5
rgb_h256,706,rgb,0.007477986626327038,DAVIS/train/crossing,2,1,0.5
rgb_h256,707,rgb,0.0042323884554207325,DAVIS/train/boat,16,69,0.5
rgb_h256,708,rgb,0.034018125385046005,DAVIS/train/dancing,8,4,0.5
rgb_h256,709,rgb,0.013872453942894936,DAVIS/train/boxing-fisheye,2,1,0.5
rgb_h256,710,rgb,0.008546238765120506,DAVIS/train/crossing,8,4,0.5
rgb_h256,711,rgb,0.01164583582431078,DAVIS/train/dancing,2,1,0.5
rgb_h256,712,rgb,0.0018706487026065588,DAVIS/train/car-turn,2,1,0.5
rgb_h256,713,rgb,0.010195056907832623,DAVIS/train/bus,4,2,0.5
rgb_h256,714,rgb,0.015545719303190708,DAVIS/train/color-run,4,2,0.5
rgb_h256,715,rgb,0.03796931728720665,DAVIS/train/cat-girl,16,84,0.5
rgb_h256,716,rgb,0.013635038398206234,DAVIS/train/bus,8,4,0.5
rgb_h256,717,rgb,0.012179229408502579,DAVIS/train/breakdance-flare,16,67,0.5
rgb_h256,718,rgb,0.004176405258476734,DAVIS/train/boat,8,4,0.5
rgb_h256,719,rgb,0.05667712166905403,DAVIS/train/classic-car,8,4,0.5
rgb_h256,720,rgb,0.006155615672469139,DAVIS/train/breakdance-flare,2,1,0.5
rgb_h256,721,rgb,0.006619603373110294,DAVIS/train/bear,2,1,0.5
rgb_h256,722,rgb,0.044966451823711395,DAVIS/train/bus,16,72,0.5333333333333333
rgb_h256,723,rgb,0.003385863732546568,DAVIS/train/disc-jockey,8,4,0.5
rgb_h256,724,rgb,0.04020340368151665,DAVIS/train/bmx-bumps,16,85,0.5555555555555556
rgb_h256,725,rgb,0.010158997029066086,DAVIS/train/breakdance-flare,8,4,0.5
rgb_h256,726,rgb,0.003021244192495942,DAVIS/train/car-turn,8,4,0.5
rgb_h256,727,rgb,0.040160249918699265,DAVIS/train/classic-car,4,2,0.5
rgb_h256,728,rgb,0.01128232292830944,DAVIS/train/bear,4,2,0.5
rgb_h256,729,rgb,0.035976432263851166,DAVIS/train/cat-girl,4,2,0.5
rgb_h256,730,rgb,0.027922723442316055,DAVIS/train/classic-car,2,1,0.5
rgb_h256,731,rgb,0.0030822153203189373,DAVIS/train/boat,4,2,0.5
rgb_h256,732,rgb,0.005509223323315382,DAVIS/train/bus,2,1,0.5
rgb_h256,733,rgb,0.020182784646749496,DAVIS/train/dancing,4,2,0.5
rgb_h256,734,rgb,0.01742224581539631,DAVIS/train/dog-gooses,8,4,0.5
rgb_h256,735,rgb,0.011505954898893833,DAVIS/train/crossing,4,2,0.5
rgb_h256,736,rgb,0.008357941173017025,DAVIS/train/disc-jockey,16,70,0.5454545454545454
rgb_h256,737,rgb,0.012249890714883804,DAVIS/train/dance-jump,2,1,0.5
rgb_h256,738,rgb,0.022242212668061256,DAVIS/train/boxing-fisheye,4,2,0.5
rgb_h256,739,rgb,0.0021921605803072453,DAVIS/train/car-turn,4,2,0.5
rgb_h256,740,rgb,0.006495859939604998,DAVIS/train/color-run,2,1,0.5
rgb_h256,741,rgb,0.017850367352366447,DAVIS/train/color-run,16,82,0.6666666666666666
rgb_h256,742,rgb,0.007691446226090193,DAVIS/train/crossing,16,50,0.6666666666666666
rgb_h256,743,rgb,0.025257984176278114,DAVIS/train/color-run,8,4,0.5
rgb_h256,744,rgb,0.02572384662926197,DAVIS/train/car-turn,16,72,0.5333333333333333
rgb_h256,745,rgb,0.026226293295621872,DAVIS/train/dance-jump,8,4,0.5
