source_group,path,parse_status,sample,sequence,method,record_kind,codec_mode,lambda_or_q,max_points_per_frame,dummy_reference_images,frame_count,pframe_count,iframe_count,dfcgs_pframe_count,fcgs_iframe_count,raw_iframe_count,total_size_mib,avg_size_mib_per_frame,psnr_avg,psnr_min,ssim_avg,l1_avg,lpips_avg_nonnull,codec_psnr_avg,codec_psnr_min,codec_l1_avg,quality_for_stage53,rate_for_stage53,stage53_candidate,missing_required_fields,notes
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/robot_points_320000_ifcgs_0p0002/dfcgs_gop2_target_topology_summary.json,ok,robot,robot,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0002,320000,False,77,38,39,38,39,0,215.35402488708496,2.7968055180140903,17.944279212456244,15.632453918457031,0.5247624609377477,0.07136060220080537,0.4996671676635742,25.119841475235788,20.774906158447266,0.025274610391965036,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/robot_points_320000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,robot,robot,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,320000,False,77,38,39,38,39,0,183.27813053131104,2.380235461445598,17.937104311856356,15.632453918457031,0.5233542609524418,0.07165672654261837,0.4996671676635742,25.119841475235788,20.774906158447266,0.025274610391965036,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/robot_points_320000_ifcgs_0p0008/dfcgs_gop2_target_topology_summary.json,ok,robot,robot,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0008,320000,False,77,38,39,38,39,0,160.8178949356079,2.08854409007283,17.933998529013103,15.632453918457031,0.522402597712232,0.07184300644250659,0.4996671676635742,25.119841475235788,20.774906158447266,0.025274610391965036,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/driving_points_400000_q_0p0001/dfcgs_gop2_target_topology_summary.json,ok,driving,driving,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,400000,False,81,40,41,40,0,41,3900.4010286331177,48.15309911892738,15.291699456579892,14.247079849243164,0.5561457677387897,0.09939056368153772,0.47834239825606345,25.403905582427978,23.49224853515625,0.026353391632437707,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/driving_points_400000_q_0p0002/dfcgs_gop2_target_topology_summary.json,ok,driving,driving,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,400000,False,81,40,41,40,0,41,3899.622117996216,48.143482938224885,15.291887801370503,14.243876457214355,0.5560165242648419,0.09939899166793,0.47896360531449317,25.389569902420043,23.4801082611084,0.026525970175862314,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/driving_points_400000_q_0p0004/dfcgs_gop2_target_topology_summary.json,ok,driving,driving,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,400000,False,81,40,41,40,0,41,3898.5886936187744,48.13072461257746,15.281337008064176,14.24329948425293,0.555058397260713,0.09956196704764425,0.4805737890303135,25.28386354446411,22.93319320678711,0.027202564850449563,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/meetroom_points_450000_q_0p0001/dfcgs_gop2_target_topology_summary.json,ok,meetroom,meetroom_discussion_cam2_81f_560x336_motion_thr2p5e5,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,450000,True,81,40,41,40,0,41,4378.0554122924805,54.050066818425684,4.885622613223982,4.850857257843018,0.0009417662254741623,0.5060913812966994,0.6310827434062958,29.58247013092041,27.31555938720703,0.010912350146099925,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/meetroom_points_450000_q_0p0002/dfcgs_gop2_target_topology_summary.json,ok,meetroom,meetroom_discussion_cam2_81f_560x336_motion_thr2p5e5,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,450000,True,81,40,41,40,0,41,4377.678395271301,54.04541228730002,4.885462531337032,4.850857257843018,0.0009419479289517542,0.5060969627933738,0.6312577128410339,29.57319540977478,27.325122833251953,0.01100205529946834,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/meetroom_points_450000_q_0p0004/dfcgs_gop2_target_topology_summary.json,ok,meetroom,meetroom_discussion_cam2_81f_560x336_motion_thr2p5e5,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,450000,True,81,40,41,40,0,41,4377.195734977722,54.039453518243484,4.885159039203032,4.850857257843018,0.0009420346684270987,0.5061148684701802,0.6316263020038605,29.553085041046142,27.33954620361328,0.011074913456104696,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_raw_i_rate_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_codec_rd_sweep/n3dv_points_500000_q_0p0001/dfcgs_gop2_target_topology_summary.json,ok,n3dv,n3dv_coffee_martini_cam00_81f_560x336_cc_motion_thr5e5,D-FCGS GOP=2 target-preserving topology,dfcgs_gop_summary,raw_i_plus_dfcgs_p_gop2,,500000,True,81,40,41,40,0,41,4868.535519599915,60.10537678518413,5.660689383377264,5.631926536560059,0.001951447213758473,0.47016060757048334,0.6789247557520867,28.956335878372194,25.127666473388672,0.013376406230963766,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
