source_group,path,parse_status,sample,sequence,scene,pair_start,pair_end,model_path,dataset_path,checkpoint_path,lmd,motion_xyz_quant_step,bits_motion,bits_prior_motion,bits_total,motion_zstd_bytes,motion_zstd_mb,psnr,ssim,lpips,l1,missing_required_fields
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163304.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000006_000007,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000006_000007,6,7,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06178569793701172,0.11724567413330078,0.1790313720703125,97981,0.093442,19.9157,0.5701,0.4542,0.0548,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163432.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000008_000009,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000008_000009,8,9,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05412578582763672,0.11385726928710938,0.1679830551147461,95462,0.09104,20.1786,0.5903,0.4493,0.0527,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163601.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000010_000011,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000010_000011,10,11,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06395816802978516,0.11754894256591797,0.18150711059570312,100701,0.096036,20.235,0.5869,0.4512,0.0526,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163741.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000012_000013,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000012_000013,12,13,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06556987762451172,0.11809253692626953,0.18366241455078125,108089,0.103082,19.8506,0.5717,0.4561,0.0548,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163917.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000014_000015,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000014_000015,14,15,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.054676055908203125,0.11417102813720703,0.16884708404541016,98653,0.094083,20.3362,0.5937,0.4464,0.0518,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_164055.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000016_000017,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000016_000017,16,17,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.054378509521484375,0.11382770538330078,0.16820621490478516,98801,0.094224,20.1921,0.5911,0.4491,0.0524,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_164228.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000018_000019,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000018_000019,18,19,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.055500030517578125,0.1147603988647461,0.17026042938232422,94515,0.090137,20.1584,0.5863,0.4493,0.0527,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_164408.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000020_000021,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000020_000021,20,21,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0614471435546875,0.11702919006347656,0.17847633361816406,107008,0.102051,19.8398,0.5659,0.4587,0.055,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_164548.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000022_000023,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000022_000023,22,23,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.050395965576171875,0.11249446868896484,0.16289043426513672,85909,0.081929,20.2539,0.593,0.4469,0.0521,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_164721.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000024_000025,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000024_000025,24,25,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.056923866271972656,0.11486625671386719,0.17179012298583984,90821,0.086614,20.1113,0.5823,0.4526,0.0532,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_164859.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000026_000027,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000026_000027,26,27,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0638885498046875,0.11772918701171875,0.18161773681640625,102879,0.098113,19.9509,0.5697,0.4514,0.0544,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_165038.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000028_000029,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000028_000029,28,29,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.052870750427246094,0.11361885070800781,0.1664896011352539,86140,0.08215,20.2917,0.5912,0.449,0.052,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_165218.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000030_000031,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000030_000031,30,31,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0584564208984375,0.11544036865234375,0.17389678955078125,89397,0.085256,20.1728,0.5838,0.4512,0.0532,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_165402.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000032_000033,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000032_000033,32,33,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0520172119140625,0.11295795440673828,0.16497516632080078,92358,0.088079,20.3158,0.5944,0.444,0.0517,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_165544.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000034_000035,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000034_000035,34,35,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.056138038635253906,0.1148214340209961,0.17095947265625,96702,0.092222,20.2094,0.5862,0.449,0.0525,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_165725.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000036_000037,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000036_000037,36,37,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05615043640136719,0.114501953125,0.1706523895263672,95836,0.091396,20.121,0.585,0.4512,0.053,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_165901.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000038_000039,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000038_000039,38,39,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.052459716796875,0.1131591796875,0.165618896484375,92081,0.087815,20.1128,0.5882,0.4481,0.0528,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170045.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000040_000041,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000040_000041,40,41,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06121826171875,0.11603260040283203,0.17725086212158203,96682,0.092203,20.0669,0.5812,0.457,0.0532,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170218.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000042_000043,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000042_000043,42,43,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05841255187988281,0.11547374725341797,0.17388629913330078,94823,0.09043,20.2518,0.5887,0.4481,0.0522,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170352.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000044_000045,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000044_000045,44,45,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05826377868652344,0.11535358428955078,0.17361736297607422,97925,0.093389,20.1114,0.5819,0.4505,0.0528,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170522.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000046_000047,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000046_000047,46,47,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05610179901123047,0.11457538604736328,0.17067718505859375,91792,0.08754,20.1402,0.5831,0.4521,0.0526,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170648.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000048_000049,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000048_000049,48,49,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.055350303649902344,0.11404228210449219,0.16939258575439453,91397,0.087163,20.2265,0.5883,0.4497,0.0521,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170813.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000050_000051,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000050_000051,50,51,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06072235107421875,0.11648178100585938,0.17720413208007812,101902,0.097181,20.0376,0.5775,0.4515,0.0536,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_170941.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000052_000053,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000052_000053,52,53,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.053046226501464844,0.11345195770263672,0.16649818420410156,89716,0.08556,20.2084,0.5934,0.4486,0.0521,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_171111.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000054_000055,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000054_000055,54,55,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0548248291015625,0.11404037475585938,0.16886520385742188,101430,0.096731,20.1728,0.5893,0.4523,0.0526,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_171236.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000056_000057,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000056_000057,56,57,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.053615570068359375,0.11402606964111328,0.16764163970947266,100606,0.095945,20.2932,0.5949,0.4467,0.0517,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_171408.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000058_000059,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000058_000059,58,59,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05425548553466797,0.11385440826416016,0.16810989379882812,87499,0.083446,20.2306,0.5868,0.4437,0.0522,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_171533.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000060_000061,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000060_000061,60,61,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.051280975341796875,0.11210918426513672,0.1633901596069336,85693,0.081723,20.3269,0.5967,0.4437,0.0516,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_171656.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000062_000063,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000062_000063,62,63,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05871868133544922,0.11532115936279297,0.1740398406982422,98572,0.094006,20.1265,0.5838,0.4531,0.0528,
