sequence,frame_index,adaptive_psnr,adaptive_ssim,adaptive_ms_ssim,adaptive_lpips,adaptive_payload_bytes,gap8_psnr,gap8_lpips,gap4_psnr,gap4_lpips,delta_psnr_gap4_vs_adaptive,delta_lpips_gap4_vs_adaptive,low_psnr_flag,high_lpips_flag,high_payload_flag,risk_score
camel,52,25.625571188269788,0.8045275211334229,0.9798665046691895,0.18794995546340942,221359,25.61808782699601,0.18465912342071533,25.727799708885108,0.1778772920370102,0.10222852061531995,-0.010072663426399231,1,0,1,0.4016088117302119
loading,44,26.960728061130986,0.8828439712524414,0.9850027561187744,0.1848449409008026,240011,26.960728061130986,0.1848449409008026,27.922568026901374,0.11110858619213104,0.9618399657703876,-0.07373635470867157,0,0,1,0.40022
shooting,2,36.50188798705765,0.9309359192848206,0.9897264242172241,0.21418768167495728,239980,35.68833335216692,0.2597959041595459,35.875033378791755,0.261635422706604,-0.6268546082658943,0.04744774103164673,0,0,1,0.3996
mbike-trick,77,28.22124422045558,0.8503532409667969,0.9820387363433838,0.23997052013874054,197450,28.22124422045558,0.23997052013874054,28.09020612187311,0.26069343090057373,-0.13103809858247217,0.02072291076183319,0,1,0,0.39941040277481077
dog,44,33.23045340013045,0.8909659385681152,0.9878532886505127,0.18751487135887146,239956,32.94819740872959,0.20315563678741455,34.688623400640026,0.10639319568872452,1.4581700005095755,-0.08112167567014694,0,0,1,0.39912
camel,21,25.95802749259722,0.8113996982574463,0.9798257946968079,0.1843709945678711,237835,25.9672200691382,0.1869003027677536,26.096740589571237,0.18323391675949097,0.13871309697401557,-0.001137077808380127,1,0,1,0.3986725074027788
breakdance,47,25.60229563625625,0.8650808334350586,0.9852092862129211,0.16062135994434357,129732,25.60229563625625,0.16062135994434357,25.46818799212855,0.16701166331768036,-0.13410764412770249,0.006390303373336792,1,0,0,0.39770436374374896
car-roundabout,44,26.51164894106939,0.8804197311401367,0.9854570627212524,0.16415274143218994,239787,26.51164894106939,0.16415274143218994,27.007496451236975,0.13008344173431396,0.4958475101675859,-0.03406929969787598,0,0,1,0.39574
dance-twirl,71,27.301500030910635,0.8210169672966003,0.9816814661026001,0.23973706364631653,212019,27.34782169852716,0.23420795798301697,27.301500030910635,0.23973706364631653,0.0,0.0,0,1,0,0.39474127292633054
shooting,35,32.690075823616866,0.9166660308837891,0.9893757104873657,0.19855669140815735,239691,32.690075823616866,0.19855669140815735,34.156708339657634,0.11141479015350342,1.466632516040768,-0.08714190125465393,0,0,1,0.39382
bmx-trees,15,33.63826360751722,0.9099137187004089,0.9891418814659119,0.09383019059896469,239653,33.63826360751722,0.09383019059896469,33.54868778740184,0.09789834916591644,-0.08957582011537824,0.004068158566951752,0,0,1,0.39306
drift-straight,10,31.004653088180675,0.9400107264518738,0.9926283955574036,0.1012468934059143,239601,30.78186655322028,0.10872573405504227,30.710194835048345,0.11144809424877167,-0.2944582531323299,0.01020120084285736,0,0,1,0.39202
blackswan,14,30.67059499660582,0.8911421895027161,0.9873722791671753,0.15325120091438293,239569,30.67059499660582,0.15325120091438293,30.561945609309426,0.1605602651834488,-0.10864938729639562,0.007309064269065857,0,0,1,0.39138
bike-packing,45,25.60878161201564,0.8471741080284119,0.9836443662643433,0.1819048523902893,182080,25.45540754964879,0.1888011395931244,25.578353928111213,0.17909997701644897,-0.030427683904427738,-0.002804875373840332,1,0,0,0.3912183879843596
dog,18,29.65646325251996,0.8683121204376221,0.986465573310852,0.18281149864196777,239362,29.65646325251996,0.18281149864196777,29.416831131835668,0.19582775235176086,-0.2396321206842913,0.01301625370979309,0,0,1,0.38724
breakdance,33,25.612999529775582,0.868299663066864,0.9859234094619751,0.16231931746006012,146212,25.612999529775582,0.16231931746006012,25.592352439121974,0.1629689335823059,-0.02064709065360759,0.0006496161222457886,1,0,0,0.3870004702244181
camel,29,25.816583530956457,0.7988760471343994,0.9779614806175232,0.18718869984149933,230174,25.816583530956457,0.18718869984149933,26.104615054127752,0.1798807829618454,0.2880315231712949,-0.007307916879653931,1,0,1,0.3868964690435429
goat,34,27.439686641839987,0.8653427958488464,0.9875242114067078,0.1697765588760376,239332,27.439686641839987,0.1697765588760376,27.498464369111673,0.16790840029716492,0.05877772727168562,-0.0018681585788726807,0,0,1,0.38664
breakdance,78,25.613999401367682,0.8554598689079285,0.9848088622093201,0.17691932618618011,138053,25.613999401367682,0.17691932618618011,25.53075988732454,0.17078040540218353,-0.083239514043143,-0.006138920783996582,1,0,0,0.38600059863231806
dog,54,31.55439347758999,0.8974084258079529,0.9892815351486206,0.13857275247573853,239211,31.55439347758999,0.13857275247573853,30.959808049579554,0.15509670972824097,-0.5945854280104363,0.01652395725250244,0,0,1,0.38422
goat,31,27.64880343554065,0.869673490524292,0.9878100752830505,0.17158885300159454,239203,27.64880343554065,0.17158885300159454,27.65610303001943,0.1707121878862381,0.007299594478780591,-0.0008766651153564453,0,0,1,0.38406
india,77,33.02095943681397,0.9200704097747803,0.9869999289512634,0.12177899479866028,239194,33.02095943681397,0.12177899479866028,33.59517222907069,0.0880044475197792,0.5742127922567235,-0.03377454727888107,0,0,1,0.38388
blackswan,28,29.63967055489682,0.8652040362358093,0.984093427658081,0.18929710984230042,239182,29.63967055489682,0.18929710984230042,30.38051133306757,0.1427311897277832,0.7408407781707496,-0.04656592011451721,0,0,1,0.38364
dogs-jump,19,30.93510818483867,0.8356236815452576,0.9788644909858704,0.23917166888713837,176062,30.93510818483867,0.23917166888713837,31.828231142082117,0.1461106538772583,0.8931229572434489,-0.09306101500988007,0,1,0,0.3834333777427673
soapbox,57,30.89197326412926,0.9055440425872803,0.9883081316947937,0.12156227231025696,239141,30.851169105522697,0.1216898262500763,30.876302263922433,0.12019431591033936,-0.01567100020682588,-0.0013679563999176025,0,0,1,0.38282
loading,18,29.588914111586853,0.9256899952888489,0.9894649386405945,0.12086044251918793,239037,29.588914111586853,0.12086044251918793,29.56782866336246,0.12291517108678818,-0.021085448224393843,0.0020547285676002502,0,0,1,0.38074
lab-coat,43,30.114732944647923,0.9010763764381409,0.9876418113708496,0.14401930570602417,238998,30.114732944647923,0.14401930570602417,30.889638847393066,0.10956449061632156,0.774905902745143,-0.034454815089702606,0,0,1,0.37996
india,19,31.732609873054866,0.8997990489006042,0.9862087965011597,0.16803930699825287,238969,31.732609873054866,0.16803930699825287,31.93860920225488,0.15644104778766632,0.20599932920001507,-0.011598259210586548,0,0,1,0.37938
goat,45,27.392035071046045,0.8623249530792236,0.9872822165489197,0.16889378428459167,238936,27.214921757211563,0.17030379176139832,27.391893912009383,0.17030808329582214,-0.00014115903666223062,0.0014142990112304688,0,0,1,0.37872
blackswan,37,29.532543048291316,0.8743001818656921,0.9857779145240784,0.1791752725839615,238933,29.532543048291316,0.1791752725839615,29.679702602580605,0.17040421068668365,0.1471595542892885,-0.008771061897277832,0,0,1,0.37866
car-roundabout,4,27.206855543116593,0.887717068195343,0.9862884283065796,0.16020505130290985,238928,27.02990956171238,0.1704028695821762,27.61547860454394,0.1268390566110611,0.40862306142734894,-0.033365994691848755,0,0,1,0.37856
soapbox,77,31.64685103961263,0.9262610077857971,0.9907974600791931,0.1101624071598053,238890,30.625179474430727,0.15283314883708954,31.52663604861269,0.11194507777690887,-0.1202149909999406,0.0017826706171035767,0,0,1,0.3778
blackswan,10,29.821869112126844,0.8785595297813416,0.9860743880271912,0.16415563225746155,238880,29.821869112126844,0.16415563225746155,29.776371786185102,0.16650962829589844,-0.04549732594174216,0.0023539960384368896,0,0,1,0.3776
soapbox,29,30.13881250947515,0.8712596297264099,0.9840281009674072,0.17263291776180267,238879,30.13881250947515,0.17263291776180267,30.621682072361125,0.14237383008003235,0.4828695628859734,-0.030259087681770325,0,0,1,0.37758
parkour,12,28.569133355706697,0.8239645957946777,0.9787097573280334,0.2068103700876236,238846,28.569133355706697,0.2068103700876236,29.29665817170793,0.14803513884544373,0.7275248160012318,-0.05877523124217987,0,0,1,0.37692
car-roundabout,63,25.7473147815219,0.8778747916221619,0.9861152172088623,0.14986753463745117,226196,25.761111670561043,0.15050439536571503,25.753740826240747,0.15020054578781128,0.0064260447188466685,0.0003330111503601074,1,0,1,0.37660521847809925
india,11,32.299890944894614,0.9157403111457825,0.9874109029769897,0.13438524305820465,238811,32.299890944894614,0.13438524305820465,32.37499006257617,0.12629687786102295,0.0750991176815532,-0.008088365197181702,0,0,1,0.37622
soapbox,73,31.356120948740003,0.9220065474510193,0.9901506900787354,0.11106124520301819,238788,31.424406748188744,0.10920348763465881,31.323448134646306,0.11026579141616821,-0.032672814093697156,-0.0007954537868499756,0,0,1,0.37576
india,46,34.72745993787002,0.9212536215782166,0.9882726073265076,0.153538316488266,238757,34.72745993787002,0.153538316488266,33.273062570824386,0.21889284253120422,-1.4543973670456367,0.06535452604293823,0,0,1,0.37514
india,59,33.10582543095975,0.9001221656799316,0.9859060049057007,0.1674504429101944,238712,33.10582543095975,0.1674504429101944,33.83084349146246,0.13650764524936676,0.7250180605027126,-0.030942797660827637,0,0,1,0.37424
dance-twirl,43,27.47544329527446,0.8289127945899963,0.9812561273574829,0.23867550492286682,214691,27.47544329527446,0.23867550492286682,27.503729441877688,0.23431512713432312,0.0282861466032287,-0.004360377788543701,0,1,0,0.3735100984573364
bmx-trees,55,30.9361188007057,0.8993739485740662,0.9878249168395996,0.13046692311763763,238553,30.9361188007057,0.13046692311763763,30.93444512534825,0.13134321570396423,-0.0016736753574484453,0.0008762925863265991,0,0,1,0.37106
bmx-trees,3,31.141084543597728,0.8635683655738831,0.981596052646637,0.16340842843055725,238425,31.141084543597728,0.16340842843055725,31.85437873061754,0.12182845175266266,0.7132941870198124,-0.04157997667789459,0,0,1,0.3685
breakdance,70,25.63156761908862,0.8645779490470886,0.9852147698402405,0.16368833184242249,133357,25.63156761908862,0.16368833184242249,24.82737394617081,0.20068946480751038,-0.8041936729178119,0.03700113296508789,1,0,0,0.3684323809113792
goat,26,27.5575074371884,0.8659682869911194,0.9875115156173706,0.17549173533916473,238420,27.5575074371884,0.17549173533916473,27.55241564008571,0.1754504293203354,-0.00509179710268981,-4.13060188293457e-05,0,0,1,0.3684
dog,14,32.348844606624056,0.9085297584533691,0.9890663623809814,0.13719338178634644,238417,32.348844606624056,0.13719338178634644,31.83239427698699,0.1649559736251831,-0.5164503296370668,0.02776259183883667,0,0,1,0.36834
parkour,61,26.245196840871298,0.7940571904182434,0.9767096638679504,0.215346097946167,238376,26.245196840871298,0.215346097946167,26.608210605604047,0.19569595158100128,0.3630137647327487,-0.01965014636516571,0,0,1,0.36752
soapbox,71,31.69084557809251,0.92435622215271,0.9902724623680115,0.10838799923658371,238301,31.69084557809251,0.10838799923658371,31.638318721163884,0.10980224609375,-0.05252685692862613,0.0014142468571662903,0,0,1,0.36602
goat,76,26.65936631225652,0.8592779040336609,0.9871573448181152,0.1774214804172516,238298,26.573796826479562,0.1774667352437973,26.721579950013137,0.1704423725605011,0.062213637756617146,-0.006979107856750488,0,0,1,0.36596
dog,21,32.108362436011134,0.8783645033836365,0.9879770278930664,0.17640642821788788,238267,32.108362436011134,0.17640642821788788,32.77057853034867,0.16120010614395142,0.6622160943375377,-0.015206322073936462,0,0,1,0.36534
car-roundabout,12,27.119589676450545,0.8894070982933044,0.9866105914115906,0.15601781010627747,238241,26.939975114215198,0.1650494933128357,27.470976820409682,0.12386953830718994,0.35138714395913695,-0.032148271799087524,0,0,1,0.36482
car-roundabout,37,27.127126064566546,0.8841574788093567,0.986595094203949,0.16241416335105896,238206,27.127126064566546,0.16241416335105896,27.347352566340835,0.15135255455970764,0.22022650177428815,-0.011061608791351318,0,0,1,0.36412
breakdance,41,25.636458549493064,0.867093026638031,0.9861893057823181,0.16873106360435486,120710,25.636458549493064,0.16873106360435486,25.51425947742962,0.17181333899497986,-0.12219907206344516,0.003082275390625,1,0,0,0.3635414505069363
blackswan,4,29.401924965010252,0.8632230162620544,0.984023928642273,0.18196380138397217,238141,29.401924965010252,0.18196380138397217,30.014708386717125,0.14730903506278992,0.6127834217068724,-0.03465476632118225,0,0,1,0.36282
lab-coat,34,31.046442973105826,0.9099205136299133,0.9888880848884583,0.1402876377105713,238102,31.511811071246143,0.1228117048740387,30.252969090143157,0.1682511270046234,-0.7934738829626689,0.027963489294052124,0,0,1,0.36204
dance-twirl,12,29.89228486757807,0.8695290684700012,0.9839513301849365,0.18146680295467377,238084,29.89228486757807,0.18146680295467377,30.754073976286918,0.1380588412284851,0.8617891087088481,-0.04340796172618866,0,0,1,0.36168
scooter-black,23,27.216975815011967,0.911128044128418,0.9891449213027954,0.13395994901657104,237962,27.216975815011967,0.13395994901657104,27.036613284306057,0.14645133912563324,-0.18036253070591002,0.012491390109062195,0,0,1,0.35924
shooting,21,34.33709014664592,0.9347108006477356,0.9917669296264648,0.14813080430030823,237873,32.08434377799365,0.2478594183921814,35.24620795372388,0.09498748928308487,0.909117807077962,-0.05314331501722336,0,0,1,0.35746
camel,30,25.842749519182266,0.8022845387458801,0.9790055751800537,0.1878262311220169,229941,25.842749519182266,0.1878262311220169,25.8434759755113,0.19006159901618958,0.0007264563290334536,0.0022353678941726685,1,0,1,0.3560704808177335
dance-twirl,14,29.70321901943491,0.8733072876930237,0.9852041602134705,0.17565955221652985,237793,29.70321901943491,0.17565955221652985,29.49489097098954,0.1843569278717041,-0.20832804844537023,0.008697375655174255,0,0,1,0.35586
camel,3,26.3097036203935,0.8169050812721252,0.9801657795906067,0.17146670818328857,237756,26.3097036203935,0.17146670818328857,26.47201348460623,0.16976997256278992,0.1623098642127303,-0.0016967356204986572,0,0,1,0.35512
parkour,91,25.71796027536308,0.8111160397529602,0.9806730151176453,0.20960889756679535,223626,25.303152000670828,0.23425695300102234,25.69239638317967,0.21556301414966583,-0.02556389218340982,0.005954116582870483,1,0,1,0.3545597246369204
motocross-jump,34,34.27859785170251,0.8697342276573181,0.9789684414863586,0.23772045969963074,212930,34.27859785170251,0.23772045969963074,34.89961620738898,0.21088673174381256,0.6210183556864735,-0.026833727955818176,0,1,0,0.3544091939926147
dance-twirl,51,28.196217719160646,0.8492496609687805,0.981938362121582,0.23129281401634216,226427,28.196217719160646,0.23129281401634216,28.883473002205573,0.19109389185905457,0.6872552830449266,-0.0401989221572876,0,1,1,0.3543962803268432
car-roundabout,53,26.03326375154479,0.880482017993927,0.9853028059005737,0.1593724936246872,237708,26.03326375154479,0.1593724936246872,26.290483796288164,0.14618746936321259,0.2572200447433737,-0.01318502426147461,0,0,1,0.35416
bmx-trees,63,26.66339916747907,0.8122398257255554,0.9798697233200073,0.1972196102142334,237692,26.66339916747907,0.1972196102142334,26.661285002426688,0.19699181616306305,-0.0021141650523830435,-0.00022779405117034912,0,0,1,0.35384
parkour,21,28.812335641608108,0.819683313369751,0.9790747761726379,0.22323350608348846,234442,28.812335641608108,0.22323350608348846,29.31606356648496,0.18161089718341827,0.503727924876852,-0.04162260890007019,0,1,1,0.35351012166976925
breakdance,55,25.647511346842666,0.8635825514793396,0.9855012893676758,0.16487284004688263,124242,25.647511346842666,0.16487284004688263,25.544265589980824,0.17129726707935333,-0.1032457568618419,0.006424427032470703,1,0,0,0.3524886531573337
parkour,51,27.20196549805096,0.8159909248352051,0.9789994955062866,0.2064141035079956,237619,27.20196549805096,0.2064141035079956,27.579393655444594,0.1880997121334076,0.3774281573936342,-0.018314391374588013,0,0,1,0.35238
blackswan,46,29.572422242575232,0.8813566565513611,0.9860929846763611,0.16996921598911285,237594,29.572422242575232,0.16996921598911285,29.52082045124886,0.17464031279087067,-0.0516017913263731,0.0046710968017578125,0,0,1,0.35188
goat,81,26.532382585383615,0.8541776537895203,0.9869049191474915,0.1817038655281067,237570,26.532382585383615,0.1817038655281067,26.516402320468615,0.18086323142051697,-0.01598026491500093,-0.0008406341075897217,0,0,1,0.3514
bike-packing,50,26.991855176350725,0.841829776763916,0.9830218553543091,0.19660361111164093,237547,26.991855176350725,0.19660361111164093,26.588348765320916,0.22264832258224487,-0.40350641102980944,0.026044711470603943,0,0,1,0.35094
car-roundabout,35,27.23704947373306,0.8911259174346924,0.9873461127281189,0.15949313342571259,237509,27.23704947373306,0.15949313342571259,27.45491804960821,0.150090754032135,0.2178685758751513,-0.009402379393577576,0,0,1,0.35018
camel,33,25.836142445420165,0.8078156113624573,0.97987961769104,0.18631324172019958,229306,25.836142445420165,0.18631324172019958,25.818154457060103,0.1846931278705597,-0.01798798836006199,-0.0016201138496398926,1,0,1,0.34997755457983465
dog,6,31.799026351312342,0.9031223654747009,0.9892818331718445,0.13363444805145264,237432,31.706097881423446,0.13840502500534058,31.4815002544865,0.1554754078388214,-0.31752609682584065,0.021840959787368774,0,0,1,0.34864
dog,22,31.092427493139052,0.8739264011383057,0.9873975515365601,0.18125806748867035,237418,31.092427493139052,0.18125806748867035,30.806480466261053,0.18954798579216003,-0.28594702687799867,0.008289918303489685,0,0,1,0.34836
blackswan,3,29.402255383799222,0.8634831309318542,0.9840315580368042,0.18333274126052856,237389,29.402255383799222,0.18333274126052856,29.726015141555166,0.16365697979927063,0.3237597577559441,-0.019675761461257935,0,0,1,0.34778
dog,47,37.2772038919828,0.9492552876472473,0.9934425950050354,0.08591404557228088,237281,37.36302080175426,0.08242860436439514,37.027364480471554,0.10382363200187683,-0.2498394115112461,0.017909586429595947,0,0,1,0.34562
india,53,34.03234802764945,0.9104964137077332,0.9875069856643677,0.1581719070672989,237259,33.29782494016482,0.17975014448165894,34.52301233717309,0.13548322021961212,0.4906643095236447,-0.022688686847686768,0,0,1,0.34518
parkour,45,27.88259506793953,0.8166940808296204,0.9778160452842712,0.20541149377822876,237249,27.88259506793953,0.20541149377822876,28.505713808295823,0.1717415153980255,0.6231187403562934,-0.03366997838020325,0,0,1,0.34498
car-roundabout,27,27.538332896287294,0.8947340846061707,0.9877323508262634,0.14735129475593567,237206,27.378704296584516,0.15660595893859863,27.67543016983762,0.14347591996192932,0.13709727355032797,-0.0038753747940063477,0,0,1,0.34412
motocross-jump,9,32.7726281480493,0.8703126907348633,0.9827387928962708,0.23184022307395935,225359,33.594014573430556,0.17112404108047485,32.37123799028611,0.25401175022125244,-0.4013901577631884,0.02217152714729309,0,1,1,0.343984461479187
camel,2,26.60003634077174,0.8286972045898438,0.9819426536560059,0.16754788160324097,237157,26.60003634077174,0.16754788160324097,26.546682503736584,0.16800563037395477,-0.05335383703515717,0.00045774877071380615,0,0,1,0.34314
camel,15,25.78797726543648,0.8146910071372986,0.9808784127235413,0.1832437813282013,226518,25.78797726543648,0.1832437813282013,25.78507303175521,0.18277356028556824,-0.002904233681270796,-0.00047022104263305664,1,0,1,0.34238273456351864
car-shadow,28,29.449951744207425,0.8948991894721985,0.9852091670036316,0.16226401925086975,237008,29.449951744207425,0.16226401925086975,30.02833045435611,0.11739730834960938,0.5783787101486837,-0.044866710901260376,0,0,1,0.34016
motocross-jump,5,32.18736192656943,0.8279040455818176,0.9773275852203369,0.21597471833229065,236926,32.18736192656943,0.21597471833229065,34.276779323003694,0.14400173723697662,2.089417396434264,-0.07197298109531403,0,0,1,0.33852
blackswan,35,29.643808848639477,0.8724561333656311,0.9855244159698486,0.17873844504356384,236910,29.643808848639477,0.17873844504356384,29.935640752861268,0.1624259650707245,0.29183190422179095,-0.016312479972839355,0,0,1,0.3382
india,76,33.082983356107675,0.916389524936676,0.9868972897529602,0.129903182387352,236852,33.082983356107675,0.129903182387352,34.21097299997101,0.06783460080623627,1.1279896438633372,-0.06206858158111572,0,0,1,0.33704
soapbox,92,30.676356652577418,0.902177095413208,0.9862957000732422,0.1594945341348648,236830,30.676356652577418,0.1594945341348648,31.9670002584089,0.10591813921928406,1.2906436058314803,-0.05357639491558075,0,0,1,0.3366
bmx-trees,2,31.786407776018017,0.8842585682868958,0.9837996959686279,0.12853862345218658,236810,31.786407776018017,0.12853862345218658,31.565461415928077,0.13853858411312103,-0.22094636008993973,0.009999960660934448,0,0,1,0.3362
lab-coat,2,26.62991227672667,0.7893667221069336,0.978653609752655,0.23059402406215668,226116,26.62991227672667,0.23059402406215668,26.62624981754341,0.2307683825492859,-0.00366245918326058,0.00017435848712921143,0,1,1,0.3342004812431335
parkour,11,28.696078384239733,0.8353738188743591,0.9804866909980774,0.19463661313056946,236696,28.696078384239733,0.19463661313056946,29.02793703449877,0.1694360077381134,0.3318586502590364,-0.025200605392456055,0,0,1,0.33392
lab-coat,27,27.742074044160503,0.8565797805786133,0.9800788760185242,0.19422009587287903,236692,27.742074044160503,0.19422009587287903,28.66141948339164,0.1371123045682907,0.9193454392311367,-0.05710779130458832,0,0,1,0.33384
car-roundabout,21,27.164373522230676,0.8851712346076965,0.9863938093185425,0.15233466029167175,236673,27.164373522230676,0.15233466029167175,27.382942878662803,0.14058658480644226,0.21856935643212694,-0.011748075485229492,0,0,1,0.33346
parkour,62,26.48847283327524,0.8112402558326721,0.9792603254318237,0.2045547068119049,236644,26.48847283327524,0.2045547068119049,26.3171392213664,0.21897685527801514,-0.1713336119088389,0.01442214846611023,0,0,1,0.33288
soapbox,34,30.968489472463347,0.8958473801612854,0.9865573048591614,0.1380283236503601,236636,30.968489472463347,0.1380283236503601,30.95491049456262,0.13675403594970703,-0.013578977900728262,-0.0012742877006530762,0,0,1,0.33272
dance-twirl,35,28.393923016428538,0.8431143164634705,0.979506254196167,0.23654046654701233,218232,28.393923016428538,0.23654046654701233,29.532509906959096,0.18684539198875427,1.1385868905305578,-0.04969507455825806,0,1,0,0.33080933094024656
parkour,58,26.657979609255772,0.8098439574241638,0.9786489605903625,0.20594356954097748,236512,26.657979609255772,0.20594356954097748,26.657403508139087,0.2080720067024231,-0.0005761011166853791,0.0021284371614456177,0,0,1,0.33024
soapbox,28,30.25615650878297,0.8740069270133972,0.984458327293396,0.16702771186828613,236505,30.25615650878297,0.16702771186828613,30.80222005455355,0.13672775030136108,0.5460635457705827,-0.03029996156692505,0,0,1,0.3301
soapbox,55,30.796251437631806,0.913309633731842,0.9890177845954895,0.11252553015947342,236474,30.766839618318023,0.1131376326084137,30.752126907300013,0.11699141561985016,-0.044124530331792755,0.0044658854603767395,0,0,1,0.32948
shooting,14,33.79745321433754,0.9299773573875427,0.9890902638435364,0.20046097040176392,236404,34.08310342018639,0.1772354245185852,33.79745321433754,0.20046097040176392,0.0,0.0,0,0,1,0.32808
goat,27,27.588623815310154,0.8658810257911682,0.9875220060348511,0.17347395420074463,236383,27.588623815310154,0.17347395420074463,27.634218958423325,0.17251448333263397,0.04559514311317159,-0.0009594708681106567,0,0,1,0.32766
dog,25,33.4253620168513,0.8924558758735657,0.9903984069824219,0.1935591697692871,236333,33.4253620168513,0.1935591697692871,33.431134570961234,0.19580325484275818,0.005772554109931605,0.0022440850734710693,0,0,1,0.32666
blackswan,27,29.830739638120924,0.8729284405708313,0.9850077629089355,0.17259034514427185,236308,29.830739638120924,0.17259034514427185,30.14963647511246,0.15637362003326416,0.31889683699153437,-0.01621672511100769,0,0,1,0.32616
mbike-trick,73,29.31886242980343,0.8650493025779724,0.9825799465179443,0.2362469881772995,197956,29.31886242980343,0.2362469881772995,29.284084508166572,0.23567472398281097,-0.03477792163685933,-0.0005722641944885254,0,1,0,0.32493976354598997
lab-coat,3,26.829017991692137,0.7934083342552185,0.9789581894874573,0.2275451123714447,228634,26.829017991692137,0.2275451123714447,26.89436607670933,0.22479820251464844,0.06534808501719169,-0.0027469098567962646,0,1,1,0.323582247428894
car-roundabout,19,27.117794385120977,0.8831871151924133,0.9858850240707397,0.15424247086048126,236140,27.117794385120977,0.15424247086048126,27.37248213322165,0.14266261458396912,0.25468774810067174,-0.011579856276512146,0,0,1,0.3228
shooting,22,33.766721136827144,0.9303032755851746,0.9914476275444031,0.15546965599060059,236134,33.10302511996675,0.17622463405132294,33.88191467586628,0.14673377573490143,0.11519353903913299,-0.008735880255699158,0,0,1,0.32268
breakdance,23,25.67819256055307,0.8659136891365051,0.9861186742782593,0.1677626222372055,128954,25.67819256055307,0.1677626222372055,25.278998387850354,0.18191172182559967,-0.3991941727027175,0.014149099588394165,1,0,0,0.32180743944692836
soapbox,38,30.283136263175976,0.8857682347297668,0.9857380390167236,0.1442573219537735,236080,30.283136263175976,0.1442573219537735,30.291548024479646,0.14530420303344727,0.008411761303669607,0.001046881079673767,0,0,1,0.3216
soapbox,47,31.26542170050747,0.9172974228858948,0.9891143441200256,0.10588599741458893,236071,31.26542170050747,0.10588599741458893,31.22472593258251,0.107844278216362,-0.04069576792496221,0.0019582808017730713,0,0,1,0.32142
soapbox,91,30.68872699588716,0.9006710648536682,0.9861820936203003,0.1620585322380066,236071,30.68872699588716,0.1620585322380066,31.613258014103987,0.13400804996490479,0.9245310182168289,-0.028050482273101807,0,0,1,0.32142
mbike-trick,44,30.098179168940472,0.8771585822105408,0.9845172762870789,0.23606669902801514,185234,30.098179168940472,0.23606669902801514,30.347404934628006,0.1788148581981659,0.24922576568753385,-0.05725184082984924,0,1,0,0.3213339805603027
camel,27,25.83826495475431,0.8006362915039062,0.9777560234069824,0.19297371804714203,227952,25.83826495475431,0.19297371804714203,26.05266827696152,0.18496401607990265,0.21440332220720748,-0.00800970196723938,1,0,1,0.32077504524568823
bmx-trees,9,32.97600816429837,0.8942098021507263,0.987393319606781,0.10981278121471405,236015,32.97600816429837,0.10981278121471405,32.94824425924746,0.11109903454780579,-0.027763905050910864,0.0012862533330917358,0,0,1,0.3203
soapbox,79,31.38823954821458,0.9231605529785156,0.9903115034103394,0.1167520061135292,235956,31.566514249810417,0.11241929233074188,31.463718463801914,0.11589350551366806,0.07547891558733255,-0.000858500599861145,0,0,1,0.31912
breakdance,81,25.680927422434216,0.8576362729072571,0.9844443202018738,0.18019895255565643,127461,25.680927422434216,0.18019895255565643,25.680927422434216,0.18019895255565643,0.0,0.0,1,0,0,0.3190725775657839
india,68,32.96629334215291,0.9166976809501648,0.9873510003089905,0.13283780217170715,235895,32.96629334215291,0.13283780217170715,33.94402539297941,0.07340124249458313,0.9777320508265035,-0.05943655967712402,0,0,1,0.3179
goat,33,27.60720351842584,0.8704490065574646,0.9880003929138184,0.16915060579776764,235798,27.60720351842584,0.16915060579776764,27.572527901655786,0.169701486825943,-0.034675616770055484,0.000550881028175354,0,0,1,0.31596
blackswan,43,29.22019133498148,0.8674386143684387,0.9846848249435425,0.18167680501937866,235797,29.22019133498148,0.18167680501937866,29.48380900719094,0.16350990533828735,0.26361767220945964,-0.01816689968109131,0,0,1,0.31594
breakdance,58,25.685896757716375,0.8670663237571716,0.986000657081604,0.16597634553909302,132351,25.685896757716375,0.16597634553909302,25.30782313900373,0.19238151609897614,-0.37807361871264433,0.026405170559883118,1,0,0,0.3141032422836254
loading,29,28.47336407172596,0.9061607718467712,0.987289309501648,0.16804181039333344,235702,28.47336407172596,0.16804181039333344,28.70766530663709,0.1565120816230774,0.23430123491112909,-0.011529728770256042,0,0,1,0.31404
blackswan,17,30.573132464112884,0.8939867615699768,0.9876061081886292,0.15342143177986145,235691,30.573132464112884,0.15342143177986145,30.53594560163762,0.15581990778446198,-0.03718686247526293,0.002398476004600525,0,0,1,0.31382
motocross-jump,7,34.83308248091225,0.9128450751304626,0.9876047372817993,0.15356341004371643,235635,34.83308248091225,0.15356341004371643,33.61910810088319,0.20576611161231995,-1.2139743800290645,0.052202701568603516,0,0,1,0.3127
lab-coat,38,31.129758578188344,0.9074205756187439,0.98883455991745,0.1463090032339096,235633,31.63206822599113,0.12801295518875122,31.129758578188344,0.1463090032339096,0.0,0.0,0,0,1,0.31266
car-roundabout,11,27.01133352725714,0.8859261870384216,0.9860613346099854,0.1588783711194992,235618,26.968040062158547,0.15993914008140564,27.3224931142726,0.1442403495311737,0.3111595870154602,-0.0146380215883255,0,0,1,0.31236
