candidate,sequence,frame_index,full_type,candidate_type,full_psnr,candidate_psnr,delta_psnr_candidate_vs_full,gap8_psnr,delta_psnr_candidate_vs_gap8,full_lpips,candidate_lpips,delta_lpips_candidate_vs_full,gap8_lpips,delta_lpips_candidate_vs_gap8,candidate_payload_bytes
interval_score_ge4p0,camel,78,stage158_residual_recovery,stage158_residual_recovery,25.354629745767866,25.325185250056034,-0.029444495711832275,25.325185250056034,0.0,0.19720835983753204,0.1978389024734497,0.0006305426359176636,0.1978389024734497,0.0,222434
interval_score_ge4p0,drift-chicane,39,stage158_residual_recovery,stage158_residual_recovery,30.869207221134292,30.843011657490578,-0.026195563643714337,30.843011657490578,0.0,0.17904825508594513,0.16497422754764557,-0.01407402753829956,0.16497422754764557,0.0,100149
interval_score_ge4p0,car-shadow,34,stage158_residual_recovery,stage158_residual_recovery,30.03364299550791,30.008555640934667,-0.025087354573244625,30.008555640934667,0.0,0.13426516950130463,0.13507722318172455,0.0008120536804199219,0.13507722318172455,0.0,229063
interval_score_ge4p0,car-roundabout,9,stage158_residual_recovery,stage158_residual_recovery,27.43584138854398,27.414143198631766,-0.021698189912214616,27.414143198631766,0.0,0.1375686526298523,0.13746429979801178,-0.00010435283184051514,0.13746429979801178,0.0,216954
interval_score_ge4p0,cows,44,stage158_residual_recovery,stage158_residual_recovery,24.500951682926086,24.480407551756276,-0.020544131169810242,24.480407551756276,0.0,0.21472960710525513,0.21388579905033112,-0.0008438080549240112,0.21388579905033112,0.0,229147
interval_score_ge4p0,cows,22,stage158_residual_recovery,stage158_residual_recovery,24.656779214646093,24.6365808710671,-0.020198343578993416,24.6365808710671,0.0,0.20611105859279633,0.2052360475063324,-0.0008750110864639282,0.2052360475063324,0.0,222559
interval_score_ge4p0,goat,74,stage158_residual_recovery,stage158_residual_recovery,26.7754903187531,26.75610737701863,-0.019382941734470194,26.75610737701863,0.0,0.17920935153961182,0.17815367877483368,-0.0010556727647781372,0.17815367877483368,0.0,248466
interval_score_ge4p0,drift-chicane,4,stage158_residual_recovery,stage158_residual_recovery,30.405648729539905,30.387107456659322,-0.018541272880582937,30.387107456659322,0.0,0.19431008398532867,0.19853894412517548,0.004228860139846802,0.19853894412517548,0.0,141184
interval_score_ge4p0,camel,46,stage158_residual_recovery,stage158_residual_recovery,25.611834960400543,25.59374861610349,-0.01808634429705336,25.59374861610349,0.0,0.18236343562602997,0.18491029739379883,0.00254686176776886,0.18491029739379883,0.0,235052
interval_score_ge4p0,car-roundabout,26,stage158_residual_recovery,stage158_residual_recovery,27.57344675685988,27.558919651178133,-0.014527105681747088,27.558919651178133,0.0,0.14556843042373657,0.14622490108013153,0.0006564706563949585,0.14622490108013153,0.0,232390
interval_score_ge4p0,drift-chicane,2,stage158_residual_recovery,stage158_residual_recovery,30.945231541359995,30.931098455432572,-0.014133085927422684,30.931098455432572,0.0,0.19041602313518524,0.18854562938213348,-0.0018703937530517578,0.18854562938213348,0.0,123433
interval_score_ge4p0,bike-packing,41,stage158_residual_recovery,stage158_residual_recovery,25.779157517075188,25.76530632235005,-0.013851194725138072,25.76530632235005,0.0,0.17377376556396484,0.17447824776172638,0.0007044821977615356,0.17447824776172638,0.0,215682
interval_score_ge4p0,drift-chicane,7,stage158_residual_recovery,stage158_residual_recovery,30.371691575573657,30.358668262198748,-0.013023313374908696,30.358668262198748,0.0,0.17780272662639618,0.1795962154865265,0.00179348886013031,0.1795962154865265,0.0,105562
interval_score_ge4p0,drift-chicane,38,stage158_residual_recovery,stage158_residual_recovery,30.80345205341323,30.790500862838904,-0.012951190574327143,30.790500862838904,0.0,0.181418314576149,0.17155884206295013,-0.009859472513198853,0.17155884206295013,0.0,114859
interval_score_ge4p0,horsejump-high,9,stage158_residual_recovery,stage158_residual_recovery,28.405584702791575,28.392749908140402,-0.012834794651173098,28.392749908140402,0.0,0.15394029021263123,0.15701988339424133,0.0030795931816101074,0.15701988339424133,0.0,216069
interval_score_ge4p0,car-roundabout,25,stage158_residual_recovery,stage158_residual_recovery,27.516827927165743,27.50721009971152,-0.009617827454221128,27.50721009971152,0.0,0.14177162945270538,0.14272838830947876,0.0009567588567733765,0.14272838830947876,0.0,217187
interval_score_ge4p0,camel,44,stage158_residual_recovery,stage158_residual_recovery,25.50379662772996,25.494295793162586,-0.00950083456737616,25.494295793162586,0.0,0.18888352811336517,0.19305133819580078,0.004167810082435608,0.19305133819580078,0.0,241080
interval_score_ge4p0,horsejump-high,10,stage158_residual_recovery,stage158_residual_recovery,28.352282819853656,28.34309077711696,-0.009192042736696493,28.34309077711696,0.0,0.15943534672260284,0.16328147053718567,0.0038461238145828247,0.16328147053718567,0.0,223506
interval_score_ge4p0,camel,52,stage158_residual_recovery,stage158_residual_recovery,25.625571188269788,25.61808782699601,-0.007483361273777689,25.61808782699601,0.0,0.18794995546340942,0.18465912342071533,-0.003290832042694092,0.18465912342071533,0.0,246313
interval_score_ge4p0,camel,42,stage158_residual_recovery,stage158_residual_recovery,25.45766380631496,25.45108089172885,-0.006582914586111599,25.45108089172885,0.0,0.19296731054782867,0.19455131888389587,0.0015840083360671997,0.19455131888389587,0.0,225937
interval_score_ge4p0,car-roundabout,31,stage158_residual_recovery,stage158_residual_recovery,27.58140306555027,27.576710871497813,-0.0046921940524562444,27.576710871497813,0.0,0.14927363395690918,0.1496925801038742,0.00041894614696502686,0.1496925801038742,0.0,221991
interval_score_ge4p0,camel,49,stage158_residual_recovery,stage158_residual_recovery,25.667256506697925,25.66294386998154,-0.004312636716385043,25.66294386998154,0.0,0.18723078072071075,0.18745286762714386,0.00022208690643310547,0.18745286762714386,0.0,228961
interval_score_ge4p0,car-roundabout,10,stage158_residual_recovery,stage158_residual_recovery,27.074730039664644,27.072315726407282,-0.0024143132573613,27.072315726407282,0.0,0.15371814370155334,0.15313005447387695,-0.0005880892276763916,0.15313005447387695,0.0,228982
interval_score_ge4p0,cows,58,stage158_residual_recovery,stage158_residual_recovery,24.835669115900227,24.833272261306846,-0.002396854593381903,24.833272261306846,0.0,0.20581531524658203,0.20732562243938446,0.0015103071928024292,0.20732562243938446,0.0,228475
interval_score_ge4p0,camel,79,stage158_residual_recovery,stage158_residual_recovery,25.459600603607036,25.45744423867829,-0.0021563649287479336,25.45744423867829,0.0,0.197041854262352,0.19734640419483185,0.0003045499324798584,0.19734640419483185,0.0,207057
interval_score_ge4p0,cows,47,stage158_residual_recovery,stage158_residual_recovery,24.621086978474622,24.61905431348876,-0.002032664985861743,24.61905431348876,0.0,0.21559005975723267,0.21502327919006348,-0.0005667805671691895,0.21502327919006348,0.0,227001
interval_score_ge4p0,cows,18,stage158_residual_recovery,stage158_residual_recovery,24.72825628403327,24.726227788745806,-0.002028495287465404,24.726227788745806,0.0,0.2010461688041687,0.201643168926239,0.0005970001220703125,0.201643168926239,0.0,231371
interval_score_ge4p0,drift-chicane,1,stage158_residual_recovery,stage158_residual_recovery,31.045807723955036,31.044056204250552,-0.0017515197044843944,31.044056204250552,0.0,0.17495328187942505,0.17386940121650696,-0.0010838806629180908,0.17386940121650696,0.0,103487
interval_score_ge4p0,cows,23,stage158_residual_recovery,stage158_residual_recovery,24.630599640621554,24.629652603984606,-0.000947036636947729,24.629652603984606,0.0,0.21213586628437042,0.21221283078193665,7.696449756622314e-05,0.21221283078193665,0.0,219595
interval_score_ge4p0,camel,41,stage158_residual_recovery,stage158_residual_recovery,25.60681318058602,25.606091792938916,-0.0007213876471041658,25.606091792938916,0.0,0.18859454989433289,0.1889595091342926,0.0003649592399597168,0.1889595091342926,0.0,225689
interval_score_ge4p0,camel,17,stage158_residual_recovery,stage158_residual_recovery,25.870358984351654,25.86996047309389,-0.0003985112577638006,25.86996047309389,0.0,0.17818638682365417,0.17798879742622375,-0.00019758939743041992,0.17798879742622375,0.0,227527
interval_score_ge4p0,camel,55,stage158_residual_recovery,stage158_residual_recovery,25.60780316947909,25.60972605490507,0.0019228854259800698,25.60972605490507,0.0,0.1913599669933319,0.1915956735610962,0.00023570656776428223,0.1915956735610962,0.0,228731
interval_score_ge4p0,camel,73,stage158_residual_recovery,stage158_residual_recovery,25.59054895997013,25.594140168730274,0.0035912087601452924,25.594140168730274,0.0,0.19953694939613342,0.19905796647071838,-0.00047898292541503906,0.19905796647071838,0.0,221822
interval_score_ge4p0,parkour,81,stage158_residual_recovery,stage158_residual_recovery,25.791293562603222,25.795553581350394,0.004260018747171301,25.795553581350394,0.0,0.20442134141921997,0.203373521566391,-0.0010478198528289795,0.203373521566391,0.0,224297
interval_score_ge4p0,cows,9,stage158_residual_recovery,stage158_residual_recovery,24.76536806875986,24.769645006006353,0.004276937246494583,24.769645006006353,0.0,0.20618587732315063,0.20639345049858093,0.00020757317543029785,0.20639345049858093,0.0,212256
interval_score_ge4p0,camel,54,stage158_residual_recovery,stage158_residual_recovery,25.508941133643944,25.513583891041588,0.004642757397643749,25.513583891041588,0.0,0.1930730640888214,0.19275030493736267,-0.00032275915145874023,0.19275030493736267,0.0,239250
interval_score_ge4p0,camel,53,stage158_residual_recovery,stage158_residual_recovery,25.62040292987006,25.626928954360082,0.006526024490021598,25.626928954360082,0.0,0.18955212831497192,0.18949612975120544,-5.599856376647949e-05,0.18949612975120544,0.0,241516
interval_score_ge4p0,car-shadow,23,stage158_residual_recovery,stage158_residual_recovery,29.563373445904947,29.570069206490764,0.006695760585817112,29.570069206490764,0.0,0.13600973784923553,0.13493898510932922,-0.001070752739906311,0.13493898510932922,0.0,215763
interval_score_ge4p0,camel,74,stage158_residual_recovery,stage158_residual_recovery,25.474756957785782,25.48281652241926,0.008059564633477123,25.48281652241926,0.0,0.1948331892490387,0.1976926624774933,0.00285947322845459,0.1976926624774933,0.0,238336
interval_score_ge4p0,camel,18,stage158_residual_recovery,stage158_residual_recovery,25.80317737707506,25.81162475502415,0.008447377949092783,25.81162475502415,0.0,0.18300491571426392,0.18353818356990814,0.0005332678556442261,0.18353818356990814,0.0,241721
interval_score_ge4p0,goat,79,stage158_residual_recovery,stage158_residual_recovery,26.467217862588896,26.475713839797614,0.00849597720871742,26.475713839797614,0.0,0.18166662752628326,0.18231889605522156,0.0006522685289382935,0.18231889605522156,0.0,230639
interval_score_ge4p0,camel,21,stage158_residual_recovery,stage158_residual_recovery,25.95802749259722,25.9672200691382,0.009192576540979047,25.9672200691382,0.0,0.1843709945678711,0.1869003027677536,0.0025293081998825073,0.1869003027677536,0.0,257025
interval_score_ge4p0,car-shadow,15,stage158_residual_recovery,stage158_residual_recovery,29.553686018043244,29.563498270649866,0.009812252606621996,29.563498270649866,0.0,0.14975127577781677,0.14973710477352142,-1.4171004295349121e-05,0.14973710477352142,0.0,212595
interval_score_ge4p0,cows,46,stage158_residual_recovery,stage158_residual_recovery,24.649692422518985,24.659517242186006,0.009824819667020535,24.659517242186006,0.0,0.21435873210430145,0.21505963802337646,0.0007009059190750122,0.21505963802337646,0.0,229177
interval_score_ge4p0,goat,73,stage158_residual_recovery,stage158_residual_recovery,26.78108222748562,26.790939518518616,0.00985729103299704,26.790939518518616,0.0,0.1714857518672943,0.17233945429325104,0.0008537024259567261,0.17233945429325104,0.0,247020
interval_score_ge4p0,car-shadow,33,stage158_residual_recovery,stage158_residual_recovery,29.807965664492944,29.818742202626947,0.010776538134003033,29.818742202626947,0.0,0.13923294842243195,0.14069271087646484,0.001459762454032898,0.14069271087646484,0.0,218064
interval_score_ge4p0,camel,19,stage158_residual_recovery,stage158_residual_recovery,25.965218099821392,25.976716821022954,0.011498721201562034,25.976716821022954,0.0,0.17533674836158752,0.17609336972236633,0.0007566213607788086,0.17609336972236633,0.0,251915
interval_score_ge4p0,cows,17,stage158_residual_recovery,stage158_residual_recovery,24.62864764957328,24.640646530464736,0.011998880891454178,24.640646530464736,0.0,0.21566303074359894,0.21584510803222656,0.0001820772886276245,0.21584510803222656,0.0,216001
interval_score_ge4p0,bmx-trees,25,stage158_residual_recovery,stage158_residual_recovery,33.31257392902671,33.32562305756003,0.013049128533317855,33.32562305756003,0.0,0.11982981115579605,0.11833401769399643,-0.0014957934617996216,0.11833401769399643,0.0,244858
interval_score_ge4p0,car-shadow,38,stage158_residual_recovery,stage158_residual_recovery,29.58224849493554,29.596651398682656,0.014402903747114948,29.596651398682656,0.0,0.14323529601097107,0.1436847746372223,0.0004494786262512207,0.1436847746372223,0.0,221089
interval_score_ge4p0,cows,45,stage158_residual_recovery,stage158_residual_recovery,24.692020393955296,24.70974431845275,0.01772392449745297,24.70974431845275,0.0,0.21497687697410583,0.21417918801307678,-0.0007976889610290527,0.21417918801307678,0.0,229643
interval_score_ge4p0,horsejump-high,22,stage158_residual_recovery,stage158_residual_recovery,27.894418011547156,27.912465911988484,0.01804790044132787,27.912465911988484,0.0,0.17228136956691742,0.1746203899383545,0.0023390203714370728,0.1746203899383545,0.0,218031
interval_score_ge4p0,cows,10,stage158_residual_recovery,stage158_residual_recovery,24.678940986211582,24.697870921552823,0.018929935341240878,24.697870921552823,0.0,0.21209484338760376,0.2129054218530655,0.000810578465461731,0.2129054218530655,0.0,217812
interval_score_ge4p0,camel,20,stage158_residual_recovery,stage158_residual_recovery,25.970591390085715,25.991052822479798,0.02046143239408238,25.991052822479798,0.0,0.18008869886398315,0.18081635236740112,0.0007276535034179688,0.18081635236740112,0.0,256545
interval_score_ge4p0,drift-chicane,34,stage158_residual_recovery,stage158_residual_recovery,30.16872103290265,30.191328066914554,0.022607034011905114,30.191328066914554,0.0,0.18752184510231018,0.1791207194328308,-0.00840112566947937,0.1791207194328308,0.0,120982
interval_score_ge4p0,cows,63,stage158_residual_recovery,stage158_residual_recovery,24.750784054815842,24.77397867221297,0.02319461739712736,24.77397867221297,0.0,0.20974960923194885,0.2100396454334259,0.0002900362014770508,0.2100396454334259,0.0,214524
interval_score_ge4p0,car-shadow,22,stage158_residual_recovery,stage158_residual_recovery,29.598015875695953,29.6240315346517,0.02601565895574609,29.6240315346517,0.0,0.14201296865940094,0.1412583291530609,-0.0007546395063400269,0.1412583291530609,0.0,226527
interval_score_ge4p0,car-shadow,13,stage158_residual_recovery,stage158_residual_recovery,29.333153570500393,29.36136703950752,0.0282134690071274,29.36136703950752,0.0,0.16368184983730316,0.15841348469257355,-0.005268365144729614,0.15841348469257355,0.0,227137
interval_score_ge4p0,car-shadow,17,stage158_residual_recovery,stage158_residual_recovery,29.86372897492798,29.89506345784045,0.03133448291247021,29.89506345784045,0.0,0.14079654216766357,0.14011767506599426,-0.0006788671016693115,0.14011767506599426,0.0,214320
interval_score_ge4p0,bmx-trees,26,stage158_residual_recovery,stage158_residual_recovery,32.7652897900678,32.79750727212424,0.03221748205644559,32.79750727212424,0.0,0.1291893571615219,0.12452001869678497,-0.0046693384647369385,0.12452001869678497,0.0,248855
interval_score_ge4p0,car-shadow,14,stage158_residual_recovery,stage158_residual_recovery,29.608430148935987,29.640953195115326,0.03252304617933888,29.640953195115326,0.0,0.1478453278541565,0.14668121933937073,-0.0011641085147857666,0.14668121933937073,0.0,223710
interval_score_ge4p0,dance-twirl,87,stage158_residual_recovery,stage158_residual_recovery,29.55205629208308,29.584655006884326,0.032598714801245876,29.584655006884326,0.0,0.17957541346549988,0.1788424253463745,-0.0007329881191253662,0.1788424253463745,0.0,223896
interval_score_ge4p0,horsejump-high,23,stage158_residual_recovery,stage158_residual_recovery,28.07175646894199,28.106826987130763,0.03507051818877116,28.106826987130763,0.0,0.1569972038269043,0.15710824728012085,0.00011104345321655273,0.15710824728012085,0.0,210297
interval_score_ge4p0,cows,11,stage158_residual_recovery,stage158_residual_recovery,24.581635703631534,24.61862639731528,0.036990693683744524,24.61862639731528,0.0,0.2138662189245224,0.2119632065296173,-0.0019030123949050903,0.2119632065296173,0.0,224001
interval_score_ge4p0,cows,41,stage158_residual_recovery,stage158_residual_recovery,24.611362066974678,24.64938801304192,0.03802594606724341,24.64938801304192,0.0,0.21750563383102417,0.21696850657463074,-0.0005371272563934326,0.21696850657463074,0.0,211836
interval_score_ge4p0,libby,23,stage158_residual_recovery,stage158_residual_recovery,33.26010779632018,33.298851423438066,0.03874362711788848,33.298851423438066,0.0,0.1317620873451233,0.1289949268102646,-0.0027671605348587036,0.1289949268102646,0.0,257652
interval_score_ge4p0,cows,57,stage158_residual_recovery,stage158_residual_recovery,24.797494676625988,24.837268883510028,0.0397742068840401,24.837268883510028,0.0,0.20793381333351135,0.2076205611228943,-0.00031325221061706543,0.2076205611228943,0.0,223214
interval_score_ge4p0,horsejump-high,17,stage158_residual_recovery,stage158_residual_recovery,27.986244987753153,28.02644781603357,0.040202828280417435,28.02644781603357,0.0,0.16139988601207733,0.15921567380428314,-0.0021842122077941895,0.15921567380428314,0.0,202868
interval_score_ge4p0,parkour,39,stage158_residual_recovery,stage158_residual_recovery,29.274352960696667,29.31601346434277,0.04166050364610285,29.31601346434277,0.0,0.167169988155365,0.16488482058048248,-0.0022851675748825073,0.16488482058048248,0.0,221876
interval_score_ge4p0,libby,22,stage158_residual_recovery,stage158_residual_recovery,32.674204941223564,32.71774807522937,0.04354313400580878,32.71774807522937,0.0,0.16370916366577148,0.16223770380020142,-0.0014714598655700684,0.16223770380020142,0.0,260768
interval_score_ge4p0,india,49,stage158_residual_recovery,stage158_residual_recovery,35.508445748462286,35.55392934791943,0.04548359945714253,35.55392934791943,0.0,0.10582084208726883,0.10182635486125946,-0.003994487226009369,0.10182635486125946,0.0,236932
interval_score_ge4p0,libby,35,stage158_residual_recovery,stage158_residual_recovery,32.120944101042454,32.166959889264554,0.04601578822209973,32.166959889264554,0.0,0.225248783826828,0.21420778334140778,-0.011041000485420227,0.21420778334140778,0.0,257626
interval_score_ge4p0,dance-twirl,71,stage158_residual_recovery,stage158_residual_recovery,27.301500030910635,27.34782169852716,0.046321667616524564,27.34782169852716,0.0,0.23973706364631653,0.23420795798301697,-0.0055291056632995605,0.23420795798301697,0.0,205372
interval_score_ge4p0,kite-surf,1,stage158_residual_recovery,stage158_residual_recovery,32.559624534301534,32.61011274810285,0.05048821380131585,32.61011274810285,0.0,0.09301159530878067,0.09423025697469711,0.0012186616659164429,0.09423025697469711,0.0,220132
interval_score_ge4p0,horsejump-high,11,stage158_residual_recovery,stage158_residual_recovery,28.089947525375173,28.143799111829495,0.05385158645432142,28.143799111829495,0.0,0.19365647435188293,0.1907903403043747,-0.0028661340475082397,0.1907903403043747,0.0,228159
interval_score_ge4p0,dance-twirl,81,stage158_residual_recovery,stage158_residual_recovery,27.13885981024979,27.194748730841805,0.05588892059201456,27.194748730841805,0.0,0.22816698253154755,0.22139787673950195,-0.006769105792045593,0.22139787673950195,0.0,213004
interval_score_ge4p0,cows,12,stage158_residual_recovery,stage158_residual_recovery,24.639814729020895,24.696724517798216,0.05690978877732178,24.696724517798216,0.0,0.20861206948757172,0.20750750601291656,-0.0011045634746551514,0.20750750601291656,0.0,223172
interval_score_ge4p0,kite-surf,7,stage158_residual_recovery,stage158_residual_recovery,32.202037665449545,32.26114079107697,0.05910312562742348,32.26114079107697,0.0,0.09795501828193665,0.10204024612903595,0.004085227847099304,0.10204024612903595,0.0,213393
interval_score_ge4p0,parkour,33,stage158_residual_recovery,stage158_residual_recovery,29.64440647793293,29.70997185513367,0.06556537720074118,29.70997185513367,0.0,0.17608799040317535,0.17469392716884613,-0.0013940632343292236,0.17469392716884613,0.0,217347
interval_score_ge4p0,parkour,82,stage158_residual_recovery,stage158_residual_recovery,25.41056128261678,25.481248351946377,0.07068706932959756,25.481248351946377,0.0,0.2223859578371048,0.21855932474136353,-0.003826633095741272,0.21855932474136353,0.0,229042
interval_score_ge4p0,horsejump-high,18,stage158_residual_recovery,stage158_residual_recovery,27.73118192342914,27.804379345990156,0.07319742256101591,27.804379345990156,0.0,0.17852400243282318,0.17179261147975922,-0.006731390953063965,0.17179261147975922,0.0,206476
interval_score_ge4p0,car-shadow,9,stage158_residual_recovery,stage158_residual_recovery,29.474673090162774,29.551094160587876,0.07642107042510204,29.551094160587876,0.0,0.14593207836151123,0.14355561137199402,-0.002376466989517212,0.14355561137199402,0.0,212355
interval_score_ge4p0,dog,47,stage158_residual_recovery,stage158_residual_recovery,37.2772038919828,37.36302080175426,0.0858169097714594,37.36302080175426,0.0,0.08591404557228088,0.08242860436439514,-0.003485441207885742,0.08242860436439514,0.0,239736
interval_score_ge4p0,dance-twirl,66,stage158_residual_recovery,stage158_residual_recovery,26.12227349219447,26.21016473618308,0.08789124398861148,26.21016473618308,0.0,0.27326640486717224,0.266280859708786,-0.0069855451583862305,0.266280859708786,0.0,200327
interval_score_ge4p0,libby,21,stage158_residual_recovery,stage158_residual_recovery,31.744117882814017,31.836221098482905,0.0921032156688888,31.836221098482905,0.0,0.2060711681842804,0.20508502423763275,-0.000986143946647644,0.20508502423763275,0.0,261315
interval_score_ge4p0,drift-chicane,3,stage158_residual_recovery,stage158_residual_recovery,30.53971350884028,30.639551710497514,0.099838201657235,30.639551710497514,0.0,0.19764289259910583,0.1838502436876297,-0.013792648911476135,0.1838502436876297,0.0,129034
interval_score_ge4p0,dog,1,stage158_residual_recovery,stage158_residual_recovery,29.886389214457886,29.99010463680267,0.10371542234478426,29.99010463680267,0.0,0.1918993592262268,0.1908467561006546,-0.0010526031255722046,0.1908467561006546,0.0,233053
interval_score_ge4p0,parkour,38,stage158_residual_recovery,stage158_residual_recovery,28.855391966407417,28.967630209474446,0.11223824306702923,28.967630209474446,0.0,0.20216800272464752,0.1923041045665741,-0.009863898158073425,0.1923041045665741,0.0,230381
interval_score_ge4p0,dance-twirl,70,stage158_residual_recovery,stage158_residual_recovery,26.958397363942844,27.077863328212043,0.11946596426919953,27.077863328212043,0.0,0.253553569316864,0.25520721077919006,0.0016536414623260498,0.25520721077919006,0.0,211266
interval_score_ge4p0,bmx-trees,27,stage158_residual_recovery,stage158_residual_recovery,31.856962936595785,31.984215345371325,0.12725240877554,31.984215345371325,0.0,0.140255868434906,0.13411469757556915,-0.006141170859336853,0.13411469757556915,0.0,250761
interval_score_ge4p0,libby,20,stage158_residual_recovery,stage158_residual_recovery,30.86822347788708,31.00367067311197,0.1354471952248879,31.00367067311197,0.0,0.2253393828868866,0.23621490597724915,0.010875523090362549,0.23621490597724915,0.0,262933
interval_score_ge4p0,dog,7,stage158_residual_recovery,stage158_residual_recovery,31.119161356530604,31.260954669669154,0.1417933131385496,31.260954669669154,0.0,0.1543588936328888,0.14630335569381714,-0.008055537939071655,0.14630335569381714,0.0,226210
interval_score_ge4p0,dance-twirl,65,stage158_residual_recovery,stage158_residual_recovery,26.27955891855236,26.42304459891211,0.14348568035974907,26.42304459891211,0.0,0.2565305531024933,0.2478167563676834,-0.008713796734809875,0.2478167563676834,0.0,195696
interval_score_ge4p0,libby,25,stage158_residual_recovery,stage158_residual_recovery,32.94123675410209,33.095911567991855,0.15467481388976267,33.095911567991855,0.0,0.14584358036518097,0.13815228641033173,-0.007691293954849243,0.13815228641033173,0.0,253193
interval_score_ge4p0,dogs-jump,15,stage158_residual_recovery,stage158_residual_recovery,31.86540486895889,32.03456362766043,0.16915875870154196,32.03456362766043,0.0,0.15967902541160583,0.14624610543251038,-0.013432919979095459,0.14624610543251038,0.0,154520
interval_score_ge4p0,parkour,37,stage158_residual_recovery,stage158_residual_recovery,28.40571814234268,28.596983596668775,0.19126545432609632,28.596983596668775,0.0,0.2320917248725891,0.2213948369026184,-0.010696887969970703,0.2213948369026184,0.0,233855
interval_score_ge4p0,dance-twirl,86,stage158_residual_recovery,stage158_residual_recovery,28.738990555866852,28.933217447540155,0.19422689167330276,28.933217447540155,0.0,0.22382256388664246,0.2103041708469391,-0.01351839303970337,0.2103041708469391,0.0,229592
interval_score_ge4p0,dogs-jump,9,stage158_residual_recovery,stage158_residual_recovery,32.27559793966188,32.48176174656818,0.20616380690630365,32.48176174656818,0.0,0.17765915393829346,0.15475983917713165,-0.022899314761161804,0.15475983917713165,0.0,139430
interval_score_ge4p0,libby,39,stage158_residual_recovery,stage158_residual_recovery,33.48960844498102,33.69702693453157,0.2074184895505482,33.69702693453157,0.0,0.13327990472316742,0.129123717546463,-0.004156187176704407,0.129123717546463,0.0,254239
interval_score_ge4p0,india,50,stage158_residual_recovery,stage158_residual_recovery,34.37395637192045,34.62964122611772,0.25568485419726983,34.62964122611772,0.0,0.1594466269016266,0.14854972064495087,-0.01089690625667572,0.14854972064495087,0.0,246223
interval_score_ge4p0,libby,33,stage158_residual_recovery,stage158_residual_recovery,33.642050544973586,33.91172331943744,0.2696727744638565,33.91172331943744,0.0,0.15658944845199585,0.14335815608501434,-0.013231292366981506,0.14335815608501434,0.0,253335
interval_score_ge4p0,dog,46,stage158_residual_recovery,stage158_residual_recovery,35.72731973995231,35.99806870215784,0.2707489622055306,35.99806870215784,0.0,0.12161953747272491,0.10773124545812607,-0.013888292014598846,0.10773124545812607,0.0,248894
interval_score_ge4p0,dogs-jump,14,stage158_residual_recovery,stage158_residual_recovery,31.38802030911942,31.674300140980094,0.28627983186067496,31.674300140980094,0.0,0.2123231738805771,0.17967621982097626,-0.03264695405960083,0.17967621982097626,0.0,173307
interval_score_ge4p0,libby,30,stage158_residual_recovery,stage158_residual_recovery,32.72296926373095,33.03988603447771,0.31691677074675795,33.03988603447771,0.0,0.1882598102092743,0.17571358382701874,-0.012546226382255554,0.17571358382701874,0.0,261574
interval_score_ge4p0,india,51,stage158_residual_recovery,stage158_residual_recovery,33.204427895780825,33.54394733560602,0.33951943982519595,33.54394733560602,0.0,0.20962339639663696,0.19676892459392548,-0.012854471802711487,0.19676892459392548,0.0,252519
interval_score_ge4p0,libby,26,stage158_residual_recovery,stage158_residual_recovery,31.820910550849234,32.209091467910184,0.38818091706095004,32.209091467910184,0.0,0.1950831413269043,0.18214008212089539,-0.012943059206008911,0.18214008212089539,0.0,257071
interval_score_ge4p0,dog,2,stage158_residual_recovery,stage158_residual_recovery,32.64842402836487,33.05842257258407,0.40999854421919935,33.05842257258407,0.0,0.15763287246227264,0.14302687346935272,-0.014605998992919922,0.14302687346935272,0.0,234072
interval_score_ge4p0,libby,31,stage158_residual_recovery,stage158_residual_recovery,33.67579206948316,34.108722068150364,0.4329299986672055,34.108722068150364,0.0,0.15797065198421478,0.1405915766954422,-0.017379075288772583,0.1405915766954422,0.0,256134
interval_score_ge4p0,bike-packing,47,stage158_residual_recovery,stage158_residual_recovery,26.70192028965281,27.15979945372097,0.4578791640681601,27.15979945372097,0.0,0.18766236305236816,0.16325035691261292,-0.02441200613975525,0.16325035691261292,0.0,237540
interval_score_ge4p0,dog,45,stage158_residual_recovery,stage158_residual_recovery,34.10647706164009,34.568906070029264,0.4624290083891722,34.568906070029264,0.0,0.18722712993621826,0.16369640827178955,-0.02353072166442871,0.16369640827178955,0.0,253125
interval_score_ge4p0,dog,41,stage158_residual_recovery,stage158_residual_recovery,34.81492864949346,35.31600011090647,0.5010714614130123,35.31600011090647,0.0,0.1196238249540329,0.0984697937965393,-0.02115403115749359,0.0984697937965393,0.0,239810
interval_score_ge4p0,dogs-jump,13,stage158_residual_recovery,stage158_residual_recovery,30.74631945040236,31.34868647082555,0.6023670204231912,31.34868647082555,0.0,0.26073047518730164,0.21537260711193085,-0.04535786807537079,0.21537260711193085,0.0,180005
interval_score_ge4p0,libby,34,stage158_residual_recovery,stage158_residual_recovery,32.395617458481716,33.12709897107717,0.731481512595451,33.12709897107717,0.0,0.210579514503479,0.1689578890800476,-0.041621625423431396,0.1689578890800476,0.0,257049
interval_top10pct_cells,shooting,20,stage158_residual_recovery,stage158_residual_recovery,35.67775224200471,30.36819124463036,-5.309560997374348,30.36819124463036,0.0,0.09606753289699554,0.31847360730171204,0.2224060744047165,0.31847360730171204,0.0,237912
