task_id,sequence,gap,codec,target_index,normalized_time,method,side_bits,psnr,ssim,ms_ssim,lpips,payload_bytes,side_mib_per_intermediate,q12_main_anchor_mib_per_frame_ref,direct_total_mib_per_frame_ref,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original
stage79_00026019,goat,8,q12,75,0.375,image_residual_sideinfo_full_frame,4,30.475082971412352,0.9221706986427307,0.9900054931640625,0.07826624065637589,133704,0.12751007080078125,0.09762538675351436,0.2251354575542956,15.92345861195073,0.8330082520842552,0.8359744399785995,-0.40936776250600815
stage79_00026019,goat,8,q12,75,0.375,image_residual_sideinfo_full_frame,5,36.78723474197049,0.979533851146698,0.9975757598876953,0.02095741219818592,240406,0.22926902770996094,0.09762538675351436,0.3268944144634753,22.235610382508867,0.8903714045882225,0.8435447067022324,-0.4666765909641981
stage79_00026019,goat,8,q12,75,0.375,image_residual_sideinfo_full_frame,6,42.94908840276966,0.994880199432373,0.9994041919708252,0.005267217755317688,299188,0.2853279113769531,0.09762538675351436,0.38295329813046747,28.39746404330804,0.9057177528738976,0.8453731387853622,-0.48236678540706635
stage79_00027257,judo,4,q12,18,0.5,original_streamsplat_base,0,26.808279316456826,0.8796327710151672,0.9279452562332153,0.2009381353855133,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00027257,judo,4,q12,18,0.5,image_residual_sideinfo_full_frame,3,30.54680583001072,0.9193320274353027,0.9804899096488953,0.17247292399406433,23777,0.022675514221191406,0.18193822076791313,0.20461373498910454,3.738526513553893,0.0396992564201355,0.05254465341567993,-0.028465211391448975
stage79_00027257,judo,4,q12,18,0.5,image_residual_sideinfo_full_frame,4,35.07843100393995,0.9445740580558777,0.9887869358062744,0.14690475165843964,44787,0.04271221160888672,0.18193822076791313,0.22465043237679985,8.270151687483121,0.06494128704071045,0.06084167957305908,-0.05403338372707367
stage79_00027257,judo,4,q12,18,0.5,image_residual_sideinfo_full_frame,5,41.16170273094744,0.9686467051506042,0.9948895573616028,0.07737556844949722,93161,0.08884525299072266,0.18193822076791313,0.27078347375863576,14.353423414490614,0.08901393413543701,0.06694430112838745,-0.12356256693601608
stage79_00027257,judo,4,q12,18,0.5,image_residual_sideinfo_full_frame,6,46.50048120555806,0.9865646362304688,0.9982917904853821,0.03139231353998184,147801,0.14095401763916016,0.18193822076791313,0.32289223840707326,19.692201889101234,0.10693186521530151,0.07034653425216675,-0.16954582184553146
stage79_00023453,car-shadow,4,q12,1,0.25,original_streamsplat_base,0,24.76910890773587,0.7618911266326904,0.9438507556915283,0.2310839593410492,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00023453,car-shadow,4,q12,1,0.25,image_residual_sideinfo_full_frame,3,24.034671842354275,0.6007842421531677,0.8784705996513367,0.4073167145252228,66133,0.06306934356689453,0.18193822076791313,0.24500756433480766,-0.734437065381595,-0.1611068844795227,-0.06538015604019165,0.17623275518417358
stage79_00023453,car-shadow,4,q12,1,0.25,image_residual_sideinfo_full_frame,4,32.10492235204684,0.8279440402984619,0.9682663679122925,0.20414510369300842,75556,0.07205581665039062,0.18193822076791313,0.25399403741830373,7.335813444310972,0.06605291366577148,0.02441561222076416,-0.02693885564804077
stage79_00023453,car-shadow,4,q12,1,0.25,image_residual_sideinfo_full_frame,5,38.78535788659829,0.9442411065101624,0.9923584461212158,0.08746964484453201,141227,0.13468456268310547,0.18193822076791313,0.3166227834510186,14.016248978862421,0.18234997987747192,0.0485076904296875,-0.14361431449651718
stage79_00023453,car-shadow,4,q12,1,0.25,image_residual_sideinfo_full_frame,6,45.13941180583768,0.9857401847839355,0.9982250332832336,0.022849345579743385,192835,0.18390178680419922,0.18193822076791313,0.3658400075721123,20.370302898101812,0.22384905815124512,0.05437427759170532,-0.2082346137613058
stage79_00021603,blackswan,4,q12,35,0.75,original_streamsplat_base,0,24.27046557116167,0.6353294253349304,0.8735386729240417,0.30588680505752563,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00021603,blackswan,4,q12,35,0.75,image_residual_sideinfo_full_frame,3,27.71951432362201,0.7890462875366211,0.9549520015716553,0.2550882399082184,46673,0.044510841369628906,0.18193822076791313,0.22644906213754204,3.4490487524603424,0.15371686220169067,0.08141332864761353,-0.05079856514930725
stage79_00021603,blackswan,4,q12,35,0.75,image_residual_sideinfo_full_frame,4,32.59481206978542,0.8894842267036438,0.9836860299110413,0.10238407552242279,89192,0.08506011962890625,0.18193822076791313,0.26699834039681936,8.32434649862375,0.2541548013687134,0.11014735698699951,-0.20350272953510284
stage79_00021603,blackswan,4,q12,35,0.75,image_residual_sideinfo_full_frame,5,39.022778461233216,0.9671409130096436,0.9961602687835693,0.04123322665691376,173707,0.16565990447998047,0.18193822076791313,0.3475981252478936,14.752312890071547,0.33181148767471313,0.12262159585952759,-0.2646535784006119
stage79_00021603,blackswan,4,q12,35,0.75,image_residual_sideinfo_full_frame,6,45.112724228195916,0.9912787079811096,0.9990314841270447,0.00907217152416706,229669,0.21902942657470703,0.18193822076791313,0.40096764734262014,20.842258657034247,0.3559492826461792,0.12549281120300293,-0.2968146335333586
stage79_00030326,scooter-black,4,q12,27,0.75,original_streamsplat_base,0,18.30664684265685,0.6063134670257568,0.8361892700195312,0.30793511867523193,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00030326,scooter-black,4,q12,27,0.75,image_residual_sideinfo_full_frame,3,22.019853671788677,0.7028501629829407,0.9325573444366455,0.3378782868385315,58661,0.05594348907470703,0.18193822076791313,0.23788170984262016,3.7132068291318276,0.09653669595718384,0.09636807441711426,0.02994316816329956
stage79_00030326,scooter-black,4,q12,27,0.75,image_residual_sideinfo_full_frame,4,29.819108331461006,0.8762004971504211,0.9814156889915466,0.1831779032945633,76174,0.07264518737792969,0.18193822076791313,0.2545834081458428,11.512461488804156,0.2698870301246643,0.14522641897201538,-0.12475721538066864
stage79_00030326,scooter-black,4,q12,27,0.75,image_residual_sideinfo_full_frame,5,36.571544387485766,0.9484812617301941,0.9942038059234619,0.07903148978948593,142362,0.13576698303222656,0.18193822076791313,0.31770520380013967,18.264897544828916,0.34216779470443726,0.15801453590393066,-0.228903628885746
stage79_00030326,scooter-black,4,q12,27,0.75,image_residual_sideinfo_full_frame,6,42.27920507221121,0.982450008392334,0.9981919527053833,0.024948813021183014,200240,0.1909637451171875,0.18193822076791313,0.3729019658851006,23.972558229554362,0.37613654136657715,0.16200268268585205,-0.2829863056540489
stage79_00026351,gold-fish,4,q12,55,0.75,original_streamsplat_base,0,28.14234387415206,0.8421611189842224,0.9476826786994934,0.12499852478504181,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00026351,gold-fish,4,q12,55,0.75,image_residual_sideinfo_full_frame,3,26.138682161529747,0.7098235487937927,0.9253768920898438,0.24876075983047485,44281,0.042229652404785156,0.18193822076791313,0.2241678731726983,-2.003661712622314,-0.1323375701904297,-0.022305786609649658,0.12376223504543304
stage79_00026351,gold-fish,4,q12,55,0.75,image_residual_sideinfo_full_frame,4,33.218546158535034,0.8532256484031677,0.9747042655944824,0.11790172755718231,63187,0.06025981903076172,0.18193822076791313,0.24219803979867485,5.076202284382973,0.011064529418945312,0.027021586894989014,-0.007096797227859497
stage79_00026351,gold-fish,4,q12,55,0.75,image_residual_sideinfo_full_frame,5,40.390510159271706,0.9571366906166077,0.9945048093795776,0.03981093317270279,116371,0.11098003387451172,0.18193822076791313,0.2929182546424248,12.248166285119645,0.11497557163238525,0.04682213068008423,-0.08518759161233902
stage79_00026351,gold-fish,4,q12,55,0.75,image_residual_sideinfo_full_frame,6,46.27846776640389,0.9875278472900391,0.9986483454704285,0.012399840168654919,171925,0.16396045684814453,0.18193822076791313,0.34589867761605764,18.13612389225183,0.14536672830581665,0.05096566677093506,-0.11259868461638689
stage79_00030516,shooting,4,q12,7,0.75,original_streamsplat_base,0,16.480213285118136,0.45187410712242126,0.6073439717292786,0.49156513810157776,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00030516,shooting,4,q12,7,0.75,image_residual_sideinfo_full_frame,3,24.545139693751544,0.6181182265281677,0.8499881029129028,0.5702614784240723,37803,0.03605175018310547,0.18193822076791313,0.2179899709510186,8.064926408633408,0.16624411940574646,0.24264413118362427,0.0786963403224945
stage79_00030516,shooting,4,q12,7,0.75,image_residual_sideinfo_full_frame,4,31.042856240658104,0.7870612144470215,0.9471035599708557,0.36237430572509766,63795,0.06083965301513672,0.18193822076791313,0.24277787378304985,14.562642955539967,0.3351871073246002,0.33975958824157715,-0.1291908323764801
stage79_00030516,shooting,4,q12,7,0.75,image_residual_sideinfo_full_frame,5,37.259056099056046,0.914132833480835,0.9866399765014648,0.18430298566818237,129476,0.12347793579101562,0.18193822076791313,0.30541615655892873,20.77884281393791,0.4622587263584137,0.3792960047721863,-0.3072621524333954
stage79_00030516,shooting,4,q12,7,0.75,image_residual_sideinfo_full_frame,6,43.37339748983699,0.9748044013977051,0.9971415400505066,0.07577066868543625,192228,0.18332290649414062,0.18193822076791313,0.36526112726205373,26.893184204718853,0.5229302942752838,0.389797568321228,-0.4157944694161415
stage79_00024429,dance-twirl,8,q12,68,0.5,original_streamsplat_base,0,16.853718206786688,0.29407382011413574,0.5738440155982971,0.45683783292770386,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00024429,dance-twirl,8,q12,68,0.5,image_residual_sideinfo_full_frame,3,21.93671357154694,0.652662456035614,0.8737941980361938,0.3811054229736328,77663,0.0740652084350586,0.09762538675351436,0.17169059518857294,5.082995364760251,0.35858863592147827,0.29995018243789673,-0.07573240995407104
stage79_00024429,dance-twirl,8,q12,68,0.5,image_residual_sideinfo_full_frame,4,29.479409062389173,0.8557161688804626,0.9686230421066284,0.19200384616851807,100643,0.09598064422607422,0.09762538675351436,0.19360603097958856,12.625690855602485,0.5616423487663269,0.3947790265083313,-0.2648339867591858
stage79_00024429,dance-twirl,8,q12,68,0.5,image_residual_sideinfo_full_frame,5,35.81346266387702,0.9536919593811035,0.9922038912773132,0.07238787412643433,188209,0.1794900894165039,0.09762538675351436,0.27711547617001825,18.95974445709033,0.6596181392669678,0.4183598756790161,-0.38444995880126953
stage79_00024429,dance-twirl,8,q12,68,0.5,image_residual_sideinfo_full_frame,6,42.06817886820848,0.9866447448730469,0.9980142116546631,0.024641042575240135,243661,0.23237323760986328,0.09762538675351436,0.3299986243633776,25.21446066142179,0.6925709247589111,0.42417019605636597,-0.4321967903524637
stage79_00021341,bike-packing,8,q12,11,0.375,original_streamsplat_base,0,18.997018794340658,0.6225812435150146,0.7535206079483032,0.3519083261489868,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00021341,bike-packing,8,q12,11,0.375,image_residual_sideinfo_full_frame,3,22.999822010489122,0.6635546088218689,0.9233502149581909,0.28673309087753296,62396,0.059505462646484375,0.09762538675351436,0.15713084939999872,4.002803216148465,0.04097336530685425,0.1698296070098877,-0.06517523527145386
stage79_00021341,bike-packing,8,q12,11,0.375,image_residual_sideinfo_full_frame,4,30.9389596931356,0.8765921592712402,0.9814373850822449,0.12115056067705154,81473,0.0776987075805664,0.09762538675351436,0.17532409433408075,11.941940898794943,0.2540109157562256,0.22791677713394165,-0.23075776547193527
stage79_00021341,bike-packing,8,q12,11,0.375,image_residual_sideinfo_full_frame,5,37.09423485428976,0.9554891586303711,0.9941772818565369,0.050208985805511475,158590,0.1512432098388672,0.09762538675351436,0.24886859659238153,18.0972160599491,0.33290791511535645,0.24065667390823364,-0.30169934034347534
stage79_00021341,bike-packing,8,q12,11,0.375,image_residual_sideinfo_full_frame,6,43.25726378072922,0.9869930148124695,0.9984913468360901,0.016882285475730896,215813,0.20581531524658203,0.09762538675351436,0.3034407020000964,24.26024498638856,0.36441177129745483,0.24497073888778687,-0.3350260406732559
stage79_00028530,mbike-trick,4,q12,45,0.25,original_streamsplat_base,0,26.127514373723404,0.7765615582466125,0.9447111487388611,0.28951871395111084,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00028530,mbike-trick,4,q12,45,0.25,image_residual_sideinfo_full_frame,3,24.903847019767916,0.8156414031982422,0.9520924687385559,0.28796476125717163,35528,0.03388214111328125,0.18193822076791313,0.21582036188119438,-1.2236673539554879,0.03907984495162964,0.007381319999694824,-0.001553952693939209
stage79_00028530,mbike-trick,4,q12,45,0.25,image_residual_sideinfo_full_frame,4,33.998520169420104,0.9309563040733337,0.9871857762336731,0.1834787279367447,47507,0.04530620574951172,0.18193822076791313,0.22724442651742485,7.8710057956967,0.1543947458267212,0.04247462749481201,-0.10603998601436615
stage79_00028530,mbike-trick,4,q12,45,0.25,image_residual_sideinfo_full_frame,5,37.28748603867147,0.9288888573646545,0.986768364906311,0.15168045461177826,117682,0.11223030090332031,0.18193822076791313,0.2941685216712334,11.159971664948063,0.152327299118042,0.04205721616744995,-0.13783825933933258
stage79_00028530,mbike-trick,4,q12,45,0.25,image_residual_sideinfo_full_frame,6,44.01304177659095,0.9802732467651367,0.9968997836112976,0.05292399972677231,156334,0.1490917205810547,0.18193822076791313,0.3310299413489678,17.88552740286755,0.20371168851852417,0.05218863487243652,-0.23659471422433853
stage79_00027043,india,8,q12,30,0.75,original_streamsplat_base,0,17.664604255396718,0.5171011090278625,0.6032533645629883,0.5101820826530457,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00027043,india,8,q12,30,0.75,image_residual_sideinfo_full_frame,3,24.82900970208846,0.6563754677772522,0.875988781452179,0.423088014125824,41249,0.039338111877441406,0.09762538675351436,0.13696349863095575,7.164405446691742,0.13927435874938965,0.2727354168891907,-0.08709406852722168
stage79_00027043,india,8,q12,30,0.75,image_residual_sideinfo_full_frame,4,31.521074427864285,0.8026420474052429,0.9589657783508301,0.2758324146270752,69400,0.06618499755859375,0.09762538675351436,0.1638103843121081,13.856470172467567,0.28554093837738037,0.3557124137878418,-0.23434966802597046
stage79_00027043,india,8,q12,30,0.75,image_residual_sideinfo_full_frame,5,37.15271082125841,0.9156184792518616,0.9882938265800476,0.13000917434692383,148517,0.14163684844970703,0.09762538675351436,0.23926223520322137,19.488106565861692,0.398517370223999,0.3850404620170593,-0.3801729083061218
stage79_00027043,india,8,q12,30,0.75,image_residual_sideinfo_full_frame,6,43.39562498067877,0.9768790602684021,0.9973561763763428,0.05324704572558403,208611,0.19894695281982422,0.09762538675351436,0.29657233957333856,25.73102072528205,0.45977795124053955,0.3941028118133545,-0.4569350369274616
stage79_00029140,paragliding-launch,4,q12,59,0.75,original_streamsplat_base,0,28.219261170247265,0.7697803974151611,0.9503514766693115,0.211481973528862,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
