sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
meetroom,full_sample_z_rank_prior_0p1,8,3.341520166745985,81,11,0.13580246913580246,0.062065972222222224,14,8.0,10 4 2 13 7 9 2 9 14 10,0 10 14 16 29 36 45 47 56 70 80,27.38757404367554,27.454846343172388,0.06727229949684954,26.739976676807476,26.817820337653842,0.07784366084636574,31.50864819647227,31.50864819647227,0.0,0.8801176739327702,0.8927096636207016,0.8746649009840829,0.8892356319086893,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p3,8,3.5753428497976985,81,11,0.13580246913580246,0.062065972222222224,11,8.0,7 6 7 9 7 9 7 7 11 10,0 7 13 20 29 36 45 52 59 70 80,27.779409354044006,27.84187429005796,0.062464936013952865,27.19336813037704,27.265648984907482,0.07228085453044386,31.508762595561006,31.508762595561006,0.0,0.8838484566888691,0.8964065556172971,0.8789620527199337,0.8934935671942574,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_1p0,8,3.623487896210997,81,11,0.13580246913580246,0.062065972222222224,9,8.0,8 8 8 8 7 8 8 9 8 8,0 8 16 24 32 39 47 55 64 72 80,27.873254071065176,27.964077370338288,0.0908232992731115,27.306327858330008,27.41142339034604,0.10509553201603339,31.48096633392536,31.48096633392536,0.0,0.8848829703566469,0.8977050626719439,0.8802151058401381,0.8950520983764103,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_3p0,8,3.658868619905639,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_10p0,8,3.658868619905639,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,uniform,16,,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,25.931059230358613,25.9925422175848,0.06148298722618506,25.488498235474264,25.55489986167854,0.06640162620427503,31.46307166641299,31.46307166641299,0.0,0.8686625847110042,0.8821232554353313,0.8649900452295939,0.8795275696118673,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p0,16,2.7538039946763995,81,6,0.07407407407407407,0.033854166666666664,32,16.0,29 2 15 2 32,0 29 31 46 48 80,24.784454718891915,24.816455439151955,0.03200072026004008,24.24615563145251,24.280716409333348,0.03456077788083789,31.513193311884482,31.513193311884482,0.0,0.8584866170529966,0.8717160798885204,0.8539960145950317,0.8682838344573974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p05,16,2.9135696196764,81,6,0.07407407407407407,0.033854166666666664,32,16.0,29 2 15 2 32,0 29 31 46 48 80,24.784454718891915,24.816455439151955,0.03200072026004008,24.24615563145251,24.280716409333348,0.03456077788083789,31.513193311884482,31.513193311884482,0.0,0.8584866170529966,0.8717160798885204,0.8539960145950317,0.8682838344573974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p1,16,3.036683669571109,81,6,0.07407407407407407,0.033854166666666664,29,16.0,29 2 8 16 25,0 29 31 39 55 80,24.866320593199823,24.917489522988298,0.051168929788474316,24.33259673452871,24.387859178700264,0.05526244417155368,31.537868826588735,31.537868826588735,0.0,0.8598691401658235,0.8732758341012178,0.8554876065254211,0.869966835975647,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p3,16,3.1314651960356104,81,6,0.07407407407407407,0.033854166666666664,18,16.0,18 18 16 17 11,0 18 36 52 69 80,25.984535252064642,26.028427076018936,0.043891823954293585,25.543850245038016,25.59125341490866,0.047403169870644746,31.49309783989744,31.49309783989744,0.0,0.868609685956696,0.881857477588418,0.864920908610026,0.879228523572286,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_1p0,16,3.198079892824453,81,6,0.07407407407407407,0.033854166666666664,18,16.0,18 18 16 16 12,0 18 36 52 68 80,25.95960268013987,26.003715744797773,0.04411306465790332,25.517305131041784,25.564947240872314,0.04764210983053019,31.488322043866024,31.488322043866024,0.0,0.8684393145419933,0.8817130349300526,0.8647534227371216,0.8790890407562256,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
