sequence,frame_index,chosen_schedule,final_type,measurement_key,psnr,ssim,ms_ssim,lpips
drift-straight,28,uniform_gap2,q12_keyframe,keyframe::drift-straight:00028,31.480212246914334,0.9498797059059143,0.9948209524154663,0.06078929454088211
drift-straight,29,uniform_gap6,stage158_residual_recovery,residual::drift-straight:00029:00024:00030,30.836089960763804,0.937149703502655,0.9924347400665283,0.08966590464115143
drift-straight,3,stage165_adaptive,stage158_residual_recovery,residual::drift-straight:00003:00002:00008,31.024139544288268,0.9359908103942871,0.9923502802848816,0.10671582818031311
drift-straight,30,uniform_gap2,q12_keyframe,keyframe::drift-straight:00030,32.18403719828708,0.9538937211036682,0.9952759742736816,0.057969775050878525
drift-straight,31,uniform_gap16,stage158_residual_recovery,residual::drift-straight:00031:00016:00032,32.5382981940639,0.9512630105018616,0.9942439794540405,0.07537801563739777
drift-straight,32,uniform_gap2,q12_keyframe,keyframe::drift-straight:00032,33.403199911349674,0.9542217254638672,0.9955101013183594,0.0645810142159462
drift-straight,33,uniform_gap16,stage158_residual_recovery,residual::drift-straight:00033:00032:00048,32.7714541533915,0.9459736347198486,0.9937663674354553,0.08003583550453186
drift-straight,34,uniform_gap2,q12_keyframe,keyframe::drift-straight:00034,33.30674020559373,0.954010546207428,0.9954277873039246,0.07123520225286484
drift-straight,35,uniform_gap6,stage158_residual_recovery,residual::drift-straight:00035:00030:00036,32.30706132762914,0.9354362487792969,0.992533802986145,0.11647479236125946
drift-straight,36,uniform_gap2,q12_keyframe,keyframe::drift-straight:00036,33.260672002694335,0.9549763202667236,0.9957236051559448,0.06571239978075027
drift-straight,37,stage165_adaptive,q12_keyframe,keyframe::drift-straight:00037,33.356303851975454,0.9550270438194275,0.9957026839256287,0.06724083423614502
drift-straight,38,uniform_gap2,q12_keyframe,keyframe::drift-straight:00038,33.3537001108556,0.953911304473877,0.9954988360404968,0.06760707497596741
drift-straight,39,uniform_gap8,stage158_residual_recovery,residual::drift-straight:00039:00032:00040,32.43860255615843,0.9388626217842102,0.9928364753723145,0.10292106866836548
drift-straight,4,uniform_gap2,q12_keyframe,keyframe::drift-straight:00004,29.491232963424157,0.9209868311882019,0.992424488067627,0.11972606182098389
drift-straight,40,uniform_gap2,q12_keyframe,keyframe::drift-straight:00040,32.46978254942805,0.9402305483818054,0.9944859743118286,0.08826478570699692
drift-straight,41,uniform_gap8,stage158_residual_recovery,residual::drift-straight:00041:00040:00048,31.895264368711253,0.9251627326011658,0.9912750720977783,0.1267305612564087
drift-straight,42,uniform_gap2,q12_keyframe,keyframe::drift-straight:00042,32.27351304281881,0.9357097744941711,0.9939073920249939,0.09033666551113129
drift-straight,43,uniform_gap6,stage158_residual_recovery,residual::drift-straight:00043:00042:00048,31.53484247277199,0.9134347438812256,0.9896858930587769,0.15268008410930634
drift-straight,44,uniform_gap2,q12_keyframe,keyframe::drift-straight:00044,32.71624200222562,0.9367027282714844,0.9940284490585327,0.09841714799404144
drift-straight,45,uniform_gap16,stage158_residual_recovery,residual::drift-straight:00045:00032:00048,31.847915263529213,0.9168140888214111,0.9901284575462341,0.16068828105926514
drift-straight,46,uniform_gap2,q12_keyframe,keyframe::drift-straight:00046,32.71570245708516,0.9378520846366882,0.994137167930603,0.09754285961389542
drift-straight,47,uniform_gap16,stage158_residual_recovery,residual::drift-straight:00047:00032:00048,32.51897467897639,0.931597888469696,0.9920379519462585,0.12145012617111206
drift-straight,48,uniform_gap2,q12_keyframe,keyframe::drift-straight:00048,32.6386168760177,0.9357048869132996,0.993791937828064,0.09184446930885315
drift-straight,49,uniform_gap2,q12_keyframe,keyframe::drift-straight:00049,32.957461206046624,0.9396029114723206,0.994013786315918,0.08495984971523285
drift-straight,5,uniform_gap4,stage158_residual_recovery,residual::drift-straight:00005:00004:00008,29.24898614034284,0.9141883850097656,0.990594744682312,0.13511964678764343
drift-straight,6,uniform_gap2,q12_keyframe,keyframe::drift-straight:00006,29.312888406089463,0.9201579093933105,0.9923158288002014,0.12081515789031982
drift-straight,7,uniform_gap6,stage158_residual_recovery,residual::drift-straight:00007:00006:00012,29.240949075007855,0.9145966172218323,0.990618884563446,0.13610422611236572
drift-straight,8,uniform_gap2,q12_keyframe,keyframe::drift-straight:00008,30.130255344757174,0.9324182868003845,0.9930441975593567,0.10563494265079498
drift-straight,9,stage165_adaptive,q12_keyframe,keyframe::drift-straight:00009,30.476664237329516,0.9375014305114746,0.9934017062187195,0.09656871110200882
goat,0,uniform_gap2,q12_keyframe,keyframe::goat:00000,27.144211258922315,0.8503634929656982,0.9874957799911499,0.18338239192962646
goat,1,uniform_gap2,stage158_residual_recovery,residual::goat:00001:00000:00002,27.07820387104568,0.8474185466766357,0.9861384034156799,0.18767127394676208
goat,10,uniform_gap2,q12_keyframe,keyframe::goat:00010,27.58531275426212,0.8640286922454834,0.9884297251701355,0.17102593183517456
goat,11,uniform_gap4,stage158_residual_recovery,residual::goat:00011:00008:00012,27.554737362622287,0.8630937933921814,0.9874002933502197,0.1791442185640335
goat,12,uniform_gap2,q12_keyframe,keyframe::goat:00012,27.6914703054387,0.8669919967651367,0.9887165427207947,0.17196446657180786
goat,13,uniform_gap2,stage158_residual_recovery,residual::goat:00013:00012:00014,27.585216491348966,0.8622667789459229,0.9873414039611816,0.17907005548477173
goat,14,uniform_gap2,q12_keyframe,keyframe::goat:00014,27.758631240306126,0.8684592247009277,0.988806426525116,0.17154672741889954
goat,15,uniform_gap8,stage158_residual_recovery,residual::goat:00015:00008:00016,27.65442170198057,0.8653777241706848,0.987673282623291,0.1760222315788269
goat,16,uniform_gap2,q12_keyframe,keyframe::goat:00016,27.630942409795495,0.8662827610969543,0.9886276721954346,0.1725885570049286
goat,17,uniform_gap16,stage158_residual_recovery,residual::goat:00017:00016:00032,27.63134620215999,0.8671891093254089,0.9877501130104065,0.17566311359405518
goat,18,uniform_gap2,q12_keyframe,keyframe::goat:00018,27.8941854460796,0.8739488124847412,0.9891812205314636,0.1612686663866043
goat,19,uniform_gap6,stage158_residual_recovery,residual::goat:00019:00018:00024,27.601654988623775,0.8656816482543945,0.9876077771186829,0.17452912032604218
goat,2,uniform_gap2,q12_keyframe,keyframe::goat:00002,27.316244892922757,0.8555523753166199,0.9879454374313354,0.17188119888305664
goat,20,uniform_gap2,q12_keyframe,keyframe::goat:00020,27.810771891223443,0.8730962872505188,0.9891066551208496,0.16156546771526337
goat,21,uniform_gap2,stage158_residual_recovery,residual::goat:00021:00020:00022,27.738550233366816,0.8720283508300781,0.9880182147026062,0.16694523394107819
goat,22,uniform_gap2,q12_keyframe,keyframe::goat:00022,27.857603374159613,0.8715410828590393,0.9889827966690063,0.16717469692230225
goat,23,uniform_gap8,stage158_residual_recovery,residual::goat:00023:00016:00024,27.69593990255402,0.86798495054245,0.9877349734306335,0.1757403016090393
goat,24,uniform_gap2,q12_keyframe,keyframe::goat:00024,27.767057226515334,0.870424747467041,0.9888603687286377,0.16359557211399078
goat,25,uniform_gap8,stage158_residual_recovery,residual::goat:00025:00024:00032,27.549780236547335,0.8641448616981506,0.9873993992805481,0.17361147701740265
goat,26,uniform_gap2,q12_keyframe,keyframe::goat:00026,27.66093848550735,0.8692212700843811,0.9887202382087708,0.16946616768836975
goat,27,uniform_gap2,stage158_residual_recovery,residual::goat:00027:00026:00028,27.636835405896406,0.8674457669258118,0.9877803921699524,0.17363673448562622
goat,28,uniform_gap2,q12_keyframe,keyframe::goat:00028,27.61328615074918,0.8660213947296143,0.9885311722755432,0.16818800568580627
goat,29,uniform_gap6,stage158_residual_recovery,residual::goat:00029:00024:00030,27.66873525886489,0.8694149851799011,0.9877113103866577,0.16971130669116974
goat,3,stage165_adaptive,q12_keyframe,keyframe::goat:00003,27.402214489932668,0.8592577576637268,0.9881953001022339,0.1695810705423355
goat,30,uniform_gap2,q12_keyframe,keyframe::goat:00030,27.789052059532942,0.8712473511695862,0.9889755249023438,0.1661776602268219
goat,31,uniform_gap16,stage158_residual_recovery,residual::goat:00031:00016:00032,27.66568067699263,0.8703675270080566,0.9879127144813538,0.17112091183662415
goat,32,uniform_gap2,q12_keyframe,keyframe::goat:00032,27.803314886805165,0.8744468092918396,0.9893301129341125,0.1656680405139923
goat,33,uniform_gap2,stage158_residual_recovery,residual::goat:00033:00032:00034,27.618082321922,0.8708873391151428,0.9880881309509277,0.16914421319961548
goat,34,uniform_gap2,q12_keyframe,keyframe::goat:00034,27.58404208166175,0.8701426386833191,0.9888671636581421,0.16193091869354248
goat,35,uniform_gap4,stage158_residual_recovery,residual::goat:00035:00032:00036,27.598745223834907,0.8682888150215149,0.9878445863723755,0.17492693662643433
goat,36,uniform_gap2,q12_keyframe,keyframe::goat:00036,27.662832792622627,0.8715226650238037,0.9889298677444458,0.16396984457969666
goat,37,uniform_gap4,stage158_residual_recovery,residual::goat:00037:00036:00040,27.45727070442587,0.8656509518623352,0.987546443939209,0.17821863293647766
goat,38,uniform_gap2,q12_keyframe,keyframe::goat:00038,27.62001063358037,0.8700644373893738,0.9887896180152893,0.16836479306221008
goat,39,uniform_gap8,stage158_residual_recovery,residual::goat:00039:00032:00040,27.61653421430129,0.86744624376297,0.9877182841300964,0.17596635222434998
goat,4,uniform_gap2,q12_keyframe,keyframe::goat:00004,27.430443602010072,0.8605990409851074,0.988222599029541,0.17004354298114777
goat,40,uniform_gap2,q12_keyframe,keyframe::goat:00040,27.55684024585984,0.8673695921897888,0.9885848760604858,0.16584794223308563
goat,41,uniform_gap8,stage158_residual_recovery,residual::goat:00041:00040:00048,27.6407277938868,0.8682498931884766,0.9877555966377258,0.16852952539920807
goat,42,uniform_gap2,q12_keyframe,keyframe::goat:00042,27.726155649397988,0.8683285713195801,0.9887067079544067,0.16479775309562683
goat,43,uniform_gap4,stage158_residual_recovery,residual::goat:00043:00040:00044,27.57120547309612,0.8636773228645325,0.9874127507209778,0.17141714692115784
goat,44,uniform_gap2,q12_keyframe,keyframe::goat:00044,27.602022593855786,0.8676176071166992,0.9886015057563782,0.16529513895511627
goat,45,uniform_gap2,stage158_residual_recovery,residual::goat:00045:00044:00046,27.397040723335095,0.8625667095184326,0.9873241186141968,0.16918881237506866
goat,46,uniform_gap2,q12_keyframe,keyframe::goat:00046,27.41493658245033,0.8636694550514221,0.9884419441223145,0.16931669414043427
goat,47,uniform_gap16,stage158_residual_recovery,residual::goat:00047:00032:00048,27.516199773524516,0.8649427890777588,0.9873820543289185,0.1685953289270401
goat,48,uniform_gap2,q12_keyframe,keyframe::goat:00048,27.700837509984414,0.8691447377204895,0.9887585043907166,0.15936484932899475
goat,49,uniform_gap16,stage158_residual_recovery,residual::goat:00049:00048:00064,27.505628413091145,0.8636048436164856,0.98724365234375,0.17381516098976135
goat,5,uniform_gap2,stage158_residual_recovery,residual::goat:00005:00004:00006,27.474245059484552,0.8607352375984192,0.9871572852134705,0.17505666613578796
goat,50,uniform_gap2,q12_keyframe,keyframe::goat:00050,27.69122577715835,0.8690424561500549,0.9887888431549072,0.16016694903373718
goat,51,uniform_gap2,stage158_residual_recovery,residual::goat:00051:00050:00052,27.565029646129435,0.8650689125061035,0.987407386302948,0.16771574318408966
goat,52,uniform_gap2,q12_keyframe,keyframe::goat:00052,27.6714627963308,0.8680194020271301,0.9887027144432068,0.16575685143470764
goat,53,uniform_gap4,stage158_residual_recovery,residual::goat:00053:00052:00056,27.565597938138623,0.8660461902618408,0.9876468181610107,0.1672705113887787
goat,54,uniform_gap2,q12_keyframe,keyframe::goat:00054,27.537161631969337,0.8669574856758118,0.9886173605918884,0.1654892861843109
goat,55,uniform_gap4,stage158_residual_recovery,residual::goat:00055:00052:00056,27.374667895216866,0.8620441555976868,0.9871676564216614,0.16838349401950836
goat,56,uniform_gap2,q12_keyframe,keyframe::goat:00056,27.539296185283668,0.866550862789154,0.9885570406913757,0.1652565747499466
goat,57,uniform_gap2,stage158_residual_recovery,residual::goat:00057:00056:00058,27.36186089312543,0.8625014424324036,0.9873306751251221,0.16869080066680908
goat,58,uniform_gap2,q12_keyframe,keyframe::goat:00058,27.34837571858317,0.8636592030525208,0.9881863594055176,0.16979524493217468
goat,59,uniform_gap4,stage158_residual_recovery,residual::goat:00059:00056:00060,27.78916935813328,0.8746973872184753,0.9883211851119995,0.1611018180847168
goat,6,uniform_gap2,q12_keyframe,keyframe::goat:00006,27.489963984296985,0.8627626299858093,0.9883877635002136,0.17120666801929474
goat,60,uniform_gap2,q12_keyframe,keyframe::goat:00060,27.913448017359897,0.8771156668663025,0.9894474744796753,0.1551140546798706
goat,61,uniform_gap6,stage158_residual_recovery,residual::goat:00061:00060:00066,27.653438724244438,0.87171870470047,0.9878789782524109,0.1653027981519699
goat,62,uniform_gap2,q12_keyframe,keyframe::goat:00062,27.48771007720009,0.8712790012359619,0.9888243079185486,0.1593979299068451
goat,63,uniform_gap16,stage158_residual_recovery,residual::goat:00063:00048:00064,27.44942232580824,0.8696674704551697,0.9877697825431824,0.1636228859424591
goat,64,uniform_gap2,q12_keyframe,keyframe::goat:00064,27.630424391552072,0.8738420009613037,0.9889574646949768,0.1586514115333557
goat,65,uniform_gap6,stage158_residual_recovery,residual::goat:00065:00060:00066,27.35849172624122,0.8681055903434753,0.9876598119735718,0.17033347487449646
goat,66,uniform_gap2,q12_keyframe,keyframe::goat:00066,27.064721766678964,0.8650216460227966,0.9885028600692749,0.17134353518486023
goat,67,uniform_gap2,stage158_residual_recovery,residual::goat:00067:00066:00068,26.835799069281784,0.8586294054985046,0.9870445728302002,0.1782798171043396
goat,68,uniform_gap2,q12_keyframe,keyframe::goat:00068,26.88575706155141,0.8618878722190857,0.9883149266242981,0.17198345065116882
goat,69,uniform_gap2,stage158_residual_recovery,residual::goat:00069:00068:00070,26.706296943596094,0.8565341830253601,0.9868587851524353,0.18030864000320435
goat,7,uniform_gap2,stage158_residual_recovery,residual::goat:00007:00006:00008,27.42266613407208,0.8582085967063904,0.986970067024231,0.1746666580438614
goat,70,uniform_gap2,q12_keyframe,keyframe::goat:00070,26.674575047995503,0.8564403653144836,0.9877840280532837,0.16963252425193787
goat,71,uniform_gap4,stage158_residual_recovery,residual::goat:00071:00068:00072,26.732324916154,0.8583291172981262,0.9869804978370667,0.1796613335609436
goat,72,uniform_gap2,q12_keyframe,keyframe::goat:00072,26.92428485050627,0.8650901317596436,0.988511323928833,0.16970330476760864
goat,73,uniform_gap6,stage158_residual_recovery,residual::goat:00073:00072:00078,26.792492538444172,0.8622345924377441,0.9874424338340759,0.17237919569015503
goat,74,uniform_gap2,q12_keyframe,keyframe::goat:00074,26.86882361440474,0.8654356002807617,0.9885805249214172,0.17311225831508636
goat,75,stage165_adaptive,q12_keyframe,keyframe::goat:00075,26.759409220285868,0.8626912236213684,0.9883349537849426,0.1731504499912262
goat,76,uniform_gap2,q12_keyframe,keyframe::goat:00076,26.721579950013137,0.8617973923683167,0.9882001876831055,0.1704423725605011
goat,77,stage165_adaptive,stage158_residual_recovery,residual::goat:00077:00075:00078,26.726398048165724,0.8589560389518738,0.9873579144477844,0.18264010548591614
goat,78,uniform_gap2,q12_keyframe,keyframe::goat:00078,26.668876681433034,0.8591116070747375,0.9882151484489441,0.17560455203056335
goat,79,uniform_gap8,stage158_residual_recovery,residual::goat:00079:00072:00080,26.475713839797614,0.8524438738822937,0.986755907535553,0.18231889605522156
goat,8,uniform_gap2,q12_keyframe,keyframe::goat:00008,27.638829892325756,0.8640920519828796,0.9885107278823853,0.17091026902198792
goat,80,uniform_gap2,q12_keyframe,keyframe::goat:00080,26.632343215868577,0.8587847352027893,0.9882383346557617,0.17552262544631958
goat,81,uniform_gap16,stage158_residual_recovery,residual::goat:00081:00080:00089,26.53626547418167,0.8543594479560852,0.9869129657745361,0.18075299263000488
goat,82,uniform_gap2,q12_keyframe,keyframe::goat:00082,26.45973092525388,0.8534439206123352,0.9877732992172241,0.17983096837997437
goat,83,uniform_gap6,stage158_residual_recovery,residual::goat:00083:00078:00084,26.488823768318532,0.8510535359382629,0.9867245554924011,0.18635213375091553
goat,84,uniform_gap2,q12_keyframe,keyframe::goat:00084,26.497448829015102,0.8503543734550476,0.9874428510665894,0.18286390602588654
goat,85,uniform_gap2,stage158_residual_recovery,residual::goat:00085:00084:00086,26.43555344281632,0.8460927605628967,0.9863294363021851,0.18835057318210602
goat,86,uniform_gap2,q12_keyframe,keyframe::goat:00086,26.66450612694034,0.8565421104431152,0.9879323840141296,0.1823592185974121
goat,87,uniform_gap2,stage158_residual_recovery,residual::goat:00087:00086:00088,26.59144288097723,0.8542757034301758,0.9869661331176758,0.18262141942977905
goat,88,uniform_gap2,q12_keyframe,keyframe::goat:00088,26.643270369138804,0.8560592532157898,0.9879770874977112,0.18509754538536072
goat,89,uniform_gap2,q12_keyframe,keyframe::goat:00089,26.631790059961915,0.8573521971702576,0.9881121516227722,0.18021832406520844
goat,9,uniform_gap4,stage158_residual_recovery,residual::goat:00009:00008:00012,27.620786699917748,0.8631115555763245,0.9873825907707214,0.17275038361549377
gold-fish,0,uniform_gap2,q12_keyframe,keyframe::gold-fish:00000,33.72307664834094,0.9149382710456848,0.9852414131164551,0.061811722815036774
gold-fish,1,uniform_gap16,stage158_residual_recovery,residual::gold-fish:00001:00000:00016,33.5581974343397,0.9130833148956299,0.9827322363853455,0.07163698971271515
gold-fish,10,uniform_gap2,q12_keyframe,keyframe::gold-fish:00010,33.67470021568005,0.9151121973991394,0.9852176308631897,0.0619577094912529
gold-fish,11,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00011:00006:00012,33.26931777904536,0.9088848233222961,0.9815514087677002,0.07295390963554382
gold-fish,12,uniform_gap2,q12_keyframe,keyframe::gold-fish:00012,33.741282488911864,0.9143228530883789,0.985127329826355,0.062025003135204315
gold-fish,13,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00013:00012:00014,33.58489801818426,0.909274160861969,0.982449471950531,0.06574076414108276
gold-fish,14,uniform_gap2,q12_keyframe,keyframe::gold-fish:00014,33.91558896168136,0.914263904094696,0.985203742980957,0.061113618314266205
gold-fish,15,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00015:00008:00016,33.53526607226426,0.911052405834198,0.981814444065094,0.07283727824687958
gold-fish,16,uniform_gap2,q12_keyframe,keyframe::gold-fish:00016,33.92750412818692,0.9124036431312561,0.9850243330001831,0.06424244493246078
gold-fish,17,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00017:00016:00024,33.82866159823085,0.9112551808357239,0.9821144342422485,0.06958663463592529
gold-fish,18,uniform_gap2,q12_keyframe,keyframe::gold-fish:00018,34.058247634728055,0.913792073726654,0.9852672815322876,0.062293604016304016
gold-fish,19,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00019:00018:00024,33.607578179744685,0.9010004997253418,0.98135906457901,0.07421283423900604
gold-fish,2,uniform_gap2,q12_keyframe,keyframe::gold-fish:00002,33.77289706407135,0.9143392443656921,0.9852799773216248,0.06662098318338394
gold-fish,20,uniform_gap2,q12_keyframe,keyframe::gold-fish:00020,33.94941059280119,0.9138402938842773,0.985345184803009,0.05932758003473282
gold-fish,21,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00021:00020:00024,33.99579722462945,0.9105896353721619,0.9828394055366516,0.0698416605591774
gold-fish,22,uniform_gap2,q12_keyframe,keyframe::gold-fish:00022,34.247683766281334,0.9138467907905579,0.9854085445404053,0.06329357624053955
gold-fish,23,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00023:00018:00024,33.987376172843454,0.9121384024620056,0.9827100038528442,0.07324247807264328
gold-fish,24,uniform_gap2,q12_keyframe,keyframe::gold-fish:00024,34.117978613195845,0.9138789176940918,0.9853154420852661,0.06613916158676147
gold-fish,25,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00025:00024:00030,34.20424294595207,0.9135985374450684,0.9832437038421631,0.07271499931812286
gold-fish,26,uniform_gap2,q12_keyframe,keyframe::gold-fish:00026,34.55683871840489,0.91774982213974,0.9859979152679443,0.06197037547826767
gold-fish,27,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00027:00026:00028,34.31975205208426,0.9137648940086365,0.9827106595039368,0.07173462212085724
gold-fish,28,uniform_gap2,q12_keyframe,keyframe::gold-fish:00028,34.351421099039456,0.9167001247406006,0.9855573773384094,0.06254902482032776
gold-fish,29,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00029:00028:00030,34.076477359360226,0.9138132929801941,0.9831088781356812,0.07197751104831696
gold-fish,3,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00003:00000:00004,33.510797919477355,0.9063701629638672,0.9818179607391357,0.07244770228862762
gold-fish,30,uniform_gap2,q12_keyframe,keyframe::gold-fish:00030,34.321986310589885,0.9177200198173523,0.9859277606010437,0.06330309808254242
gold-fish,31,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00031:00030:00036,33.94087063828022,0.914315938949585,0.9834042191505432,0.07438360899686813
gold-fish,32,uniform_gap2,q12_keyframe,keyframe::gold-fish:00032,33.900199742066974,0.9138107299804688,0.98528653383255,0.0645640641450882
gold-fish,33,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00033:00032:00040,33.69070567495634,0.9113128781318665,0.9820871353149414,0.07340310513973236
gold-fish,34,uniform_gap2,q12_keyframe,keyframe::gold-fish:00034,33.88782385959191,0.9137784838676453,0.985299825668335,0.06717987358570099
gold-fish,35,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00035:00034:00036,33.54422718597307,0.8998165726661682,0.9810848236083984,0.07889193296432495
gold-fish,36,uniform_gap2,q12_keyframe,keyframe::gold-fish:00036,34.09292365020655,0.9159370064735413,0.9856517314910889,0.06316880136728287
gold-fish,37,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00037:00036:00038,33.73783367146592,0.9015277028083801,0.9809642434120178,0.07455416023731232
gold-fish,38,uniform_gap2,q12_keyframe,keyframe::gold-fish:00038,34.119297460677124,0.9163212776184082,0.9856374263763428,0.06367015093564987
gold-fish,39,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00039:00032:00040,33.83750187879887,0.9069988131523132,0.9828550219535828,0.07236260920763016
gold-fish,4,uniform_gap2,q12_keyframe,keyframe::gold-fish:00004,33.843807536014374,0.9157400131225586,0.985283613204956,0.06239967793226242
gold-fish,40,uniform_gap2,q12_keyframe,keyframe::gold-fish:00040,33.89493623230132,0.9135717749595642,0.9850825071334839,0.06672397255897522
gold-fish,41,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00041:00040:00048,33.63904100757359,0.9094283580780029,0.9823880791664124,0.07525619864463806
gold-fish,42,uniform_gap2,q12_keyframe,keyframe::gold-fish:00042,33.57690699830451,0.9118735194206238,0.9845507144927979,0.06617233902215958
gold-fish,43,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00043:00040:00044,33.269045434509735,0.9086782336235046,0.9816167950630188,0.08085724711418152
gold-fish,44,uniform_gap2,q12_keyframe,keyframe::gold-fish:00044,33.45137424470836,0.9125387668609619,0.9845306873321533,0.06795009970664978
gold-fish,45,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00045:00044:00048,33.0903697975787,0.9081094264984131,0.9811633825302124,0.07711874693632126
gold-fish,46,uniform_gap2,q12_keyframe,keyframe::gold-fish:00046,33.44366070721625,0.9126777648925781,0.9846777319908142,0.06486958265304565
gold-fish,47,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00047:00046:00048,33.33979597736758,0.9086540341377258,0.9820661544799805,0.07320021837949753
gold-fish,48,uniform_gap2,q12_keyframe,keyframe::gold-fish:00048,33.54272552406334,0.9127833247184753,0.9847854375839233,0.06736353039741516
gold-fish,49,uniform_gap16,stage158_residual_recovery,residual::gold-fish:00049:00048:00064,33.37123170093832,0.9074730277061462,0.9823683500289917,0.07478779554367065
gold-fish,5,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00005:00004:00008,33.571461331963846,0.912000834941864,0.9821628332138062,0.07060237973928452
gold-fish,50,uniform_gap2,q12_keyframe,keyframe::gold-fish:00050,33.64902430296019,0.9141899943351746,0.9850856065750122,0.06669250130653381
gold-fish,51,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00051:00048:00052,33.61725820860305,0.9119541049003601,0.9829872846603394,0.0759475827217102
gold-fish,52,uniform_gap2,q12_keyframe,keyframe::gold-fish:00052,33.68459230319121,0.9146630167961121,0.9850597381591797,0.06868206709623337
gold-fish,53,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00053:00048:00054,33.43740511644174,0.9087854027748108,0.9825037121772766,0.07264870405197144
gold-fish,54,uniform_gap2,q12_keyframe,keyframe::gold-fish:00054,33.68974426747747,0.9148756861686707,0.9850937724113464,0.06617772579193115
gold-fish,55,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00055:00048:00056,33.3048828592815,0.905642569065094,0.9820862412452698,0.07452058792114258
gold-fish,56,uniform_gap2,q12_keyframe,keyframe::gold-fish:00056,33.22104302798076,0.9137653708457947,0.9849465489387512,0.06649521738290787
gold-fish,57,uniform_gap8,stage158_residual_recovery,residual::gold-fish:00057:00056:00064,33.48634075781546,0.911846935749054,0.9826396107673645,0.07249882817268372
gold-fish,58,uniform_gap2,q12_keyframe,keyframe::gold-fish:00058,33.94640934934954,0.9176573753356934,0.9857116341590881,0.06482455879449844
gold-fish,59,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00059:00058:00060,33.85288620423859,0.9130951762199402,0.9820340275764465,0.07612700760364532
gold-fish,6,uniform_gap2,q12_keyframe,keyframe::gold-fish:00006,33.443158241339354,0.9151482582092285,0.9849453568458557,0.06539176404476166
gold-fish,60,uniform_gap2,q12_keyframe,keyframe::gold-fish:00060,34.363312684346546,0.9202752113342285,0.9860616326332092,0.0637284517288208
gold-fish,61,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00061:00060:00066,34.05751178590738,0.9135530591011047,0.9834969639778137,0.07500894367694855
gold-fish,62,uniform_gap2,q12_keyframe,keyframe::gold-fish:00062,34.2988241779571,0.919855535030365,0.9857495427131653,0.06619171798229218
gold-fish,63,uniform_gap16,stage158_residual_recovery,residual::gold-fish:00063:00048:00064,33.76810905949768,0.9099070429801941,0.9825953245162964,0.07655172795057297
gold-fish,64,uniform_gap2,q12_keyframe,keyframe::gold-fish:00064,33.96363593626773,0.918337345123291,0.9855601191520691,0.06651503592729568
gold-fish,65,uniform_gap16,stage158_residual_recovery,residual::gold-fish:00065:00064:00077,33.75187869125522,0.9136711955070496,0.9822346568107605,0.07512663304805756
gold-fish,66,uniform_gap2,q12_keyframe,keyframe::gold-fish:00066,34.079488716313826,0.9184100031852722,0.9857195615768433,0.06326791644096375
gold-fish,67,uniform_gap6,stage158_residual_recovery,residual::gold-fish:00067:00066:00072,34.003544741312396,0.9135401844978333,0.9830829501152039,0.07523274421691895
gold-fish,68,uniform_gap2,q12_keyframe,keyframe::gold-fish:00068,34.27435275820973,0.9192280769348145,0.9860671758651733,0.06603097915649414
gold-fish,69,uniform_gap2,stage158_residual_recovery,residual::gold-fish:00069:00068:00070,33.886734916800705,0.9156633019447327,0.9832022190093994,0.07344578206539154
gold-fish,7,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00007:00004:00008,33.397475674758795,0.9108753800392151,0.9819476008415222,0.07598130404949188
gold-fish,70,uniform_gap2,q12_keyframe,keyframe::gold-fish:00070,34.023536643344485,0.9195332527160645,0.9862410426139832,0.06376764923334122
gold-fish,71,uniform_gap4,stage158_residual_recovery,residual::gold-fish:00071:00068:00072,34.08433175850696,0.914551317691803,0.983544111251831,0.07409539818763733
gold-fish,72,uniform_gap2,q12_keyframe,keyframe::gold-fish:00072,34.313082439238165,0.9195470809936523,0.9861665964126587,0.06733544170856476
