sequence,frame_index,oracle_role,left_index,right_index,measurement_key,psnr,ssim,ms_ssim,lpips,payload_bytes
horsejump-high,30,keyframe,30,30,keyframe::horsejump-high:00030,28.047404105158677,0.8988369107246399,0.9898777008056641,0.1265750527381897,719640
horsejump-high,31,residual,30,32,residual::horsejump-high:00031:00030:00032,27.54252410075801,0.8771360516548157,0.9840699434280396,0.14963556826114655,211143
horsejump-high,32,keyframe,32,32,keyframe::horsejump-high:00032,28.336354085622027,0.9037187695503235,0.9903550148010254,0.12204519659280777,719642
horsejump-high,33,residual,32,34,residual::horsejump-high:00033:00032:00034,27.970507076145054,0.8857002854347229,0.9849784970283508,0.14301225543022156,209565
horsejump-high,34,keyframe,34,34,keyframe::horsejump-high:00034,27.89193453226849,0.8964576721191406,0.9897074103355408,0.13205008208751678,719648
horsejump-high,35,residual,34,36,residual::horsejump-high:00035:00034:00036,27.677945090768787,0.8849824070930481,0.9851574301719666,0.14076966047286987,206054
horsejump-high,36,keyframe,36,36,keyframe::horsejump-high:00036,27.93075771852656,0.8989381790161133,0.9898827075958252,0.12231102585792542,719649
horsejump-high,37,residual,36,38,residual::horsejump-high:00037:00036:00038,27.663508793120158,0.8852112293243408,0.9851075410842896,0.1436745822429657,204762
horsejump-high,38,keyframe,38,38,keyframe::horsejump-high:00038,27.817646427369567,0.8962500691413879,0.9895269870758057,0.12434849888086319,719645
horsejump-high,39,residual,38,40,residual::horsejump-high:00039:00038:00040,27.82868302823414,0.8846156001091003,0.9853382706642151,0.14225773513317108,204203
horsejump-high,40,keyframe,40,40,keyframe::horsejump-high:00040,27.728436710611057,0.8918406367301941,0.98931485414505,0.12780597805976868,719649
horsejump-high,41,residual,40,42,residual::horsejump-high:00041:00040:00042,27.756498039440437,0.8823044300079346,0.9844108819961548,0.14958979189395905,206929
horsejump-high,42,keyframe,42,42,keyframe::horsejump-high:00042,27.860300818961214,0.8932287096977234,0.9894256591796875,0.12701188027858734,719644
horsejump-high,43,residual,42,44,residual::horsejump-high:00043:00042:00044,27.806210667664327,0.8816313147544861,0.9847704768180847,0.14786434173583984,206636
horsejump-high,44,keyframe,44,44,keyframe::horsejump-high:00044,28.030251471161446,0.8957123756408691,0.9897062182426453,0.12054960429668427,719639
horsejump-high,45,residual,44,46,residual::horsejump-high:00045:00044:00046,27.881663373784264,0.8859402537345886,0.9848701357841492,0.14607317745685577,212512
horsejump-high,46,keyframe,46,46,keyframe::horsejump-high:00046,27.88215046252363,0.8905641436576843,0.9893748164176941,0.13237406313419342,719641
horsejump-high,47,residual,46,48,residual::horsejump-high:00047:00046:00048,27.682776176481596,0.8835206031799316,0.9848994612693787,0.14820365607738495,206111
horsejump-high,48,keyframe,48,48,keyframe::horsejump-high:00048,27.878006830778848,0.895897626876831,0.9896667003631592,0.1256033480167389,719652
horsejump-high,49,keyframe,49,49,keyframe::horsejump-high:00049,27.894058427628906,0.8908353447914124,0.9891679286956787,0.13574564456939697,719651
india,0,keyframe,0,0,keyframe::india:00000,31.215824138245047,0.9111878275871277,0.9899343848228455,0.12466001510620117,719640
india,1,residual,0,2,residual::india:00001:00000:00002,30.775856308637785,0.9014214873313904,0.9868849515914917,0.13862815499305725,197362
india,2,keyframe,2,2,keyframe::india:00002,30.74463511007692,0.9052420258522034,0.9893783330917358,0.13489381968975067,719640
india,3,residual,2,4,residual::india:00003:00002:00004,30.57305688962417,0.8965432047843933,0.9859962463378906,0.15203054249286652,204081
india,4,keyframe,4,4,keyframe::india:00004,31.00320439042718,0.9077942967414856,0.9895638227462769,0.12913699448108673,719642
india,5,residual,4,6,residual::india:00005:00004:00006,30.739993050730277,0.8983798027038574,0.9858396649360657,0.1472541093826294,208023
india,6,keyframe,6,6,keyframe::india:00006,30.977682493314198,0.9082600474357605,0.9895877838134766,0.13305449485778809,719647
india,7,residual,6,8,residual::india:00007:00006:00008,31.07831023117361,0.9031539559364319,0.986300528049469,0.1448512077331543,206800
india,8,keyframe,8,8,keyframe::india:00008,31.471628655854577,0.9158404469490051,0.9903901815414429,0.12508483231067657,719645
india,9,residual,8,10,residual::india:00009:00008:00010,31.527068279006194,0.9110739827156067,0.9869128465652466,0.13662947714328766,219318
india,10,keyframe,10,10,keyframe::india:00010,31.943736896918395,0.9230987429618835,0.9909481406211853,0.11643689125776291,719649
india,11,residual,10,12,residual::india:00011:00010:00012,32.4092219067853,0.9201796054840088,0.9876678586006165,0.13139961659908295,225676
india,12,keyframe,12,12,keyframe::india:00012,33.611289380220676,0.9410219192504883,0.9928485155105591,0.09338808059692383,719643
india,13,residual,12,14,residual::india:00013:00012:00014,34.487576419707274,0.933546781539917,0.9894553422927856,0.12066790461540222,232048
india,14,keyframe,14,14,keyframe::india:00014,32.24847785649039,0.9310998320579529,0.9918148517608643,0.10379017144441605,719641
india,15,residual,14,16,residual::india:00015:00014:00016,32.28615642858288,0.9227085113525391,0.9882012009620667,0.13120733201503754,224655
india,16,keyframe,16,16,keyframe::india:00016,32.00151818107835,0.9293358325958252,0.9917173981666565,0.10674924403429031,719642
india,17,residual,16,18,residual::india:00017:00016:00018,31.471566219596035,0.9170114398002625,0.9876959919929504,0.1330147385597229,220248
india,18,keyframe,18,18,keyframe::india:00018,33.49962207543803,0.9398424625396729,0.9927452802658081,0.09587959200143814,719645
india,19,residual,18,20,residual::india:00019:00018:00020,32.251748285754566,0.9202811121940613,0.9884670376777649,0.1310376524925232,232506
india,20,keyframe,20,20,keyframe::india:00020,32.36145350689635,0.9325783848762512,0.9920315742492676,0.10224010050296783,719644
india,21,residual,20,22,residual::india:00021:00020:00022,32.77953016511041,0.9164007306098938,0.9885433316230774,0.14476099610328674,227574
india,22,keyframe,22,22,keyframe::india:00022,33.366631824877906,0.9383586049079895,0.9927265048027039,0.096345916390419,719644
india,23,residual,22,24,residual::india:00023:00022:00024,32.14836799841079,0.9139987826347351,0.9878535866737366,0.142665296792984,214195
india,24,keyframe,24,24,keyframe::india:00024,33.54413828364672,0.93987637758255,0.9927120804786682,0.09480711817741394,719647
india,25,residual,24,26,residual::india:00025:00024:00026,32.1587401448498,0.8991184234619141,0.9858469367027283,0.17202138900756836,218729
india,26,keyframe,26,26,keyframe::india:00026,33.28636534563267,0.9355502128601074,0.9923956990242004,0.10404329001903534,719646
india,27,keyframe,27,27,keyframe::india:00027,33.96997746758113,0.9406776428222656,0.9928357005119324,0.09175875782966614,719643
india,28,keyframe,28,28,keyframe::india:00028,34.040706831000044,0.9405779838562012,0.9925822615623474,0.09657586365938187,719643
india,29,residual,28,30,residual::india:00029:00028:00030,33.51989056238288,0.9123170375823975,0.9870998859405518,0.1603696644306183,228772
india,30,keyframe,30,30,keyframe::india:00030,34.30541366588323,0.9414668083190918,0.9927492141723633,0.09583662450313568,719650
india,31,residual,30,32,residual::india:00031:00030:00032,32.63111999382001,0.8881769180297852,0.9844552874565125,0.20471274852752686,220446
india,32,keyframe,32,32,keyframe::india:00032,34.97878318043416,0.9522398114204407,0.9936307668685913,0.07449716329574585,719641
india,33,residual,32,34,residual::india:00033:00032:00034,33.664441486311595,0.8892071843147278,0.9848514199256897,0.21941101551055908,229672
india,34,keyframe,34,34,keyframe::india:00034,37.347858827741064,0.9677593111991882,0.9957122206687927,0.06229565665125847,719641
india,35,residual,34,36,residual::india:00035:00034:00036,34.664706539223054,0.8946117758750916,0.9858094453811646,0.2383977770805359,238259
india,36,keyframe,36,36,keyframe::india:00036,38.75012772478594,0.9707619547843933,0.9962273240089417,0.06957460194826126,719645
india,37,residual,36,38,residual::india:00037:00036:00038,34.00737184909127,0.8678674697875977,0.9811577200889587,0.28600841760635376,224905
india,38,keyframe,38,38,keyframe::india:00038,39.05248355931491,0.9715560078620911,0.9962239265441895,0.07089987397193909,719633
india,39,residual,38,40,residual::india:00039:00038:00040,35.86920838272996,0.9147977828979492,0.9877475500106812,0.20872971415519714,238030
india,40,keyframe,40,40,keyframe::india:00040,38.40801667790851,0.9702774882316589,0.996097207069397,0.07318396121263504,719639
india,41,residual,40,42,residual::india:00041:00040:00042,33.28102836765891,0.8789181709289551,0.9831892848014832,0.25953084230422974,208745
india,42,keyframe,42,42,keyframe::india:00042,35.11577316299716,0.9528164863586426,0.9944286942481995,0.088210828602314,719643
india,43,residual,42,44,residual::india:00043:00042:00044,32.588973071410734,0.8877361416816711,0.984332799911499,0.22295868396759033,218028
india,44,keyframe,44,44,keyframe::india:00044,33.696198232088456,0.946478545665741,0.9935877323150635,0.08576101064682007,719644
india,45,residual,44,48,residual::india:00045:00044:00048,33.8852420859215,0.9150597453117371,0.9872475266456604,0.16380171477794647,218420
india,46,residual,44,48,residual::india:00046:00044:00048,33.273062570824386,0.8758559823036194,0.9824132919311523,0.21889284253120422,240679
india,47,residual,44,48,residual::india:00047:00044:00048,34.55248344168857,0.927147388458252,0.9889261722564697,0.1330106258392334,231077
india,48,keyframe,48,48,keyframe::india:00048,36.113629303411756,0.9595999717712402,0.9946430325508118,0.06307453662157059,719646
india,49,residual,48,50,residual::india:00049:00048:00050,33.15527206886784,0.8815745711326599,0.9829595685005188,0.2079983949661255,227414
india,50,keyframe,50,50,keyframe::india:00050,36.78490793639185,0.9644607901573181,0.9952542781829834,0.055141374468803406,719638
india,51,residual,50,52,residual::india:00051:00050:00052,33.55625548372642,0.8871961236000061,0.984325110912323,0.1928061991930008,231084
india,52,keyframe,52,52,keyframe::india:00052,36.23369419774428,0.9609631896018982,0.9949960112571716,0.0628976970911026,719645
india,53,residual,52,54,residual::india:00053:00052:00054,33.560047869052305,0.9033763408660889,0.9861810207366943,0.17690470814704895,222958
india,54,keyframe,54,54,keyframe::india:00054,36.031184890410685,0.9618123173713684,0.9950539469718933,0.059083737432956696,719642
india,55,keyframe,55,55,keyframe::india:00055,35.18902897332542,0.9578609466552734,0.9945774078369141,0.06621304899454117,719643
india,56,keyframe,56,56,keyframe::india:00056,34.57010712117796,0.9557457566261292,0.9943729043006897,0.07120909541845322,719646
india,57,residual,56,58,residual::india:00057:00056:00058,32.3414016860639,0.9006296992301941,0.9861927628517151,0.17518454790115356,212376
india,58,keyframe,58,58,keyframe::india:00058,34.70978439641983,0.9553577899932861,0.9942545890808105,0.07138554006814957,719643
india,59,residual,58,60,residual::india:00059:00058:00060,33.997834354457986,0.9277793765068054,0.989520251750946,0.13044583797454834,226788
india,60,keyframe,60,60,keyframe::india:00060,34.32231559854531,0.9531754851341248,0.9939706325531006,0.07230076938867569,719646
india,61,residual,60,62,residual::india:00061:00060:00062,33.2292757220329,0.9320918917655945,0.9897401928901672,0.1152765303850174,221001
india,62,keyframe,62,62,keyframe::india:00062,33.989496454397454,0.950873613357544,0.9935025572776794,0.07626089453697205,719644
india,63,residual,62,64,residual::india:00063:00062:00064,33.52917434224848,0.9388627409934998,0.9897730350494385,0.10200123488903046,225693
india,64,keyframe,64,64,keyframe::india:00064,34.109189896816076,0.9495777487754822,0.9933940172195435,0.07901762425899506,719642
india,65,residual,64,66,residual::india:00065:00064:00066,33.39418818349806,0.9357802271842957,0.9894006252288818,0.10629399865865707,225576
india,66,keyframe,66,66,keyframe::india:00066,34.00391144314551,0.9477868676185608,0.9930090308189392,0.07547105103731155,719649
india,67,residual,66,68,residual::india:00067:00066:00068,33.57236237887291,0.9370972514152527,0.9896813035011292,0.09713868051767349,223252
india,68,keyframe,68,68,keyframe::india:00068,33.94402539297941,0.9480726718902588,0.9928282499313354,0.07340124249458313,719645
india,69,residual,68,70,residual::india:00069:00068:00070,33.19452215811395,0.9357964992523193,0.9892675876617432,0.09970498085021973,221075
india,70,keyframe,70,70,keyframe::india:00070,33.53279602308315,0.9443797469139099,0.9925147891044617,0.07603299617767334,719640
india,71,residual,70,72,residual::india:00071:00070:00072,32.9313004301479,0.9308381080627441,0.9883629083633423,0.09209401905536652,219703
india,72,keyframe,72,72,keyframe::india:00072,33.36872881241465,0.9415860772132874,0.9918183088302612,0.0805729553103447,719648
india,73,residual,72,74,residual::india:00073:00072:00074,33.13010506870824,0.9337661266326904,0.9884443879127502,0.09427843242883682,215696
india,74,keyframe,74,74,keyframe::india:00074,33.75371303837886,0.9469247460365295,0.9923793077468872,0.07277064770460129,719643
india,75,residual,74,76,residual::india:00075:00074:00076,33.68034215595631,0.9380593299865723,0.9893860816955566,0.09018532186746597,222471
india,76,keyframe,76,76,keyframe::india:00076,34.21097299997101,0.9498187899589539,0.9927642941474915,0.06783460080623627,719641
india,77,residual,76,78,residual::india:00077:00076:00078,33.60918890798251,0.9405472278594971,0.9891162514686584,0.08711850643157959,223731
india,78,keyframe,78,78,keyframe::india:00078,34.30287266966699,0.9530925750732422,0.9931051135063171,0.06357628107070923,719642
india,79,residual,78,80,residual::india:00079:00078:00080,33.79659088817372,0.9389681816101074,0.989349365234375,0.0967855453491211,218571
india,80,keyframe,80,80,keyframe::india:00080,34.38039546705828,0.9542211890220642,0.9930514097213745,0.06474209576845169,719643
judo,0,keyframe,0,0,keyframe::judo:00000,31.793831622627692,0.9465396404266357,0.9942516684532166,0.11602069437503815,719651
judo,1,residual,0,2,residual::judo:00001:00000:00002,31.69621922339332,0.9401684403419495,0.991600513458252,0.13404414057731628,125208
judo,2,keyframe,2,2,keyframe::judo:00002,31.87895709580749,0.9469673037528992,0.9943147897720337,0.11689527332782745,719647
judo,3,residual,2,4,residual::judo:00003:00002:00004,31.635396430601933,0.9345722198486328,0.9907523393630981,0.15066523849964142,129260
judo,4,keyframe,4,4,keyframe::judo:00004,31.756999274382416,0.9425124526023865,0.9938954710960388,0.12700295448303223,719648
judo,5,residual,4,6,residual::judo:00005:00004:00006,31.614658688950747,0.9349033236503601,0.9906646013259888,0.14920328557491302,126863
judo,6,keyframe,6,6,keyframe::judo:00006,31.77858614612599,0.9437339901924133,0.9939741492271423,0.12132564187049866,719646
judo,7,residual,6,8,residual::judo:00007:00006:00008,31.464259929393137,0.9319148659706116,0.9906982183456421,0.1518586277961731,112913
judo,8,keyframe,8,8,keyframe::judo:00008,31.77149997507915,0.9437355399131775,0.993911862373352,0.12031716108322144,719647
judo,9,residual,8,12,residual::judo:00009:00008:00012,31.43659506078677,0.9290630221366882,0.9885121583938599,0.1644827127456665,113929
judo,10,residual,8,12,residual::judo:00010:00008:00012,31.393374647245736,0.928814709186554,0.9896591305732727,0.16046108305454254,113159
judo,11,residual,8,12,residual::judo:00011:00008:00012,31.46905851412977,0.9324533343315125,0.9906263947486877,0.16044755280017853,93186
judo,12,keyframe,12,12,keyframe::judo:00012,31.850502592893008,0.9443885684013367,0.9939988255500793,0.11997522413730621,719647
judo,13,residual,12,14,residual::judo:00013:00012:00014,31.17880158139023,0.9187489151954651,0.9889125823974609,0.18463517725467682,92973
judo,14,keyframe,14,14,keyframe::judo:00014,31.844982293314192,0.9441554546356201,0.9940494298934937,0.11841938644647598,719651
judo,15,residual,14,16,residual::judo:00015:00014:00016,30.302929604935112,0.9009531140327454,0.987568736076355,0.2050172984600067,103606
judo,16,keyframe,16,16,keyframe::judo:00016,31.87428085341754,0.9442405104637146,0.9941070675849915,0.11733303964138031,719649
judo,17,residual,16,18,residual::judo:00017:00016:00018,30.745689096885126,0.905141294002533,0.9871268272399902,0.20421038568019867,105654
judo,18,keyframe,18,18,keyframe::judo:00018,31.89486311580262,0.9441885948181152,0.9940820336341858,0.12020544707775116,719646
judo,19,residual,18,24,residual::judo:00019:00018:00024,31.720073594331048,0.934708833694458,0.9907238483428955,0.145449697971344,107259
judo,20,residual,18,24,residual::judo:00020:00018:00024,31.09758359696204,0.9201340675354004,0.9882515668869019,0.17015111446380615,116921
judo,21,residual,18,24,residual::judo:00021:00018:00024,30.835747352268257,0.9099391102790833,0.9875051975250244,0.19005127251148224,125305
judo,22,residual,18,24,residual::judo:00022:00018:00024,30.52293401911347,0.8903288841247559,0.9848813414573669,0.21907097101211548,126808
judo,23,residual,18,24,residual::judo:00023:00018:00024,31.51090064157355,0.9252806305885315,0.9896534085273743,0.17874282598495483,113657
judo,24,keyframe,24,24,keyframe::judo:00024,32.00401220820919,0.9450883269309998,0.9941924810409546,0.11648207902908325,719641
judo,25,residual,24,26,residual::judo:00025:00024:00026,30.847735708872598,0.9060075879096985,0.987586259841919,0.20665740966796875,120652
judo,26,keyframe,26,26,keyframe::judo:00026,31.910996779490212,0.944633960723877,0.9940483570098877,0.11290858685970306,719654
judo,27,residual,26,28,residual::judo:00027:00026:00028,31.149548374930852,0.9154326319694519,0.9888339638710022,0.18569502234458923,126926
judo,28,keyframe,28,28,keyframe::judo:00028,31.79245026231934,0.94447261095047,0.9940320253372192,0.10959227383136749,719652
judo,29,residual,28,30,residual::judo:00029:00028:00030,31.240064910298983,0.9232938289642334,0.9896150827407837,0.16286621987819672,118891
judo,30,keyframe,30,30,keyframe::judo:00030,31.643025788415024,0.9431666731834412,0.993879497051239,0.11048230528831482,719648
judo,31,residual,30,32,residual::judo:00031:00030:00032,31.380674544942284,0.931661069393158,0.9906436800956726,0.14239837229251862,127932
judo,32,keyframe,32,32,keyframe::judo:00032,31.57000231610032,0.9426689743995667,0.9938324689865112,0.11305712163448334,719646
judo,33,keyframe,33,33,keyframe::judo:00033,31.47268949992627,0.9413931369781494,0.9937237501144409,0.11468246579170227,719651
kite-surf,0,keyframe,0,0,keyframe::kite-surf:00000,31.770614778587095,0.8963498473167419,0.9875309467315674,0.09628608822822571,719649
kite-surf,1,residual,0,2,residual::kite-surf:00001:00000:00002,32.559624534301534,0.9094066619873047,0.9861367344856262,0.09301159530878067,230955
kite-surf,2,keyframe,2,2,keyframe::kite-surf:00002,33.11363864246269,0.9232661724090576,0.9904855489730835,0.0756819099187851,719644
kite-surf,3,residual,2,4,residual::kite-surf:00003:00002:00004,32.86166360085821,0.9190606474876404,0.9874159097671509,0.08794711530208588,228030
kite-surf,4,keyframe,4,4,keyframe::kite-surf:00004,32.9517255699323,0.926206648349762,0.9905132055282593,0.07464500516653061,719639
kite-surf,5,residual,4,6,residual::kite-surf:00005:00004:00006,32.3614090941366,0.9144819378852844,0.9863924980163574,0.09351357817649841,231143
kite-surf,6,keyframe,6,6,keyframe::kite-surf:00006,32.081621119619456,0.9121687412261963,0.9892467260360718,0.08890042454004288,719644
kite-surf,7,residual,6,8,residual::kite-surf:00007:00006:00008,32.202037665449545,0.9085838198661804,0.9857615828514099,0.09795501828193665,224753
kite-surf,8,keyframe,8,8,keyframe::kite-surf:00008,32.34544907348435,0.9178259372711182,0.9896863102912903,0.0845310166478157,719647
kite-surf,9,residual,8,10,residual::kite-surf:00009:00008:00010,31.875631648767325,0.9018670916557312,0.985211193561554,0.11007699370384216,225256
kite-surf,10,keyframe,10,10,keyframe::kite-surf:00010,32.45362192865721,0.9175625443458557,0.989590048789978,0.08390982449054718,719652
kite-surf,11,residual,10,12,residual::kite-surf:00011:00010:00012,32.29145966816511,0.9097664952278137,0.9862603545188904,0.10167236626148224,211233
kite-surf,12,keyframe,12,12,keyframe::kite-surf:00012,32.143733884652235,0.9115123748779297,0.9888852834701538,0.08994006365537643,719645
kite-surf,13,residual,12,14,residual::kite-surf:00013:00012:00014,32.403487643606745,0.9099440574645996,0.9862927198410034,0.09877721965312958,219142
kite-surf,14,keyframe,14,14,keyframe::kite-surf:00014,32.56401562831519,0.916708767414093,0.9895301461219788,0.08610203117132187,719648
kite-surf,15,residual,14,16,residual::kite-surf:00015:00014:00016,31.88145148867467,0.8978119492530823,0.9848268628120422,0.10185657441616058,218025
kite-surf,16,keyframe,16,16,keyframe::kite-surf:00016,32.60588256099949,0.9177908897399902,0.9898297190666199,0.08174005150794983,719644
kite-surf,17,residual,16,18,residual::kite-surf:00017:00016:00018,32.19397964709822,0.9095465540885925,0.9863903522491455,0.10086508095264435,218879
kite-surf,18,keyframe,18,18,keyframe::kite-surf:00018,31.900663768707776,0.9096390604972839,0.9889114499092102,0.09627202153205872,719649
kite-surf,19,residual,18,20,residual::kite-surf:00019:00018:00020,31.931515596295718,0.9065635204315186,0.9860881567001343,0.1035761833190918,224487
kite-surf,20,keyframe,20,20,keyframe::kite-surf:00020,32.036118731178476,0.9144606590270996,0.9894956946372986,0.08684992045164108,719648
kite-surf,21,residual,20,22,residual::kite-surf:00021:00020:00022,31.5379399135178,0.8978138566017151,0.9850301742553711,0.10253939032554626,223270
kite-surf,22,keyframe,22,22,keyframe::kite-surf:00022,31.899694301772247,0.9113665223121643,0.9893884062767029,0.09131217747926712,719647
kite-surf,23,residual,22,24,residual::kite-surf:00023:00022:00024,31.730231124023295,0.9028841853141785,0.9858782291412354,0.10542741417884827,225165
kite-surf,24,keyframe,24,24,keyframe::kite-surf:00024,31.481424876145265,0.9029003977775574,0.9883257746696472,0.09594780951738358,719652
kite-surf,25,residual,24,26,residual::kite-surf:00025:00024:00026,31.61853938846127,0.8993523716926575,0.9853613376617432,0.10641307383775711,219567
kite-surf,26,keyframe,26,26,keyframe::kite-surf:00026,31.926303430467982,0.9059205651283264,0.9886438846588135,0.09829321503639221,719649
kite-surf,27,residual,26,28,residual::kite-surf:00027:00026:00028,31.73239853498324,0.8955758213996887,0.984983503818512,0.10852161049842834,226931
kite-surf,28,keyframe,28,28,keyframe::kite-surf:00028,32.405201761786245,0.9071789383888245,0.9889951944351196,0.09525056928396225,719649
kite-surf,29,residual,28,30,residual::kite-surf:00029:00028:00030,32.30225140849636,0.8968098759651184,0.9855714440345764,0.10899580270051956,230104
kite-surf,30,keyframe,30,30,keyframe::kite-surf:00030,32.15982490373817,0.8984289765357971,0.9881947636604309,0.10261555016040802,719642
kite-surf,31,residual,30,32,residual::kite-surf:00031:00030:00032,32.1731779728419,0.9002191424369812,0.9857128858566284,0.10637655109167099,219487
kite-surf,32,keyframe,32,32,keyframe::kite-surf:00032,32.48669498770432,0.9111581444740295,0.9892569184303284,0.09405408799648285,719650
kite-surf,33,residual,32,34,residual::kite-surf:00033:00032:00034,31.948115226646312,0.8992106318473816,0.9856234192848206,0.10822348296642303,220823
kite-surf,34,keyframe,34,34,keyframe::kite-surf:00034,32.58733531958664,0.9137056469917297,0.9894881844520569,0.08954250067472458,719648
kite-surf,35,residual,34,36,residual::kite-surf:00035:00034:00036,32.272767673694254,0.9058496356010437,0.9862344264984131,0.09944997727870941,224684
kite-surf,36,keyframe,36,36,keyframe::kite-surf:00036,32.23726439337804,0.9104402661323547,0.9892197251319885,0.08987421542406082,719643
kite-surf,37,residual,36,38,residual::kite-surf:00037:00036:00038,32.220310728936624,0.9066378474235535,0.9862372279167175,0.10325440019369125,217453
kite-surf,38,keyframe,38,38,keyframe::kite-surf:00038,32.36335410187537,0.9132481217384338,0.9895626902580261,0.08949564397335052,719643
kite-surf,39,residual,38,40,residual::kite-surf:00039:00038:00040,31.657116218863575,0.8984715342521667,0.9857414960861206,0.10313697159290314,217229
kite-surf,40,keyframe,40,40,keyframe::kite-surf:00040,32.03482371528799,0.9115326404571533,0.9894331693649292,0.08709569275379181,719645
kite-surf,41,residual,40,42,residual::kite-surf:00041:00040:00042,31.739983757436715,0.9004371166229248,0.9861419200897217,0.09841129928827286,212058
kite-surf,42,keyframe,42,42,keyframe::kite-surf:00042,31.618911501560195,0.903009831905365,0.9886178970336914,0.09679057449102402,719650
kite-surf,43,residual,42,44,residual::kite-surf:00043:00042:00044,31.786638923633607,0.9007064700126648,0.986259937286377,0.1048060804605484,185832
kite-surf,44,keyframe,44,44,keyframe::kite-surf:00044,31.919586193986902,0.9046655297279358,0.9889688491821289,0.09658915549516678,719639
kite-surf,45,residual,44,46,residual::kite-surf:00045:00044:00046,31.574402666990622,0.891883909702301,0.9853451251983643,0.11224532127380371,194664
kite-surf,46,keyframe,46,46,keyframe::kite-surf:00046,32.23778320214755,0.9092310070991516,0.989257276058197,0.09115875512361526,719642
kite-surf,47,residual,46,48,residual::kite-surf:00047:00046:00048,32.28497847707059,0.9049616456031799,0.9860982298851013,0.10395264625549316,195935
kite-surf,48,keyframe,48,48,keyframe::kite-surf:00048,32.6122637550904,0.9128383994102478,0.9896222352981567,0.09107663482427597,719650
kite-surf,49,keyframe,49,49,keyframe::kite-surf:00049,32.901118788516534,0.9164543151855469,0.9902474880218506,0.08616463094949722,719648
lab-coat,0,keyframe,0,0,keyframe::lab-coat:00000,26.500916575788782,0.7897189259529114,0.9809249639511108,0.23021656274795532,719642
lab-coat,1,residual,0,2,residual::lab-coat:00001:00000:00002,26.61257166100528,0.7866007685661316,0.978886604309082,0.23459956049919128,227441
lab-coat,2,keyframe,2,2,keyframe::lab-coat:00002,26.721929321334624,0.7952610850334167,0.9814871549606323,0.22098587453365326,719641
lab-coat,3,residual,2,4,residual::lab-coat:00003:00002:00004,26.905237304598003,0.7974567413330078,0.9797276258468628,0.22456735372543335,228608
lab-coat,4,keyframe,4,4,keyframe::lab-coat:00004,27.010246307805033,0.8040962815284729,0.9823904037475586,0.21696992218494415,719638
lab-coat,5,residual,4,6,residual::lab-coat:00005:00004:00006,27.005449535488463,0.8022313714027405,0.9802414178848267,0.22308282554149628,229373
lab-coat,6,keyframe,6,6,keyframe::lab-coat:00006,27.794897139463878,0.8423117995262146,0.9857404232025146,0.18792210519313812,719630
lab-coat,7,residual,6,8,residual::lab-coat:00007:00006:00008,27.67031746546916,0.8333044648170471,0.9825664758682251,0.20140942931175232,227964
lab-coat,8,keyframe,8,8,keyframe::lab-coat:00008,27.86435585023105,0.8479546904563904,0.9861470460891724,0.19087184965610504,719638
lab-coat,9,residual,8,10,residual::lab-coat:00009:00008:00010,28.11615268911484,0.8644793629646301,0.9852234721183777,0.18249450623989105,218940
lab-coat,10,keyframe,10,10,keyframe::lab-coat:00010,28.432121611214363,0.8757684826850891,0.9884427189826965,0.16445203125476837,719641
lab-coat,11,residual,10,12,residual::lab-coat:00011:00010:00012,28.4653765546241,0.8775650858879089,0.9863601326942444,0.1668681651353836,207908
lab-coat,12,keyframe,12,12,keyframe::lab-coat:00012,28.2782371888017,0.8788070678710938,0.9885205626487732,0.15943597257137299,719632
lab-coat,13,residual,12,14,residual::lab-coat:00013:00012:00014,28.692852135476254,0.8872753977775574,0.9872302412986755,0.1579040139913559,216244
lab-coat,14,keyframe,14,14,keyframe::lab-coat:00014,28.958090591840065,0.8989887237548828,0.9903125762939453,0.13560856878757477,719635
lab-coat,15,residual,14,16,residual::lab-coat:00015:00014:00016,28.629708915282365,0.8899403214454651,0.9875370264053345,0.1499185711145401,211428
lab-coat,16,keyframe,16,16,keyframe::lab-coat:00016,28.807364241671813,0.8983755707740784,0.9899036288261414,0.13545069098472595,719642
lab-coat,17,residual,16,18,residual::lab-coat:00017:00016:00018,28.67171575416303,0.8915960192680359,0.9872238039970398,0.15125210583209991,219605
lab-coat,18,keyframe,18,18,keyframe::lab-coat:00018,28.43592823762169,0.8902406096458435,0.9893001914024353,0.1386970728635788,719638
lab-coat,19,residual,18,20,residual::lab-coat:00019:00018:00020,28.23540018690249,0.8861837387084961,0.9867066740989685,0.14723512530326843,221174
lab-coat,20,keyframe,20,20,keyframe::lab-coat:00020,28.439962713973962,0.8971492648124695,0.9898840188980103,0.13190889358520508,719649
lab-coat,21,residual,20,22,residual::lab-coat:00021:00020:00022,28.28460393300552,0.8903728127479553,0.9868913888931274,0.1455141305923462,216317
lab-coat,22,keyframe,22,22,keyframe::lab-coat:00022,28.43720832097224,0.8979735970497131,0.9899925589561462,0.12655138969421387,719639
lab-coat,23,residual,22,24,residual::lab-coat:00023:00022:00024,28.361556764263447,0.8918091654777527,0.9865320324897766,0.14662066102027893,221249
lab-coat,24,keyframe,24,24,keyframe::lab-coat:00024,28.601005344807962,0.905890703201294,0.9902266263961792,0.12157197296619415,719646
lab-coat,25,residual,24,26,residual::lab-coat:00025:00024:00026,28.398324210163754,0.8923051357269287,0.9869139194488525,0.1522950381040573,226443
